#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 37,5,3:23,4,Punt
2,1,10:39,SDG 34,3,1:54,7,Punt
3,1,7:28,SDG 42,5,1:49,18,Interception
4,1,2:57,SDG 24,8,4:05,76,Touchdown
5,2,12:10,,7,2:11,26,Field Goal
6,2,8:50,SDG 17,10,5:05,56,Field Goal
7,2,1:42,SDG 17,10,1:33,54,Field Goal
8,3,13:44,SDG 29,5,2:34,71,Touchdown
9,3,9:29,DEN 19,4,0:58,0,Field Goal
10,3,3:15,SDG 23,8,4:08,42,Missed FG
11,4,12:08,SDG 48,7,4:13,52,Touchdown
12,4,7:42,SDG 42,3,2:07,7,Punt
13,4,3:11,SDG 45,3,0:22,7,Punt
