Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Emmanuel Sanders,DEN,0,0,,0,0,2,19,9.5,0,11
Jordan Norwood,DEN,0,0,,0,0,1,0,0.0,0,0
Omar Bolden,DEN,5,95,19.0,0,27,0,0,,0,0
Kapri Bibbs,DEN,1,15,15.0,0,15,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Travis Benjamin,CLE,0,0,,0,0,3,34,11.3,0,20
Shaun Draughn,CLE,2,29,14.5,0,19,0,0,,0,0
Justin Gilbert,CLE,2,56,28.0,0,30,0,0,,0,0
