0,1
Game Info,Game Info
Won Toss,Chiefs (deferred)
Won OT Toss,Broncos
Roof,outdoors
Surface,grass
Duration,3:57
Attendance,76819
Weather,"44 degrees, wind 21 mph"
Vegas Line,Denver Broncos -3.5
Over/Under,40.0 (over)
