Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2,8:40,2,5,CIN 50,7,3,Jerome Bettis right tackle for 3 yards (tackle by Odell Thurman),2.060,1.750
2,7:54,,,,7,3,Timeout #2 by Pittsburgh Steelers,0.000,1.750
2,7:54,3,2,CIN 47,7,3,"Verron Haynes left end for 14 yards (tackle by David Pollack). Penalty on Hines Ward: Offensive Holding, 10 yards (no play)",1.750,0.430
2,7:25,3,12,PIT 43,7,3,"Ben Roethlisberger pass complete to Hines Ward for 18 yards (tackle by Brian Simmons). Penalty on Hines Ward: Taunting, 15 yards",0.430,1.990
2,6:57,1,10,PIT 46,7,3,Willie Parker right tackle for 8 yards (tackle by Kevin Kaesviharn),1.990,2.530
2,6:25,2,2,CIN 46,7,3,Willie Parker left end for no gain (tackle by Brian Simmons),2.530,1.820
2,5:42,3,2,CIN 46,7,3,Jerome Bettis left guard for 16 yards (tackle by Tory James),1.820,3.580
2,4:56,1,10,CIN 30,7,3,Ben Roethlisberger sacked by Duane Clemons for -10 yards,3.580,1.680
2,4:23,2,20,CIN 40,7,3,Ben Roethlisberger pass incomplete intended for Antwaan Randle El (defended by Tory James),1.680,1.020
2,4:13,3,20,CIN 40,7,3,Ben Roethlisberger pass incomplete intended for Antwaan Randle El (defended by Deltha O'Neal),1.020,0.590
2,4:06,4,20,CIN 40,7,3,"Chris Gardocki punts 33 yards, fair catch by Keiwan Ratliff",0.590,0.380
2,3:58,1,10,CIN 7,7,3,Carson Palmer pass complete to T.J. Houshmandzadeh for 8 yards (tackle by Bryant McFadden),-0.380,-0.140
2,3:18,2,2,CIN 15,7,3,Carson Palmer pass complete to Chad Johnson for 20 yards (tackle by Chris Hope),-0.140,1.270
2,2:38,1,10,CIN 35,7,3,"Carson Palmer pass complete to Chad Johnson for 12 yards (tackle by Ike Taylor). Penalty on Ike Taylor: Unnecessary Roughness, 15 yards",1.270,3.050
2,2:12,1,10,PIT 38,7,3,Carson Palmer pass complete to Reggie Kelly for 5 yards (tackle by James Harrison and James Farrior),3.050,3.180
2,2:00,2,5,PIT 33,7,3,Carson Palmer pass complete to Chris Perry for 11 yards (tackle by Chris Hope),3.180,4.110
2,1:13,1,10,PIT 22,7,3,Carson Palmer pass complete to Rudi Johnson for no gain,4.110,3.560
2,0:48,2,10,PIT 22,7,3,Carson Palmer pass complete to Rudi Johnson for 1 yard (tackle by James Farrior),3.560,3.010
2,0:41,,,,7,3,Timeout #3 by Cincinnati Bengals,0.000,3.010
2,0:41,3,9,PIT 21,7,3,Carson Palmer pass incomplete intended for Chad Johnson,3.010,2.060
2,0:32,4,9,PIT 21,7,6,Shayne Graham 39 yard field goal good,2.060,3.000
2,,,,CIN 30,7,6,"Shayne Graham kicks off 53 yards, returned by Quincy Morgan for 12 yards (tackle by Marcus Wilkins)",0.000,0.870
2,0:20,1,10,PIT 29,7,6,Ben Roethlisberger kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,7,6,"Shayne Graham kicks off 58 yards, returned by Quincy Morgan for 19 yards (tackle by Kevin Walter)",0.000,1.000
3,14:56,1,10,PIT 31,7,6,Willie Parker right tackle for 5 yards (tackle by Justin Smith),1.000,1.140
3,14:15,2,5,PIT 36,7,6,Ben Roethlisberger pass incomplete intended for Cedrick Wilson is intercepted by Tory James at PIT-49,1.140,-2.320
3,14:08,1,10,PIT 49,7,6,Chris Perry left end for -3 yards (tackle by James Harrison and James Farrior),2.320,1.380
3,13:12,2,13,CIN 48,7,6,Rudi Johnson up the middle for 5 yards (tackle by Larry Foote),1.380,1.360
3,12:30,3,8,PIT 47,7,6,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh is intercepted by Chris Hope at PIT-30 and returned for 55 yards,1.360,-4.580
3,12:13,1,10,CIN 15,7,6,Ben Roethlisberger pass complete to Heath Miller for 3 yards (tackle by Deltha O'Neal),4.580,4.450
3,11:32,2,7,CIN 12,7,6,Jerome Bettis left guard for 1 yard (tackle by Brian Simmons),4.450,3.780
3,10:54,3,6,CIN 11,7,6,Ben Roethlisberger pass complete to Heath Miller for 2 yards (tackle by Ifeanyi Ohalete and Justin Smith),3.780,2.900
3,10:13,4,4,CIN 9,10,6,Jeff Reed 27 yard field goal good,2.900,3.000
3,,,,PIT 30,10,6,"Jeff Reed kicks off 65 yards, returned by Tab Perry for 19 yards (tackle by Chidi Iwuoma)",0.000,0.540
3,10:02,1,10,CIN 24,10,6,Carson Palmer pass complete to Chad Johnson for 15 yards (tackle by Troy Polamalu),0.540,1.530
3,9:36,1,10,CIN 39,10,6,Rudi Johnson right tackle for 11 yards (tackle by Troy Polamalu),1.530,2.260
3,9:07,1,10,CIN 50,10,6,Carson Palmer pass incomplete intended for Jeremi Johnson is intercepted by Aaron Smith at CIN-47,2.260,-2.460
3,9:00,1,10,CIN 47,10,6,Willie Parker left end for 7 yards (tackle by Deltha O'Neal),2.460,2.860
3,8:28,2,3,CIN 40,10,6,Willie Parker right end for 3 yards (tackle by Brian Simmons),2.860,3.120
3,7:57,1,10,CIN 37,16,6,"Willie Parker right guard for 37 yards, touchdown",3.120,7.000
3,,,,CIN 2,17,6,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,17,6,"Jeff Reed kicks off 64 yards, returned by Tab Perry for 49 yards (tackle by Jeff Reed). Penalty on Marcus Wilkins: Offensive Holding, 10 yards",0.000,0.540
3,7:40,1,10,CIN 24,17,6,Rudi Johnson left guard for 3 yards (tackle by James Farrior),0.540,0.400
3,7:04,2,7,CIN 27,17,6,Carson Palmer pass incomplete intended for Rudi Johnson,0.400,-0.300
3,7:00,3,7,CIN 27,17,6,Carson Palmer for 2 yards (tackle by James Harrison),-0.300,-1.440
3,6:25,4,5,CIN 29,17,6,Kyle Larson punts 39 yards (tackle by Hannibal Navies),-1.440,-1.600
3,6:16,1,10,PIT 40,17,6,Ben Roethlisberger pass complete to Heath Miller for 21 yards (tackle by Ifeanyi Ohalete and Landon Johnson),1.600,2.980
3,5:39,1,10,CIN 39,17,6,Jerome Bettis right guard for 2 yards (tackle by Landon Johnson),2.980,2.710
3,5:03,2,8,CIN 37,17,6,Jerome Bettis left guard for no gain (tackle by Justin Smith),2.710,2.020
3,4:19,3,8,CIN 37,17,6,"Ben Roethlisberger pass incomplete intended for Hines Ward. Penalty on Anthony Mitchell: Illegal Contact, 5 yards (no play)",2.020,3.450
3,4:07,1,10,CIN 32,17,6,Jerome Bettis right tackle for 2 yards (tackle by Duane Clemons),3.450,3.170
3,3:30,2,8,CIN 30,17,6,Jerome Bettis right end for 5 yards (tackle by Justin Smith),3.170,3.140
3,2:53,3,3,CIN 25,17,6,Jerome Bettis right guard for 4 yards (tackle by Odell Thurman),3.140,4.170
3,2:04,1,10,CIN 21,17,6,Willie Parker left tackle for 4 yards (tackle by Carl Powell),4.170,4.200
3,1:28,2,6,CIN 17,17,6,Ben Roethlisberger pass complete to Hines Ward for 13 yards (tackle by Deltha O'Neal),4.200,6.280
3,0:45,1,4,CIN 4,17,6,Jerome Bettis left tackle for no gain (tackle by Odell Thurman),6.280,5.340
3,0:05,2,4,CIN 4,23,6,"Ben Roethlisberger pass complete to Hines Ward for 4 yards, touchdown",5.340,7.000
3,,,,CIN 2,24,6,Jeff Reed kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,,,,PIT 30,24,6,"Jeff Reed kicks off 63 yards, returned by Tab Perry for 26 yards (tackle by Ike Taylor)",0.000,1.140
4,14:52,1,10,CIN 33,24,6,T.J. Houshmandzadeh left end for 17 yards (tackle by Chris Hope),1.140,2.260
4,14:23,1,10,CIN 50,24,6,Carson Palmer pass complete to Chris Perry for -4 yards (tackle by Bryant McFadden),2.260,1.170
4,13:40,2,14,CIN 46,24,6,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh (defended by James Harrison),1.170,0.500
4,13:36,3,14,CIN 46,24,6,Carson Palmer sacked by Travis Kirschke for -9 yards,0.500,-0.910
4,13:22,4,23,CIN 37,24,6,"Kyle Larson punts 36 yards, returned by Antwaan Randle El for 3 yards (tackle by Ifeanyi Ohalete)",-0.910,-0.940
4,13:14,1,10,PIT 30,24,6,Willie Parker left end for 7 yards (tackle by Justin Smith and Odell Thurman),0.940,1.340
4,12:31,2,3,PIT 37,24,6,Willie Parker left guard for 3 yards (tackle by Odell Thurman),1.340,1.600
4,11:47,1,10,PIT 40,24,6,Willie Parker left guard for 5 yards (tackle by Ifeanyi Ohalete),1.600,1.730
4,11:05,2,5,PIT 45,24,6,Willie Parker up the middle for 1 yard (tackle by Brian Simmons and Odell Thurman),1.730,1.160
4,10:24,3,4,PIT 46,24,6,Willie Parker left end for 13 yards (tackle by Kevin Kaesviharn),1.160,2.850
4,9:38,1,10,CIN 41,24,6,Willie Parker for 20 yards,2.850,4.170
4,9:02,,,,24,6,Timeout #1 by Pittsburgh Steelers,0.000,4.170
4,9:02,1,10,CIN 21,24,6,Verron Haynes up the middle for 4 yards (tackle by Justin Smith),4.170,4.200
4,8:20,2,6,CIN 17,24,6,Verron Haynes right guard for 3 yards (tackle by Ifeanyi Ohalete),4.200,4.020
4,7:39,3,3,CIN 14,24,6,"Verron Haynes right guard for 4 yards (tackle by Landon Johnson). Penalty on Heath Miller: Offensive Holding, 10 yards (no play)",4.020,2.540
4,7:09,3,13,CIN 24,24,6,Verron Haynes up the middle for 3 yards (tackle by Rashad Bauman),2.540,2.060
4,7:01,,,,24,6,Timeout #1 by Cincinnati Bengals,0.000,2.060
4,7:01,4,10,CIN 21,27,6,Jeff Reed 39 yard field goal good,2.060,3.000
4,,,,PIT 30,27,6,"Jeff Reed kicks off 58 yards, returned by Tab Perry for 16 yards (tackle by Tyrone Carter)",0.000,0.810
4,6:49,1,10,CIN 28,27,6,Carson Palmer pass complete to T.J. Houshmandzadeh for 7 yards (tackle by Deshea Townsend),0.810,1.210
4,6:31,2,3,CIN 35,27,6,Carson Palmer pass incomplete intended for Kelley Washington (defended by Bryant McFadden),1.210,0.500
4,6:27,3,3,CIN 35,27,6,Carson Palmer pass incomplete intended for Chad Johnson,0.500,-1.040
4,6:21,4,3,CIN 35,27,6,Kyle Larson punts 36 yards (tackle by Tab Perry),-1.040,-1.470
4,6:11,1,10,PIT 38,27,6,Verron Haynes left tackle for 2 yards (tackle by Duane Clemons),1.470,1.190
4,6:07,,,,27,6,Timeout #2 by Cincinnati Bengals,0.000,1.190
4,6:07,2,8,PIT 40,27,6,Verron Haynes right end for 9 yards (tackle by Justin Smith),1.190,2.190
4,5:24,1,10,PIT 49,27,6,Verron Haynes left end for 3 yards (tackle by Bryan Robinson),2.190,2.050
4,4:39,2,7,CIN 48,27,6,Verron Haynes right end for 4 yards (tackle by Odell Thurman),2.050,1.880
4,4:32,,,,27,6,Timeout #3 by Cincinnati Bengals,0.000,1.880
4,4:32,3,3,CIN 44,27,6,"Verron Haynes up the middle for 1 yard (tackle by Carl Powell and Odell Thurman). Penalty on Duane Clemons: Face Mask (15 Yards), 15 yards",1.880,3.710
4,4:24,1,10,CIN 28,27,6,Verron Haynes up the middle for 1 yard (tackle by Brian Simmons),3.710,3.300
4,3:44,2,9,CIN 27,27,6,Verron Haynes right end for 5 yards (tackle by Odell Thurman),3.300,3.270
4,2:59,3,4,CIN 22,27,6,"Verron Haynes left tackle for no gain (tackle by Odell Thurman). Verron Haynes fumbles (forced by Odell Thurman), recovered by Duane Clemons at CIN-21 (tackle by Jeff Hartings)",3.270,-0.340
4,2:52,1,10,CIN 21,27,6,Carson Palmer pass incomplete intended for Chris Henry (defended by Bryant McFadden),0.340,-0.200
4,2:47,2,10,CIN 21,27,6,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh (defended by Ike Taylor),-0.200,-0.890
4,2:42,3,10,CIN 21,27,6,Carson Palmer pass complete to Chris Perry for 15 yards. Penalty on Tyrone Carter: Illegal Use of Hands (Declined),-0.890,1.330
4,2:33,1,10,CIN 36,27,6,Carson Palmer pass complete to Chad Johnson for 47 yards,1.330,4.440
4,2:25,1,10,PIT 17,27,6,Carson Palmer pass complete to Kelley Washington for 6 yards (tackle by Tyrone Carter),4.440,4.890
4,2:06,2,4,PIT 11,27,6,Carson Palmer pass complete to T.J. Houshmandzadeh for 7 yards (tackle by Deshea Townsend),4.890,6.280
4,2:00,1,4,PIT 4,27,12,"Carson Palmer up the middle for 4 yards, touchdown",6.280,7.000
4,,,,PIT 2,27,13,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,27,13,Shayne Graham kicks onside 13 yards,0.000,2.720
4,1:55,1,10,CIN 43,27,13,Ben Roethlisberger kneels for -2 yards,2.720,1.910
4,1:14,2,12,CIN 45,27,13,Ben Roethlisberger kneels for -1 yards,1.910,1.090
4,0:36,3,13,CIN 46,27,13,Ben Roethlisberger kneels for -1 yards,1.090,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
