Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,9:02,2,10,NWE 44,3,10,"Chris Ivory up the middle for 3 yards (tackle by Rob Ninkovich). Chris Ivory fumbles (forced by Rob Ninkovich), recovered by Jeff Cumberland at NWE-41",2.110,1.820
2,8:20,3,7,NWE 41,3,10,Geno Smith pass incomplete deep right intended for Clyde Gates (defended by Kyle Arrington),1.820,0.530
2,8:14,4,7,NWE 41,3,10,"Robert Malone punts 21 yards, fair catch by Julian Edelman",0.530,-0.280
2,8:07,1,10,NWE 20,3,10,Stevan Ridley left tackle for -4 yards (tackle by Damon Harrison),0.280,-0.940
2,7:39,2,14,NWE 16,3,10,Tom Brady pass incomplete short left intended for Aaron Dobson,-0.940,-1.690
2,7:34,3,14,NWE 16,3,10,Tom Brady pass incomplete deep right intended for Aaron Dobson,-1.690,-2.390
2,7:25,4,14,NWE 16,3,10,"Ryan Allen punts 50 yards, fair catch by Kyle Wilson",-2.390,-1.200
2,7:18,1,10,NYJ 34,3,10,Geno Smith pass incomplete deep left intended for Kellen Winslow,1.200,0.660
2,7:12,2,10,NYJ 34,3,10,"Penalty on Kellen Winslow: False Start, 5 yards (no play)",0.660,-0.020
2,7:12,2,15,NYJ 29,3,10,Geno Smith pass incomplete deep left intended for Kellen Winslow,-0.020,-0.690
2,7:03,3,15,NYJ 29,3,10,Geno Smith sacked by Michael Buchanan for -6 yards,-0.690,-1.830
2,6:41,4,21,NYJ 23,3,10,Robert Malone punts 49 yards,-1.830,-1.930
2,6:32,1,10,NWE 45,3,10,Tom Brady pass complete deep left to Kenbrell Thompkins for 38 yards,1.930,4.440
2,6:18,1,10,NYJ 17,3,10,Tom Brady pass complete short right to Julian Edelman for 1 yard (tackle by Jaiquawn Jarrett),4.440,4.000
2,5:49,2,9,NYJ 16,3,10,Tom Brady pass complete short left to Julian Edelman for 4 yards (tackle by Antonio Cromartie and David Harris),4.000,3.880
2,5:12,3,5,NYJ 12,3,10,Tom Brady pass incomplete short right intended for Aaron Dobson,3.880,2.680
2,5:09,4,5,NYJ 12,3,13,Stephen Gostkowski 30 yard field goal good,2.680,3.000
2,5:09,,,NWE 35,3,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,2.680
2,5:05,4,5,NYJ 12,3,13,Timeout #1 by New England Patriots,2.680,-0.280
2,5:05,1,10,NYJ 20,3,13,Geno Smith pass complete short middle to Kellen Winslow for 4 yards (tackle by Steve Gregory),0.280,0.270
2,4:32,2,6,NYJ 24,3,13,Tommy Bohanon up the middle for 1 yard (tackle by Vince Wilfork),0.270,-0.300
2,3:54,3,5,NYJ 25,3,13,Geno Smith sacked by Chandler Jones for -11 yards,-0.300,-2.470
2,3:25,4,16,NYJ 14,3,13,"Robert Malone punts 55 yards, muffed catch by Julian Edelman, recovered by Julian Edelman and returned for no gain",-2.470,-0.870
2,3:12,1,10,NWE 29,3,13,Stevan Ridley right guard for 1 yard (tackle by Kenrick Ellis),0.870,0.870
2,2:46,1,10,NWE 29,3,13,Timeout #2 by New York Jets,0.870,0.460
2,2:46,2,9,NWE 30,3,13,Tom Brady pass complete short middle to Julian Edelman for 8 yards (tackle by Isaiah Trufant),0.460,0.830
2,2:17,3,1,NWE 38,3,13,Tom Brady pass incomplete deep right intended for Aaron Dobson,0.830,-0.850
2,2:12,4,1,NWE 38,3,13,Ryan Allen punts 56 yards,-0.850,0.380
2,1:56,1,10,NYJ 6,3,13,Bilal Powell up the middle for 3 yards (tackle by Tommy Kelly),-0.380,-0.560
2,1:21,2,7,NYJ 9,3,13,Geno Smith sacked by Chandler Jones for -5 yards,-0.560,-0.560
2,1:14,2,7,NYJ 9,3,13,Timeout #2 by New England Patriots,-0.560,-1.650
2,1:14,3,12,NYJ 4,3,13,Geno Smith pass incomplete deep middle intended for Stephen Hill (defended by Devin McCourty),-1.650,-2.490
2,1:06,4,12,NYJ 4,3,13,"Robert Malone punts 53 yards, returned by Julian Edelman for 17 yards (tackle by Konrad Reuland)",-2.490,-2.920
2,0:53,1,10,NYJ 40,3,13,Stevan Ridley left end for 7 yards (tackle by Dawan Landry and Dee Milliner),2.920,3.320
2,0:46,2,3,NYJ 33,3,13,Tom Brady pass complete short middle to Aaron Dobson for 8 yards (tackle by Antonio Cromartie),3.320,3.910
2,0:24,1,10,NYJ 25,3,13,Tom Brady pass incomplete deep left intended for Kenbrell Thompkins,3.910,3.360
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:19,2,10,NYJ 25,3,13,Tom Brady pass incomplete short right intended for Leon Washington,3.360,2.680
2,0:11,3,10,NYJ 25,3,13,Tom Brady up the middle for no gain,2.680,2.680
2,0:04,3,10,NYJ 25,3,13,Timeout #3 by New England Patriots,2.680,1.800
2,0:04,4,10,NYJ 25,3,13,Stephen Gostkowski 43 yard field goal no good,1.800,1.070
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,3,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NYJ 20,3,13,Chris Ivory left guard for 4 yards (tackle by Chandler Jones),0.280,0.270
3,14:20,2,6,NYJ 24,3,13,Bilal Powell left guard for 3 yards (tackle by Tommy Kelly),0.270,-0.030
3,13:38,3,3,NYJ 27,3,13,Geno Smith pass complete deep left to Clyde Gates for 34 yards (tackle by Alfonzo Dennard and Devin McCourty),-0.030,2.980
3,13:07,1,10,NWE 39,3,13,Bilal Powell up the middle for 3 yards (tackle by Jerod Mayo),2.980,2.980
3,12:32,1,10,NWE 39,3,13,Timeout #1 by New York Jets,2.980,2.850
3,12:32,2,7,NWE 36,3,13,Geno Smith pass incomplete short middle intended for Bilal Powell,2.850,2.150
3,12:28,3,7,NWE 36,3,13,Bilal Powell up the middle for -4 yards (tackle by Rob Ninkovich),2.150,0.590
3,11:54,4,11,NWE 40,3,13,Robert Malone punts 36 yards,0.590,0.380
3,11:41,1,10,NWE 4,3,13,Stevan Ridley right end for -1 yards (tackle by Sheldon Richardson and Kyle Wilson),-0.380,-0.850
3,11:02,2,11,NWE 3,3,13,Tom Brady pass complete short left to James Develin for 4 yards (tackle by David Harris and Calvin Pace),-0.850,-1.070
3,10:21,3,7,NWE 7,3,13,Tom Brady pass incomplete deep left intended for Aaron Dobson,-1.070,-2.490
3,10:17,4,7,NWE 7,3,13,Ryan Allen punts 51 yards,-2.490,-1.730
3,10:05,1,10,NYJ 42,3,13,Geno Smith sacked by Tommy Kelly for -3 yards,1.730,0.780
3,9:32,2,13,NYJ 39,3,13,Geno Smith for 16 yards,0.780,2.590
3,9:04,1,10,NWE 45,3,13,Chris Ivory right guard for 4 yards (tackle by Brandon Spikes and Rob Ninkovich),2.590,2.580
3,8:25,2,6,NWE 41,3,13,Geno Smith pass complete short right to Santonio Holmes for 14 yards,2.580,3.780
3,7:57,1,10,NWE 27,3,13,Chris Ivory up the middle for 4 yards (tackle by Brandon Spikes),3.780,3.770
3,7:16,2,6,NWE 23,3,13,Geno Smith pass complete short left to Bilal Powell for 11 yards (tackle by Devin McCourty),3.770,4.780
3,6:34,1,10,NWE 12,3,13,Chris Ivory right tackle for no gain (tackle by Dont'a Hightower and Joe Vellano),4.780,4.100
3,5:53,2,10,NWE 12,3,13,Geno Smith pass complete short right to Kellen Winslow for 9 yards (tackle by Steve Gregory and Dont'a Hightower),4.100,5.060
3,5:08,3,1,NWE 3,9,13,"Bilal Powell up the middle for 3 yards, touchdown",5.060,7.000
3,5:08,,,NWE 2,10,13,Nick Folk kicks extra point good,0.000,0.000
3,5:08,,,NYJ 35,10,13,"Nick Folk kicks off 65 yards, touchback",0.000,-0.280
3,5:05,1,10,NWE 20,10,13,Stevan Ridley up the middle for 1 yard (tackle by Demario Davis),0.280,-0.130
3,4:32,2,9,NWE 21,10,13,Tom Brady pass incomplete short middle intended for Aaron Dobson,-0.130,-0.820
3,4:27,3,9,NWE 21,10,13,Tom Brady pass complete short left to Julian Edelman for 10 yards (tackle by Darrin Walls),-0.820,1.000
3,3:56,1,10,NWE 31,10,13,Tom Brady sacked by Leger Douzable for -7 yards,1.000,-0.490
3,3:19,2,17,NWE 24,10,13,Stevan Ridley right end for 9 yards (tackle by David Harris),-0.490,0.040
3,2:45,3,8,NWE 33,10,13,Tom Brady pass incomplete short middle intended for Kenbrell Thompkins,0.040,-1.180
3,2:41,4,8,NWE 33,10,13,"Ryan Allen punts 54 yards, returned by Kyle Wilson for 3 yards (tackle by Dane Fletcher)",-1.180,0.140
3,2:31,1,10,NYJ 16,10,13,Bilal Powell right tackle for 2 yards (tackle by Rob Ninkovich),-0.140,-0.350
3,1:49,2,8,NYJ 18,10,13,Geno Smith pass complete short right to Tommy Bohanon for -3 yards (tackle by Dont'a Hightower),-0.350,-1.470
3,1:15,3,11,NYJ 15,10,13,Geno Smith pass incomplete short left intended for Santonio Holmes,-1.470,-2.440
3,1:10,4,11,NYJ 15,10,13,"Robert Malone punts 51 yards, returned by Julian Edelman for 13 yards (tackle by Nick Bellore)",-2.440,-2.060
3,0:58,1,10,NWE 47,10,13,LeGarrette Blount right tackle for 7 yards (tackle by Dawan Landry and Antonio Allen),2.060,2.460
3,0:30,2,3,NYJ 46,10,13,LeGarrette Blount left end for -1 yards (tackle by Demario Davis and Garrett McIntyre),2.460,1.620
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,NYJ 47,10,13,Tom Brady pass incomplete short left intended for Kenbrell Thompkins,1.620,0.130
4,14:57,4,4,NYJ 47,10,13,Ryan Allen punts 32 yards,0.130,0.220
4,14:46,1,10,NYJ 15,10,13,Geno Smith pass incomplete deep middle intended for Ryan Spadola,-0.220,-0.710
4,14:40,2,10,NYJ 15,10,13,Chris Ivory right tackle for 3 yards (tackle by Rob Ninkovich and Steve Gregory),-0.710,-0.710
4,13:56,2,10,NYJ 15,10,13,Timeout #2 by New York Jets,-0.710,-1.000
4,13:56,3,7,NYJ 18,10,13,Geno Smith pass complete short middle to Santonio Holmes for 10 yards (tackle by Kyle Arrington),-1.000,0.810
4,13:20,1,10,NYJ 28,10,13,Bilal Powell right guard for 3 yards (tackle by Steve Gregory),0.810,0.670
4,12:38,2,7,NYJ 31,10,13,Geno Smith pass complete deep left to Stephen Hill for 37 yards,0.670,3.450
4,12:09,1,10,NWE 32,10,13,Geno Smith pass incomplete short left intended for Clyde Gates,3.450,2.900
4,12:05,2,10,NWE 32,10,13,Bilal Powell up the middle for 5 yards (tackle by Jerod Mayo),2.900,2.870
4,11:22,3,5,NWE 27,10,13,Geno Smith pass incomplete deep left intended for Clyde Gates is intercepted by Aqib Talib at NWE-11,2.870,0.370
4,11:13,1,10,NWE 11,10,13,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Demario Davis),-0.370,-0.160
4,10:41,2,4,NWE 17,10,13,Tom Brady pass incomplete short right intended for LeGarrette Blount,-0.160,-0.720
4,10:37,3,4,NWE 17,10,13,Tom Brady pass complete short middle to Aaron Dobson for 9 yards (tackle by Isaiah Trufant),-0.720,0.670
4,9:59,1,10,NWE 26,10,13,LeGarrette Blount left tackle for 2 yards (tackle by Damon Harrison and David Harris),0.670,0.400
4,9:17,2,8,NWE 28,10,13,Tom Brady pass complete short right to Julian Edelman for 5 yards,0.400,0.370
4,8:44,3,3,NWE 33,10,13,Tom Brady pass incomplete short middle intended for Kenbrell Thompkins,0.370,-1.180
4,8:37,4,3,NWE 33,10,13,"Ryan Allen punts 49 yards, returned by Kyle Wilson for 4 yards (tackle by Matt Slater)",-1.180,-0.410
4,8:29,1,10,NYJ 22,10,13,Bilal Powell up the middle for 5 yards (tackle by Dont'a Hightower),0.410,0.540
4,7:50,2,5,NYJ 27,10,13,Geno Smith pass incomplete deep right intended for Stephen Hill,0.540,-0.160
4,7:43,3,5,NYJ 27,10,13,"Penalty on Geno Smith: Delay of Game, 5 yards (no play)",-0.160,-0.820
4,7:43,3,10,NYJ 22,10,13,Geno Smith pass incomplete short middle intended for Bilal Powell,-0.820,-1.900
4,7:38,4,10,NYJ 22,10,13,"Robert Malone punts 41 yards, returned by Julian Edelman for 15 yards (tackle by Isaiah Trufant)",-1.900,-2.390
4,7:27,1,10,NYJ 48,10,13,Stevan Ridley right tackle for -1 yards (tackle by Sheldon Richardson),2.390,1.710
4,6:50,2,11,NYJ 49,10,13,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Kyle Wilson),1.710,1.820
4,6:20,3,5,NYJ 43,10,13,Tom Brady pass incomplete deep right intended for Aaron Dobson (defended by Darrin Walls),1.820,0.400
4,6:14,4,5,NYJ 43,10,13,"Ryan Allen punts 43 yards, touchback",0.400,-0.280
4,6:07,1,10,NYJ 20,10,13,Geno Smith pass complete short left to Clyde Gates for 8 yards,0.280,0.810
4,5:40,2,2,NYJ 28,10,13,Bilal Powell for 12 yards,0.810,1.600
4,5:12,1,10,NYJ 40,10,13,Geno Smith pass incomplete short left intended for Clyde Gates,1.600,1.050
4,5:08,2,10,NYJ 40,10,13,Tommy Bohanon up the middle for 6 yards (tackle by Jerod Mayo and Dont'a Hightower),1.050,1.160
4,4:29,3,4,NYJ 46,10,13,Geno Smith pass incomplete deep left intended for Clyde Gates is intercepted by Alfonzo Dennard at NWE-31,1.160,-1.000
4,4:23,1,10,NWE 31,10,13,Stevan Ridley left tackle for 5 yards (tackle by Dawan Landry),1.000,1.140
4,3:43,2,5,NWE 36,10,13,Tom Brady pass complete short right to Julian Edelman for no gain,1.140,0.430
4,3:05,3,5,NWE 36,10,13,Tom Brady pass complete short middle to Julian Edelman for 9 yards (tackle by Dawan Landry and Antonio Allen),0.430,1.930
4,2:21,1,10,NWE 45,10,13,Stevan Ridley right guard for no gain (tackle by Damon Harrison),1.930,1.930
4,2:12,1,10,NWE 45,10,13,Timeout #3 by New York Jets,1.930,1.380
4,2:12,2,10,NWE 45,10,13,Stevan Ridley left end for -1 yards (tackle by David Harris),1.380,0.560
4,2:00,3,11,NWE 44,10,13,Stevan Ridley left tackle for 1 yard (tackle by Kyle Wilson),0.560,0.560
4,1:08,3,11,NWE 44,10,13,Timeout #1 by New England Patriots,0.560,-0.390
4,1:08,4,10,NWE 45,10,13,Ryan Allen punts 26 yards,-0.390,-0.870
4,0:56,1,10,NYJ 29,10,13,Geno Smith pass incomplete short right intended for Santonio Holmes,0.870,0.330
4,0:48,2,10,NYJ 29,10,13,"Geno Smith pass incomplete deep right intended for Stephen Hill is intercepted by Aqib Talib at NYJ-46 and returned for 14 yards. Penalty on Nick Mangold: Personal Foul, 15 yards, Penalty on Willie Colon: Disqualification, 9 yards, Penalty on D'Brickashaw Ferguson: Disqualification",0.330,0.330
4,0:38,2,10,NYJ 29,10,13,Timeout #2 by New England Patriots,0.330,-5.370
4,0:38,1,8,NYJ 8,10,13,Tom Brady kneels for -2 yards,5.370,4.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
