#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:24,JAX 11,5,2:41,13,Punt
2,1,6:43,TAM 38,3,2:02,-2,Punt
3,1,3:40,TAM 46,3,1:29,3,Interception
4,2,14:09,JAX 20,3,1:39,9,Punt
5,2,9:37,JAX 20,4,2:01,20,Punt
6,2,4:32,JAX 23,4,2:27,77,Touchdown
7,2,1:02,TAM 49,9,0:58,49,Touchdown
8,3,15:00,JAX 20,5,3:30,18,Punt
9,3,9:30,TAM 32,3,1:17,27,Interception
10,3,7:59,TAM 46,3,1:29,0,Punt
11,3,3:28,JAX 14,3,0:58,-1,Punt
12,3,0:53,JAX 26,10,5:31,74,Touchdown
13,4,7:26,JAX 45,9,4:55,55,Touchdown
14,4,1:52,TAM 40,3,1:52,-3,End of Game
