Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,13,IND 4,0,3,"Penalty on Jeff Saturday: False Start, 2 yards (no play)",-0.490,-0.570
2,15:00,1,15,IND 2,0,3,Delone Carter up the middle for no gain (tackle by Jurrell Casey),-0.570,-1.150
2,14:25,2,15,IND 2,0,3,Donald Brown left tackle for no gain (tackle by Dave Ball and Jurrell Casey),-1.150,-2.010
2,13:50,3,15,IND 2,0,3,Donald Brown right guard for 9 yards (tackle by Jordan Babineaux and Jason Jones),-2.010,-2.490
2,13:13,4,6,IND 11,0,3,"Pat McAfee punts 37 yards, fair catch by Marc Mariani",-2.490,-2.390
2,13:05,1,10,IND 48,0,3,Matt Hasselbeck pass incomplete short left intended for Daniel Graham,2.390,1.850
2,13:00,2,10,IND 48,0,3,Javon Ringer up the middle for 4 yards (tackle by Robert Mathis),1.850,1.690
2,12:25,3,6,IND 44,0,3,Matt Hasselbeck pass incomplete deep right intended for Nate Washington,1.690,0.330
2,12:18,4,6,IND 44,0,3,"Brett Kern punts 30 yards, returned by Blair White for 2 yards (tackle by Patrick Bailey)",0.330,0.140
2,12:08,1,10,IND 16,0,3,"Delone Carter left end for 14 yards (tackle by Barrett Ruud). Penalty on Jacob Tamme: Offensive Holding, 8 yards (no play)",-0.140,-0.680
2,11:48,1,18,IND 8,0,3,"Penalty on Curtis Painter: False Start, 4 yards (no play)",-0.680,-0.840
2,11:38,1,22,IND 4,0,3,Curtis Painter pass complete short right to Pierre Garcon for 6 yards (tackle by Jason McCourty),-0.840,-1.220
2,11:04,2,16,IND 10,0,3,Delone Carter up the middle for 5 yards (tackle by Shaun Smith and Akeem Ayers),-1.220,-1.470
2,10:22,3,11,IND 15,0,3,Curtis Painter sacked by Karl Klug for -8 yards,-1.470,-2.490
2,9:57,4,19,IND 7,0,9,"Pat McAfee punts no gain, touchdown",-2.490,-7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,IND 2,0,10,,0.000,0.000
2,,,,TEN 35,0,10,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
2,9:52,1,10,IND 20,0,10,Curtis Painter up the middle for 4 yards (tackle by Akeem Ayers),0.280,0.270
2,9:23,2,6,IND 24,0,10,Donald Brown right guard for 3 yards (tackle by Barrett Ruud),0.270,-0.030
2,8:51,3,3,IND 27,0,10,Curtis Painter pass incomplete short middle intended for Dallas Clark (defended by Barrett Ruud),-0.030,-1.570
2,8:47,4,3,IND 27,0,10,"Pat McAfee punts 54 yards, returned by Marc Mariani for 13 yards (tackle by Justin Snow)",-1.570,-1.070
2,8:35,1,10,TEN 32,0,10,Javon Ringer left tackle for 2 yards (tackle by Jamaal Anderson),1.070,0.800
2,8:06,2,8,TEN 34,0,10,Matt Hasselbeck pass complete short middle to Javon Ringer for 11 yards (tackle by Philip Wheeler),0.800,1.930
2,7:31,1,10,TEN 45,0,10,Matt Hasselbeck pass complete short right to Ahmard Hall for 7 yards (tackle by Kevin Thomas and Pat Angerer),1.930,2.330
2,7:03,2,3,IND 48,0,10,Matt Hasselbeck pass incomplete short left intended for Javon Ringer,2.330,1.620
2,6:58,3,3,IND 48,0,10,Javon Ringer up the middle for -3 yards (tackle by Tyler Brayton),1.620,-0.130
2,6:17,4,6,TEN 49,0,10,"Brett Kern punts 32 yards, returned by Joe Lefeged for 3 yards (tackle by Akeem Ayers)",-0.130,-0.410
2,6:09,1,10,IND 22,0,10,Curtis Painter pass complete short middle to Pierre Garcon for 20 yards (tackle by Jason McCourty),0.410,1.730
2,5:44,1,10,IND 42,0,10,Delone Carter right guard for 4 yards (tackle by Cortland Finnegan),1.730,1.730
2,5:19,2,6,IND 46,0,10,Curtis Painter pass incomplete short left intended for Reggie Wayne (defended by Alterraun Verner),1.730,1.030
2,5:14,3,6,IND 46,0,10,Curtis Painter pass incomplete short right intended for Dallas Clark,1.030,-0.320
2,5:08,4,6,IND 46,0,10,"Pat McAfee punts 40 yards, fair catch by Marc Mariani",-0.320,0.280
2,4:59,1,10,TEN 14,0,10,Chris Johnson left end for 11 yards (tackle by Antoine Bethea and David Caldwell),-0.280,0.610
2,4:28,1,10,TEN 25,0,10,Chris Johnson up the middle for 2 yards (tackle by David Caldwell),0.610,0.330
2,3:56,2,8,TEN 27,0,10,"Matt Hasselbeck pass complete deep left to Damian Williams for 26 yards (tackle by David Caldwell). Penalty on David Caldwell: Unnecessary Roughness, 15 yards",0.330,3.450
2,3:33,1,10,IND 32,0,10,Matt Hasselbeck pass incomplete short middle intended for Chris Johnson (defended by Ernie Sims),3.450,2.900
2,3:26,2,10,IND 32,0,10,Chris Johnson up the middle for no gain (tackle by Jerry Hughes),2.900,2.210
2,2:41,3,10,IND 32,0,10,Matt Hasselbeck pass incomplete deep right intended for Lavelle Hawkins (defended by Antoine Bethea),2.210,1.240
2,2:36,4,10,IND 32,0,13,Rob Bironas 50 yard field goal good,1.240,3.000
2,,,,TEN 35,0,13,"Rob Bironas kicks off 68 yards, returned by Joe Lefeged for 17 yards (tackle by Anthony Smith)",0.000,-0.280
2,2:27,1,10,IND 14,0,13,Curtis Painter pass complete short right to Austin Collie for 3 yards (tackle by Cortland Finnegan),-0.280,-0.370
2,2:04,2,7,IND 17,0,13,Curtis Painter pass complete deep middle to Dallas Clark for 21 yards (tackle by Jordan Babineaux),-0.370,1.470
2,1:56,1,10,IND 38,0,13,Curtis Painter pass incomplete deep right intended for Pierre Garcon is intercepted by Michael Griffin at TEN-35,1.470,-1.270
2,1:50,1,10,TEN 35,0,13,Matt Hasselbeck pass complete short right to Javon Ringer for -4 yards (tackle by Pat Angerer),1.270,0.180
2,1:29,2,14,TEN 31,0,13,Matt Hasselbeck pass complete short right to Jared Cook for 8 yards (tackle by Ernie Sims),0.180,0.560
2,1:08,3,6,TEN 39,0,13,Matt Hasselbeck pass complete short middle to Jared Cook for 32 yards (tackle by Antoine Bethea),0.560,3.640
2,1:00,,,,0,13,Timeout #1 by Tennessee Titans,0.000,3.640
2,1:00,1,10,IND 29,0,13,Matt Hasselbeck pass complete short middle to Javon Ringer for 11 yards (tackle by Terrence Johnson and Pat Angerer),3.640,4.370
2,0:39,1,10,IND 18,0,13,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 6 yards (tackle by Kevin Thomas),4.370,4.810
2,0:34,,,,0,13,Timeout #2 by Tennessee Titans,0.000,4.810
2,0:34,2,4,IND 12,0,13,Matt Hasselbeck pass complete short middle to Javon Ringer for 9 yards (tackle by Pat Angerer and Joe Lefeged),4.810,6.510
2,0:26,,,,0,13,Timeout #3 by Tennessee Titans,0.000,6.510
2,0:26,1,3,IND 3,0,19,"Nate Washington right end for 3 yards, touchdown",6.510,7.000
2,,,,IND 2,0,20,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 35,0,20,"Rob Bironas kicks off 56 yards, returned by Joe Lefeged for 10 yards (tackle by Tim Shaw)",0.000,0.150
2,0:19,1,10,IND 19,0,20,Donald Brown right tackle for 2 yards (tackle by Derrick Morgan),0.150,-0.060
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,0,20,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,TEN 20,0,20,Chris Johnson left guard for 6 yards (tackle by Philip Wheeler),0.280,0.540
3,14:35,2,4,TEN 26,0,20,Chris Johnson right tackle for 2 yards (tackle by Antonio Johnson),0.540,0.100
3,13:57,3,2,TEN 28,0,20,Jamie Harper up the middle for no gain (tackle by Dwight Freeney and Joe Lefeged),0.100,-1.500
3,13:17,4,2,TEN 28,0,20,"Brett Kern punts 41 yards, returned by Joe Lefeged for 7 yards (tackle by Tommie Campbell)",-1.500,-1.470
3,13:06,1,10,IND 38,0,20,Delone Carter right guard for 3 yards (tackle by Jurrell Casey),1.470,1.330
3,12:42,2,7,IND 41,0,20,Curtis Painter pass complete short left to Reggie Wayne for 8 yards (tackle by Jordan Babineaux),1.330,2.190
3,12:13,1,10,IND 49,0,20,Curtis Painter pass complete deep middle to Austin Collie for 21 yards (tackle by Michael Griffin),2.190,3.580
3,11:45,1,10,TEN 30,0,20,Curtis Painter pass complete short left to Austin Collie for 6 yards (tackle by Alterraun Verner),3.580,3.840
3,11:28,2,4,TEN 24,0,20,Curtis Painter up the middle for 3 yards (tackle by Jason Jones),3.840,3.530
3,11:01,3,1,TEN 21,0,20,Curtis Painter up the middle for 1 yard (tackle by Jason Jones and Gerald McRath),3.530,4.240
3,10:30,1,10,TEN 20,0,20,Curtis Painter pass complete short left to Austin Collie for 4 yards (tackle by Gerald McRath),4.240,4.280
3,10:03,2,6,TEN 16,0,20,Curtis Painter pass complete short right to Pierre Garcon for 3 yards (tackle by Gerald McRath),4.280,4.100
3,9:32,3,3,TEN 13,0,20,Delone Carter up the middle for 4 yards (tackle by Derrick Morgan and Dave Ball),4.100,5.140
3,9:04,1,9,TEN 9,0,20,Curtis Painter pass incomplete short left intended for Reggie Wayne (defended by Karl Klug),5.140,4.380
3,9:01,2,9,TEN 9,0,20,Delone Carter up the middle for 5 yards (tackle by Jordan Babineaux and Jason McCourty),4.380,4.490
3,8:18,3,4,TEN 4,0,20,Curtis Painter pass complete short right to Pierre Garcon for no gain,4.490,3.030
3,7:44,4,4,TEN 4,3,20,Adam Vinatieri 22 yard field goal good,3.030,3.000
3,,,,IND 35,3,20,"Pat McAfee kicks off 73 yards, touchback",0.000,0.280
3,7:41,1,10,TEN 20,3,20,Chris Johnson left tackle for 2 yards (tackle by Philip Wheeler),0.280,0.000
3,7:09,2,8,TEN 22,3,20,Matt Hasselbeck pass complete short left to Chris Johnson for 3 yards (tackle by Pat Angerer),0.000,-0.300
3,6:22,3,5,TEN 25,3,20,Matt Hasselbeck pass complete short right to Nate Washington for 9 yards (tackle by Terrence Johnson and Antoine Bethea),-0.300,1.200
3,5:49,1,10,TEN 34,3,20,Matt Hasselbeck pass complete short right to Ahmard Hall for 6 yards (tackle by David Caldwell),1.200,1.470
3,5:12,2,4,TEN 40,3,20,Chris Johnson left end for -1 yards (tackle by Pat Angerer),1.470,0.630
3,4:35,3,5,TEN 39,3,20,"Penalty on Antonio Johnson: Neutral Zone Infraction, 5 yards (no play)",0.630,1.860
3,4:21,1,10,TEN 44,3,20,Matt Hasselbeck pass incomplete deep left intended for Nate Washington (defended by Jerraud Powers),1.860,1.320
3,4:15,2,10,TEN 44,3,20,Chris Johnson left tackle for 6 yards (tackle by Kavell Conner),1.320,1.420
3,3:35,3,4,,3,20,"Matt Hasselbeck pass complete short right to Lavelle Hawkins for 8 yards (tackle by Kevin Thomas). Penalty on Chris Johnson: Chop Block, 15 yards (no play)",1.420,-0.560
3,3:03,3,19,TEN 35,3,20,Matt Hasselbeck pass complete short middle to Chris Johnson for 10 yards (tackle by Terrence Johnson),-0.560,-0.390
3,2:23,4,9,TEN 45,3,20,"Brett Kern punts 55 yards, touchback",-0.390,-0.280
3,2:13,1,10,IND 20,3,20,Curtis Painter pass complete short left to Dallas Clark for 10 yards (tackle by Alterraun Verner),0.280,0.940
3,1:44,1,10,IND 30,3,20,Donald Brown right end for 2 yards (tackle by Jason McCourty),0.940,0.660
3,1:15,2,8,IND 32,3,20,Curtis Painter pass incomplete deep left intended for Reggie Wayne,0.660,-0.030
3,1:09,3,8,IND 32,3,20,Curtis Painter pass complete short right to Pierre Garcon for 11 yards (tackle by Jason McCourty),-0.030,1.800
3,0:54,1,10,IND 43,3,20,Curtis Painter pass complete short left to Reggie Wayne for 9 yards (tackle by Jason Jones),1.800,2.470
3,0:28,2,1,TEN 48,3,20,Donald Brown right guard for no gain (tackle by Karl Klug),2.470,1.750
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,TEN 48,3,20,Curtis Painter pass complete deep right to Reggie Wayne for 23 yards (tackle by Jordan Babineaux),1.750,3.910
4,14:53,1,10,TEN 25,3,20,Curtis Painter pass complete short middle to Dallas Clark for 18 yards (tackle by Jordan Babineaux and Gerald McRath),3.910,5.600
4,14:33,1,7,TEN 7,3,20,Donald Brown right tackle for 2 yards (tackle by Jason McCourty),5.600,5.150
4,14:04,2,5,TEN 5,3,20,Curtis Painter pass complete short middle to Donald Brown for 1 yard (tackle by Jurrell Casey),5.150,4.490
4,13:39,3,4,TEN 4,9,20,"Donald Brown up the middle for 4 yards, touchdown",4.490,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,TEN 2,10,20,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 35,10,20,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
4,13:29,1,10,TEN 20,10,20,Javon Ringer right guard for 5 yards (tackle by Daniel Muir and David Caldwell),0.280,0.410
4,13:00,2,5,TEN 25,10,20,Javon Ringer up the middle for 3 yards (tackle by Daniel Muir),0.410,0.100
4,12:18,3,2,TEN 28,10,20,Matt Hasselbeck pass complete short right to Javon Ringer for 15 yards (tackle by Antoine Bethea),0.100,1.800
4,11:42,1,10,TEN 43,10,20,Javon Ringer right tackle for 1 yard (tackle by Kevin Thomas and Pat Angerer),1.800,1.390
4,11:08,2,9,TEN 44,10,20,Matt Hasselbeck sacked by Ricardo Mathews for -9 yards,1.390,-0.490
4,10:27,3,18,TEN 35,10,20,Matt Hasselbeck pass complete short right to Nate Washington for 11 yards (tackle by Kevin Thomas),-0.490,-0.320
4,9:46,4,7,TEN 46,10,20,"Brett Kern punts 54 yards, touchback",-0.320,-0.280
4,9:38,1,10,IND 20,10,20,Curtis Painter pass incomplete deep right intended for Pierre Garcon,0.280,-0.270
4,9:32,2,10,IND 20,10,20,Curtis Painter pass complete short left to Reggie Wayne for 13 yards (tackle by Alterraun Verner),-0.270,1.140
4,9:15,1,10,IND 33,10,20,Curtis Painter pass incomplete short right intended for Pierre Garcon,1.140,0.590
4,9:07,2,10,IND 33,10,20,Donald Brown up the middle for 6 yards (tackle by Jurrell Casey and Barrett Ruud),0.590,0.700
4,8:27,3,4,IND 39,10,20,Curtis Painter pass incomplete short left intended for Austin Collie is intercepted by Barrett Ruud at IND-42 and returned for 4 yards (tackle by Jamey Richard),0.700,-3.050
4,8:18,1,10,IND 38,10,20,Javon Ringer right tackle for 13 yards (tackle by Antoine Bethea),3.050,3.910
4,7:40,1,10,IND 25,10,20,Chris Johnson left guard for 5 yards (tackle by David Caldwell),3.910,4.040
4,6:59,2,5,IND 20,10,20,Matt Hasselbeck pass incomplete short left intended for Marc Mariani,4.040,3.340
4,6:52,3,5,IND 20,10,20,Matt Hasselbeck pass complete short left to Damian Williams for 5 yards (tackle by Chris Rucker),3.340,4.580
4,6:15,1,10,IND 15,10,20,Matt Hasselbeck pass incomplete intended for Damian Williams,4.580,3.950
4,6:09,2,10,IND 15,10,20,Javon Ringer right guard for 1 yard (tackle by Ricardo Mathews),3.950,3.240
4,5:24,3,9,IND 14,10,26,"Matt Hasselbeck pass complete short left to Nate Washington for 14 yards, touchdown",3.240,7.000
4,,,,IND 2,10,27,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 35,10,27,"Rob Bironas kicks off 70 yards, touchback",0.000,0.280
4,5:20,1,10,IND 20,10,27,Curtis Painter pass incomplete short left intended for Dallas Clark,0.280,-0.270
4,5:14,2,10,IND 20,10,27,Curtis Painter pass complete short left to Dallas Clark for 12 yards (tackle by Gerald McRath),-0.270,1.070
4,4:47,1,10,IND 32,10,27,Curtis Painter up the middle for 24 yards (tackle by Barrett Ruud),1.070,2.650
4,4:20,1,10,TEN 44,10,27,"Curtis Painter pass incomplete short left intended for Dallas Clark. Penalty on Quinn Ojinnaka: Offensive Holding (Offsetting), Penalty on Gerald McRath: Defensive Pass Interference (Offsetting) (no play)",2.650,2.650
4,4:15,1,10,TEN 44,10,27,Curtis Painter pass incomplete deep right intended for Pierre Garcon,2.650,2.110
4,4:09,2,10,TEN 44,10,27,Curtis Painter up the middle for 17 yards (tackle by Michael Griffin),2.110,3.780
4,3:32,1,10,TEN 27,10,27,Curtis Painter left guard for 17 yards (tackle by Michael Griffin),3.780,4.910
4,3:06,1,10,TEN 10,10,27,Curtis Painter pass incomplete short right intended for Pierre Garcon (defended by Derrick Morgan),4.910,4.190
4,3:03,2,10,TEN 10,10,27,Curtis Painter pass complete short right to Dallas Clark for 7 yards (tackle by Anthony Smith),4.190,4.720
4,2:45,3,3,TEN 3,10,27,Curtis Painter pass incomplete short left intended for Reggie Wayne (defended by Jordan Babineaux),4.720,3.040
4,2:41,4,3,TEN 3,10,27,Curtis Painter pass incomplete short right intended for Dallas Clark (defended by Michael Griffin),3.040,0.380
4,2:37,1,10,TEN 3,10,27,"Penalty on Jamaal Anderson: Neutral Zone Infraction, 5 yards (no play)",-0.380,-0.190
4,2:37,1,5,TEN 8,10,27,Javon Ringer right tackle for 11 yards (tackle by David Caldwell),-0.190,0.150
4,2:29,,,,10,27,Timeout #1 by Indianapolis Colts,0.000,0.150
4,2:29,1,10,TEN 19,10,27,Javon Ringer up the middle for 2 yards (tackle by Tyler Brayton and Philip Wheeler),0.150,-0.060
4,2:24,,,,10,27,Timeout #2 by Indianapolis Colts,0.000,-0.060
4,2:24,2,8,TEN 21,10,27,"Javon Ringer left guard for 2 yards (tackle by Fili Moala). Penalty on Michael Otto: Tripping, 10 yards (no play)",-0.060,-1.360
4,2:18,2,18,TEN 11,10,27,Javon Ringer right guard for 3 yards (tackle by David Caldwell),-1.360,-1.920
4,2:11,,,,10,27,Timeout #3 by Indianapolis Colts,0.000,-1.920
4,2:11,3,15,TEN 14,10,27,Javon Ringer right tackle for 5 yards (tackle by Ricardo Mathews),-1.920,-2.140
4,2:00,4,10,TEN 19,10,27,"Brett Kern punts 40 yards, returned by Joe Lefeged for 5 yards (tackle by Tommie Campbell)",-2.140,-1.990
4,1:49,1,10,IND 46,10,27,Curtis Painter pass complete short left to Delone Carter for 2 yards (tackle by Alterraun Verner),1.990,1.720
4,1:43,2,8,IND 48,10,27,"Curtis Painter up the middle for 13 yards (tackle by Anthony Smith). Penalty on Anthony Smith: Unnecessary Roughness, 15 yards",1.720,3.970
4,1:35,1,10,TEN 24,10,27,Curtis Painter pass complete short right to Pierre Garcon for 14 yards (tackle by Barrett Ruud),3.970,4.910
4,1:02,1,10,TEN 10,10,27,Curtis Painter pass incomplete short left intended for Reggie Wayne,4.910,4.190
4,0:58,2,10,TEN 10,10,27,Delone Carter up the middle for 6 yards (tackle by Anthony Smith),4.190,4.490
4,0:35,3,4,TEN 4,10,27,Curtis Painter pass incomplete short left intended for Austin Collie,4.490,3.030
4,0:31,4,4,TEN 4,10,27,Curtis Painter pass incomplete short right intended for Pierre Garcon (defended by Gerald McRath),3.030,0.380
4,0:26,1,10,TEN 4,10,27,Matt Hasselbeck kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
