#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 8,8,2:49,38,Punt
2,1,7:01,IND 12,4,1:33,19,Punt
3,1,3:27,IND 13,3,1:27,4,Punt
4,1,0:27,IND 7,3,2:22,4,Punt
5,2,12:08,IND 16,3,2:16,-9,Blocked Punt
6,2,9:52,IND 20,3,1:17,7,Punt
7,2,6:09,IND 22,4,1:10,24,Punt
8,2,2:31,IND 14,3,0:41,24,Interception
9,2,0:22,IND 19,1,0:22,2,End of Half
10,3,13:06,IND 38,13,5:25,58,Field Goal
11,3,2:13,IND 20,11,3:44,80,Touchdown
12,4,9:38,IND 20,5,1:20,19,Interception
13,4,5:20,IND 20,10,2:43,77,Downs
14,4,1:49,IND 46,7,1:23,50,Downs
