Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandin Cooks,NOR,0,0,,0,0,1,-2,-2.0,0,-2
Travaris Cadet,NOR,2,35,17.5,0,19,0,0,,0,0
Khiry Robinson,NOR,1,28,28.0,0,28,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Travis Benjamin,CLE,0,0,,0,0,1,2,2.0,0,2
Jim Leonhard,CLE,1,5,5.0,0,5,0,0,,0,0
Marlon Moore,CLE,1,32,32.0,0,32,0,0,,0,0
