Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Kevin Faulk,NWE,0,0,,0,0,2,19,9.5,0,13
Ellis Hobbs,NWE,3,84,28.0,0,35,0,0,,0,0
Matthew Slater,NWE,1,18,18.0,0,18,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Clements,SFO,0,0,,0,0,1,13,13.0,0,13
Allen Rossum,SFO,3,77,25.7,0,34,0,0,,0,0
Kentwan Balmer,SFO,1,6,6.0,0,6,0,0,,0,0
