#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 23,3,1:38,4,Punt
2,1,11:47,IND 10,8,3:28,90,Touchdown
3,1,4:47,IND 20,4,1:40,19,Punt
4,2,13:15,IND 20,3,1:06,7,Punt
5,2,11:18,IND 24,3,1:47,-6,Punt
6,2,7:19,IND 20,8,3:02,80,Touchdown
7,2,3:54,IND 25,3,1:14,0,Punt
8,2,1:36,IND 24,5,1:14,16,Punt
9,3,11:50,IND 14,4,1:18,24,Interception
10,3,2:41,IND 20,6,2:41,16,Punt
11,4,14:18,IND 21,5,2:04,79,Touchdown
12,4,7:54,IND 18,1,0:10,0,Interception
13,4,4:12,IND 21,6,1:49,79,Touchdown
14,4,2:00,NWE 29,4,1:47,29,Touchdown
