Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2,11:12,2,6,JAX 36,3,0,Matt Schaub pass complete deep middle to Andre' Davis for 17 yards (tackle by Sammy Knight),2.910,4.310
2,10:34,1,10,JAX 19,3,0,Ahman Green right end for 2 yards (tackle by Rob Meier),4.310,4.030
2,9:56,2,8,JAX 17,3,0,Matt Schaub pass incomplete deep left intended for Andre' Davis,4.030,3.260
2,9:48,3,8,JAX 17,3,0,Matt Schaub pass incomplete deep middle intended for Owen Daniels,3.260,2.310
2,9:43,4,8,JAX 17,6,0,Kris Brown 35 yard field goal good,2.310,3.000
2,,,,HOU 30,6,0,"Kris Brown kicks off 72 yards, returned by Maurice Jones-Drew for 26 yards (tackle by Joel Dreessen)",0.000,0.540
2,9:31,1,10,JAX 24,6,0,David Garrard pass complete short left to Marcedes Lewis for 14 yards (tackle by Morlon Greenwood),0.540,1.470
2,9:01,1,10,JAX 38,6,0,David Garrard pass incomplete short right intended for Fred Taylor,1.470,0.920
2,8:55,2,10,JAX 38,6,0,David Garrard pass complete short left to Dennis Northcutt for 15 yards (tackle by Von Hutchins),0.920,2.460
2,8:17,1,10,HOU 47,6,0,David Garrard pass incomplete deep right intended for Dennis Northcutt,2.460,1.910
2,8:09,2,10,HOU 47,6,0,"Penalty on Anthony Maddox: Defensive Offside, 5 yards (no play)",1.910,2.590
2,8:09,2,5,HOU 42,6,0,Fred Taylor left end for 6 yards (tackle by Earl Cochran),2.590,3.180
2,7:26,1,10,HOU 36,6,0,David Garrard pass complete deep middle to Dennis Northcutt for 19 yards (tackle by Demarcus Faggins),3.180,4.440
2,6:44,1,10,HOU 17,6,0,David Garrard right end for 2 yards (tackle by DeMeco Ryans),4.440,4.150
2,5:56,2,8,HOU 15,6,0,David Garrard pass incomplete short right intended for Marcedes Lewis,4.150,3.340
2,5:50,3,8,HOU 15,6,0,David Garrard pass complete short middle to Matt Jones for 7 yards (tackle by Demarcus Faggins),3.340,2.990
2,5:27,4,1,HOU 8,6,0,David Garrard up the middle for 2 yards (tackle by Mario Williams),2.990,5.830
2,4:44,1,6,HOU 6,6,0,Greg Jones up the middle for 3 yards (tackle by DeMeco Ryans),5.830,5.530
2,4:06,2,3,HOU 3,6,0,David Garrard pass incomplete short right intended for Matt Jones,5.530,4.720
2,4:01,3,3,HOU 3,6,0,"David Garrard pass incomplete short left intended for Matt Jones (defended by Demarcus Faggins). Penalty on Mario Williams: Defensive Offside, 2 yards (no play)",4.720,5.170
2,3:56,3,1,HOU 1,6,6,"David Garrard pass complete short right to George Wrighster for 1 yard, touchdown",5.170,7.000
2,,,,,6,6,"Penalty on Dennis Norman: False Start, 5 yards (no play)",0.000,0.000
2,,,,HOU 2,6,7,John Carney kicks extra point good,0.000,0.000
2,,,,JAX 30,6,7,"John Carney kicks onside 11 yards, recovered by John Carney (onside kick successful)",0.000,1.660
2,3:50,1,10,JAX 41,6,7,David Garrard pass complete to Matt Jones for 6 yards (tackle by Demarcus Faggins),1.660,1.930
2,3:12,2,4,JAX 47,6,7,Fred Taylor up the middle for 3 yards (tackle by Travis Johnson),1.930,1.620
2,2:30,,,,6,7,Timeout #2 by Jacksonville Jaguars,0.000,1.620
2,2:30,3,1,,6,7,Maurice Jones-Drew left end for 27 yards (tackle by Von Hutchins),1.620,4.040
2,1:55,1,10,HOU 23,6,7,David Garrard pass incomplete deep left intended for Marcedes Lewis,4.040,3.500
2,1:55,2,10,HOU 23,6,7,David Garrard pass incomplete short left intended for Matt Jones,3.500,2.810
2,1:51,3,10,HOU 23,6,7,David Garrard up the middle for 5 yards (tackle by Morlon Greenwood),2.810,2.300
2,1:04,,,,6,7,Timeout #3 by Jacksonville Jaguars,0.000,2.300
2,1:04,4,5,HOU 18,6,10,John Carney 37 yard field goal good,2.300,3.000
2,,,,JAX 30,6,10,"John Carney kicks off 65 yards, returned by Dexter Wynn for 14 yards (tackle by Brian Iwuh)",0.000,0.150
2,0:53,1,10,HOU 19,6,10,Matt Schaub pass incomplete short middle intended for Ahman Green,0.150,-0.390
2,0:48,2,10,HOU 19,6,10,Matt Schaub pass incomplete short left intended for Ahman Green. Penalty on Mike Flanagan: Ineligible Downfield Pass (Declined),-0.390,-1.070
2,0:43,3,10,HOU 19,6,10,Ahman Green up the middle for no gain (tackle by Sammy Knight),-1.070,-2.140
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,6,10,"Kris Brown kicks off 62 yards, returned by Maurice Jones-Drew for 11 yards (tackle by Shawn Barber)",0.000,0.150
3,14:54,1,10,JAX 19,6,10,David Garrard pass complete short right to Fred Taylor for -2 yards (tackle by DeMeco Ryans),0.150,-0.720
3,14:15,2,12,JAX 17,6,10,Fred Taylor up the middle for 7 yards (tackle by C.C. Brown),-0.720,-0.420
3,13:35,3,5,JAX 24,6,10,David Garrard pass complete short middle to Dennis Northcutt for 10 yards (tackle by Dunta Robinson),-0.420,1.200
3,12:55,1,10,JAX 34,6,10,"David Garrard pass incomplete short middle intended for Greg Jones. Penalty on DeMeco Ryans: Defensive Pass Interference, 3 yards (no play)",1.200,1.400
3,12:49,1,10,JAX 37,6,10,Maurice Jones-Drew right end for 6 yards (tackle by Demarcus Faggins),1.400,1.670
3,12:06,2,4,JAX 43,6,10,David Garrard pass complete short right to Reggie Williams for 7 yards (tackle by Fred Bennett). Penalty on Fred Bennett: Defensive Holding (Declined),1.670,2.260
3,11:46,1,10,,6,10,David Garrard pass complete short left to Maurice Jones-Drew for 16 yards (tackle by Demarcus Faggins),2.260,3.310
3,11:09,1,10,HOU 34,6,10,David Garrard pass complete short right to Reggie Williams for 5 yards (tackle by Demarcus Faggins),3.310,3.450
3,10:33,2,5,HOU 29,6,10,Greg Jones right end for 1 yard (tackle by Travis Johnson),3.450,2.870
3,9:51,3,4,HOU 28,6,10,David Garrard pass incomplete deep right intended for Maurice Jones-Drew,2.870,1.650
3,9:51,4,4,HOU 28,6,10,David Garrard pass complete short right to Matt Jones for 5 yards (tackle by Fred Bennett),1.650,4.040
3,9:26,1,10,HOU 23,6,10,David Garrard for 12 yards (tackle by Amobi Okoye),4.040,4.840
3,8:57,1,10,HOU 11,6,10,David Garrard pass complete short left to Dennis Northcutt for 2 yards (tackle by Demarcus Faggins),4.840,4.510
3,8:27,2,8,HOU 9,6,10,David Garrard pass incomplete short middle intended for Dennis Northcutt,4.510,3.530
3,8:20,3,8,HOU 9,6,16,"David Garrard pass complete short left to Reggie Williams for 9 yards, touchdown",3.530,7.000
3,,,,HOU 2,6,16,John Carney kicks extra point no good,0.000,-1.000
3,,,,JAX 30,6,16,"John Carney kicks off 52 yards, returned by Dexter Wynn for no gain",0.000,0.040
3,8:16,1,10,HOU 18,6,16,"Matt Schaub pass incomplete. Penalty on Matt Schaub: Intentional Grounding, 13 yards",0.040,-1.730
3,8:08,2,23,HOU 5,6,16,Ahman Green up the middle for 2 yards (tackle by Clint Ingram),-1.730,-2.710
3,7:27,3,21,HOU 7,6,16,Matt Schaub pass complete short middle to Kevin Walter for 7 yards (tackle by Brian Williams),-2.710,-2.470
3,6:44,4,14,HOU 14,6,16,"Matt Turk punts 33 yards, muffed catch by Brent Hawkins, recovered by Will Demps and returned for no gain",-2.470,1.990
3,6:32,1,10,HOU 46,6,16,Matt Schaub pass complete short middle to Kevin Walter for 15 yards (tackle by Brian Williams),1.990,2.980
3,5:58,1,10,JAX 39,6,16,Ahman Green up the middle for -7 yards (tackle by John Henderson and Paul Spicer),2.980,1.500
3,5:17,2,17,JAX 46,6,16,Matt Schaub pass complete short middle to Kevin Walter for 7 yards (tackle by Brian Williams),1.500,1.750
3,4:34,3,10,JAX 39,6,16,Matt Schaub pass complete short left to David Anderson for 11 yards (tackle by Mike Peterson),1.750,3.710
,,,,,,,"JAX challenged the ruling, and the play was upheld.",,
3,4:10,1,10,JAX 28,6,16,Matt Schaub pass complete short right to Kevin Walter for 9 yards (tackle by Rashean Mathis),3.710,4.420
3,3:32,2,1,JAX 19,6,16,Ahman Green up the middle for 3 yards (tackle by Paul Spicer),4.420,4.510
3,2:54,1,10,JAX 16,6,16,"Penalty on Eric Winston: False Start, 5 yards (no play)",4.510,4.170
3,2:38,1,15,JAX 21,6,16,Matt Schaub pass incomplete short middle intended for Kevin Walter (defended by Brian Williams),4.170,3.280
3,2:32,2,15,JAX 21,6,16,Ahman Green up the middle for 6 yards (tackle by Sammy Knight),3.280,3.220
3,1:51,3,9,JAX 15,6,16,Matt Schaub pass incomplete short middle intended for Owen Daniels (defended by Sammy Knight). Penalty on Ephraim Salaam: Illegal Use of Hands (Declined),3.220,2.440
3,1:45,4,9,JAX 15,9,16,Kris Brown 33 yard field goal good,2.440,3.000
3,,,,HOU 30,9,16,"Kris Brown kicks off 67 yards, muffed by Maurice Jones-Drew, recovered by Maurice Jones-Drew at JAX-5, and returned for 17 yards",0.000,0.410
3,1:34,1,10,JAX 22,9,16,David Garrard pass incomplete short left intended for George Wrighster (defended by Dunta Robinson),0.410,-0.130
3,1:29,2,10,JAX 22,9,16,Maurice Jones-Drew right end for 4 yards (tackle by Travis Johnson),-0.130,-0.290
3,0:59,3,6,JAX 26,9,16,"David Garrard pass incomplete deep right intended for Ernest Wilford. Penalty on Demarcus Faggins: Illegal Contact, 5 yards (no play)",-0.290,1.000
3,0:53,1,10,JAX 31,9,16,David Garrard pass complete short left to Maurice Jones-Drew for 25 yards (tackle by Dunta Robinson),1.000,2.650
3,0:17,,,,9,16,Timeout #2 by Jacksonville Jaguars,0.000,2.650
3,0:17,1,10,HOU 44,9,16,David Garrard pass complete short left to Greg Jones for 27 yards (tackle by Danny Clark),2.650,4.440
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 17,9,16,David Garrard pass complete short left to Maurice Jones-Drew for no gain,4.440,3.850
4,14:14,2,10,HOU 17,9,16,Maurice Jones-Drew left end for 10 yards (tackle by Demarcus Faggins and DeMeco Ryans),3.850,5.600
4,13:22,1,7,HOU 7,9,16,David Garrard pass incomplete short right intended for Ernest Wilford,5.600,4.760
4,13:17,2,7,HOU 7,9,22,"Maurice Jones-Drew right end for 7 yards, touchdown",4.760,7.000
4,,,,HOU 2,9,23,John Carney kicks extra point good,0.000,0.000
4,,,,JAX 30,9,23,"John Carney kicks off 60 yards, returned by Andre' Davis for 15 yards (tackle by Brian Iwuh)",0.000,0.610
4,13:05,1,10,HOU 25,9,23,Ahman Green up the middle for 7 yards (tackle by Terry Cousin),0.610,1.010
4,12:45,2,3,HOU 32,9,23,Matt Schaub pass complete deep right to Kevin Walter for 21 yards (tackle by Sammy Knight),1.010,2.460
4,12:07,1,10,JAX 47,9,23,Matt Schaub pass complete short right to Ahman Green for no gain,2.460,1.910
4,11:38,2,10,JAX 47,9,23,Ahman Green up the middle for 3 yards (tackle by John Henderson),1.910,1.620
4,11:00,3,7,JAX 44,9,23,Matt Schaub pass incomplete deep left intended for Kevin Walter,1.620,0.330
4,10:55,4,7,JAX 44,9,23,Matt Schaub pass complete short middle to Kevin Walter for 10 yards (tackle by Rashean Mathis),0.330,3.310
4,10:20,1,10,JAX 34,9,23,Matt Schaub pass incomplete short left intended for Andre' Davis,3.310,2.770
4,10:15,2,10,JAX 34,9,23,Matt Schaub pass complete short left to David Anderson for 11 yards (tackle by Brian Williams),2.770,4.040
4,9:34,1,10,JAX 23,9,23,Ahman Green up the middle for 2 yards (tackle by Rob Meier),4.040,3.770
4,9:12,2,8,JAX 21,9,29,"Matt Schaub sacked by Paul Spicer for -5 yards. Matt Schaub fumbles (forced by Paul Spicer), recovered by Daryl Smith at JAX-23 and returned for 77 yards, touchdown",3.770,-7.000
4,,,,HOU 2,9,30,John Carney kicks extra point good,0.000,0.000
4,,,,JAX 30,9,30,"John Carney kicks off 73 yards, returned by Dexter Wynn for 32 yards (tackle by Chad Nkang)",0.000,0.870
4,8:47,1,10,HOU 29,9,30,Matt Schaub pass complete short middle to David Anderson for 11 yards (tackle by Reggie Nelson),0.870,1.600
4,8:25,1,10,HOU 40,9,30,Samkon Gado up the middle for 5 yards (tackle by Mike Peterson),1.600,1.730
4,8:05,2,5,HOU 45,9,30,Matt Schaub pass complete short right to Kevin Walter for 11 yards (tackle by Rashean Mathis),1.730,2.650
4,7:41,1,10,JAX 44,9,30,Matt Schaub pass complete short right to Owen Daniels for 12 yards (tackle by Brian Iwuh),2.650,3.450
4,7:21,1,10,JAX 32,9,30,Matt Schaub pass incomplete short left intended for Andre' Davis is intercepted by Brian Williams at JAX-27,3.450,-0.740
,,,,,,,"HOU challenged the ruling, and the play was upheld.",,
4,7:14,1,10,JAX 27,9,30,Maurice Jones-Drew up the middle for no gain (tackle by Earl Cochran),0.740,0.200
4,6:35,2,10,JAX 27,9,30,David Garrard pass complete short right to Marcedes Lewis for 16 yards (tackle by C.C. Brown),0.200,1.800
4,5:58,1,10,JAX 43,9,36,"Maurice Jones-Drew up the middle for 57 yards, touchdown",1.800,7.000
4,,,,HOU 2,9,37,John Carney kicks extra point good,0.000,0.000
4,,,,JAX 30,9,37,"John Carney kicks off 63 yards, returned by Dexter Wynn for 4 yards (tackle by Scott Starks)",0.000,-0.370
4,5:41,1,10,HOU 11,9,37,Sage Rosenfels pass complete short right to Kevin Walter for 6 yards (tackle by Rashean Mathis),-0.370,-0.160
4,5:01,2,4,HOU 17,9,37,Samkon Gado up the middle for 5 yards (tackle by Sammy Knight),-0.160,0.410
4,4:30,1,10,HOU 22,9,37,Sage Rosenfels pass complete short right to Samkon Gado for 8 yards (tackle by Derek Landri),0.410,0.950
4,3:55,2,2,HOU 30,9,37,Sage Rosenfels pass complete short left to Kevin Walter for 8 yards (tackle by Brian Williams),0.950,1.470
4,3:21,1,10,HOU 38,9,37,Sage Rosenfels pass complete short middle to Samkon Gado for 8 yards (tackle by Rashean Mathis),1.470,2.000
4,2:45,2,2,HOU 46,9,37,Sage Rosenfels pass complete short right to Samkon Gado for 10 yards (tackle by Sammy Knight),2.000,2.650
4,2:08,1,10,JAX 44,9,37,Sage Rosenfels pass complete short right to Andre' Davis for 4 yards (tackle by Brian Williams),2.650,2.650
4,2:04,2,6,JAX 40,9,37,Sage Rosenfels pass complete short middle to Owen Daniels for 14 yards (tackle by Sammy Knight),2.650,3.840
4,1:59,1,10,JAX 26,9,37,Sage Rosenfels pass complete short left to Kevin Walter for 6 yards (tackle by Justin Durant),3.840,4.110
4,1:35,2,4,JAX 20,9,37,Sage Rosenfels pass complete short middle to Owen Daniels for 9 yards (tackle by Sammy Knight),4.110,4.840
4,1:08,1,10,JAX 11,9,37,Sage Rosenfels pass complete short left to Joel Dreessen for 8 yards (tackle by Reggie Nelson),4.840,5.660
4,0:58,,,,9,37,Timeout #2 by Houston Texans,0.000,5.660
4,0:58,2,2,JAX 3,9,37,Sage Rosenfels pass incomplete short right intended for Owen Daniels,5.660,4.890
4,0:52,3,2,JAX 3,9,37,Samkon Gado up the middle for 1 yard (tackle by Brian Iwuh),4.890,3.250
4,0:45,,,,9,37,Timeout #3 by Houston Texans,0.000,3.250
4,0:45,4,1,JAX 2,9,37,Sage Rosenfels up the middle for 1 yard (tackle by Mike Peterson),3.250,6.970
4,0:34,1,1,JAX 1,15,37,"Sage Rosenfels pass complete short right to Vonta Leach for 1 yard, touchdown",6.970,7.000
4,,,,,17,37,"Two Point Attempt: Samkon Gado up the middle, conversion succeeds",1.000,1.000
4,,,,HOU 30,17,37,"Kris Brown kicks onside 8 yards. Penalty on Joel Dreessen: Illegal Touch Kick, 5 yards",0.000,3.380
4,0:29,1,10,HOU 33,17,37,Quinn Gray kneels for -1 yards,3.380,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
