Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Richard Sherman,SEA,0,0,,0,0,1,6,6.0,0,6
J.D. McKissic,SEA,1,22,22.0,0,22,0,0,,0,0
Paul Richardson,SEA,1,10,10.0,0,10,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jeremy Kerley,SFO,1,12,12.0,0,12,2,8,4.0,0,12
Raheem Mostert,SFO,2,35,17.5,0,26,0,33,,0,33
JaCorey Shepherd,SFO,2,47,23.5,0,28,0,0,,0,0
