Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,ARI,10,7,70,0,3,59,8.4,11,1.6,11.7,1,7.0,0,0.0,0,89.6
Rondale Moore,ARI,10,6,49,0,2,2,0.3,47,7.8,4.4,1,6.0,2,20.0,0,72.5
Marquise Brown,ARI,9,5,68,0,3,48,9.6,20,4.0,16.8,1,5.0,1,11.1,1,40.3
Eno Benjamin,ARI,3,3,28,0,2,-8,-2.7,36,12.0,-2.7,1,3.0,0,0.0,0,105.6
A.J. Green,ARI,4,2,7,0,,7,3.5,0,0.0,9.0,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Noah Fant,SEA,7,6,45,0,1,17,2.8,28,4.7,3.4,0,,0,0.0,0,93.5
D'Wayne Eskridge,SEA,3,3,39,0,3,20,6.7,19,6.3,6.7,1,3.0,0,0.0,0,118.7
Marquise Goodwin,SEA,2,2,26,0,2,12,6.0,14,7.0,6.0,1,2.0,0,0.0,0,118.7
Tyler Lockett,SEA,5,2,17,0,1,9,4.5,8,4.0,12.4,0,,0,0.0,0,49.6
D.K. Metcalf,SEA,7,2,34,0,2,30,15.0,4,2.0,11.7,0,,2,28.6,0,47.3
Colby Parkinson,SEA,2,2,11,0,,10,5.0,1,0.5,5.0,0,,0,0.0,0,89.6
Kenneth Walker III,SEA,3,2,13,0,0,-2,-1.0,15,7.5,-3.0,0,,1,33.3,0,75.7
Will Dissly,SEA,1,1,12,0,1,3,3.0,9,9.0,3.0,0,,0,0.0,0,116.7
