Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
1,1:55,2,8,ATL 36,0,7,"Penalty on Roddy White: False Start, 5 yards (no play)",0.930,0.250
1,1:30,2,13,ATL 31,0,7,Matt Ryan sacked by Star Lotulelei for -7 yards,0.250,-1.350
1,0:55,3,20,ATL 24,0,7,Matt Ryan pass complete short left to Roddy White for 6 yards (tackle by Melvin White),-1.350,-1.370
1,0:22,4,14,ATL 30,0,7,"Matthew Bosher punts 57 yards, returned by Ted Ginn for 9 yards (tackle by Antone Smith)",-1.370,-0.410
1,0:11,1,10,CAR 22,0,7,Cam Newton sacked by Paul Worrilow for 0 yards,0.410,-0.130
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,CAR 22,0,7,Cam Newton pass incomplete short right intended for Greg Olsen,-0.130,-0.820
2,14:56,3,10,CAR 22,0,7,Cam Newton right tackle for 16 yards (tackle by Desmond Trufant),-0.820,1.470
2,14:09,1,10,CAR 38,0,7,DeAngelo Williams left end for 3 yards (tackle by Jonathan Massaquoi),1.470,1.330
2,13:23,2,7,CAR 41,0,7,Cam Newton pass incomplete deep middle intended for Ted Ginn,1.330,0.630
2,13:17,3,7,CAR 41,0,7,Cam Newton pass incomplete deep left intended for Domenik Hixon is intercepted by William Moore at ATL-42 and returned for 3 yards (tackle by Domenik Hixon),0.630,-1.930
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,13:08,1,10,ATL 45,0,7,Matt Ryan pass incomplete short right intended for Roddy White,1.930,1.380
2,13:05,2,10,ATL 45,0,7,"Matt Ryan pass complete short right to Harry Douglas for 10 yards (tackle by Captain Munnerlyn). Penalty on Captain Munnerlyn: Unnecessary Roughness, 15 yards",1.380,3.580
2,12:43,1,10,CAR 30,0,7,Matt Ryan pass incomplete deep right intended for Darius Johnson,3.580,3.030
2,12:37,2,10,CAR 30,0,7,Matt Ryan pass complete short left to Darius Johnson for 4 yards (tackle by Captain Munnerlyn and Michael Mitchell),3.030,2.870
2,11:52,3,6,CAR 26,0,7,Matt Ryan pass complete short right to Roddy White for 6 yards (tackle by Captain Munnerlyn),2.870,4.240
2,11:15,1,10,CAR 20,0,7,Steven Jackson right guard for 2 yards (tackle by Luke Kuechly),4.240,3.960
2,10:32,2,8,CAR 18,0,7,Matt Ryan pass incomplete short right intended for Steven Jackson (defended by Drayton Florence),3.960,3.220
2,10:26,3,8,CAR 18,0,7,Matt Ryan sacked by Greg Hardy for -6 yards,3.220,1.870
2,10:05,4,14,CAR 24,0,10,Matt Bryant 42 yard field goal good,1.870,3.000
2,10:05,,,ATL 35,0,10,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
2,10:00,1,10,CAR 20,0,10,DeAngelo Williams left tackle for 2 yards (tackle by Stephen Nicholas),0.280,0.000
2,9:31,2,8,CAR 22,0,10,Cam Newton pass complete short left to Domenik Hixon for 4 yards (tackle by Desmond Trufant),0.000,-0.160
2,8:58,3,4,CAR 26,0,10,"Cam Newton pass complete short right to DeAngelo Williams for 56 yards (tackle by Robert Alford). DeAngelo Williams fumbles (forced by Robert Alford), recovered by Desmond Trufant at ATL-4 (tackle by Domenik Hixon)",-0.160,0.380
2,8:43,1,10,ATL 4,0,10,Steven Jackson right end for -2 yards (tackle by Captain Munnerlyn and Frank Alexander),-0.380,-0.930
2,8:02,2,12,ATL 2,6,10,"Matt Ryan pass incomplete short left intended for Harry Douglas is intercepted by Melvin White at ATL-8 and returned for 8 yards, touchdown",-0.930,-7.000
2,7:57,,,ATL 2,7,10,Graham Gano kicks extra point good,0.000,0.000
2,7:57,,,CAR 35,7,10,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,7:57,1,10,ATL 20,7,10,Steven Jackson left guard for 2 yards (tackle by Quintin Mikell),0.280,0.000
2,7:20,2,8,ATL 22,7,10,Matt Ryan pass incomplete short right intended for Roddy White,0.000,-0.690
2,7:16,3,8,ATL 22,7,10,Matt Ryan pass complete short right to Tony Gonzalez for 19 yards (tackle by Michael Mitchell),-0.690,1.660
2,6:39,1,10,ATL 41,7,10,Jason Snelling left guard for 16 yards (tackle by Luke Kuechly),1.660,2.720
2,6:01,1,10,CAR 43,7,10,Jason Snelling right tackle for 1 yard (tackle by Greg Hardy),2.720,2.310
2,5:18,2,9,CAR 42,7,10,Matt Ryan pass complete short left to Patrick DiMarco for 3 yards (tackle by Captain Munnerlyn),2.310,2.010
2,4:33,3,6,CAR 39,7,10,Matt Ryan pass incomplete short right intended for Darius Johnson,2.010,0.660
2,4:28,4,6,CAR 39,7,10,Matthew Bosher punts 35 yards,0.660,0.380
2,4:17,1,10,CAR 4,7,10,DeAngelo Williams right guard for 1 yard (tackle by Joplo Bartu),-0.380,-0.710
2,3:39,2,9,CAR 5,7,10,"Cam Newton pass complete short left to Ted Ginn for 3 yards (tackle by Thomas DeCoud). Penalty on Brandon LaFell: Offensive Holding, 4 yards",-0.710,-0.780
2,3:12,2,10,CAR 4,7,10,Cam Newton pass complete short right to Domenik Hixon for 12 yards (tackle by Robert Alford),-0.780,-0.140
2,2:40,1,10,CAR 16,7,10,Cam Newton left end for -1 yards (tackle by Joplo Bartu),-0.140,-0.780
2,2:02,2,11,CAR 15,7,10,Cam Newton pass complete short left to Mike Tolbert for 8 yards (tackle by Paul Worrilow and Desmond Trufant),-0.780,-0.450
2,1:54,3,3,CAR 23,7,10,Cam Newton right end for 4 yards (tackle by Stansly Maponga and Paul Worrilow),-0.450,0.740
2,1:27,1,10,CAR 27,7,10,Cam Newton right tackle for 15 yards (tackle by Osi Umenyiora),0.740,0.740
2,1:18,1,10,CAR 27,7,10,Timeout #1 by Carolina Panthers,0.740,1.730
2,1:18,1,10,CAR 42,7,10,Cam Newton pass complete short middle to Greg Olsen for 6 yards (tackle by Paul Worrilow),1.730,2.000
2,0:55,2,4,CAR 48,7,10,Cam Newton pass incomplete short right intended for Ted Ginn,2.000,1.290
2,0:50,3,4,CAR 48,7,10,"Cam Newton pass incomplete deep right intended for Domenik Hixon. Penalty on Robert Alford: Defensive Pass Interference, 21 yards (no play)",1.290,3.510
2,0:45,1,10,ATL 31,7,10,Cam Newton for 11 yards (tackle by Paul Worrilow),3.510,4.240
2,0:38,1,10,ATL 20,7,10,Cam Newton pass incomplete deep right intended for Marvin McNutt,4.240,3.690
2,0:32,2,10,ATL 20,7,10,Mike Tolbert right tackle for 17 yards (tackle by Robert McClain and Jonathan Babineaux),3.690,3.690
2,0:24,2,10,ATL 20,7,10,Timeout #2 by Carolina Panthers,3.690,6.510
2,0:24,1,3,ATL 3,13,10,"Cam Newton pass complete short right to Ted Ginn for 3 yards, touchdown",6.510,7.000
2,0:24,,,ATL 2,14,10,Graham Gano kicks extra point good,0.000,0.000
2,0:24,,,CAR 35,14,10,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,0:19,1,10,ATL 20,14,10,Matt Ryan kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,14,10,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,CAR 20,14,10,Cam Newton pass complete short left to DeAngelo Williams for 19 yards (tackle by William Moore),0.280,1.530
3,14:20,1,10,CAR 39,14,10,Mike Tolbert right guard for 3 yards (tackle by Paul Worrilow),1.530,1.390
3,13:38,2,7,CAR 42,14,10,Cam Newton pass incomplete short left intended for Brandon LaFell (defended by Desmond Trufant),1.390,0.700
3,13:32,3,7,CAR 42,14,10,Cam Newton left tackle for 5 yards (tackle by Jonathan Massaquoi),0.700,-0.260
3,12:51,4,2,CAR 47,14,10,"Brad Nortman punts 38 yards, returned by Robert McClain for 1 yard (tackle by Colin Jones)",-0.260,0.140
3,12:39,1,10,ATL 16,14,10,Steven Jackson left guard for 3 yards (tackle by Dwan Edwards),-0.140,-0.180
3,12:14,2,7,ATL 19,14,10,Matt Ryan pass complete short left to Steven Jackson for 25 yards (tackle by Robert Lester),-0.180,1.860
3,11:42,1,10,ATL 44,14,10,"Matt Ryan pass incomplete short right intended for Harry Douglas. Penalty on Dwan Edwards: Roughing the Passer, 15 yards (no play)",1.860,2.850
3,11:38,1,10,CAR 41,14,10,Steven Jackson left guard for 1 yard (tackle by Star Lotulelei and Greg Hardy),2.850,2.440
3,11:00,2,9,CAR 40,14,10,"Matt Ryan pass complete short right to Harry Douglas for 15 yards (tackle by Melvin White). Penalty on Joe Hawley: Offensive Holding, 10 yards (no play)",2.440,1.090
3,10:30,2,19,,14,10,Matt Ryan pass complete short left to Harry Douglas for 11 yards,1.090,1.880
3,9:58,3,8,CAR 39,14,16,"Matt Ryan pass complete deep middle to Roddy White for 39 yards, touchdown",1.880,7.000
3,9:58,,,CAR 2,14,17,Matt Bryant kicks extra point good,0.000,0.000
3,9:58,,,ATL 35,14,17,"Matthew Bosher kicks off 72 yards, returned by Ted Ginn for 31 yards (tackle by Robert McClain)",0.000,-0.540
3,9:44,1,10,CAR 24,14,17,Mike Tolbert for 1 yard (tackle by Jonathan Massaquoi),0.540,0.130
3,9:08,2,9,CAR 25,14,17,Mike Tolbert left guard for 7 yards (tackle by Paul Worrilow and William Moore),0.130,0.370
3,8:21,3,2,CAR 32,14,17,"Cam Newton for 10 yards (tackle by Paul Worrilow). Penalty on Paul Worrilow: Unnecessary Roughness, 15 yards",0.370,2.720
3,8:00,1,10,ATL 43,14,17,Cam Newton pass complete short left to Greg Olsen for 8 yards (tackle by Stephen Nicholas),2.720,3.260
3,7:29,2,2,ATL 35,14,17,Cam Newton pass complete short right to Mike Tolbert for 1 yard (tackle by Paul Worrilow and Stephen Nicholas),3.260,2.680
3,6:41,3,1,ATL 34,14,17,Cam Newton left guard for 2 yards (tackle by Cliff Matthews and Paul Worrilow),2.680,3.450
3,5:56,1,10,ATL 32,14,17,DeAngelo Williams left guard for 24 yards (tackle by Robert Alford),3.450,5.370
3,5:21,1,8,ATL 8,14,17,DeAngelo Williams right guard for 1 yard (tackle by Cliff Matthews),5.370,4.760
3,4:37,2,7,ATL 7,14,17,Cam Newton pass incomplete short right intended for Brandon LaFell,4.760,3.810
3,4:30,3,7,ATL 7,20,17,"Cam Newton pass complete short middle to Greg Olsen for 7 yards, touchdown",3.810,7.000
3,4:30,,,ATL 2,21,17,Graham Gano kicks extra point good,0.000,0.000
3,4:30,,,CAR 35,21,17,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,4:20,1,10,ATL 20,21,17,Matt Ryan sacked by Charles Johnson for -3 yards,0.280,-0.790
3,3:50,2,13,ATL 17,21,17,Steven Jackson right tackle for 2 yards (tackle by Thomas Davis),-0.790,-1.140
3,3:07,3,11,ATL 19,21,17,Matt Ryan sacked by Greg Hardy for -7 yards,-1.140,-2.490
3,2:30,4,18,ATL 12,21,17,Matthew Bosher punts 56 yards (tackle by Jason Snelling),-2.490,-1.660
3,2:19,1,10,CAR 41,21,17,Cam Newton up the middle for 4 yards (tackle by Cliff Matthews),1.660,1.660
3,1:36,2,6,CAR 45,21,17,DeAngelo Williams left tackle for no gain (tackle by Paul Worrilow),1.660,0.960
3,0:56,3,6,CAR 45,21,17,Cam Newton pass incomplete deep left intended for Greg Olsen,0.960,-0.390
3,0:50,4,6,CAR 45,21,17,"Brad Nortman punts 45 yards, fair catch by Robert McClain",-0.390,0.380
3,0:43,1,10,ATL 10,21,17,Jason Snelling right guard for 11 yards (tackle by Luke Kuechly and Thomas Davis),-0.380,0.340
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 21,21,17,Jason Snelling left guard for 6 yards (tackle by Chase Blackburn),0.340,0.610
4,14:26,2,4,ATL 27,21,17,Matt Ryan pass complete short left to Harry Douglas for 4 yards (tackle by Dwan Edwards),0.610,1.000
4,13:44,1,10,ATL 31,21,17,Matt Ryan pass incomplete short middle intended for Steven Jackson,1.000,0.460
4,13:39,2,10,ATL 31,21,17,Matt Ryan pass incomplete deep middle intended for Harry Douglas,0.460,-0.230
4,13:34,3,10,ATL 31,21,17,Matt Ryan pass complete short right to Roddy White for 13 yards (tackle by Luke Kuechly),-0.230,1.860
4,13:01,1,10,ATL 44,21,17,Steven Jackson left end for -1 yards (tackle by Luke Kuechly),1.860,1.180
4,12:27,2,11,ATL 43,21,17,Matt Ryan pass complete short left to Harry Douglas for 12 yards (tackle by Melvin White),1.180,2.590
4,12:22,1,10,CAR 45,21,17,"Penalty on Wes Horton: Neutral Zone Infraction, 4 yards (no play)",2.590,3.170
4,11:23,1,6,CAR 41,21,17,Steven Jackson left end for 8 yards (tackle by Thomas Davis),3.170,3.380
4,10:51,1,10,CAR 33,21,17,Steven Jackson right tackle for 1 yard (tackle by Thomas Davis),3.380,2.970
4,10:14,2,9,CAR 32,21,17,Matt Ryan pass incomplete short middle intended for Roddy White (defended by Michael Mitchell),2.970,2.280
4,10:08,3,9,CAR 32,21,17,Matt Ryan pass complete short middle to Roddy White for 8 yards (tackle by Drayton Florence),2.280,2.020
4,9:18,4,1,CAR 24,21,17,Steven Jackson left end for 5 yards (tackle by Melvin White),2.020,4.310
4,8:41,1,10,CAR 19,21,17,Matt Ryan sacked by Greg Hardy for -6 yards,4.310,2.950
4,7:58,2,16,CAR 25,21,17,Matt Ryan pass complete short left to Jason Snelling for 6 yards (tackle by Thomas Davis and Luke Kuechly),2.950,3.030
4,7:18,3,10,CAR 19,21,17,Matt Ryan pass incomplete short left intended for Roddy White,3.030,2.180
4,7:14,4,10,CAR 19,21,20,Matt Bryant 37 yard field goal good,2.180,3.000
4,7:14,,,ATL 35,21,20,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
4,7:10,1,10,CAR 20,21,20,Cam Newton pass complete short middle to Greg Olsen for 5 yards (tackle by Paul Worrilow and Jonathan Babineaux),0.280,0.410
4,6:28,2,5,CAR 25,21,20,Mike Tolbert left end for 2 yards (tackle by Jonathan Babineaux and Jonathan Massaquoi),0.410,-0.030
4,5:44,3,3,CAR 27,21,20,Cam Newton pass complete short right to Greg Olsen for 8 yards (tackle by Thomas DeCoud),-0.030,1.270
4,5:00,1,10,CAR 35,21,20,Mike Tolbert right guard for no gain (tackle by Joplo Bartu),1.270,0.720
4,4:54,2,10,CAR 35,21,20,Cam Newton pass incomplete deep middle intended for Brandon LaFell,0.720,0.040
4,4:11,3,10,CAR 35,21,20,Cam Newton pass complete short right to Mike Tolbert for 1 yard (tackle by Joplo Bartu),0.040,-0.980
4,3:31,4,9,CAR 36,21,20,"Brad Nortman punts 64 yards, touchback",-0.980,-0.280
4,3:21,1,10,ATL 20,21,20,Matt Ryan pass complete short right to Steven Jackson for 7 yards (tackle by Quintin Mikell and Luke Kuechly),0.280,0.680
4,2:54,2,3,ATL 27,21,20,Matt Ryan sacked by Michael Mitchell for -8 yards,0.680,-1.140
4,2:28,3,11,ATL 19,21,20,Matt Ryan sacked by Charles Johnson for -7 yards,-1.140,-2.490
4,2:00,4,18,ATL 12,21,20,"Matthew Bosher punts 55 yards, returned by Ted Ginn for 15 yards (tackle by Akeem Dent)",-2.490,-2.130
4,1:47,1,10,CAR 48,21,20,DeAngelo Williams right guard for -1 yards (tackle by Joplo Bartu),2.130,2.130
4,1:41,1,10,CAR 48,21,20,Timeout #1 by Atlanta Falcons,2.130,1.450
4,1:41,2,11,CAR 47,21,20,DeAngelo Williams left end for 2 yards (tackle by Desmond Trufant),1.450,1.450
4,1:36,2,11,CAR 47,21,20,Timeout #2 by Atlanta Falcons,1.450,1.020
4,1:36,3,9,CAR 49,21,20,Cam Newton right end for 2 yards (tackle by Paul Worrilow),1.020,1.020
4,1:28,3,9,CAR 49,21,20,Timeout #3 by Atlanta Falcons,1.020,0.000
4,1:28,4,7,ATL 49,21,20,"Brad Nortman punts 37 yards, fair catch by Robert McClain",0.000,0.350
4,1:20,1,10,ATL 12,21,20,Matt Ryan pass complete short left to Roddy White for 8 yards (tackle by Luke Kuechly),-0.350,0.290
4,0:59,2,2,ATL 20,21,20,Matt Ryan pass complete short left to Harry Douglas for 6 yards (tackle by Melvin White),0.290,0.670
4,0:55,1,10,ATL 26,21,20,Matt Ryan pass complete short left to Roddy White for 8 yards (tackle by Melvin White),0.670,1.210
4,0:39,2,2,ATL 34,21,20,Matt Ryan pass complete short left to Harry Douglas for 9 yards (tackle by Captain Munnerlyn),1.210,1.800
4,0:31,1,10,ATL 43,21,20,"Matt Ryan for no gain. Joe Hawley fumbles, recovered by Jason Snelling at ATL-27",1.800,-0.910
4,0:09,2,26,ATL 27,21,20,"Penalty on ATL: False Start, 5 yards (no play)",-0.910,-0.910
4,0:09,2,26,ATL 27,21,20,Timeout #1 by Carolina Panthers,-0.910,-1.580
4,0:09,2,31,ATL 22,21,20,Matt Ryan pass complete short left to Tony Gonzalez for 9 yards,-1.580,-1.020
4,0:05,3,22,ATL 31,21,20,Matt Ryan pass incomplete deep left intended for Roddy White,-1.020,-1.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
