0,1
Officials,Officials
Referee,Craig Wrolstad
Umpire,Paul King
Down Judge,Jerod Phillips
Line Judge,Carl Johnson
Back Judge,Rich Martinez
Side Judge,Adrian Hill
Field Judge,Steve Zimmer
