Quarter,Time,Down,ToGo,Location,BUF,HOU,Detail,EPB,EPA
2,3:24,3,2,BUF 41,0,10,Alfred Blue up the middle for 3 yards (tackle by Tremaine Edmunds),2.150,3.050
2,2:40,1,10,BUF 38,0,10,Deshaun Watson pass complete short middle to DeAndre Hopkins for 14 yards (tackle by TreDavious White),3.050,3.970
2,2:00,1,10,BUF 24,0,10,Lamar Miller right guard for 7 yards (tackle by Taron Johnson and Tremaine Edmunds),3.970,4.460
2,1:35,2,3,BUF 17,0,10,"Deshaun Watson sacked by Kyle Williams and Lorenzo Alexander for -11 yards. Deshaun Watson fumbles (forced by Kyle Williams), recovered by Senio Kelemete at BUF-28 (tackle by Harrison Phillips)",4.460,2.210
2,0:54,3,14,BUF 28,0,10,Deshaun Watson pass deep middle intended for Ryan Griffin is intercepted by Jordan Poyer at BUF-0 and returned for no gain,2.210,-0.280
2,0:39,1,10,BUF 20,0,10,Josh Allen pass complete short right to LeSean McCoy for -3 yards (tackle by Kareem Jackson),0.280,-0.790
Quarter,Time,Down,ToGo,Location,BUF,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,0,10,"Stephen Hauschka kicks off 65 yards, touchback.. Penalty on Andre Holmes: Offside on Free Kick, 5 yards",0.000,0.940
3,15:00,1,10,HOU 30,0,10,Alfred Blue up the middle for 5 yards (tackle by Trent Murphy and Tremaine Edmunds),0.940,1.070
3,14:34,2,5,HOU 35,0,10,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins,1.070,0.370
3,14:30,3,5,HOU 35,0,10,Deshaun Watson pass short middle intended for Keke Coutee is intercepted by Lorenzo Alexander at HOU-31 and returned for 1 yard,0.370,-3.580
3,14:23,1,10,HOU 30,0,10,LeSean McCoy left end for 6 yards (tackle by Benardrick McKinney),3.580,3.840
3,13:55,2,4,HOU 24,0,10,LeSean McCoy left guard for 5 yards (tackle by Benardrick McKinney and Zach Cunningham),3.840,4.310
3,13:19,1,10,HOU 19,0,10,LeSean McCoy right guard for -2 yards (tackle by D.J. Reader),4.310,3.490
3,12:39,2,12,HOU 21,0,10,Josh Allen right end for 2 yards (tackle by Zach Cunningham),3.490,3.030
3,11:51,3,10,HOU 19,0,10,Josh Allen up the middle for 11 yards (tackle by Zach Cunningham),3.030,5.370
3,11:08,1,8,HOU 8,0,10,LeSean McCoy left tackle for 4 yards (tackle by Zach Cunningham),5.370,5.340
3,10:29,2,4,HOU 4,0,10,Josh Allen pass incomplete short right intended for Zay Jones (defended by Kareem Jackson),5.340,4.490
3,10:22,3,4,HOU 4,0,10,Josh Allen pass incomplete short right intended for Zay Jones (defended by Kareem Jackson),4.490,3.030
3,10:15,4,4,HOU 4,3,10,Stephen Hauschka 23 yard field goal good,3.030,3.000
3,10:12,,,BUF 35,3,10,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
3,10:12,1,10,HOU 25,3,10,Deshaun Watson sacked by Shaq Lawson for -2 yards,0.610,-0.210
3,9:41,2,12,HOU 23,3,10,Deshaun Watson pass complete short right to Lamar Miller for 16 yards (tackle by Jordan Poyer and Micah Hyde),-0.210,1.530
3,9:11,1,10,HOU 39,3,10,Lamar Miller right guard for 2 yards (tackle by Eddie Yarbrough and Matt Milano),1.530,1.260
3,8:40,2,8,HOU 41,3,10,Lamar Miller right tackle for 4 yards (tackle by Tremaine Edmunds),1.260,1.090
3,8:05,3,4,HOU 45,3,10,Deshaun Watson pass complete short middle to Alfred Blue for 3 yards (tackle by Lorenzo Alexander),1.090,-0.190
3,7:30,4,1,HOU 48,3,10,Trevor Daniel punts 42 yards downed by Zach Cunningham,-0.190,0.380
3,7:17,1,10,BUF 10,3,10,Chris Ivory right tackle for -1 yards (tackle by Whitney Mercilus and Angelo Blackson),-0.380,-0.850
3,6:35,2,11,BUF 9,3,10,Josh Allen up the middle for 5 yards (tackle by J.J. Watt and Whitney Mercilus),-0.850,-0.950
3,5:54,3,6,BUF 14,3,10,"Josh Allen pass complete deep right to Kelvin Benjamin for 44 yards (tackle by Justin Reid). Penalty on Jason Croom: Illegal Formation, 5 yards (no play)",-0.950,-1.540
3,5:16,3,11,BUF 9,3,10,LeSean McCoy left end for 8 yards (tackle by Zach Cunningham),-1.540,-2.320
3,4:39,4,3,BUF 17,3,10,"Corey Bojorquez punts 42 yards, returned by Tyler Ervin for no gain (tackle by Lafayette Pitts). Penalty on Shareece Wright: Illegal Block Above the Waist, 10 yards",-2.320,-1.000
3,4:28,1,10,HOU 31,3,10,Deshaun Watson pass incomplete short left intended for Ryan Griffin,1.000,0.460
3,4:24,2,10,HOU 31,3,10,Lamar Miller left end for 3 yards (tackle by Jordan Phillips),0.460,0.170
3,3:47,3,7,HOU 34,3,10,Deshaun Watson pass incomplete short right intended for Ryan Griffin,0.170,-1.110
3,3:41,4,7,HOU 34,3,10,"Trevor Daniel punts 53 yards, returned by Micah Hyde for 8 yards (tackle by Brennan Scarlett)",-1.110,-0.340
3,3:31,1,10,BUF 21,3,10,Josh Allen pass complete deep middle to Kelvin Benjamin for 39 yards (tackle by Johnathan Joseph),0.340,2.920
3,2:48,1,10,HOU 40,3,10,Josh Allen pass incomplete deep middle intended for Zay Jones,2.920,2.370
3,2:41,2,10,HOU 40,3,10,Nathan Peterman pass incomplete short left intended for Kelvin Benjamin,2.370,1.680
3,2:37,3,10,HOU 40,3,10,Nathan Peterman pass complete short left to Zay Jones for 6 yards (tackle by Johnathan Joseph),1.680,1.080
3,2:18,4,4,HOU 34,6,10,Stephen Hauschka 52 yard field goal good,1.080,3.000
3,2:12,,,BUF 35,6,10,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
3,2:12,1,10,HOU 25,6,10,Alfred Blue right tackle for -2 yards (tackle by Matt Milano),0.610,-0.210
3,1:30,2,12,HOU 23,6,10,Lamar Miller right tackle for 11 yards (tackle by Tremaine Edmunds),-0.210,0.560
3,0:53,3,1,HOU 34,6,10,"Deshaun Watson sacked by Trent Murphy and Jerry Hughes for -2 yards. Deshaun Watson fumbles (forced by Trent Murphy), recovered by Harrison Phillips at HOU-32 (tackle by Nick Martin)",0.560,-3.450
3,0:46,1,10,HOU 32,6,10,LeSean McCoy right guard for 3 yards (tackle by Tyrann Mathieu),3.450,3.310
Quarter,Time,Down,ToGo,Location,BUF,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,HOU 29,6,10,LeSean McCoy up the middle for 14 yards (tackle by Justin Reid and Johnathan Joseph),3.310,4.580
4,14:21,1,10,HOU 15,6,10,LeSean McCoy right guard for 2 yards (tackle by Benardrick McKinney),4.580,4.280
4,13:41,2,8,HOU 13,6,10,Chris Ivory left end for -3 yards (tackle by Jadeveon Clowney),4.280,3.040
4,13:07,3,11,HOU 16,12,10,"Nathan Peterman pass complete deep right to Zay Jones for 16 yards, touchdown",3.040,7.000
4,13:00,,,HOU 15,13,10,Stephen Hauschka kicks extra point good,0.000,0.000
4,13:00,,,BUF 35,13,10,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
4,13:00,1,10,HOU 25,13,10,Deshaun Watson pass complete short left to Will Fuller for 16 yards (tackle by Phillip Gaines),0.610,1.660
4,12:30,1,10,HOU 41,13,10,Lamar Miller right tackle for -1 yards (tackle by Matt Milano),1.660,0.990
4,11:54,2,11,HOU 40,13,10,Lamar Miller right tackle for 7 yards (tackle by Tremaine Edmunds),0.990,1.220
4,11:16,3,4,HOU 47,13,10,Deshaun Watson sacked by Lorenzo Alexander for -6 yards,1.220,-0.650
4,10:39,4,10,HOU 41,13,10,"Trevor Daniel punts 45 yards, returned by Micah Hyde for no gain (tackle by Tyrell Adams). Penalty on Siran Neal: Offensive Holding, 7 yards",-0.650,0.380
4,10:27,1,10,BUF 7,13,10,Chris Ivory right tackle for 1 yard (tackle by Whitney Mercilus and Benardrick McKinney),-0.380,-0.710
4,9:49,2,9,BUF 8,13,10,Chris Ivory left tackle for 6 yards (tackle by Justin Reid),-0.710,-0.600
4,9:05,3,3,BUF 14,13,10,Nathan Peterman pass complete short right to Chris Ivory for 4 yards (tackle by Zach Cunningham),-0.600,0.040
4,8:28,1,10,BUF 18,13,10,"Nathan Peterman pass complete short left to Zay Jones for 11 yards (tackle by Justin Reid). Penalty on Dion Dawkins: Illegal Formation, 5 yards (no play)",0.040,-0.450
4,8:05,1,15,BUF 13,13,10,"Penalty on Logan Thomas: False Start, 5 yards (no play)",-0.450,-0.760
4,7:40,1,20,BUF 8,13,10,Nathan Peterman pass incomplete short right intended for LeSean McCoy,-0.760,-1.510
4,7:35,2,20,BUF 8,13,10,LeSean McCoy left end for 5 yards (tackle by Johnathan Joseph),-1.510,-1.970
4,6:58,3,15,BUF 13,13,10,Nathan Peterman pass complete deep left to Andre Holmes for 20 yards (tackle by Justin Reid and Benardrick McKinney),-1.970,1.140
4,6:10,1,10,BUF 33,13,10,LeSean McCoy right guard for 4 yards (tackle by Zach Cunningham and Whitney Mercilus),1.140,1.130
4,5:30,2,6,BUF 37,13,10,LeSean McCoy up the middle for 4 yards (tackle by Joel Heath),1.130,0.960
4,4:46,3,2,BUF 41,13,10,Chris Ivory up the middle for no gain (tackle by Benardrick McKinney and Zach Cunningham),0.960,-0.650
4,4:08,,,,,,Timeout #1 by Houston Texans,,
4,4:08,,,,,,Timeout #1 by Buffalo Bills,,
4,4:08,4,2,BUF 41,13,10,Corey Bojorquez punts 51 yards downed by Taiwan Jones,-0.650,0.380
4,3:55,1,10,HOU 8,13,10,Deshaun Watson pass incomplete short right intended for Ryan Griffin,-0.380,-0.780
4,3:50,2,10,HOU 8,13,10,Deshaun Watson pass complete short right to Will Fuller for 17 yards,-0.780,0.610
4,3:44,1,10,HOU 25,13,10,"Deshaun Watson sacked by Jerry Hughes for -5 yards. Deshaun Watson fumbles (forced by Jerry Hughes), recovered by Alfred Blue at HOU-20 (tackle by Tremaine Edmunds)",0.610,-0.610
4,2:52,2,15,HOU 20,13,10,Deshaun Watson pass complete short middle to DeAndre Hopkins for 24 yards (tackle by Jordan Poyer),-0.610,1.860
4,2:14,1,10,HOU 44,13,10,Deshaun Watson pass complete short right to Alfred Blue for 14 yards (tackle by Shaq Lawson),1.860,2.790
4,2:06,1,10,BUF 42,13,10,"Deshaun Watson pass incomplete deep left intended for Will Fuller. Penalty on Phillip Gaines: Defensive Pass Interference, 41 yards (no play)",2.790,6.970
4,1:59,1,1,BUF 1,13,10,Alfred Blue right guard for -1 yards (tackle by Jordan Poyer and Jerry Hughes),6.970,5.720
4,1:53,,,,,,Timeout #2 by Buffalo Bills,,
4,1:53,2,2,BUF 2,13,10,Deshaun Watson pass complete short middle to Keke Coutee for -1 yards (tackle by Phillip Gaines and Matt Milano),5.720,4.720
4,1:44,,,,,,Timeout #3 by Buffalo Bills,,
4,1:44,3,3,BUF 3,13,10,"Penalty on Kendall Lamm: False Start, 5 yards (no play)",4.720,3.580
4,1:44,3,8,BUF 8,13,10,Deshaun Watson pass incomplete short left intended for Ryan Griffin (defended by Matt Milano),3.580,2.950
4,1:37,4,8,BUF 8,13,13,Ka'imi Fairbairn 27 yard field goal good,2.950,3.000
4,1:34,,,HOU 35,13,13,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,1:34,1,10,BUF 25,13,13,Nathan Peterman pass incomplete short left intended for Kelvin Benjamin,0.610,0.060
4,1:30,2,10,BUF 25,13,19,"Nathan Peterman pass short left intended for Kelvin Benjamin is intercepted by Johnathan Joseph at BUF-28 and returned for 28 yards, touchdown. Penalty on Jadeveon Clowney: Taunting, 15 yards",0.060,-7.000
4,1:23,,,HOU 20,13,20,"Ka'imi Fairbairn kicks off 73 yards, muffed catch by Taiwan Jones returned by Taiwan Jones for no gain (tackle by Peter Kalambayi)",0.000,-0.320
4,1:16,1,10,BUF 13,13,20,Nathan Peterman pass incomplete deep right intended for Andre Holmes,-0.320,-0.770
4,1:10,2,10,BUF 13,13,19,Nathan Peterman pass complete short left to Zay Jones for 13 yards (tackle by Kareem Jackson),-0.770,0.670
4,1:04,1,10,BUF 26,13,20,Nathan Peterman left end for 2 yards (tackle by Zach Cunningham),0.670,0.400
4,0:58,2,8,BUF 28,13,20,Nathan Peterman pass complete short right to LeSean McCoy for 2 yards (tackle by Kareem Jackson),0.400,-0.030
4,0:35,3,6,BUF 30,13,20,Nathan Peterman pass short middle (defended by Duke Ejiofor) intended for LeSean McCoy is intercepted by Kareem Jackson at BUF-34 and returned for 13 yards,-0.030,-4.170
4,0:23,1,10,BUF 21,14,19,Deshaun Watson kneels for -1 yards,4.170,3.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
