Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,,,,SEA 30,3,21,"Josh Brown kicks off 65 yards, returned by Josh Scobey for 16 yards (tackle by Isaiah Kacyvenski). Penalty on Gerald Hayes: Illegal Block Above the Waist, 10 yards",0.000,-0.370
2,11:00,1,10,ARI 11,3,21,Josh McCown sacked by Chike Okeafor for -1 yards,-0.370,-0.850
2,10:29,2,11,ARI 10,3,21,Marcel Shipp left guard for 2 yards (tackle by Rashad Moore and Damien Robinson),-0.850,-1.300
2,9:50,3,9,ARI 12,3,21,Josh McCown pass complete to Bryan Gilmore for 8 yards (tackle by Ken Lucas),-1.300,-2.030
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
2,9:38,4,1,ARI 20,3,21,"Scott Player punts 49 yards, returned by Bobby Engram for no gain",-2.030,-1.000
2,9:29,1,10,SEA 31,3,21,Matt Hasselbeck pass complete to Koren Robinson for 4 yards (tackle by Ronald McKinnon),1.000,1.000
2,8:57,2,6,SEA 35,3,21,Shaun Alexander right guard for -2 yards (tackle by Gerald Hayes),1.000,0.040
2,8:22,3,8,SEA 33,3,21,"Penalty on Matt Hasselbeck: Illegal Forward Pass, 5 yards",0.040,-1.440
2,7:55,4,12,SEA 29,3,21,"Tom Rouen punts 32 yards, returned by Jason Goss for 7 yards (tackle by Ken Hamlin)",-1.440,-1.990
2,7:47,1,10,ARI 46,3,21,Anquan Boldin for -5 yards (tackle by D.D. Lewis),1.990,0.780
2,7:08,2,15,ARI 41,3,21,Josh McCown pass incomplete intended for Anquan Boldin,0.780,0.100
2,7:04,3,15,ARI 41,3,21,Josh McCown pass incomplete intended for Bryan Gilmore,0.100,-0.650
2,6:55,4,15,ARI 41,3,21,"Scott Player punts 47 yards, returned by Bobby Engram for 15 yards (tackle by Michael Young)",-0.650,-0.740
2,6:44,1,10,SEA 27,3,21,"Mack Strong right end for 1 yard (tackle by Barron Tanner and Fred Wakefield). Penalty on Floyd Womack: Offensive Holding, 10 yards (no play)",0.740,-0.170
2,6:17,1,20,SEA 17,3,21,Matt Hasselbeck pass incomplete intended for Koren Robinson,-0.170,-1.290
2,6:07,2,20,SEA 17,3,21,"Trent Dilfer for no gain. Trent Dilfer fumbles, recovered by Fred Wakefield at SEA-18 (tackle by Trent Dilfer)",-1.290,-4.370
2,5:56,1,10,SEA 18,3,21,Marcel Shipp right tackle for 3 yards (tackle by Brandon Mitchell and Randall Godfrey),4.370,4.250
2,5:18,2,7,SEA 15,3,21,Josh McCown pass complete to Freddie Jones for 2 yards (tackle by D.D. Lewis),4.250,3.820
2,4:33,3,5,SEA 13,3,21,Josh McCown sacked by John Randle for -8 yards,3.820,2.060
2,4:13,4,13,SEA 21,3,21,Neil Rackers 38 yard field goal no good,2.060,-0.870
2,3:56,1,10,SEA 29,3,21,Trent Dilfer pass incomplete intended for Bobby Engram is intercepted by Renaldo Hill at ARI-42 and returned for 18 yards (tackle by Robbie Tobeck),0.870,-2.920
,,,,,,,"SEA challenged the ruling, and the play was upheld.",,
2,3:45,1,10,SEA 40,3,21,"Penalty on Cameron Spikes: False Start, 5 yards (no play)",2.920,2.590
2,3:45,1,15,SEA 45,3,21,Josh McCown pass incomplete intended for Anquan Boldin (defended by Shawn Springs),2.590,1.700
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
2,3:38,2,15,SEA 45,3,21,Marcel Shipp left guard for 5 yards (tackle by Anthony Simmons),1.700,1.680
2,2:57,3,10,SEA 40,3,21,Josh McCown pass complete to Bryant Johnson for 16 yards (tackle by Ken Hamlin),1.680,3.970
2,2:12,1,10,SEA 24,3,21,Josh McCown pass incomplete intended for Freddie Jones,3.970,3.430
2,2:09,2,10,SEA 24,3,21,Josh McCown pass complete to Anquan Boldin for 8 yards (tackle by Ken Lucas),3.430,3.950
2,2:00,3,2,SEA 16,3,21,Josh McCown pass complete to Nate Poole for 11 yards (tackle by Marcus Trufant),3.950,6.060
2,1:30,1,5,SEA 5,3,21,Emmitt Smith left tackle for -1 yards (tackle by Rocky Bernard and Chike Okeafor),6.060,4.950
2,0:52,2,6,SEA 6,3,21,Josh McCown sacked by Chike Okeafor and D.D. Lewis for -8 yards. Penalty on Freddie Jones: Offensive Holding (Declined),4.950,3.000
2,0:46,3,14,SEA 14,3,21,Josh McCown sacked by Rocky Bernard for -3 yards,3.000,2.310
2,0:10,4,17,SEA 17,3,21,Neil Rackers 33 yard field goal no good,2.310,-0.540
2,0:06,1,10,SEA 24,3,21,Matt Hasselbeck kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,3,21,"Josh Brown kicks off 62 yards, returned by Josh Scobey for 18 yards (tackle by Solomon Bates)",0.000,0.670
3,14:55,1,10,ARI 26,3,21,Marcel Shipp right guard for 2 yards (tackle by Damien Robinson),0.670,0.400
3,14:14,2,8,ARI 28,3,21,Josh McCown pass incomplete intended for Anquan Boldin (defended by Shawn Springs),0.400,-0.300
3,14:08,3,8,ARI 28,3,21,Josh McCown pass incomplete intended for Bryant Johnson,-0.300,-1.500
3,14:03,4,8,ARI 28,3,21,"Scott Player punts 39 yards, fair catch by Bobby Engram",-1.500,-1.140
3,13:55,1,10,SEA 33,3,21,Matt Hasselbeck pass complete to Bobby Engram for 9 yards (tackle by Dexter Jackson),1.140,1.810
3,13:19,2,1,SEA 42,3,21,Mack Strong up the middle for 2 yards (tackle by Fred Wakefield and Barron Tanner),1.810,1.860
3,12:46,1,10,SEA 44,3,21,Matt Hasselbeck pass complete to Mack Strong for 6 yards (tackle by Renaldo Hill),1.860,2.130
3,12:11,2,4,SEA 50,3,21,Shaun Alexander up the middle for no gain (tackle by Gerald Hayes),2.130,1.420
3,11:30,3,4,SEA 50,3,21,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by David Barrett),1.420,-0.060
3,11:26,4,4,SEA 50,3,21,Tom Rouen punts 46 yards,-0.060,0.380
3,11:17,1,10,ARI 4,3,21,Marcel Shipp right guard for 2 yards (tackle by Damien Robinson),-0.380,-0.630
3,10:36,2,8,ARI 6,3,21,Josh McCown pass complete to Anquan Boldin for 5 yards (tackle by Shawn Springs),-0.630,-0.600
3,10:00,3,3,ARI 11,3,21,Josh McCown pass complete to Bryant Johnson for 8 yards (tackle by Marcus Trufant),-0.600,0.150
3,9:27,1,10,ARI 19,3,21,Marcel Shipp left tackle for 3 yards (tackle by Brandon Mitchell),0.150,0.070
3,8:50,2,7,ARI 22,3,21,Josh McCown pass complete to Anquan Boldin for 11 yards (tackle by Anthony Simmons),0.070,1.140
3,8:10,1,10,ARI 33,3,21,"Penalty on Chris Dishman: False Start, 5 yards (no play)",1.140,0.810
3,7:52,1,15,ARI 28,3,21,Josh McCown pass complete to Marcel Shipp for 4 yards (tackle by Chike Okeafor),0.810,0.460
3,7:10,2,11,ARI 32,3,21,"Josh McCown sacked by Anthony Simmons for -7 yards. Penalty on Anthony Simmons: Face Mask (15 Yards), 15 yards",0.460,1.600
3,6:54,1,10,ARI 40,3,21,Josh McCown pass incomplete intended for Freddie Jones (defended by Randall Godfrey),1.600,1.050
3,6:49,2,10,ARI 40,3,21,Josh McCown pass complete to Freddie Jones for 9 yards (tackle by Randall Godfrey),1.050,1.550
3,6:08,3,1,ARI 49,3,21,Marcel Shipp up the middle for no gain (tackle by Isaiah Kacyvenski),1.550,-0.130
3,5:35,4,1,ARI 49,3,21,"Scott Player punts 51 yards, touchback",-0.130,-0.280
3,5:23,1,10,SEA 20,3,21,Matt Hasselbeck pass complete to Bobby Engram for 9 yards (tackle by Adrian Wilson),0.280,0.950
3,4:51,2,1,SEA 29,3,21,Shaun Alexander right guard for 4 yards (tackle by Gerald Hayes),0.950,1.140
3,4:18,1,10,SEA 33,3,21,Shaun Alexander left end for 11 yards (tackle by Ronald McKinnon),1.140,1.860
3,3:33,1,10,SEA 44,3,21,Matt Hasselbeck pass incomplete intended for Koren Robinson is intercepted by Dexter Jackson at ARI-37 and returned for 7 yards (tackle by Koren Robinson),1.860,-1.860
3,3:25,1,10,ARI 44,3,21,Emmitt Smith left tackle for 3 yards (tackle by Randall Godfrey and Lamar King),1.860,1.720
3,2:51,2,7,ARI 47,3,21,Josh McCown pass incomplete intended for Bryant Johnson,1.720,1.030
3,2:44,3,7,ARI 47,3,21,Josh McCown pass complete to Anquan Boldin for 12 yards (tackle by Marcus Trufant),1.030,2.850
3,2:20,1,10,SEA 41,3,21,Josh McCown pass incomplete intended for Anquan Boldin,2.850,2.310
3,2:15,2,10,SEA 41,3,21,Josh McCown pass complete to Nate Poole for 10 yards (tackle by Damien Robinson),2.310,3.510
3,1:47,1,10,SEA 31,3,21,Josh McCown pass incomplete intended for Freddie Jones,3.510,2.970
3,1:42,2,10,SEA 31,3,21,Josh McCown pass complete to Damien Anderson for 11 yards (tackle by Kris Richard),2.970,4.240
3,1:10,1,10,SEA 20,3,21,Damien Anderson up the middle for 5 yards (tackle by Brandon Mitchell),4.240,4.450
3,0:36,2,5,SEA 15,3,21,Josh McCown pass incomplete intended for Emmitt Smith (defended by Anthony Simmons),4.450,3.700
3,0:32,,,,3,21,Timeout #1 by Arizona Cardinals,0.000,3.700
3,0:32,3,5,SEA 15,3,21,Josh McCown pass incomplete intended for Freddie Jones (defended by Randall Godfrey),3.700,2.490
3,0:27,4,5,SEA 15,3,21,"Josh McCown sacked by Brandon Mitchell for -9 yards. Josh McCown fumbles (forced by Brandon Mitchell), recovered by John Randle at SEA-25 (tackle by Josh McCown)",2.490,-0.610
3,0:20,1,10,SEA 25,3,21,Matt Hasselbeck for -5 yards (tackle by Fred Wakefield),0.610,-0.610
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,15,SEA 20,3,21,Shaun Alexander right tackle for no gain (tackle by Ronald McKinnon and Marcus Bell),-0.610,-1.290
4,14:22,3,15,SEA 20,3,21,Matt Hasselbeck pass complete to Mack Strong for 6 yards (tackle by James Darling),-1.290,-1.630
4,13:45,4,9,SEA 26,3,21,"Tom Rouen punts 44 yards, fair catch by Anquan Boldin",-1.630,-0.940
4,13:37,1,10,ARI 30,3,21,Josh McCown pass complete to Anquan Boldin for 10 yards (tackle by Randall Godfrey),0.940,1.600
4,12:59,1,10,ARI 40,9,21,"Josh McCown pass complete to Anquan Boldin for 60 yards, touchdown",1.600,7.000
4,,,,SEA 2,10,21,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,10,21,"Neil Rackers kicks off 59 yards, returned by Kerry Carter for 33 yards (tackle by Emmitt Smith)",0.000,1.860
4,12:43,1,10,SEA 44,10,21,Shaun Alexander right end for -1 yards (tackle by Renaldo Hill and Dennis Johnson),1.860,1.180
4,12:05,2,11,SEA 43,10,21,Matt Hasselbeck pass incomplete intended for Koren Robinson,1.180,0.500
4,11:59,3,11,SEA 43,10,21,Matt Hasselbeck sacked by Kenny King for -8 yards,0.500,-1.040
4,11:47,4,19,SEA 35,10,21,"Tom Rouen punts 46 yards, fair catch by Anquan Boldin",-1.040,-0.150
4,11:39,1,10,ARI 19,10,21,Josh McCown pass complete to Bryant Johnson for 5 yards (tackle by Ken Hamlin),0.150,0.340
4,11:05,2,5,ARI 24,10,21,Josh McCown left end for 3 yards (tackle by Brandon Mitchell),0.340,-0.030
4,10:18,3,2,ARI 27,10,21,Josh McCown pass complete to Anquan Boldin for 5 yards (tackle by Ken Lucas),-0.030,1.070
4,9:38,1,10,ARI 32,10,21,Josh McCown pass complete to Anquan Boldin for 5 yards (tackle by Ken Lucas),1.070,1.200
4,8:58,2,5,ARI 37,10,21,Josh McCown left end for 4 yards (tackle by Ken Hamlin),1.200,1.030
4,8:23,3,1,ARI 41,10,21,Josh McCown up the middle for no gain (tackle by Cedric Woodard),1.030,-0.650
4,8:11,4,1,ARI 41,10,21,Josh McCown up the middle for no gain (tackle by Anthony Simmons),-0.650,-2.850
4,8:07,1,10,ARI 41,10,21,Shaun Alexander left tackle for 4 yards (tackle by Russell Davis),2.850,2.850
4,7:25,2,6,ARI 37,10,21,Trent Dilfer pass complete to Itula Mili for 8 yards (tackle by Adrian Wilson),2.850,3.640
4,6:42,1,10,ARI 29,10,21,Shaun Alexander left tackle for 1 yard (tackle by Marcus Bell),3.640,3.240
4,6:03,2,9,ARI 28,10,21,Shaun Alexander left tackle for -1 yards (tackle by Fred Wakefield and Gerald Hayes),3.240,2.410
4,5:20,3,10,ARI 29,10,21,Mack Strong left tackle for 10 yards (tackle by James Darling and Dexter Jackson),2.410,4.310
4,4:47,1,10,ARI 19,10,21,Shaun Alexander up the middle for 1 yard (tackle by Gerald Hayes and Levar Fisher),4.310,3.880
4,4:41,,,,10,21,Timeout #2 by Arizona Cardinals,0.000,3.880
4,4:41,2,9,ARI 18,10,21,Shaun Alexander up the middle for 2 yards (tackle by Marcus Bell and Ronald McKinnon),3.880,3.410
4,4:33,,,,10,21,Timeout #3 by Arizona Cardinals,0.000,3.410
4,4:33,3,7,ARI 16,10,21,"Trent Dilfer pass incomplete intended for Bobby Engram. Penalty on Renaldo Hill: Defensive Holding, 5 yards (no play)",3.410,4.840
4,4:30,1,10,ARI 11,10,21,Shaun Alexander right tackle for 7 yards (tackle by Gerald Hayes and Fred Wakefield),4.840,5.470
4,3:49,2,3,ARI 4,10,21,Mack Strong up the middle for 1 yard (tackle by Russell Davis and Adrian Wilson),5.470,4.890
4,3:16,3,2,ARI 3,10,27,"Trent Dilfer pass complete to Bobby Engram for 3 yards, touchdown",4.890,7.000
4,,,,ARI 2,10,28,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,10,28,"Josh Brown kicks off 63 yards, returned by Josh Scobey for 23 yards (tackle by Anton Palepoi)",0.000,0.940
4,3:07,1,10,ARI 30,10,28,Josh McCown left end for 8 yards (tackle by Damien Robinson),0.940,1.470
4,2:33,2,2,ARI 38,10,28,Josh McCown pass complete to Emmitt Smith for 4 yards (tackle by Kris Richard),1.470,1.730
4,2:24,1,10,ARI 42,10,28,Josh McCown pass complete to Emmitt Smith for 6 yards (tackle by Kris Richard),1.730,2.000
4,2:00,2,4,ARI 48,10,28,Josh McCown pass complete to Anquan Boldin for 5 yards (tackle by Marcus Trufant),2.000,2.460
4,1:36,1,10,SEA 47,10,28,Josh McCown pass complete to Emmitt Smith for 12 yards (tackle by John Randle),2.460,3.250
4,1:09,1,10,SEA 35,10,28,Josh McCown pass incomplete intended for Bryan Gilmore (defended by Ken Lucas),3.250,2.700
4,1:03,2,10,SEA 35,10,28,Josh McCown left end for 8 yards (tackle by Marcus Trufant),2.700,3.070
4,0:33,3,2,SEA 27,10,28,Josh McCown pass incomplete,3.070,1.800
4,0:26,4,2,SEA 27,10,28,Josh McCown pass complete to Emmitt Smith for 5 yards (tackle by Anthony Simmons),1.800,4.110
4,0:11,1,10,SEA 22,10,28,Josh McCown sacked by Lamar King for -9 yards,4.110,2.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
