#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:55,CAR 16,8,3:40,41,Punt
2,1,4:12,CAR 40,3,0:44,5,Punt
3,1,2:31,CAR 36,3,1:56,-9,Punt
4,2,13:47,CAR 25,9,4:48,65,Interception
5,2,4:11,CAR 43,6,1:09,33,Field Goal
6,2,2:24,CAR 37,5,1:09,63,Touchdown
7,2,0:10,CAR 25,1,0:10,-1,End of Half
8,3,15:00,CAR 25,5,1:38,13,Punt
9,3,11:46,CAR 40,12,4:57,60,Touchdown
10,3,4:56,CAR 25,5,2:44,20,Punt
11,3,0:53,,3,1:04,50,Touchdown
12,4,13:29,,9,3:51,50,Touchdown
13,4,6:02,CAR 22,6,3:04,78,Touchdown
14,4,0:11,CAR 25,2,0:11,10,Fumble
