Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,7:07,2,9,CAR 42,0,7,Cam Newton pass complete short right to Greg Olsen for 20 yards (tackle by Sterling Moore),1.260,3.050
1,6:42,1,10,NOR 38,0,7,Cam Newton pass incomplete deep left intended for Corey Brown,3.050,2.510
1,6:35,2,10,NOR 38,0,7,Jonathan Stewart left guard for 3 yards (tackle by Nick Fairley and Jairus Byrd),2.510,2.210
1,5:59,3,7,NOR 35,0,7,Cam Newton sacked by Kasim Edebali for -8 yards,2.210,0.400
1,5:22,4,15,NOR 43,0,7,Andy Lee punts 39 yards,0.400,0.380
1,5:15,1,10,NOR 4,0,7,Mark Ingram right guard for 1 yard (tackle by Kurt Coleman),-0.380,-0.710
1,4:41,2,9,NOR 5,0,7,Drew Brees pass incomplete short right intended for Josh Hill,-0.710,-1.300
1,4:36,3,9,NOR 5,0,7,Drew Brees pass complete short left to Travaris Cadet for 7 yards (tackle by Daryl Worley),-1.300,-2.490
1,4:24,4,2,NOR 12,0,7,"Thomas Morstead punts 61 yards, returned by Ted Ginn for 13 yards (tackle by Jake Lampman)",-2.490,-1.600
1,4:12,1,10,CAR 40,0,7,Ted Ginn right end for 5 yards (tackle by Nathan Stupar),1.600,1.730
1,3:47,2,5,CAR 45,0,7,Cam Newton pass incomplete deep left intended for Kelvin Benjamin,1.730,1.030
,,,,,,,"NOR challenged the pass completion ruling, and the original play was overturned.",,
1,3:40,3,5,CAR 45,0,7,Cam Newton pass incomplete short right intended for Devin Funchess (defended by Jairus Byrd),1.030,-0.390
1,3:36,4,5,CAR 45,0,7,"Andy Lee punts 48 yards, fair catch by Jairus Byrd",-0.390,0.380
1,3:28,1,10,NOR 7,0,7,Drew Brees pass incomplete short left intended for Willie Snead,-0.380,-0.780
1,3:24,2,10,NOR 7,0,7,Drew Brees pass complete short left to Brandon Coleman for 6 yards (tackle by Luke Kuechly),-0.780,-0.720
1,2:43,3,4,NOR 13,0,13,"Drew Brees pass complete deep right to Brandin Cooks for 87 yards, touchdown",-0.720,7.000
1,2:43,,,CAR 13,0,14,Wil Lutz kicks extra point good,0.000,0.000
1,2:43,,,NOR 35,0,14,"Wil Lutz kicks off 64 yards, returned by Ted Ginn for 35 yards (tackle by Michael Mauti)",0.000,-1.330
1,2:24,1,10,CAR 36,0,14,Jonathan Stewart left end for 2 yards (tackle by Nathan Stupar and Darryl Tapp),1.330,1.060
1,1:43,2,8,CAR 38,0,14,Cam Newton sacked by Darryl Tapp and Nick Fairley for -11 yards,1.060,-1.090
1,0:57,3,19,CAR 27,0,14,Cam Newton pass incomplete short middle intended for Fozzy Whittaker,-1.090,-1.570
1,0:52,4,19,CAR 27,0,14,"Andy Lee punts 61 yards, returned by Tommylee Lewis for 59 yards (tackle by Andy Lee)",-1.570,-3.640
1,0:35,1,10,CAR 29,0,14,Mark Ingram left tackle for 5 yards (tackle by Luke Kuechly),3.640,3.780
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,CAR 24,0,14,Drew Brees pass complete short right to Brandin Cooks for 4 yards (tackle by Shaq Thompson),3.780,3.600
2,14:30,3,1,CAR 20,0,14,Mark Ingram left end for 11 yards (tackle by Tre Boston),3.600,5.140
2,13:52,1,9,CAR 9,0,20,"Drew Brees pass complete short middle to Michael Thomas for 9 yards, touchdown",5.140,7.000
2,13:52,,,CAR 9,0,21,Wil Lutz kicks extra point good,0.000,0.000
2,13:52,,,NOR 35,0,21,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
2,13:47,1,10,CAR 25,0,21,Jonathan Stewart right guard for 26 yards (tackle by Vonn Bell and Sterling Moore),0.610,2.320
2,13:11,1,10,NOR 49,0,21,Mike Tolbert right guard for 2 yards (tackle by Cameron Jordan and Kenny Vaccaro),2.320,2.050
2,12:38,2,8,NOR 47,0,21,"Penalty on John Jenkins: Encroachment, 5 yards (no play)",2.050,2.730
2,12:12,2,3,NOR 42,0,21,Jonathan Stewart left end for 4 yards (tackle by Craig Robertson),2.730,3.050
2,11:34,1,10,NOR 38,0,21,Cam Newton pass incomplete deep middle intended for Kelvin Benjamin (defended by Ken Crawley),3.050,2.510
2,11:27,2,10,NOR 38,0,21,Cam Newton pass complete short right to Kelvin Benjamin for 6 yards (tackle by Kenny Vaccaro and Craig Robertson),2.510,2.610
2,10:52,3,4,NOR 32,0,21,Cam Newton pass complete short left to Ted Ginn for 8 yards (tackle by Jairus Byrd),2.610,3.970
2,10:19,1,10,NOR 24,0,21,Jonathan Stewart right guard for 4 yards (tackle by Tyeler Davison and Craig Robertson),3.970,3.970
2,9:44,2,6,NOR 20,0,21,Cam Newton pass complete short right to Corey Brown for 10 yards (tackle by Craig Robertson),3.970,3.970
2,9:04,2,6,NOR 20,0,21,Timeout #1 by New Orleans Saints,3.970,4.910
2,9:04,1,10,NOR 10,0,21,Cam Newton pass incomplete short right intended for Devin Funchess is intercepted by Sterling Moore at NOR-0,4.910,-0.280
2,8:59,1,10,NOR 20,0,21,Drew Brees pass complete short right to Tommylee Lewis for 9 yards (tackle by Teddy Williams),0.280,0.950
2,8:24,2,1,NOR 29,0,21,"Penalty on Michael Thomas: False Start, 4 yards (no play)",0.950,0.410
2,7:58,2,5,NOR 25,0,21,Drew Brees pass incomplete short middle intended for Daniel Lasco,0.410,-0.300
2,7:54,3,5,NOR 25,0,21,Drew Brees pass complete deep middle to Willie Snead for 16 yards (tackle by Kony Ealy),-0.300,1.660
2,7:16,1,10,NOR 41,0,21,Daniel Lasco right guard for no gain (tackle by Kawann Short),1.660,1.120
2,6:44,2,10,NOR 41,0,21,Drew Brees pass complete short left to Josh Hill for 15 yards (tackle by Luke Kuechly and Daryl Worley),1.120,2.650
2,6:08,1,10,CAR 44,0,21,Daniel Lasco left end for 5 yards (tackle by Luke Kuechly and Thomas Davis),2.650,2.780
2,5:29,2,5,CAR 39,0,21,Drew Brees pass complete short left to Daniel Lasco for 4 yards (tackle by Mario Addison),2.780,2.610
2,4:57,3,1,CAR 35,0,21,Mark Ingram left guard for no gain (tackle by Kyle Love),2.610,2.610
2,4:16,3,1,CAR 35,0,21,Timeout #2 by New Orleans Saints,2.610,1.000
2,4:16,4,1,CAR 35,0,21,Wil Lutz 53 yard field goal no good,1.000,-1.800
2,4:11,1,10,CAR 43,0,21,Cam Newton pass complete short right to Greg Olsen for 15 yards (tackle by Craig Robertson),1.800,2.790
2,3:46,1,10,NOR 42,0,21,Cam Newton pass complete deep right to Ted Ginn for 18 yards (tackle by Sterling Moore),2.790,3.970
2,3:23,1,10,NOR 24,0,21,Cam Newton pass incomplete deep left intended for Kelvin Benjamin,3.970,3.430
2,3:16,2,10,NOR 24,0,21,Cam Newton pass incomplete short right intended for Ted Ginn (defended by B.W. Webb),3.430,2.740
2,3:12,3,10,NOR 24,0,21,Cam Newton pass incomplete short right intended for Devin Funchess (defended by B.W. Webb),2.740,1.870
2,3:07,4,10,NOR 24,3,21,Graham Gano 42 yard field goal good,1.870,3.000
2,3:07,,,CAR 35,3,21,"Graham Gano kicks off 63 yards, returned by Tim Hightower for 16 yards (tackle by David Mayo)",0.000,-0.040
2,2:57,1,10,NOR 18,3,21,Drew Brees pass incomplete short left intended for Travaris Cadet,0.040,-0.490
2,2:53,2,10,NOR 18,3,21,"Penalty on Andrus Peat: False Start, 5 yards (no play)",-0.490,-1.140
2,2:53,2,15,NOR 13,3,21,Drew Brees pass incomplete deep left intended for Brandin Cooks,-1.140,-1.970
2,2:48,3,15,NOR 13,3,21,Mark Ingram right tackle for 6 yards (tackle by Teddy Williams and Kurt Coleman),-1.970,-1.970
2,2:37,3,15,NOR 13,3,21,Timeout #1 by Carolina Panthers,-1.970,-2.140
2,2:37,4,9,NOR 19,3,21,"Thomas Morstead punts 48 yards, returned by Ted Ginn for 4 yards (tackle by Jake Lampman)",-2.140,-1.400
2,2:24,1,10,CAR 37,3,21,Cam Newton pass complete short middle to Kelvin Benjamin for 12 yards (tackle by Kenny Vaccaro),1.400,2.190
2,2:00,1,10,CAR 49,3,21,Cam Newton pass complete short left to Greg Olsen for 16 yards (tackle by Ken Crawley),2.190,3.250
2,1:52,1,10,NOR 35,3,21,Cam Newton pass complete short right to Corey Brown for 18 yards (tackle by Kenny Vaccaro),3.250,4.440
2,1:26,1,10,NOR 17,3,21,Cam Newton pass incomplete deep right intended for Corey Brown,4.440,4.440
2,1:19,1,10,NOR 17,3,21,Timeout #2 by Carolina Panthers,4.440,3.850
2,1:19,2,10,NOR 17,9,21,"Cam Newton pass complete deep middle to Devin Funchess for 17 yards, touchdown",3.850,7.000
2,1:19,,,NOR 17,10,21,Graham Gano kicks extra point good,0.000,0.000
2,1:19,,,CAR 35,10,21,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
2,1:15,1,10,NOR 25,10,21,Drew Brees pass complete deep right to Michael Thomas for 28 yards (tackle by Teddy Williams),0.610,2.460
2,0:48,1,10,CAR 47,10,21,Drew Brees pass complete short middle to Coby Fleener for 5 yards (tackle by Luke Kuechly),2.460,2.460
2,0:38,1,10,CAR 47,10,21,Timeout #3 by New Orleans Saints,2.460,2.590
2,0:38,2,5,CAR 42,10,21,Drew Brees pass complete short right to Willie Snead for 21 yards (tackle by Teddy Williams),2.590,4.170
2,0:32,1,10,CAR 21,10,21,Drew Brees pass complete short left to Brandin Cooks for 6 yards (tackle by Kony Ealy),4.170,4.550
2,0:18,2,4,CAR 15,10,21,Drew Brees spiked the ball,4.550,3.810
2,0:18,3,4,CAR 15,10,21,Drew Brees pass incomplete short middle intended for Coby Fleener,3.810,2.520
2,0:15,4,4,CAR 15,10,24,Wil Lutz 33 yard field goal good. Penalty on Daryl Worley: Running Into the Kicker (Declined),2.520,3.000
2,0:15,,,NOR 35,10,24,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
2,0:10,1,10,CAR 25,10,24,Cam Newton kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,10,24,"Wil Lutz kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,CAR 25,10,24,Cam Newton pass incomplete short right intended for Ted Ginn (defended by Cameron Jordan),0.610,0.060
3,14:58,2,10,CAR 25,10,24,Cam Newton pass complete short right to Ted Ginn for 11 yards (tackle by Vonn Bell),0.060,1.330
3,14:30,1,10,CAR 36,10,24,Cam Newton pass incomplete deep left intended for Ted Ginn (defended by Ken Crawley),1.330,0.790
3,14:22,2,10,CAR 36,10,24,Jonathan Stewart left tackle for 2 yards (tackle by Nathan Stupar),0.790,0.370
3,13:45,3,8,CAR 38,10,24,Cam Newton pass incomplete. Penalty on Mike Remmers: Offensive Holding (Declined),0.370,-0.850
3,13:34,4,8,CAR 38,10,24,"Andy Lee punts 54 yards, returned by Tommylee Lewis for 4 yards (tackle by Michael Griffin)",-0.850,0.350
3,13:22,1,10,NOR 12,10,24,(tackle by Zack Sanchez),-0.350,-0.610
3,12:40,2,8,NOR 14,10,24,Mark Ingram left end for 2 yards (tackle by Kurt Coleman),-0.610,-0.950
3,12:02,3,6,NOR 16,10,24,Drew Brees pass incomplete short right intended for Tommylee Lewis,-0.950,-2.390
3,11:56,4,6,NOR 16,10,24,"Thomas Morstead punts 48 yards, returned by Ted Ginn for 4 yards (tackle by Jake Lampman)",-2.390,-1.600
3,11:46,1,10,CAR 40,10,24,Jonathan Stewart right tackle for 11 yards (tackle by Vonn Bell and Craig Robertson),1.600,2.320
3,11:12,1,10,NOR 49,10,24,Jonathan Stewart left guard for 6 yards (tackle by John Jenkins),2.320,2.590
3,10:36,2,4,NOR 43,10,24,Jonathan Stewart right guard for 6 yards (tackle by Craig Robertson and Kenny Vaccaro),2.590,3.120
3,10:15,1,10,NOR 37,10,24,"Jonathan Stewart right guard for 1 yard (tackle by John Jenkins). Penalty on Chris Scott: Offensive Holding, 10 yards",3.120,2.520
3,9:54,1,19,NOR 46,10,24,Cam Newton pass complete short left to Fozzy Whittaker for 4 yards (tackle by David Onyemata),2.520,1.900
3,9:19,2,15,NOR 42,10,24,Cam Newton pass complete short left to Greg Olsen for 11 yards (tackle by Ken Crawley),1.900,2.680
3,8:53,3,4,NOR 31,10,24,Cam Newton pass incomplete deep middle intended for Kelvin Benjamin,2.680,1.370
3,8:46,4,4,NOR 31,10,24,Cam Newton pass complete short left to Kelvin Benjamin for 7 yards (tackle by Ken Crawley),1.370,3.970
3,8:15,1,10,NOR 24,10,24,"Penalty on NOR: Defensive 12 On-field, 5 yards (no play)",3.970,4.750
3,7:52,1,5,NOR 19,10,24,Cam Newton pass incomplete deep right intended for Greg Olsen,4.750,4.120
3,7:46,2,5,NOR 19,10,24,Jonathan Stewart right guard for 2 yards (tackle by Cameron Jordan),4.120,3.750
3,7:05,3,3,NOR 17,10,24,Cam Newton pass incomplete short middle intended for Kelvin Benjamin,3.750,2.410
3,7:01,4,3,NOR 17,10,24,"Cam Newton pass incomplete deep left intended for Greg Olsen. Penalty on Kenny Vaccaro: Defensive Pass Interference, 16 yards (no play)",2.410,6.970
3,6:56,1,1,NOR 1,16,24,"Cam Newton pass complete short left to Ed Dickson for 1 yard, touchdown",6.970,7.000
3,6:56,,,NOR 1,17,24,Graham Gano kicks extra point good,0.000,0.000
3,6:56,,,CAR 35,17,24,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,6:49,1,10,NOR 25,17,24,Mark Ingram left guard for 6 yards (tackle by Thomas Davis),0.610,0.870
3,6:19,2,4,NOR 31,17,24,Drew Brees pass complete deep middle to Michael Thomas for 23 yards (tackle by Kurt Coleman),0.870,2.520
3,5:43,1,10,CAR 46,17,24,Mark Ingram right end for -4 yards (tackle by Kawann Short),2.520,1.440
3,5:07,2,14,,17,24,Drew Brees pass incomplete short left intended for Mark Ingram,1.440,0.760
3,5:04,3,14,,17,30,"Drew Brees pass complete deep middle to Coby Fleener for 50 yards, touchdown",0.760,7.000
3,5:04,,,CAR 50,17,31,Wil Lutz kicks extra point good,0.000,0.000
3,5:04,,,NOR 35,17,31,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
3,4:56,1,10,CAR 25,17,31,"Cam Newton pass incomplete deep middle intended for Ted Ginn. Penalty on Ted Ginn: Offensive Pass Interference, 10 yards (no play)",0.610,-0.410
3,4:49,1,20,CAR 15,17,31,Cam Newton pass complete deep middle to Greg Olsen for 19 yards (tackle by Vonn Bell),-0.410,1.280
3,4:09,2,1,CAR 34,17,31,Jonathan Stewart right guard for 7 yards (tackle by Craig Robertson and Nick Fairley),1.280,1.660
3,3:34,1,10,CAR 41,17,31,Cam Newton pass complete short right to Ted Ginn for 2 yards (tackle by B.W. Webb),1.660,1.390
3,3:05,2,8,CAR 43,17,31,Jonathan Stewart right tackle for 2 yards (tackle by Craig Robertson and Kenny Vaccaro),1.390,0.960
3,2:23,3,6,CAR 45,17,31,Cam Newton pass incomplete short right intended for Kelvin Benjamin,0.960,-0.390
3,2:18,4,6,CAR 45,17,31,"Andy Lee punts 40 yards, fair catch by Jairus Byrd",-0.390,0.220
3,2:12,1,10,NOR 15,17,31,Drew Brees pass incomplete intended for Josh Hill,-0.220,-0.710
3,2:07,2,10,NOR 15,17,31,"Penalty on Tony Hills: False Start, 5 yards (no play)",-0.710,-1.150
3,2:07,2,15,NOR 10,17,31,Drew Brees pass incomplete short left intended for Willie Snead,-1.150,-2.010
3,2:04,3,15,NOR 10,17,31,"Drew Brees pass complete deep middle to Michael Thomas for 21 yards (tackle by Thomas Davis). Penalty on Tony Hills: Ineligible Downfield Pass, 5 yards (no play)",-2.010,-2.590
3,1:41,3,20,NOR 5,17,31,Mark Ingram left guard for 2 yards (tackle by Kony Ealy),-2.590,-2.490
3,1:07,4,18,NOR 7,17,31,"Thomas Morstead punts 54 yards, returned by Ted Ginn for 11 yards (tackle by Daniel Lasco)",-2.490,-2.260
3,0:53,1,10,,17,31,Jonathan Stewart right guard for no gain (tackle by David Onyemata),2.260,1.710
3,0:21,2,10,,17,31,Cam Newton pass complete short left to Ed Dickson for 15 yards (tackle by Ken Crawley and Vonn Bell),1.710,3.250
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 35,17,31,"Ted Ginn pass incomplete deep right intended for Brenton Bersin. Penalty on Sterling Moore: Defensive Pass Interference, 33 yards (no play)",3.250,6.740
4,14:53,1,2,NOR 2,23,31,"Jonathan Stewart left guard for 2 yards, touchdown",6.740,7.000
4,14:53,,,NOR 2,24,31,"Graham Gano kicks extra point good. Penalty on Cameron Jordan: Leverage, 15 yards",0.000,0.000
4,14:53,,,NOR 2,24,31,"Graham Gano kicks off 50 yards, returned by Travaris Cadet for 13 yards (tackle by David Mayo)",0.000,0.320
4,14:45,1,10,NOR 13,24,31,Drew Brees pass complete short left to Brandin Cooks for 11 yards (tackle by Zack Sanchez),-0.320,0.540
4,14:17,1,10,NOR 24,24,31,Drew Brees pass complete short right to Michael Thomas for 11 yards (tackle by Luke Kuechly and Shaq Thompson),0.540,1.270
4,13:41,1,10,NOR 35,24,31,Drew Brees pass incomplete deep right intended for Brandin Cooks is intercepted by Teddy Williams at CAR-31 and returned for 19 yards,1.270,-2.260
4,13:29,1,10,,24,31,Cam Newton pass complete short right to Kelvin Benjamin for 20 yards (tackle by B.W. Webb),2.260,3.580
4,12:49,1,10,NOR 30,24,31,Ted Ginn left end for 1 yard (tackle by Kasim Edebali),3.580,3.170
4,12:09,2,9,NOR 29,24,31,Cam Newton pass incomplete short left intended for Jonathan Stewart,3.170,2.480
4,12:04,3,9,NOR 29,24,31,Cam Newton pass complete short left to Devin Funchess for 11 yards (tackle by Ken Crawley),2.480,4.370
4,11:29,1,10,NOR 18,24,31,Fozzy Whittaker right guard for -1 yards (tackle by Cameron Jordan),4.370,3.670
4,10:49,2,11,NOR 19,24,31,Cam Newton pass incomplete deep middle intended for Ed Dickson (defended by B.W. Webb),3.670,2.970
4,10:44,3,11,NOR 19,24,31,Cam Newton pass complete short right to Kelvin Benjamin for 16 yards (tackle by Brandon Dixon),2.970,6.510
4,10:13,1,3,NOR 3,24,31,Jonathan Stewart left guard for 2 yards (tackle by David Onyemata),6.510,5.910
4,9:43,2,1,NOR 1,30,31,"Jonathan Stewart left guard for 1 yard, touchdown",5.910,7.000
4,9:43,,,NOR 1,30,31,Graham Gano kicks extra point no good,0.000,-1.000
4,9:43,,,CAR 35,30,31,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
4,9:38,1,10,NOR 25,30,31,Drew Brees pass complete short middle to Mark Ingram for 5 yards (tackle by Charles Johnson),0.610,0.740
4,9:07,2,5,NOR 30,30,31,Mark Ingram left tackle for 2 yards (tackle by Shaq Thompson),0.740,0.300
4,8:29,3,3,NOR 32,30,31,Drew Brees pass complete short right to Willie Snead for 4 yards (tackle by Teddy Williams),0.300,1.330
4,7:56,1,10,NOR 36,30,31,Drew Brees pass incomplete short left intended for Brandon Coleman,1.330,0.790
4,7:49,2,10,NOR 36,30,31,Drew Brees pass complete deep left to Brandin Cooks for 49 yards (tackle by Kurt Coleman),0.790,4.580
4,7:16,1,10,CAR 15,30,31,Mark Ingram right tackle for 5 yards (tackle by Kurt Coleman and Shaq Thompson),4.580,4.840
4,6:49,2,5,CAR 10,30,31,Mark Ingram right guard for 2 yards (tackle by Luke Kuechly),4.840,4.450
4,6:10,3,3,CAR 8,30,37,"Drew Brees pass complete short left to Josh Hill for 8 yards, touchdown. Penalty on Kawann Short: Roughing the Passer, 15 yards",4.450,7.000
,,,,,,,"NOR challenged the incomplete pass ruling, and the original play was overturned.",,
4,6:02,3,3,CAR 8,30,37,Timeout #1 by New Orleans Saints,4.450,0.000
4,6:02,,,CAR 8,30,38,Wil Lutz kicks extra point good,0.000,0.000
4,6:02,,,NOR 50,30,38,"Wil Lutz kicks off 41 yards, returned by Ted Ginn for 13 yards (tackle by Roman Harper)",0.000,-0.410
4,6:00,1,10,CAR 22,30,38,Cam Newton pass complete short right to Kelvin Benjamin for 14 yards (tackle by Vonn Bell),0.410,1.330
4,5:32,1,10,CAR 36,30,38,Cam Newton pass complete short middle to Kelvin Benjamin for 6 yards (tackle by Craig Robertson),1.330,1.600
4,4:57,2,4,CAR 42,30,38,Cam Newton pass complete short middle to Greg Olsen for 13 yards (tackle by Kenny Vaccaro and Nathan Stupar),1.600,2.590
4,4:35,1,10,NOR 45,30,38,Mike Tolbert left guard for 4 yards (tackle by Vonn Bell),2.590,2.580
4,3:52,2,6,NOR 41,30,38,Mike Tolbert left guard for 6 yards (tackle by Jairus Byrd and Craig Robertson),2.580,3.250
4,3:10,1,10,NOR 35,30,38,"Cam Newton pass incomplete deep right intended for Devin Funchess. Penalty on Brandon Dixon: Defensive Pass Interference, 33 yards (no play)",3.250,6.740
4,3:04,1,2,NOR 2,36,38,"Cam Newton right end for 2 yards, touchdown",6.740,7.000
4,3:04,1,,NOR 2,38,38,"Two Point Attempt: Cam Newton pass complete to Devin Funchess, conversion succeeds",6.740,1.000
4,3:04,,,CAR 35,38,38,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
4,2:58,1,10,NOR 25,38,38,Drew Brees sacked by Charles Johnson and Mario Addison for -5 yards,0.610,-0.610
4,2:18,2,15,NOR 20,38,38,Drew Brees pass complete short right to Willie Snead for 6 yards (tackle by Thomas Davis and Kawann Short),-0.610,-0.490
4,2:00,3,9,NOR 26,38,38,Drew Brees pass complete short middle to Travaris Cadet for 9 yards (tackle by Teddy Williams),-0.490,1.270
4,1:54,1,10,NOR 35,38,38,Drew Brees pass complete short left to Coby Fleener for 4 yards (tackle by Shaq Thompson),1.270,1.260
4,1:29,2,6,NOR 39,38,38,Drew Brees pass complete short left to Michael Thomas for 7 yards (tackle by Tre Boston),1.260,1.990
4,1:22,1,10,NOR 46,38,38,Drew Brees pass complete short left to Travaris Cadet for 7 yards (tackle by Thomas Davis),1.990,2.400
4,0:57,2,3,CAR 47,38,38,Drew Brees pass complete short right to Travaris Cadet for 4 yards (tackle by Luke Kuechly),2.400,2.400
4,0:52,2,3,CAR 47,38,38,Timeout #1 by Carolina Panthers,2.400,2.720
4,0:52,1,10,CAR 43,38,38,Drew Brees pass complete short right to Coby Fleener for 3 yards (tackle by Thomas Davis),2.720,2.580
4,0:29,2,7,CAR 40,38,38,Drew Brees pass incomplete short middle intended for Willie Snead (defended by Shaq Thompson),2.580,1.880
4,0:26,3,7,CAR 40,38,38,Drew Brees pass complete short left to Brandin Cooks for 6 yards (tackle by Zack Sanchez and Charles Johnson),1.880,1.880
4,0:16,3,7,CAR 40,38,38,Timeout #2 by Carolina Panthers,1.880,1.100
4,0:16,4,1,CAR 34,38,41,Wil Lutz 52 yard field goal good,1.100,3.000
4,0:16,,,NOR 35,38,41,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
4,0:11,1,10,CAR 25,38,41,Cam Newton pass incomplete short right intended for Devin Funchess (defended by B.W. Webb),0.610,0.060
4,0:05,2,10,CAR 25,38,41,"Cam Newton pass complete short right to Kelvin Benjamin for 5 yards, lateral to Corey Brown for 5 yards (tackle by Nathan Stupar). Corey Brown fumbles (forced by Nathan Stupar), recovered by Craig Robertson at CAR-40 and returned for 5 yards (tackle by Fozzy Whittaker). Penalty on Corey Brown: Illegal Forward Pass (Declined)",0.060,0.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
