Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Romeo Doubs,GNB,8,8,73,1,3,25,3.1,48,6.0,3.1,0,,0,0.0,0,144.3
Robert Tonyan,GNB,7,6,37,0,1,6,1.0,31,5.2,1.9,0,,0,0.0,1,49.1
Allen Lazard,GNB,6,4,45,1,4,36,9.0,9,2.3,15.3,0,,0,0.0,0,128.5
Aaron Jones,GNB,4,3,11,0,0,1,0.3,10,3.3,0.5,0,,0,0.0,0,77.1
Randall Cobb,GNB,2,2,57,0,2,10,5.0,47,23.5,5.0,0,,0,0.0,0,118.7
Tyler Davis,GNB,2,2,26,0,1,3,1.5,23,11.5,1.5,0,,0,0.0,0,118.7
AJ Dillon,GNB,3,2,6,0,0,-4,-2.0,10,5.0,-2.3,0,,1,33.3,0,70.1
Juwann Winfree,GNB,2,0,0,0,,0,,0,,19.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Russell Gage,TAM,13,12,87,1,5,50,4.2,37,3.1,4.6,0,,0,0.0,0,120.2
Cameron Brate,TAM,6,5,52,0,3,38,7.6,14,2.8,6.5,0,,0,0.0,0,102.8
Leonard Fournette,TAM,6,5,35,0,3,-7,-1.4,42,8.4,-1.3,0,,0,0.0,0,91.0
Cole Beasley,TAM,4,3,12,0,1,10,3.3,2,0.7,3.8,0,,1,25.0,0,77.1
Breshad Perriman,TAM,4,3,44,0,1,27,9.0,17,5.7,13.5,1,3.0,0,0.0,0,110.4
Jaelon Darden,TAM,1,1,25,0,1,15,15.0,10,10.0,15.0,0,,0,0.0,0,118.7
Scott Miller,TAM,5,1,4,0,,2,2.0,2,2.0,8.4,0,,0,0.0,0,39.6
Kyle Rudolph,TAM,1,1,12,0,1,12,12.0,0,0.0,12.0,0,,0,0.0,0,116.7
