Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
1,3:02,3,6,BUF 29,7,0,Ryan Fitzpatrick pass complete short right to David Nelson for 9 yards (tackle by Jon McGraw),-0.100,1.470
1,2:33,1,10,BUF 38,7,0,Brad Smith up the middle for no gain (tackle by Tamba Hali and Tyson Jackson),1.470,0.920
1,1:49,2,10,BUF 38,7,0,Ryan Fitzpatrick pass complete deep right to David Nelson for 35 yards (tackle by Sabby Piscitelli),0.920,3.780
1,1:02,1,10,KAN 27,13,0,"Ryan Fitzpatrick pass complete deep right to Steve Johnson for 27 yards, touchdown",3.780,7.000
1,,,,KAN 2,14,0,Rian Lindell kicks extra point good,0.000,0.000
1,,,,BUF 35,14,0,"Rian Lindell kicks off 73 yards, touchback",0.000,0.280
1,0:55,1,10,KAN 20,14,0,Jamaal Charles left end for 22 yards (tackle by Bryan Scott),0.280,1.730
1,0:26,1,10,KAN 42,14,0,Jamaal Charles up the middle for no gain (tackle by Chris Kelsay),1.730,1.190
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,KAN 42,14,0,Matt Cassel pass complete short right to Dexter McCluster for 6 yards (tackle by Nick Barnett),1.190,1.290
2,14:21,3,4,KAN 48,14,0,Matt Cassel pass complete short left to Jake O'Connell for 15 yards (tackle by Nick Barnett),1.290,3.120
2,13:51,1,10,BUF 37,14,0,Thomas Jones up the middle for 1 yard (tackle by Marcell Dareus),3.120,2.710
2,13:21,2,9,BUF 36,14,0,Matt Cassel pass complete short right to Dwayne Bowe for 15 yards (tackle by Leodis McKelvin),2.710,4.170
2,12:53,1,10,BUF 21,14,0,Jamaal Charles right guard for 2 yards (tackle by George Wilson),4.170,3.900
2,12:22,2,8,BUF 19,14,0,Matt Cassel pass incomplete deep right intended for Leonard Pope,3.900,3.180
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,12:16,3,8,BUF 19,14,0,Matt Cassel sacked by Spencer Johnson for -12 yards,3.180,1.320
2,11:51,4,20,BUF 31,14,0,Ryan Succop 49 yard field goal no good,1.320,-1.530
2,11:46,1,10,BUF 39,14,0,Ryan Fitzpatrick pass complete short right to Scott Chandler for 19 yards (tackle by Jon McGraw),1.530,2.790
2,11:00,1,10,KAN 42,14,0,Fred Jackson up the middle for 6 yards (tackle by Derrick O. Johnson),2.790,3.050
2,10:19,2,4,KAN 36,14,0,Fred Jackson left tackle for 3 yards (tackle by Javier Arenas and Tamba Hali),3.050,2.740
2,9:36,3,1,KAN 33,14,0,Brad Smith up the middle for 2 yards (tackle by Jovan Belcher),2.740,3.510
2,8:50,,,,14,0,Timeout #1 by Buffalo Bills,0.000,3.510
2,8:50,1,10,KAN 31,14,0,Ryan Fitzpatrick pass complete short right to Scott Chandler for 13 yards (tackle by Justin Houston),3.510,4.370
2,8:21,1,10,KAN 18,14,0,Fred Jackson up the middle for 8 yards (tackle by Javier Arenas),4.370,5.230
2,7:36,2,2,KAN 10,14,0,C.J. Spiller left guard for -1 yards (tackle by Cameron Sheffield),5.230,4.260
2,6:53,3,3,KAN 11,14,0,Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson,4.260,2.800
2,6:50,4,3,KAN 11,17,0,Rian Lindell 29 yard field goal good,2.800,3.000
2,,,,BUF 35,17,0,"Rian Lindell kicks off 60 yards, returned by Javier Arenas for 13 yards (tackle by Johnny White)",0.000,0.040
2,6:37,1,10,KAN 18,17,0,"Jamaal Charles right end for 3 yards (tackle by George Wilson). Jamaal Charles fumbles (forced by George Wilson), recovered by Leodis McKelvin at KAN-21 (tackle by Jamaal Charles)",0.040,-4.170
,,,,,,,"KAN challenged the fumble ruling, and the play was upheld.",,
2,6:27,1,10,KAN 21,17,0,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones,4.170,3.630
2,6:23,2,10,KAN 21,17,0,Fred Jackson left end for 1 yard (tackle by Brandon Carr),3.630,3.070
2,5:47,3,9,KAN 20,17,0,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones (defended by Brandon Flowers),3.070,2.120
2,5:42,4,9,KAN 20,20,0,Rian Lindell 38 yard field goal good,2.120,3.000
2,,,,BUF 35,20,0,"Rian Lindell kicks off 66 yards, returned by Javier Arenas for 20 yards (tackle by Leodis McKelvin)",0.000,0.150
2,5:32,1,10,KAN 19,20,0,Matt Cassel pass incomplete deep right intended for Dwayne Bowe (defended by Leodis McKelvin),0.150,-0.390
2,5:28,2,10,KAN 19,20,0,Dexter McCluster up the middle for 2 yards (tackle by Marcell Dareus),-0.390,-0.810
2,4:58,3,8,KAN 21,20,0,Matt Cassel pass complete short left to Jamaal Charles for 9 yards (tackle by Aaron Williams),-0.810,0.940
2,4:27,1,10,KAN 30,20,0,Matt Cassel pass complete short middle to Jamaal Charles for 1 yard (tackle by Bryan Scott),0.940,0.530
2,3:56,2,9,KAN 31,20,0,Dexter McCluster for 23 yards (tackle by Drayton Florence),0.530,2.520
2,3:28,1,10,BUF 46,20,0,Thomas Jones up the middle for 2 yards (tackle by George Wilson),2.520,2.250
2,2:55,2,8,BUF 44,20,0,Jamaal Charles up the middle for 14 yards (tackle by Jairus Byrd),2.250,3.580
2,2:23,1,10,BUF 30,20,0,Matt Cassel pass complete short right to Steve Breaston for 20 yards (tackle by Bryan Scott),3.580,4.910
2,2:02,1,10,BUF 10,20,0,Matt Cassel pass complete short right to Dexter McCluster for 4 yards (tackle by Bryan Scott),4.910,4.950
2,1:57,2,6,BUF 6,20,0,Matt Cassel pass incomplete short middle intended for Dwayne Bowe,4.950,4.040
2,1:51,3,6,BUF 6,20,6,"Matt Cassel pass complete short left to Jamaal Charles for 6 yards, touchdown",4.040,7.000
2,,,,BUF 2,20,7,Ryan Succop kicks extra point good,0.000,0.000
2,,,,KAN 35,20,7,"Ryan Succop kicks off 71 yards, returned by Brad Smith for 21 yards (tackle by Terrance Copper)",0.000,-0.220
2,1:39,1,10,BUF 15,20,7,"Penalty on Erik Pears: False Start, 5 yards (no play)",-0.220,-0.570
2,1:39,1,15,BUF 10,20,7,Fred Jackson up the middle for 1 yard (tackle by Sabby Piscitelli),-0.570,-1.070
2,0:57,2,14,BUF 11,20,7,Ryan Fitzpatrick pass complete short left to Steve Johnson for 13 yards (tackle by Brandon Carr),-1.070,-0.270
2,0:48,,,,20,7,Timeout #2 by Kansas City Chiefs,0.000,-0.270
2,0:48,3,1,BUF 24,20,7,Fred Jackson up the middle for 2 yards (tackle by Brandon Flowers),-0.270,0.670
2,0:01,1,10,BUF 26,20,7,Ryan Fitzpatrick kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,20,7,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,BUF 20,20,7,Ryan Fitzpatrick pass complete short right to David Nelson for 17 yards (tackle by Sabby Piscitelli),0.280,1.400
3,14:29,1,10,BUF 37,20,7,Fred Jackson left tackle for 14 yards (tackle by Derrick O. Johnson),1.400,2.320
3,13:46,1,10,KAN 49,20,7,Fred Jackson left end for -3 yards (tackle by Tamba Hali),2.320,1.380
3,13:03,2,13,BUF 48,20,7,Ryan Fitzpatrick pass complete short right to David Nelson for 5 yards (tackle by Jon McGraw),1.380,1.360
3,12:19,3,8,KAN 47,20,7,Ryan Fitzpatrick sacked by Tamba Hali for -7 yards,1.360,-0.320
3,11:51,4,15,BUF 46,20,7,"Brian Moorman punts 54 yards, touchback",-0.320,-0.280
3,11:42,1,10,KAN 20,20,7,Matt Cassel pass complete short right to Leonard Pope for 11 yards (tackle by Jairus Byrd),0.280,1.000
3,11:15,1,10,KAN 31,20,7,Matt Cassel pass complete short middle to Matt Cassel for -4 yards (tackle by George Wilson),1.000,-0.080
3,10:39,2,14,KAN 27,20,7,Matt Cassel pass complete short right to Leonard Pope for -2 yards (tackle by Bryan Scott),-0.080,-1.020
3,10:24,3,16,KAN 25,20,7,Matt Cassel pass incomplete short right intended for Dwayne Bowe,-1.020,-1.700
3,10:20,4,16,KAN 25,20,7,"Dustin Colquitt punts 34 yards, fair catch by Roscoe Parrish",-1.700,-1.660
3,10:11,1,10,BUF 41,20,7,Fred Jackson left end for 24 yards (tackle by Kendrick Lewis),1.660,3.250
3,9:38,1,10,KAN 35,20,7,Fred Jackson right tackle for 9 yards (tackle by Javier Arenas),3.250,3.920
3,8:56,2,1,KAN 26,20,7,C.J. Spiller up the middle for no gain (tackle by Glenn Dorsey),3.920,3.200
3,8:13,3,1,KAN 26,20,7,Brad Smith up the middle for 4 yards (tackle by Glenn Dorsey and Jovan Belcher),3.200,4.110
3,7:28,1,10,KAN 22,20,7,Ryan Fitzpatrick pass complete short right to Scott Chandler for 16 yards (tackle by Kendrick Lewis),4.110,5.830
3,6:43,1,6,KAN 6,20,7,Fred Jackson up the middle for 5 yards (tackle by Jon McGraw),5.830,5.910
3,6:00,2,1,KAN 1,20,7,Fred Jackson up the middle for no gain (tackle by Jovan Belcher and Glenn Dorsey),5.910,5.170
3,5:14,3,1,KAN 1,20,7,"Penalty on Chad Rinehart: False Start, 5 yards (no play)",5.170,4.040
3,4:44,3,6,KAN 6,20,7,"Penalty on Ryan Fitzpatrick: Delay of Game, 5 yards (no play)",4.040,3.120
3,4:23,3,11,KAN 11,26,7,"Ryan Fitzpatrick pass complete short middle to Scott Chandler for 11 yards, touchdown",3.120,7.000
3,,,,KAN 2,27,7,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 35,27,7,"Rian Lindell kicks off 65 yards, returned by Javier Arenas for 22 yards (tackle by Kelvin Sheppard)",0.000,0.410
3,4:14,1,10,KAN 22,27,7,Matt Cassel pass complete short left to Keary Colbert for 3 yards (tackle by Bryan Scott),0.410,0.270
3,3:52,2,7,KAN 25,27,7,Matt Cassel pass complete short right to Jamaal Charles for -1 yards (tackle by Bryan Scott),0.270,-0.560
3,3:24,3,8,KAN 24,27,7,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,-0.560,-1.770
3,3:18,4,8,KAN 24,27,7,"Dustin Colquitt punts 36 yards, returned by Roscoe Parrish for 28 yards (tackle by Cory Greenwood)",-1.770,-3.450
3,3:04,1,10,KAN 32,27,7,Ryan Fitzpatrick pass complete short right to Steve Johnson for 11 yards,3.450,4.170
3,2:34,1,10,KAN 21,27,7,Ryan Fitzpatrick pass complete short left to Donald Jones for -1 yards (tackle by Brandon Flowers),4.170,3.490
3,1:49,2,11,KAN 22,27,7,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones,3.490,2.810
3,1:43,3,11,KAN 22,27,7,Ryan Fitzpatrick pass complete short left to Steve Johnson for 15 yards (tackle by Kendrick Lewis),2.810,5.600
3,1:01,1,7,KAN 7,27,7,Fred Jackson up the middle for 3 yards (tackle by Cameron Sheffield),5.600,5.340
3,0:19,2,4,KAN 4,33,7,"Ryan Fitzpatrick pass complete short middle to Donald Jones for 4 yards, touchdown",5.340,7.000
3,,,,KAN 2,34,7,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 35,34,7,"Rian Lindell kicks off 70 yards, returned by Dexter McCluster for 35 yards (tackle by Rian Lindell)",0.000,0.940
3,0:06,1,10,KAN 30,34,7,Matt Cassel pass incomplete short middle intended for Jamaal Charles,0.940,0.390
3,0:02,2,10,KAN 30,34,7,Matt Cassel pass incomplete deep left intended for Jerheme Urban (defended by Drayton Florence),0.390,-0.300
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,KAN 30,34,7,Matt Cassel pass complete short right to Steve Breaston for 6 yards (tackle by Nick Barnett),-0.300,-0.980
4,15:00,4,4,KAN 36,34,7,"Penalty on Marcell Dareus: Defensive Offside, 5 yards (no play)",-0.980,1.660
4,14:12,1,10,KAN 41,34,7,Matt Cassel pass incomplete deep left intended for Keary Colbert is intercepted by Drayton Florence at BUF-42 and returned for 30 yards (tackle by Jon Asamoah),1.660,-3.710
4,14:01,1,10,KAN 28,34,7,Fred Jackson up the middle for 3 yards (tackle by Jon McGraw),3.710,3.570
4,13:21,2,7,KAN 25,34,7,Fred Jackson right end for 11 yards (tackle by Jovan Belcher),3.570,4.650
4,12:36,1,10,KAN 14,34,7,Ryan Fitzpatrick pass complete short right to Fred Jackson for 5 yards (tackle by Jon McGraw),4.650,4.900
4,11:57,2,5,KAN 9,40,7,"C.J. Spiller up the middle for 9 yards, touchdown",4.900,7.000
4,,,,KAN 2,41,7,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 35,41,7,"Rian Lindell kicks off 63 yards, returned by Dexter McCluster for 14 yards (tackle by Bryan Scott)",0.000,-0.140
4,11:43,1,10,KAN 16,41,7,Jamaal Charles right end for 5 yards (tackle by Danny Batten),-0.140,0.150
4,11:08,2,5,KAN 21,41,7,Matt Cassel pass complete short right to Dexter McCluster for 10 yards (tackle by Leodis McKelvin),0.150,1.000
4,10:37,1,10,KAN 31,41,7,Jamaal Charles up the middle for -1 yards (tackle by Danny Batten),1.000,0.320
4,10:14,2,11,KAN 30,41,7,Matt Cassel pass complete short left to Dexter McCluster for 6 yards (tackle by Aaron Williams),0.320,0.430
4,9:45,3,5,KAN 36,41,7,Matt Cassel pass incomplete short right intended for Jerheme Urban (defended by Nick Barnett),0.430,-0.980
4,9:39,4,5,KAN 36,41,7,"Dustin Colquitt punts 40 yards, returned by Roscoe Parrish for 2 yards (tackle by Demorrio Williams)",-0.980,-0.670
4,9:30,1,10,BUF 26,41,7,Johnny White up the middle for 13 yards (tackle by Kendrick Lewis),0.670,1.530
4,8:50,1,10,BUF 39,41,7,Johnny White left end for -3 yards (tackle by Demorrio Williams),1.530,0.580
4,8:12,2,13,BUF 36,41,7,Johnny White right tackle for 4 yards (tackle by Glenn Dorsey),0.580,0.430
4,7:30,3,9,BUF 40,41,7,Johnny White up the middle for 3 yards (tackle by Jon McGraw),0.430,-0.520
4,6:46,4,6,BUF 43,41,7,"Brian Moorman punts 57 yards, touchback",-0.520,-0.280
4,6:36,1,10,KAN 20,41,7,Matt Cassel pass complete short right to Dexter McCluster for -1 yards (tackle by Dwan Edwards),0.280,-0.460
4,6:05,2,11,KAN 19,41,7,Dexter McCluster up the middle for 5 yards (tackle by George Wilson),-0.460,-0.430
4,5:39,3,6,KAN 24,41,7,Matt Cassel pass incomplete deep right intended for Dwayne Bowe. Penalty on Jon Asamoah: Offensive Holding (Declined),-0.430,-1.770
4,5:30,4,6,KAN 24,41,7,"Dustin Colquitt punts 45 yards, returned by Roscoe Parrish for 2 yards (tackle by Jackie Battle)",-1.770,-1.140
4,5:21,1,10,BUF 33,41,7,Johnny White left end for 4 yards (tackle by Justin Houston),1.140,1.130
4,4:39,2,6,BUF 37,41,7,Brad Smith pass incomplete deep middle intended for Roscoe Parrish is intercepted by Brandon Flowers at KAN-12,1.130,0.350
4,4:32,1,10,KAN 12,41,7,Dexter McCluster left end for 12 yards (tackle by Drayton Florence),-0.350,0.540
4,4:26,1,10,KAN 24,41,7,Matt Cassel pass complete short left to Keary Colbert for 5 yards (tackle by Aaron Williams),0.540,0.670
4,3:58,2,5,KAN 29,41,7,Matt Cassel pass complete short left to Jackie Battle for -1 yards (tackle by Kelvin Sheppard),0.670,-0.160
4,3:26,3,6,KAN 28,41,7,Matt Cassel pass incomplete short right intended for Leonard Pope,-0.160,-1.500
4,3:20,4,6,KAN 28,41,7,Dustin Colquitt punts 42 yards,-1.500,-0.940
4,3:09,1,10,BUF 30,41,7,"Johnny White up the middle for no gain (tackle by Brandon Flowers). Penalty on Chris Hairston: Offensive Holding, 10 yards (no play)",0.940,0.280
4,3:04,1,20,BUF 20,41,7,Johnny White right end for -1 yards (tackle by Demorrio Williams),0.280,-1.150
4,2:19,2,21,BUF 19,41,7,Johnny White right end for no gain (tackle by Demorrio Williams),-1.150,-1.870
4,2:00,3,21,BUF 19,41,7,Johnny White right end for 6 yards (tackle by Brandon Carr),-1.870,-1.700
4,1:13,,,,41,7,Timeout #1 by Buffalo Bills,0.000,-1.700
4,1:12,4,15,BUF 25,41,7,"Brian Moorman punts 59 yards, returned by Javier Arenas for 15 yards (tackle by Chris White)",-1.700,-1.000
4,0:59,1,10,KAN 31,41,7,Jackie Battle up the middle for 4 yards (tackle by Kirk Morrison),1.000,1.000
4,0:22,2,6,KAN 35,41,7,Jackie Battle right end for 3 yards (tackle by Spencer Johnson),1.000,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
