Player,Pos
Caleb Hanie,QB
Kahlil Bell,RB
Tyler Clutts,FB
Earl Bennett,WR
Johnny Knox,WR
Devin Hester,WR
J'Marcus Webb,LT
Edwin Williams,LG
Roberto Garza,C
Chris Spencer,RG
Lance Louis,RT
Israel Idonije,LDE
Henry Melton,DT
Matt Toeaina,NT
Julius Peppers,RDE
Nick Roach,SLB
Brian Urlacher,MLB
Lance Briggs,WLB
Tim Jennings,LCB
Charles Tillman,RCB
Craig Steltz,SS
Chris Conte,FS
