#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:12,CHI 41,3,2:14,9,Punt
2,1,9:44,CHI 25,5,3:05,14,Punt
3,1,2:26,CHI 24,5,2:26,12,Punt
4,2,7:22,CHI 20,3,1:38,-5,Punt
5,2,4:04,CHI 5,8,3:27,44,Punt
6,3,15:00,CHI 20,3,1:18,-6,Punt
7,3,12:50,CHI 19,4,2:21,17,Punt
8,3,8:34,DEN 42,6,3:15,42,Touchdown
9,3,3:48,CHI 37,7,3:53,24,Field Goal
10,4,13:02,CHI 21,3,1:32,0,Punt
11,4,8:53,CHI 45,3,2:03,5,Punt
12,4,5:41,CHI 17,3,1:07,7,Punt
13,4,2:08,CHI 49,3,1:12,1,Punt
14,4,0:03,,0,0:03,0,End of Half
15,5,15:00,CHI 20,6,2:13,47,Fumble
