Player,Pos
Matt Hasselbeck,QB
Shaun Alexander,RB
Mack Strong,FB
James Williams,WR
Koren Robinson,WR
Itula Mili,TE
Walter Jones,LT
Chris Gray,LG
Robbie Tobeck,C
Floyd Wedderburn,RG
Floyd Womack,RT
Lamar King,LDE
Chad Eaton,LDT
John Randle,RDT
Antonio Cochran,RDE
Tim Terry,OLB
Marcus Bell,OLB
Orlando Huff,MLB
Shawn Springs,LCB
Ken Lucas,RCB
Reggie Tongue,SS
Curtis Fuller,FS
