0,1
Game Info,Game Info
Won Toss,Titans (deferred)
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,70133
Weather,"65 degrees, wind 17 mph"
Vegas Line,San Francisco 49ers -2.5
Over/Under,44.5 (over)
