Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,8,2,39,0,1,36,18.0,3,1.5,11.6,0,,3,37.5,0,47.4
Miles Boykin,BAL,2,2,55,0,1,55,27.5,0,0.0,27.5,0,,0,0.0,0,118.7
Nick Boyle,BAL,1,1,20,0,1,-2,-2.0,22,22.0,-2.0,0,,0,0.0,0,118.7
Hayden Hurst,BAL,2,1,10,0,1,10,10.0,0,0.0,5.0,0,,0,0.0,0,64.6
Mark Ingram,BAL,1,1,7,0,0,-1,-1.0,8,8.0,-1.0,0,,0,0.0,0,95.8
Chris Moore,BAL,1,1,3,0,,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2
Seth Roberts,BAL,4,1,9,0,1,9,9.0,0,0.0,9.8,0,,0,0.0,0,39.6
Willie Snead,BAL,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,7,5,61,1,3,53,10.6,8,1.6,12.1,0,,0,0.0,0,137.5
D.K. Metcalf,SEA,9,4,53,0,2,45,11.3,8,2.0,12.0,0,,1,11.1,0,63.7
Jaron Brown,SEA,6,3,60,0,3,54,18.0,6,2.0,11.5,0,,1,16.7,1,45.8
Chris Carson,SEA,5,3,9,0,0,-4,-1.3,13,4.3,2.2,0,,0,0.0,0,64.6
Jacob Hollister,SEA,6,3,20,0,,13,4.3,7,2.3,7.2,0,,0,0.0,0,57.6
David Moore,SEA,3,1,14,0,1,6,6.0,8,8.0,22.3,1,1.0,1,33.3,0,49.3
Malik Turner,SEA,1,1,24,0,1,10,10.0,14,14.0,10.0,0,,0,0.0,0,118.7
Luke Willson,SEA,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
