Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Marlon Humphrey,BAL,0,7,5,71.4%,100,20.0,14.3,1,153.3,17.0,93,7,1,0,0,0.0,0,5,0,0.0%
Brandon Carr,BAL,0,9,4,44.4%,30,7.5,3.3,0,53.0,10.3,17,13,0,0,0,0.0,0,6,2,25.0%
L.J. Fort,BAL,0,5,3,60.0%,8,2.7,1.6,0,64.6,3.2,-3,11,8,1,0,1.0,2,6,1,14.3%
Josh Bynes,BAL,0,3,3,100.0%,43,14.3,14.3,0,118.7,5.3,16,27,6,1,0,0.0,1,8,1,11.1%
Chuck Clark,BAL,0,4,2,50.0%,11,5.5,2.8,0,56.2,15.8,12,-1,7,0,0,0.0,0,8,1,11.1%
Anthony Averett,BAL,0,4,2,50.0%,41,20.5,10.3,0,86.5,16.3,37,4,0,0,0,0.0,0,2,0,0.0%
Earl Thomas,BAL,0,3,1,33.3%,8,8.0,2.7,0,42.4,17.0,5,3,3,1,0,0.0,1,5,0,0.0%
Matt Judon,BAL,0,0,0,,,,,,,,,,12,2,1,0.0,3,1,0,0.0%
Brandon Williams,BAL,0,0,0,,,,,,,,,,0,0,2,0.0,2,4,0,0.0%
Chris Wormley,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Jihad Ward,BAL,0,0,0,,,,,,,,,,3,0,1,0.0,1,1,0,0.0%
Pernell McPhee,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Jaylon Ferguson,BAL,0,0,0,,,,,,,,,,6,0,1,0.0,1,3,0,0.0%
Tyus Bowser,BAL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,3,1,0,0.0,1,4,0,0.0%
Anthony Levine,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Marcus Peters,BAL,1,3,0,0.0%,,,0.0,,0.0,8.3,,,0,0,0,0.0,0,1,0,0.0%
Michael Pierce,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
K.J. Wright,SEA,0,6,3,50.0%,59,19.7,9.8,0,84.7,12.0,34,25,1,0,0,0.0,0,8,0,0.0%
Tre Flowers,SEA,0,5,2,40.0%,14,7.0,2.8,0,47.9,8.8,14,0,0,0,0,0.0,0,5,0,0.0%
Shaquill Griffin,SEA,0,1,1,100.0%,10,10.0,10.0,0,108.3,10.0,10,0,0,0,0,0.0,0,4,0,0.0%
Mychal Kendricks,SEA,0,1,1,100.0%,3,3.0,3.0,0,79.2,-1.0,-1,4,2,0,0,0.0,0,5,1,16.7%
Tedric Thompson,SEA,0,2,1,50.0%,50,50.0,25.0,0,95.8,32.0,50,0,0,0,0,0.0,0,2,0,0.0%
Bobby Wagner,SEA,0,2,1,50.0%,7,7.0,3.5,0,58.3,4.0,-1,8,2,0,0,0.0,0,13,0,0.0%
Jadeveon Clowney,SEA,0,0,0,,,,,,,,,,1,3,0,0.0,3,3,0,0.0%
Quinton Jefferson,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Branden Jackson,SEA,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,1.0,1,1,0,0.0%
Marquise Blair,SEA,0,3,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,8,0,0.0%
