Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ronnie Stanley,T,58,100%,0,0%,6,21%
Matt Skura,C,58,100%,0,0%,6,21%
Orlando Brown Jr.,T,58,100%,0,0%,6,21%
Bradley Bozeman,C,58,100%,0,0%,6,21%
Lamar Jackson,QB,58,100%,0,0%,0,0%
Marshal Yanda,G,58,100%,0,0%,0,0%
Nick Boyle,TE,39,67%,0,0%,14,48%
Willie Snead,WR,37,64%,0,0%,1,3%
Chris Moore,WR,33,57%,0,0%,17,59%
Mark Andrews,TE,33,57%,0,0%,7,24%
Miles Boykin,WR,31,53%,0,0%,8,28%
Mark Ingram,RB,30,52%,0,0%,0,0%
Hayden Hurst,TE,26,45%,0,0%,1,3%
Gus Edwards,RB,21,36%,0,0%,7,24%
Seth Roberts,WR,19,33%,0,0%,0,0%
Patrick Ricard,FB,15,26%,13,18%,5,17%
Justice Hill,RB,4,7%,0,0%,4,14%
James Hurst,G,2,3%,0,0%,6,21%
Chuck Clark,FS,0,0%,71,100%,13,45%
Marlon Humphrey,CB,0,0%,71,100%,0,0%
Earl Thomas,FS,0,0%,71,100%,0,0%
Brandon Carr,CB,0,0%,69,97%,0,0%
Marcus Peters,CB,0,0%,64,90%,0,0%
Matt Judon,LB,0,0%,57,80%,8,28%
L.J. Fort,LB,0,0%,55,77%,23,80%
Josh Bynes,LB,0,0%,53,75%,3,10%
Jaylon Ferguson,LB,0,0%,45,63%,4,14%
Michael Pierce,NT,0,0%,43,61%,0,0%
Brandon Williams,DT,0,0%,40,56%,5,17%
Jihad Ward,DT,0,0%,39,55%,0,0%
Anthony Levine,SS,0,0%,22,31%,23,80%
Tyus Bowser,LB,0,0%,21,30%,22,76%
Chris Wormley,DE,0,0%,18,25%,11,38%
Pernell McPhee,LB,0,0%,12,17%,0,0%
Anthony Averett,CB,0,0%,11,15%,10,35%
Zach Sieler,DT,0,0%,4,6%,0,0%
Chris Board,LB,0,0%,1,1%,23,80%
Bennett Jackson,FS,0,0%,1,1%,14,48%
Justin Bethel,CB,0,0%,0,0%,22,76%
Justin Tucker,K,0,0%,0,0%,13,45%
Cyrus Jones,CB,0,0%,0,0%,11,38%
Sam Koch,P,0,0%,0,0%,9,31%
Morgan Cox,LS,0,0%,0,0%,9,31%
Jaleel Scott,WR,0,0%,0,0%,1,3%
