Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Donte Jackson,CAR,0,10,7,70.0%,91,13.0,9.1,1,131.7,8.7,42,49,0,0,0,0.0,0,2,4,66.7%
Sam Franklin,CAR,0,7,5,71.4%,55,11.0,7.9,1,133.9,15.6,49,6,2,0,0,1.0,1,7,2,22.2%
Rasul Douglas,CAR,0,7,4,57.1%,62,15.5,8.9,1,126.2,8.9,43,19,0,0,0,0.0,0,5,0,0.0%
Jermaine Carter Jr.,CAR,0,3,3,100.0%,26,8.7,8.7,0,102.8,5.0,15,11,1,0,0,0.0,0,4,1,20.0%
Tahir Whitehead,CAR,0,3,3,100.0%,32,10.7,10.7,1,150.7,5.7,17,15,1,0,0,0.0,0,1,0,0.0%
Shaq Thompson,CAR,0,3,3,100.0%,45,15.0,15.0,0,118.7,12.0,36,9,6,0,0,0.0,0,7,0,0.0%
Corn Elder,CAR,0,5,2,40.0%,42,21.0,8.4,0,70.4,10.2,33,9,2,0,0,0.0,0,3,0,0.0%
Tre Boston,CAR,0,2,1,50.0%,6,6.0,3.0,0,56.2,6.0,3,3,0,0,0,0.0,0,2,1,33.3%
Brian Burns,CAR,0,0,0,,,,,,,,,,0,0,3,1.0,4,2,2,50.0%
Efe Obada,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Stephen Weatherly,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Daniel Sorensen,KAN,0,8,8,100.0%,53,6.6,6.6,1,133.9,1.1,9,44,7,0,0,0.0,0,10,3,23.1%
Tyrann Mathieu,KAN,0,8,7,87.5%,85,12.1,10.6,1,150.5,10.6,54,31,4,0,0,0.0,0,6,0,0.0%
Bashaud Breeland,KAN,0,6,4,66.7%,35,8.8,5.8,0,81.9,7.7,2,33,4,1,0,0.0,1,7,3,30.0%
Anthony Hitchens,KAN,0,4,4,100.0%,46,11.5,11.5,0,114.6,5.8,23,23,2,0,0,0.0,0,6,0,0.0%
Damien Wilson,KAN,0,3,3,100.0%,33,11.0,11.0,0,112.5,6.7,20,13,3,0,0,0.0,0,2,1,33.3%
Charvarius Ward,KAN,0,3,2,66.7%,14,7.0,4.7,0,77.1,4.0,9,5,4,2,0,0.0,2,5,0,0.0%
Armani Watts,KAN,0,3,2,66.7%,6,3.0,2.0,0,70.1,2.7,1,5,1,0,0,0.0,0,5,0,0.0%
Rashad Fenton,KAN,0,3,2,66.7%,5,2.5,1.7,0,70.1,0.3,2,3,0,0,0,0.0,0,3,1,25.0%
Frank Clark,KAN,0,1,1,100.0%,2,2.0,2.0,0,79.2,-6.0,-6,8,0,0,1,1.0,2,2,0,0.0%
Ben Niemann,KAN,0,2,1,50.0%,9,9.0,4.5,0,62.5,14.5,2,7,6,0,0,0.0,0,4,0,0.0%
Tanoh Kpassagnon,KAN,0,1,1,100.0%,8,8.0,8.0,0,100.0,0.0,0,8,0,0,0,0.0,0,5,1,16.7%
Juan Thornhill,KAN,0,1,1,100.0%,11,11.0,11.0,0,112.5,5.0,5,6,2,0,0,0.0,0,2,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,0,4,1.0,5,2,0,0.0%
Michael Danna,KAN,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Tershawn Wharton,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Derrick Nnadi,KAN,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Willie Gay Jr.,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
