0,1
Game Info,Game Info
Won Toss,Steelers
Won OT Toss,Steelers
Roof,retractable roof (closed)
Surface,matrixturf
Duration,3:26
Attendance,95595
Vegas Line,Pittsburgh Steelers -2.5
Over/Under,46.0 (over)
