Quarter,Time,Down,ToGo,Location,PIT,DAL,Detail,EPB,EPA
1,9:38,1,10,PIT 34,0,0,Tony Romo pass incomplete short right intended for Miles Austin,3.310,2.770
,,,,,,,"PIT challenged the pass completion ruling, and the original play was overturned.",,
1,9:34,2,10,PIT 34,0,0,Felix Jones right guard for 2 yards (tackle by Evander Hood),2.770,2.350
1,8:52,3,8,PIT 32,0,0,Tony Romo pass incomplete short right intended for Dez Bryant,2.350,1.240
1,8:41,4,8,PIT 32,0,3,Dan Bailey 50 yard field goal good,1.240,3.000
1,8:36,,,DAL 35,0,3,"Dan Bailey kicks off 65 yards, touchback",0.000,0.280
1,8:36,1,10,PIT 20,0,3,Ben Roethlisberger pass complete short right to Heath Miller for 11 yards (tackle by Mike Jenkins and Dan Connor),0.280,1.000
1,7:58,1,10,PIT 31,0,3,Jonathan Dwyer left tackle for 4 yards (tackle by Danny McCray and Sean Lissemore),1.000,1.000
1,7:20,2,6,PIT 35,0,3,Jonathan Dwyer right tackle for 2 yards (tackle by Sean Lissemore and Gerald Sensabaugh),1.000,0.560
1,6:37,3,4,PIT 37,0,3,Ben Roethlisberger pass complete short middle to Antonio Brown for 15 yards (tackle by Sterling Moore),0.560,2.390
1,5:51,1,10,DAL 48,0,3,Ben Roethlisberger pass complete short right to Antonio Brown for 4 yards (tackle by Mike Jenkins),2.390,2.390
1,5:10,2,6,DAL 44,0,3,Ben Roethlisberger pass incomplete deep right intended for Mike Wallace,2.390,1.690
1,5:01,3,6,DAL 44,0,3,Ben Roethlisberger pass incomplete short right intended for Mike Wallace,1.690,0.330
,,,,,,,"DAL challenged the pass completion ruling, and the original play was overturned.",,
1,4:57,4,6,DAL 44,0,3,"Drew Butler punts 44 yards, touchback",0.330,-0.280
1,4:47,1,10,DAL 20,0,3,DeMarco Murray right tackle for 6 yards (tackle by Evander Hood and Ryan Clark),0.280,0.540
1,4:07,2,4,DAL 26,0,3,Tony Romo pass complete short left to Miles Austin for 8 yards (tackle by Troy Polamalu),0.540,1.200
1,3:26,1,10,DAL 34,0,3,Tony Romo pass complete deep right to Miles Austin for 19 yards (tackle by Josh Victorian),1.200,2.460
1,2:37,1,10,PIT 47,0,3,Tony Romo pass complete short right to Miles Austin for 12 yards (tackle by Josh Victorian),2.460,3.250
1,1:52,1,10,PIT 35,0,3,DeMarco Murray left tackle for 28 yards (tackle by Evander Hood),3.250,5.600
1,1:00,1,7,PIT 7,0,3,"Tony Romo pass incomplete short right intended for Miles Austin. Penalty on Ryan Cook: Offensive Holding (Offsetting), Penalty on Troy Polamalu: Defensive Holding (Offsetting) (no play)",5.600,5.600
1,0:55,1,7,PIT 7,0,3,Tony Romo pass incomplete short left intended for Lawrence Vickers,5.600,4.760
1,0:51,2,7,PIT 7,0,3,"DeMarco Murray up the middle for -1 yards (tackle by James Harrison). DeMarco Murray fumbles (forced by James Harrison), recovered by Brett Keisel at PIT-8 (tackle by Tyron Smith)",4.760,0.380
1,0:43,1,10,PIT 8,0,3,Jonathan Dwyer up the middle for no gain (tackle by Jason Hatcher and Brian Schaefering),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,PIT,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,PIT 8,0,3,Chris Rainey right end for 5 yards (tackle by Dan Connor and Jason Hatcher),-0.780,-0.840
2,14:19,3,5,PIT 13,0,3,Chris Rainey up the middle for 4 yards (tackle by Alex Albright),-0.840,-2.320
2,13:49,4,1,PIT 17,0,3,"Drew Butler punts 41 yards, out of bounds",-2.320,-1.730
2,13:42,1,10,DAL 42,0,3,Felix Jones right end for 4 yards (tackle by Ryan Clark),1.730,1.730
2,13:10,2,6,DAL 46,0,3,Tony Romo pass complete short left to James Hanna for 16 yards (tackle by Keenan Lewis and Larry Foote),1.730,3.050
2,12:23,1,10,PIT 38,0,3,"Tony Romo pass complete short right to Miles Austin for 2 yards (tackle by Ryan Clark). Penalty on Dez Bryant: Offensive Holding, 10 yards",3.050,2.520
2,11:54,1,18,PIT 46,0,3,Tony Romo pass complete deep middle to James Hanna for 29 yards (tackle by Ryan Clark),2.520,4.440
2,11:07,1,10,PIT 17,0,9,"Tony Romo pass complete deep middle to Jason Witten for 17 yards, touchdown",4.440,7.000
2,11:07,,,PIT 2,0,10,Dan Bailey kicks extra point good,0.000,0.000
2,11:02,,,DAL 35,0,10,"Dan Bailey kicks off 65 yards, touchback",0.000,0.280
2,11:02,1,10,PIT 20,0,10,Ben Roethlisberger pass complete short left to Isaac Redman for 14 yards (tackle by Alex Albright),0.280,1.200
2,10:25,1,10,PIT 34,0,10,Ben Roethlisberger pass incomplete,1.200,0.660
2,10:18,2,10,PIT 34,0,10,Ben Roethlisberger pass complete short middle to Heath Miller for 17 yards (tackle by Danny McCray),0.660,2.320
2,9:34,1,10,DAL 49,0,10,Ben Roethlisberger right end for 3 yards (tackle by Alex Albright),2.320,2.190
2,8:51,2,7,DAL 46,0,10,Ben Roethlisberger pass complete short right to Will Johnson for 13 yards (tackle by Alex Albright),2.190,0.000
2,8:17,,,,0,10,Timeout #1 by Pittsburgh Steelers,0.000,3.380
2,8:17,1,10,DAL 33,0,10,Isaac Redman up the middle for 4 yards (tackle by Dan Connor),3.380,3.380
2,7:34,2,6,DAL 29,0,10,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,3.380,2.680
2,7:28,3,6,DAL 29,0,10,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 7 yards (tackle by Danny McCray),2.680,4.110
2,6:51,1,10,DAL 22,0,10,Ben Roethlisberger pass complete short middle to Heath Miller for 8 yards (tackle by Dan Connor),4.110,4.850
2,6:18,2,2,DAL 14,0,10,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,4.850,4.150
2,6:12,3,2,DAL 14,0,10,Ben Roethlisberger pass incomplete short right intended for Mike Wallace,4.150,2.630
2,6:07,4,2,DAL 14,3,10,Shaun Suisham 32 yard field goal good,2.630,3.000
2,6:03,,,PIT 35,3,10,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
2,6:03,1,10,DAL 20,3,10,Tony Romo pass complete short right to Miles Austin for 8 yards (tackle by Josh Victorian),0.280,0.810
2,5:21,2,2,DAL 28,3,10,DeMarco Murray left tackle for 1 yard (tackle by Jason Worilds and Evander Hood),0.810,0.230
2,4:43,3,1,DAL 29,3,10,DeMarco Murray right guard for 3 yards (tackle by Lawrence Timmons),0.230,1.070
2,4:00,1,10,DAL 32,3,10,Tony Romo pass complete short left to Dez Bryant for 15 yards (tackle by Keenan Lewis and Lawrence Timmons),1.070,2.060
2,3:27,1,10,DAL 47,3,10,Tony Romo pass incomplete deep middle intended for Miles Austin,2.060,1.520
2,3:19,2,10,DAL 47,3,10,Tony Romo pass incomplete short middle intended for Jason Witten,1.520,0.830
2,3:19,3,10,DAL 47,3,10,"Penalty on Tyron Smith: False Start, 5 yards (no play)",0.830,0.000
2,3:12,,,,3,10,Timeout #1 by Dallas Cowboys,0.000,0.170
2,3:12,3,15,DAL 42,3,10,"Tony Romo pass complete short left to Dez Bryant for 13 yards. Penalty on Lawrence Vickers: Offensive Holding, 10 yards (no play)",0.170,-1.150
2,2:39,3,25,DAL 32,3,10,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",-1.150,-1.810
2,2:26,3,30,DAL 27,3,10,DeMarco Murray right end for 3 yards (tackle by Ryan Clark),-1.810,0.000
2,2:19,,,,3,10,Timeout #2 by Pittsburgh Steelers,0.000,-1.370
2,2:18,4,27,DAL 30,3,10,"Brian Moorman punts 43 yards, fair catch by Antonio Brown",-1.370,-0.740
2,2:11,1,10,PIT 27,3,10,Chris Rainey left guard for 6 yards (tackle by Tyrone Crawford),0.740,1.010
2,2:00,2,4,PIT 33,3,10,Ben Roethlisberger pass incomplete short left intended for Chris Rainey,1.010,0.300
2,1:55,3,4,PIT 33,3,10,Ben Roethlisberger pass complete short middle to Heath Miller for 13 yards (tackle by Danny McCray),0.300,1.990
2,1:31,1,10,PIT 46,3,10,Ben Roethlisberger pass complete short left to Heath Miller for 6 yards (tackle by Danny McCray),1.990,2.260
2,1:03,2,4,DAL 48,3,10,Ben Roethlisberger pass complete short middle to Antonio Brown for 18 yards (tackle by Sterling Moore),2.260,0.000
2,0:52,,,,3,10,Timeout #3 by Pittsburgh Steelers,0.000,3.580
2,0:52,1,10,DAL 30,3,10,Ben Roethlisberger pass incomplete short left intended for Chris Rainey,3.580,3.030
2,0:47,2,10,DAL 30,9,10,"Ben Roethlisberger pass complete short right to Heath Miller for 30 yards, touchdown",3.030,7.000
2,0:47,,,DAL 2,10,10,Shaun Suisham kicks extra point good,0.000,0.000
2,0:34,,,PIT 35,10,10,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
2,0:34,1,10,DAL 20,10,10,Tony Romo kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,PIT,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,10,10,"Shaun Suisham kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,DAL 20,10,10,Tony Romo pass complete short left to Dez Bryant for 7 yards (tackle by Keenan Lewis),0.280,0.680
3,14:25,2,3,DAL 27,10,10,DeMarco Murray right guard for 2 yards (tackle by Evander Hood),0.680,0.230
3,13:48,3,1,DAL 29,10,10,DeMarco Murray left end for no gain (tackle by Lawrence Timmons),0.230,-1.440
3,13:16,4,1,DAL 29,10,10,"Brian Moorman punts 50 yards, returned by Antonio Brown for 29 yards (tackle by James Hanna)",-1.440,-2.260
3,13:02,1,10,DAL 50,10,10,Jonathan Dwyer right guard for 4 yards (tackle by Dan Connor),2.260,2.250
3,12:34,2,6,DAL 46,10,10,Jonathan Dwyer up the middle for 1 yard (tackle by Anthony Spencer and Danny McCray),2.250,1.690
3,11:49,3,5,DAL 45,10,10,Ben Roethlisberger pass incomplete short right intended for Jonathan Dwyer,1.690,0.270
3,11:41,4,5,DAL 45,10,10,"Drew Butler punts 45 yards, touchback",0.270,-0.280
3,11:35,1,10,DAL 20,10,10,Tony Romo up the middle for 4 yards (tackle by Larry Foote),0.280,0.270
3,10:46,2,6,DAL 24,10,10,Tony Romo pass complete short right to Lawrence Vickers for 15 yards (tackle by Troy Polamalu),0.270,1.530
3,9:59,1,10,DAL 39,10,10,Tony Romo pass complete short middle to DeMarco Murray for 4 yards (tackle by Larry Foote),1.530,1.530
3,9:13,2,6,DAL 43,10,10,Tony Romo pass complete short left to Dwayne Harris for 7 yards (tackle by Josh Victorian),1.530,2.260
3,8:44,1,10,PIT 50,10,10,Tony Romo sacked by Lawrence Timmons for -13 yards,2.260,-0.040
3,8:07,2,23,DAL 37,10,10,Tony Romo pass complete short right to Dwayne Harris for 18 yards (tackle by Cameron Heyward),-0.040,1.690
3,7:28,3,5,PIT 45,10,10,Tony Romo pass complete short right to Cole Beasley for 8 yards (tackle by Robert Golden),1.690,3.120
3,6:52,1,10,PIT 37,10,10,Tony Romo pass complete short left to Miles Austin for 13 yards (tackle by Robert Golden),3.120,3.970
3,6:10,1,10,PIT 24,10,16,"Tony Romo pass complete deep right to Dez Bryant for 24 yards, touchdown",3.970,7.000
3,6:10,,,PIT 2,10,17,Dan Bailey kicks extra point good,0.000,0.000
3,6:03,,,DAL 35,10,17,"Dan Bailey kicks off 41 yards, returned by David Paulson for 16 yards (tackle by Alex Albright)",0.000,1.600
3,5:57,1,10,PIT 40,10,17,Ben Roethlisberger sacked by Marcus R. Spears for -2 yards,1.600,0.780
3,5:23,2,12,PIT 38,10,17,Ben Roethlisberger pass complete deep middle to Mike Wallace for 60 yards (tackle by Gerald Sensabaugh),0.780,6.740
3,5:23,1,2,DAL 2,10,17,"Penalty on DAL: Illegal Substitution, 1 yards (no play)",6.740,6.970
3,4:27,1,1,DAL 1,16,17,"Jonathan Dwyer right guard for 1 yard, touchdown",6.970,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
3,4:27,,,DAL 2,17,17,Shaun Suisham kicks extra point good,0.000,0.000
3,4:16,,,PIT 35,17,17,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
3,4:16,1,10,DAL 20,17,17,Tony Romo pass complete short middle to DeMarco Murray for 9 yards (tackle by Josh Victorian),0.280,0.950
3,3:33,2,1,DAL 29,17,17,DeMarco Murray left end for 12 yards (tackle by Troy Polamalu),0.950,1.660
3,2:52,1,10,DAL 41,17,17,Tony Romo pass complete short middle to Jason Witten for 5 yards (tackle by Lawrence Timmons),1.660,1.800
3,2:06,2,5,DAL 46,17,17,Felix Jones left end for 4 yards (tackle by Larry Foote),1.800,1.620
3,1:29,3,1,PIT 50,17,17,Tony Romo left end for -5 yards (tackle by James Harrison),1.620,-0.390
3,1:02,4,6,DAL 45,17,17,"Brian Moorman punts 33 yards, muffed catch by Antonio Brown, recovered by Antonio Brown and returned for no gain",-0.390,-0.410
3,0:53,1,10,PIT 22,17,17,Isaac Redman left end for 22 yards,0.410,1.860
3,0:18,1,10,PIT 44,17,17,Ben Roethlisberger pass complete short right to Mike Wallace for 20 yards (tackle by Mike Jenkins),1.860,3.180
Quarter,Time,Down,ToGo,Location,PIT,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 36,17,17,Ben Roethlisberger pass incomplete,3.180,2.640
4,14:54,2,10,DAL 36,17,17,Ben Roethlisberger pass complete deep right to Jerricho Cotchery for 21 yards (tackle by Gerald Sensabaugh),2.640,4.580
4,14:12,1,10,DAL 15,17,17,Isaac Redman up the middle for 4 yards (tackle by Dan Connor),4.580,4.640
4,13:28,2,6,DAL 11,17,17,Ben Roethlisberger pass complete short middle to Mike Wallace for 4 yards (tackle by Gerald Sensabaugh),4.640,4.680
4,12:43,3,2,DAL 7,23,17,"Ben Roethlisberger pass complete short right to Antonio Brown for 7 yards, touchdown",4.680,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,12:43,,,DAL 2,24,17,Shaun Suisham kicks extra point good,0.000,0.000
4,12:37,,,PIT 35,24,17,"Shaun Suisham kicks off 70 yards, returned by Dwayne Harris for 25 yards (tackle by Ryan Mundy)",0.000,0.280
4,12:30,1,10,DAL 20,24,17,Tony Romo pass complete short left to DeMarco Murray for 13 yards (tackle by Larry Foote),0.280,1.140
4,11:48,1,10,DAL 33,24,17,"Tony Romo pass complete short left to Jason Witten for 8 yards (tackle by Larry Foote). Penalty on Nate Livings: Illegal Use of Hands, 10 yards (no play)",1.140,0.480
4,11:18,1,20,DAL 23,24,17,Tony Romo pass complete short left to Jason Witten for 6 yards (tackle by Lawrence Timmons),0.480,0.050
4,10:33,2,14,DAL 29,24,17,Tony Romo pass incomplete short right intended for Jason Witten,0.050,-0.620
4,10:26,3,14,DAL 29,24,17,"Penalty on Tyron Smith: False Start, 5 yards (no play)",-0.620,-1.290
4,10:26,3,19,DAL 24,24,17,Tony Romo pass incomplete deep left intended for Dez Bryant,-1.290,-1.770
4,10:18,4,19,DAL 24,24,17,"Brian Moorman punts 60 yards, returned by Antonio Brown for 22 yards (tackle by Victor Butler). Antonio Brown fumbles (forced by Victor Butler), recovered by John Phillips at PIT-44",-1.770,2.650
4,10:03,1,10,PIT 44,24,17,Tony Romo pass complete short left to Dez Bryant for 13 yards (tackle by Keenan Lewis),2.650,3.510
4,9:18,1,10,PIT 31,24,17,DeMarco Murray right tackle for 2 yards (tackle by Ryan Clark),3.510,3.240
4,8:38,2,8,PIT 29,24,17,Tony Romo pass complete short right to Jason Witten for 9 yards (tackle by Troy Polamalu),3.240,4.240
4,7:54,1,10,PIT 20,24,17,Tony Romo pass complete short left to Dwayne Harris for 17 yards (tackle by Troy Polamalu),4.240,6.510
4,7:08,1,3,PIT 3,24,17,Tony Romo pass incomplete short left intended for Dez Bryant,6.510,5.530
4,7:03,2,3,PIT 3,24,17,Tony Romo pass incomplete short left intended for Dez Bryant (defended by Keenan Lewis),5.530,4.720
4,6:58,3,3,PIT 3,24,23,"DeMarco Murray up the middle for 3 yards, touchdown",4.720,7.000
4,6:58,,,PIT 2,24,24,Dan Bailey kicks extra point good,0.000,0.000
4,6:55,,,DAL 35,24,24,"Dan Bailey kicks off 74 yards, returned by Chris Rainey for 33 yards (tackle by Eric Frampton)",0.000,0.540
4,6:48,1,10,PIT 24,24,24,Jonathan Dwyer left tackle for 1 yard (tackle by DeMarcus Ware and Jason Hatcher),0.540,0.130
4,6:10,2,9,PIT 25,24,24,Ben Roethlisberger pass complete short right to Mike Wallace for 11 yards (tackle by Brandon Carr),0.130,1.330
4,5:39,1,10,PIT 36,24,24,Ben Roethlisberger pass complete deep right to Will Johnson for 21 yards (tackle by Brandon Carr),1.330,2.720
4,5:05,1,10,DAL 43,24,24,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by Brandon Carr),2.720,2.580
4,4:22,2,7,DAL 40,24,24,Jonathan Dwyer right tackle for 3 yards (tackle by Alex Albright and Anthony Spencer),2.580,2.280
4,3:35,3,4,DAL 37,24,24,Ben Roethlisberger sacked by DeMarcus Ware and Anthony Spencer for -2 yards,2.280,0.660
4,3:05,4,6,DAL 39,24,24,Drew Butler punts 27 yards,0.660,0.350
4,2:54,1,10,DAL 12,24,24,Tony Romo pass incomplete short left intended for Dez Bryant,-0.350,-0.780
4,2:50,2,10,DAL 12,24,24,Tony Romo pass complete short right to DeMarco Murray for 5 yards (tackle by Robert Golden),-0.780,-0.840
4,2:11,3,5,DAL 17,24,24,Tony Romo pass complete short left to Dwayne Harris for 4 yards (tackle by Curtis Brown),-0.840,-1.960
4,2:00,4,1,DAL 21,24,24,Brian Moorman punts 59 yards,-1.960,-0.280
4,1:47,1,10,PIT 20,24,24,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,0.280,-0.270
4,1:42,2,10,PIT 20,24,24,"Ben Roethlisberger pass complete short middle to Antonio Brown for 11 yards (tackle by Eric Frampton). Penalty on DeMarcus Ware: Roughing the Passer, 15 yards",-0.270,1.990
4,1:34,1,10,PIT 46,24,24,Ben Roethlisberger sacked by Sean Lissemore for -8 yards,1.990,0.000
4,1:18,,,,24,24,Timeout #1 by Pittsburgh Steelers,0.000,0.370
4,1:18,2,18,PIT 38,24,24,Ben Roethlisberger sacked by Anthony Spencer for -8 yards,0.370,0.000
4,1:10,,,,24,24,Timeout #1 by Dallas Cowboys,0.000,-1.350
4,1:10,3,26,PIT 30,24,24,Ben Roethlisberger pass complete short right to Antonio Brown for 11 yards (tackle by Brandon Carr),-1.350,-0.650
4,1:03,4,15,PIT 41,24,24,"Drew Butler punts 47 yards, returned by Dwayne Harris for 39 yards (tackle by Will Allen)",-0.650,-2.320
4,0:47,1,10,PIT 49,24,24,Tony Romo pass incomplete deep middle intended for Miles Austin,2.320,1.780
4,0:43,2,10,PIT 49,24,24,Tony Romo pass complete short left to Jason Witten for 6 yards (tackle by James Harrison),1.780,0.000
4,0:36,,,,24,24,Timeout #2 by Dallas Cowboys,0.000,1.880
4,0:36,3,4,PIT 43,24,24,Tony Romo pass incomplete short right intended for Jason Witten,1.880,0.000
4,0:32,,,,24,24,Timeout #3 by Dallas Cowboys,0.000,0.000
4,0:32,,,,24,24,Timeout #2 by Pittsburgh Steelers,0.000,0.400
4,0:32,4,4,PIT 43,24,24,"Brian Moorman punts 43 yards, touchback",0.400,-0.280
4,0:25,1,10,PIT 20,24,24,Ben Roethlisberger kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PIT,DAL,Detail,EPB,EPA
,,,,,,,"Steelers won the coin toss, Steelers to receive the overtime kickoff.",,
OT,15:00,,,DAL 35,24,24,"Dan Bailey kicks off 65 yards, touchback",0.000,0.280
OT,15:00,1,10,PIT 20,24,24,Ben Roethlisberger pass complete short middle to Heath Miller for 7 yards (tackle by Gerald Sensabaugh),0.280,0.680
OT,14:29,2,3,PIT 27,24,24,Ben Roethlisberger pass incomplete short right intended for Mike Wallace is intercepted by Brandon Carr at PIT-37 and returned for 36 yards (tackle by Heath Miller),0.680,-6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
OT,14:15,1,1,PIT 1,24,24,Tony Romo kneels for -2 yards (tackle by James Harrison),6.970,0.000
OT,13:41,,,,24,24,Timeout #1 by Pittsburgh Steelers,0.000,5.530
OT,13:41,2,3,PIT 3,24,27,Dan Bailey 21 yard field goal good,5.530,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
