#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:49,NYG 15,3,1:16,-8,Punt
2,1,8:33,NYG 18,5,2:40,29,Punt
3,1,2:24,NYG 20,4,2:18,24,Interception
4,2,13:20,NYG 34,3,1:25,4,Punt
5,2,10:13,NYG 34,2,1:10,-4,Interception
6,2,5:30,NYG 34,3,2:42,-1,Punt
7,2,0:03,NYG 40,1,0:03,0,Interception
8,3,15:00,NYG 16,3,2:10,-10,Punt
9,3,8:47,NYG 20,5,2:43,13,Punt
10,3,3:51,NYG 5,4,2:04,16,Punt
11,3,0:10,NYG 11,2,0:17,10,Interception
12,4,12:13,NYG 20,5,2:11,14,Punt
13,4,7:35,NYG 25,8,3:18,62,Interception
14,4,1:45,NYG 18,5,1:45,24,End of Game
