Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jake Matthews,T,73,100%,0,0%,6,20%
Wes Schweitzer,G,73,100%,0,0%,6,20%
Ben Garland,G,73,100%,0,0%,6,20%
Ryan Schraeder,T,73,100%,0,0%,6,20%
Alex Mack,C,73,100%,0,0%,0,0%
Matt Ryan,QB,73,100%,0,0%,0,0%
Austin Hooper,TE,58,79%,0,0%,7,23%
Julio Jones,WR,56,77%,0,0%,0,0%
Mohamed Sanu,WR,53,73%,0,0%,0,0%
Levine Toilolo,TE,46,63%,0,0%,13,43%
Devonta Freeman,RB,45,62%,0,0%,0,0%
Tevin Coleman,RB,29,40%,0,0%,0,0%
Justin Hardy,WR,28,38%,0,0%,5,17%
Derrick Coleman,FB,22,30%,0,0%,18,60%
Taylor Gabriel,WR,17,23%,0,0%,0,0%
Ty Sambrailo,T,7,10%,0,0%,10,33%
Terron Ward,RB,2,3%,0,0%,11,37%
Dontari Poe,DT,1,1%,45,66%,12,40%
Nick Williams,WR,1,1%,0,0%,18,60%
Robert Alford,CB,0,0%,68,100%,13,43%
Keanu Neal,FS,0,0%,68,100%,10,33%
Brian Poole,CB,0,0%,68,100%,5,17%
Desmond Trufant,CB,0,0%,68,100%,3,10%
Ricardo Allen,SS,0,0%,68,100%,0,0%
Deion Jones,LB,0,0%,67,99%,6,20%
Grady Jarrett,DT,0,0%,53,78%,6,20%
Adrian Clayborn,DE,0,0%,48,71%,3,10%
De'Vondre Campbell,LB,0,0%,47,69%,3,10%
Vic Beasley,LB,0,0%,46,68%,3,10%
Takkarist McKinley,DE,0,0%,32,47%,0,0%
Brooks Reed,DE,0,0%,18,26%,8,27%
Derrick Shelby,DE,0,0%,15,22%,9,30%
Courtney Upshaw,DE,0,0%,14,21%,3,10%
Blidi Wreh-Wilson,CB,0,0%,11,16%,5,17%
Duke Riley,LB,0,0%,10,15%,21,70%
Kemal Ishmael,FS,0,0%,0,0%,21,70%
Matthew Bosher,P,0,0%,0,0%,18,60%
LaRoy Reynolds,LB,0,0%,0,0%,17,57%
Damontae Kazee,SS,0,0%,0,0%,17,57%
Sharrod Neasman,SS,0,0%,0,0%,15,50%
Josh Harris,LS,0,0%,0,0%,11,37%
Andre Roberts,WR,0,0%,0,0%,9,30%
Matt Bryant,K,0,0%,0,0%,6,20%
