Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andrew Norwell,G,47,100%,0,0%,2,7%
Tyler Shatley,G,47,100%,0,0%,2,7%
Jawaan Taylor,T,47,100%,0,0%,2,7%
Walker Little,T,47,100%,0,0%,0,0%
Trevor Lawrence,QB,47,100%,0,0%,0,0%
Marvin Jones,WR,45,96%,0,0%,0,0%
Laquon Treadwell,WR,38,81%,0,0%,9,33%
Luke Farrell,TE,34,72%,0,0%,9,33%
Tavon Austin,WR,31,66%,0,0%,1,4%
Dare Ogunbowale,RB,31,66%,0,0%,0,0%
KC McDermott,T,30,64%,0,0%,2,7%
Tre'Vour Wallace-Simms,G,17,36%,0,0%,2,7%
Chris Manhertz,TE,16,34%,0,0%,2,7%
Ryquell Armstead,RB,14,30%,0,0%,16,59%
Laviska Shenault Jr.,WR,13,28%,0,0%,0,0%
Kahale Warring,TE,12,26%,0,0%,9,33%
Jeff Cotton,WR,1,2%,0,0%,14,52%
Tyson Campbell,CB,0,0%,72,100%,9,33%
Andre Cisco,SS,0,0%,65,90%,15,56%
Chris Claybrooks,CB,0,0%,63,88%,15,56%
Daniel Thomas,SS,0,0%,63,88%,8,30%
Myles Jack,LB,0,0%,62,86%,0,0%
Jihad Ward,LB,0,0%,51,71%,0,0%
Damien Wilson,LB,0,0%,48,67%,4,15%
Josh Allen,LB,0,0%,47,65%,8,30%
Tre Herndon,CB,0,0%,46,64%,13,48%
Roy Robertson-Harris,DT,0,0%,45,63%,0,0%
Malcom Brown,DT,0,0%,43,60%,8,30%
DaVon Hamilton,DT,0,0%,31,43%,10,37%
Adam Gotsis,DE,0,0%,31,43%,10,37%
Jamir Jones,LB,0,0%,25,35%,4,15%
Shaquille Quarterman,LB,0,0%,23,32%,16,59%
Jordan Smith,LB,0,0%,20,28%,3,11%
Taven Bryan,DT,0,0%,16,22%,8,30%
Bradley McDougald,SS,0,0%,16,22%,0,0%
Doug Costin,DT,0,0%,15,21%,0,0%
Chapelle Russell,LB,0,0%,9,13%,25,93%
Brandon Rusnak,CB,0,0%,1,1%,17,63%
Tyrell Adams,LB,0,0%,0,0%,17,63%
Nathan Cottrell,RB,0,0%,0,0%,17,63%
Ross Matiscik,LS,0,0%,0,0%,6,22%
JK Scott,P,0,0%,0,0%,6,22%
Matthew Wright,K,0,0%,0,0%,5,19%
Michael Jacquet,CB,0,0%,0,0%,3,11%
