Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3,,,,NYG 30,23,14,"Matt Bryant kicks off 67 yards, returned by Zuriel Smith for 25 yards (tackle by Wesly Mallard)",0.000,0.810
3,8:05,1,10,DAL 28,23,14,Quincy Carter pass complete to Terry Glenn for 27 yards (tackle by Dhani Jones),0.810,2.590
3,7:31,1,10,NYG 45,23,14,Quincy Carter sacked by Brandon Short for 0 yards,2.590,2.040
3,6:37,,,,23,14,Timeout #1 by Dallas Cowboys,0.000,2.040
3,6:37,2,10,NYG 45,23,14,"Quincy Carter pass incomplete intended for Antonio Bryant. Penalty on Will Allen: Defensive Pass Interference, 34 yards (no play)",2.040,4.840
3,6:30,1,10,NYG 11,23,14,Troy Hambrick right end for no gain (tackle by Omar Stoutmire),4.840,4.140
3,5:56,2,10,NYG 11,23,14,Quincy Carter pass incomplete intended for Daniel Campbell,4.140,3.130
3,5:43,3,10,NYG 11,23,14,Quincy Carter pass complete to Aveion Cason for 8 yards (tackle by Micheal Barrow),3.130,3.050
3,4:58,4,2,NYG 3,26,14,Billy Cundiff 21 yard field goal good,3.050,3.000
3,,,,DAL 30,26,14,"Toby Gowin kicks off 63 yards, returned by Brian Mitchell for 24 yards (tackle by Markus Steele)",0.000,1.000
3,4:46,1,10,NYG 31,26,14,Ike Hilliard left end for 13 yards (tackle by Ebenezer Ekuban),1.000,1.860
3,4:11,1,10,NYG 44,26,14,Kerry Collins pass incomplete intended for Ike Hilliard,1.860,1.320
3,4:02,2,10,NYG 44,26,14,Kerry Collins pass incomplete intended for Amani Toomer,1.320,0.630
3,3:56,3,10,NYG 44,26,14,Kerry Collins pass incomplete intended for Visanthe Shiancoe,0.630,-0.460
3,3:51,4,10,NYG 44,26,14,"Jeff Feagles punts 56 yards, touchback",-0.460,-0.280
3,3:37,1,10,DAL 20,26,14,"Quincy Carter pass complete to Terry Glenn for 4 yards (tackle by Ralph Brown). Terry Glenn fumbles (forced by Ralph Brown), ball out of bounds at DAL-24",0.280,0.270
3,3:08,2,6,DAL 24,26,14,Troy Hambrick left guard for 11 yards (tackle by Will Allen),0.270,1.270
3,2:32,1,10,DAL 35,26,14,Richie Anderson right guard for 2 yards (tackle by Kenny Holmes and Micheal Barrow),1.270,0.990
3,2:32,2,8,DAL 37,26,14,"Troy Hambrick left tackle for 3 yards (tackle by Dhani Jones and Micheal Barrow). Penalty on William Joseph: Defensive Offside, 5 yards (no play)",0.990,1.670
3,1:29,2,3,DAL 42,26,14,Troy Hambrick right guard for no gain (tackle by Michael Strahan),1.670,0.960
3,0:51,3,3,DAL 42,26,14,Quincy Carter pass complete to Antonio Bryant for 22 yards (tackle by Omar Stoutmire),0.960,3.180
3,0:18,1,10,NYG 36,26,14,Troy Hambrick left tackle for 2 yards (tackle by Micheal Barrow and Dhani Jones),3.180,2.910
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NYG 34,26,14,"Penalty on Troy Hambrick: False Start, 5 yards (no play)",2.910,2.230
4,15:00,2,13,NYG 39,26,14,Quincy Carter pass incomplete intended for Larry Allen. Penalty on Larry Allen: Illegal Touch Pass (Declined),2.230,1.550
4,14:55,3,13,NYG 39,26,14,"Quincy Carter pass incomplete intended for Terry Glenn. Penalty on Shaun Williams: Defensive Pass Interference, 18 yards (no play)",1.550,4.170
4,14:49,1,10,NYG 21,26,14,Troy Hambrick up the middle for no gain (tackle by Shaun Williams),4.170,3.630
4,14:18,2,10,NYG 21,26,14,Aveion Cason right guard for 2 yards (tackle by Dhani Jones),3.630,3.180
4,13:28,,,,26,14,Timeout #2 by Dallas Cowboys,0.000,3.180
4,13:28,3,8,NYG 19,26,14,Quincy Carter pass complete to Richie Anderson for 1 yard (tackle by Micheal Barrow),3.180,2.250
4,12:56,4,7,NYG 18,29,14,Billy Cundiff 36 yard field goal good,2.250,3.000
4,,,,DAL 30,29,14,"Toby Gowin kicks off 62 yards, returned by Brian Mitchell for 23 yards (tackle by Markus Steele)",0.000,1.000
4,12:36,1,10,NYG 31,29,14,Kerry Collins pass complete to Tiki Barber for 1 yard (tackle by Mario Edwards),1.000,0.600
4,12:08,2,9,NYG 32,29,14,Kerry Collins pass incomplete intended for Jeremy Shockey,0.600,-0.100
4,11:59,3,9,NYG 32,29,14,"Kerry Collins pass complete to Amani Toomer for 20 yards (tackle by Randal Williams). Amani Toomer fumbles (forced by Randal Williams), recovered by Darren Woodson at DAL-48 (tackle by Ike Hilliard). Penalty on Daleroy Stewart: Defensive Offside, 5 yards (no play)",-0.100,0.560
4,11:48,3,4,NYG 37,29,14,"Kerry Collins pass incomplete intended for Tim Carter. Penalty on Mario Edwards: Defensive Pass Interference, 24 yards (no play)",0.560,2.980
4,11:42,1,10,DAL 39,29,14,Kerry Collins pass complete to Amani Toomer for 21 yards (tackle by Randal Williams),2.980,4.370
4,11:21,1,10,DAL 18,29,14,Kerry Collins pass complete to Tim Carter for 7 yards (tackle by Terence Newman),4.370,5.010
4,10:43,2,3,DAL 11,29,14,Kerry Collins pass complete to Amani Toomer for 10 yards (tackle by Terence Newman),5.010,6.970
4,10:03,1,1,DAL 1,29,20,"Kerry Collins pass complete to Jeremy Shockey for 1 yard, touchdown",6.970,7.000
4,,,,DAL 2,29,21,Matt Bryant kicks extra point good,0.000,0.000
4,,,,NYG 30,29,21,"Matt Bryant kicks off 67 yards, returned by Zuriel Smith for 17 yards (tackle by David Tyree)",0.000,0.280
4,9:48,1,10,DAL 20,29,21,Quincy Carter pass complete to Antonio Bryant for 22 yards (tackle by Will Allen),0.280,1.730
4,9:15,1,10,DAL 42,29,21,Quincy Carter sacked by Dhani Jones for -10 yards,1.730,-0.160
4,8:41,2,20,DAL 32,29,21,Quincy Carter pass incomplete intended for Terry Glenn (defended by Ralph Brown),-0.160,-0.820
4,8:23,3,20,DAL 32,29,21,Aveion Cason right guard for 7 yards (tackle by Micheal Barrow and Shaun Williams),-0.820,-0.780
4,7:48,4,13,DAL 39,29,21,Toby Gowin punts 25 yards,-0.780,-1.330
4,7:32,1,10,NYG 36,29,21,Kerry Collins pass complete to Ike Hilliard for 6 yards (tackle by Dat Nguyen),1.330,1.600
4,7:10,2,4,NYG 42,29,21,Kerry Collins pass complete to Ike Hilliard for 38 yards (tackle by Randal Williams),1.600,4.240
4,6:31,1,10,DAL 20,29,27,"Kerry Collins pass complete to Amani Toomer for 20 yards, touchdown",4.240,7.000
4,,,,,29,29,"Two Point Attempt: Kerry Collins pass incomplete intended for Ike Hilliard, conversion fails. Penalty on Pete Hunter: Defensive Pass Interference, 1 yards (no play)",1.000,1.000
4,,,,,29,29,"Two Point Attempt: Kerry Collins pass incomplete intended for Jeremy Shockey, conversion fails. Penalty on Randal Williams: Defensive Pass Interference (no play)",1.000,1.000
4,,,,,29,29,Two Point Attempt: conversion succeeds,1.000,1.000
4,,,,NYG 30,29,29,"Matt Bryant kicks off 62 yards, returned by Zuriel Smith for 20 yards (tackle by David Tyree)",0.000,0.810
4,6:15,1,10,DAL 28,29,29,Quincy Carter pass incomplete intended for Joey Galloway,0.810,0.260
4,6:07,2,10,DAL 28,29,29,Troy Hambrick left guard for 1 yard (tackle by Micheal Barrow and Lance LeGree),0.260,-0.300
4,5:31,3,9,DAL 29,29,29,Quincy Carter pass complete to Joey Galloway for 5 yards (tackle by Will Allen),-0.300,-1.110
4,4:46,4,4,DAL 34,29,29,"Toby Gowin punts 35 yards, returned by Brian Mitchell for 9 yards (tackle by Jeff Robinson)",-1.110,-1.600
4,4:34,1,10,NYG 40,29,29,Kerry Collins pass incomplete intended for Tim Carter,1.600,1.050
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
4,4:26,2,10,NYG 40,29,29,"Penalty on La'Roi Glover: Encroachment, 5 yards (no play)",1.050,1.730
4,4:26,2,5,NYG 45,29,29,Kerry Collins pass incomplete intended for Amani Toomer,1.730,1.030
4,4:21,3,5,NYG 45,29,29,Kerry Collins pass complete to Amani Toomer for 16 yards (tackle by Mario Edwards),1.030,2.980
4,3:51,1,10,DAL 39,29,29,Kerry Collins pass incomplete intended for Amani Toomer (defended by Mario Edwards),2.980,2.440
4,3:39,2,10,DAL 39,29,29,Kerry Collins pass incomplete intended for Tim Carter,2.440,1.750
4,3:33,3,10,DAL 39,29,29,Kerry Collins pass incomplete intended for Ike Hilliard (defended by Pete Hunter),1.750,0.660
4,3:28,4,10,DAL 39,29,29,Jeff Feagles punts 30 yards,0.660,0.380
4,3:20,1,10,DAL 9,29,29,Quincy Carter pass incomplete intended for Terry Glenn,-0.380,-0.780
4,3:15,2,10,DAL 9,29,29,Quincy Carter pass complete to Terry Glenn for 6 yards (tackle by Will Allen),-0.780,-0.720
4,3:11,3,4,DAL 15,29,29,Quincy Carter pass incomplete intended for Richie Anderson,-0.720,-2.440
4,3:06,4,4,DAL 15,29,29,Toby Gowin punts 37 yards,-2.440,-2.130
4,2:59,1,10,NYG 48,29,29,Tiki Barber right tackle for 10 yards (tackle by Randal Williams),2.130,2.790
4,2:36,1,10,DAL 42,29,29,Kerry Collins pass incomplete intended for Amani Toomer,2.790,2.240
4,2:21,2,10,DAL 42,29,29,Kerry Collins pass complete to Jeremy Shockey for 7 yards (tackle by Darren Woodson),2.240,2.480
4,2:00,3,3,DAL 35,29,29,Kerry Collins pass complete to Amani Toomer for 7 yards (tackle by Terence Newman),2.480,3.710
4,1:55,1,10,DAL 28,29,29,Kerry Collins pass incomplete intended for Amani Toomer,3.710,3.170
4,1:50,2,10,DAL 28,29,29,Kerry Collins pass complete to Tim Carter for 8 yards (tackle by Terence Newman),3.170,3.530
4,1:44,3,2,DAL 20,29,29,Tiki Barber up the middle for 3 yards (tackle by Dat Nguyen and Pete Hunter),3.530,4.440
4,1:03,1,10,DAL 17,29,29,Tiki Barber right guard for 5 yards (tackle by Alshermond Singleton),4.440,4.690
4,0:14,,,,29,29,Timeout #2 by New York Giants,0.000,4.690
4,0:14,2,5,DAL 12,29,32,Matt Bryant 30 yard field goal good,4.690,3.000
4,,,,NYG 30,29,32,Matt Bryant kicks off 68 yards,0.000,1.600
4,0:11,1,10,DAL 40,29,32,Quincy Carter pass complete to Antonio Bryant for 26 yards (tackle by Will Allen),1.600,3.310
4,0:04,,,,29,32,Timeout #3 by Dallas Cowboys,0.000,3.310
4,0:04,1,10,NYG 34,32,32,Billy Cundiff 52 yard field goal good,3.310,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
,,,,,,,"Cowboys won the coin toss, Cowboys to receive the overtime kickoff.",,
OT,15:00,1,10,NYG 30,32,32,"Matt Bryant kicks off 62 yards, returned by Zuriel Smith for 21 yards (tackle by Wesly Mallard)",0.940,0.870
OT,14:55,1,10,DAL 29,32,32,Quincy Carter pass incomplete intended for Richie Anderson,0.870,0.330
OT,14:49,2,10,DAL 29,32,32,Quincy Carter pass complete to Antonio Bryant for 3 yards (tackle by Will Allen),0.330,0.040
OT,14:22,3,7,DAL 32,32,32,Quincy Carter pass complete to Joey Galloway for 17 yards (tackle by Shaun Williams),0.040,2.190
OT,13:41,1,10,DAL 49,32,32,Quincy Carter pass incomplete intended for Joey Galloway,2.190,1.650
OT,13:31,2,10,DAL 49,32,32,Quincy Carter pass complete to Jason Witten for 10 yards (tackle by Micheal Barrow),1.650,2.850
OT,12:55,1,10,NYG 41,32,32,Troy Hambrick left tackle for 4 yards (tackle by Micheal Barrow),2.850,2.850
OT,12:17,2,6,NYG 37,32,32,Troy Hambrick right end for -4 yards (tackle by Cornelius Griffin),2.850,1.620
OT,11:35,3,10,NYG 41,32,32,"Quincy Carter sacked by Kenny Holmes for -6 yards. Quincy Carter fumbles (forced by Kenny Holmes), recovered by Flozell Adams at DAL-48",1.620,-0.190
OT,10:36,4,21,DAL 48,32,32,"Toby Gowin punts 32 yards, fair catch by Brian Mitchell",-0.190,-0.280
OT,10:34,1,10,NYG 20,32,32,Kerry Collins pass incomplete intended for Tiki Barber,0.280,-0.270
OT,10:29,2,10,NYG 20,32,32,"Penalty on David Diehl: False Start, 5 yards (no play)",-0.270,-1.070
OT,10:29,2,15,NYG 15,32,32,Kerry Collins pass incomplete intended for Tim Carter,-1.070,-1.860
