#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 29,6,3:24,9,Punt
2,1,9:37,NYG 41,3,2:07,5,Punt
3,1,3:06,NYG 21,4,1:37,14,Fumble
4,2,14:12,NYG 24,6,3:05,13,Punt
5,2,7:41,NYG 31,4,1:38,14,Punt
6,2,3:57,NYG 30,3,0:52,1,Interception
7,2,3:05,NYG 28,6,1:14,30,Interception
8,2,0:04,NYG 43,1,0:04,-1,End of Half
9,3,11:00,NYG 31,7,2:49,69,Touchdown
10,3,4:53,NYG 31,4,1:16,13,Punt
11,4,12:43,NYG 31,6,2:49,69,Touchdown
12,4,7:32,NYG 36,3,1:12,64,Touchdown
13,4,4:34,NYG 40,6,1:14,21,Punt
14,4,2:59,NYG 48,9,2:48,40,Field Goal
15,5,10:34,NYG 20,3,0:25,-5,Punt
