Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,ARI 34,7,7,Kurt Warner pass incomplete short right intended for Larry Fitzgerald,1.140,0.430
2,14:56,3,3,ARI 34,7,7,Kurt Warner pass complete short left to Larry Fitzgerald for no gain,0.430,-1.110
2,14:19,4,3,ARI 34,7,7,Mike Barr punts 36 yards (tackle by Marcel Shipp),-1.110,-4.310
2,14:03,1,10,ARI 19,7,7,Frank Gore right tackle for 3 yards (tackle by Calvin Pace),4.310,4.180
2,13:23,2,7,ARI 16,7,7,Trent Dilfer pass complete short middle to Michael Robinson for 8 yards (tackle by Oliver Celestin),4.180,5.370
2,12:39,1,8,ARI 8,7,7,Trent Dilfer pass complete short right to Vernon Davis for 5 yards (tackle by Gerald Hayes),5.370,5.530
2,12:03,2,3,ARI 3,7,7,Frank Gore up the middle for 2 yards (tackle by Calvin Pace),5.530,5.170
2,11:29,3,1,ARI 1,7,7,Trent Dilfer pass incomplete short left intended for Ashley Lelie (defended by Eric Green),5.170,3.550
2,11:24,4,1,ARI 1,10,7,Joe Nedney 19 yard field goal good,3.550,3.000
2,,,,SFO 30,10,7,"Joe Nedney kicks off 64 yards, returned by Steve Breaston for 20 yards",0.000,0.670
2,11:13,1,10,ARI 26,10,7,"Kurt Warner pass complete short left to Anquan Boldin for 9 yards (tackle by Nate Clements). Anquan Boldin fumbles (forced by Nate Clements), recovered by Mark Roman at ARI-49 and returned for 43 yards (tackle by Leonard Pope)",0.670,-5.830
2,10:58,1,6,ARI 6,10,7,Trent Dilfer sacked by Gerald Hayes for -5 yards,5.830,4.020
2,10:29,2,11,ARI 11,16,7,"Frank Gore left tackle for 11 yards, touchdown",4.020,7.000
2,,,,ARI 2,17,7,Joe Nedney kicks extra point good,0.000,0.000
2,,,,SFO 30,17,7,"Joe Nedney kicks off 66 yards, returned by Steve Breaston for 37 yards (tackle by Marcus Hudson)",0.000,1.660
2,10:12,1,10,ARI 41,17,7,Edgerrin James left end for 3 yards (tackle by Nate Clements and Parys Haralson),1.660,1.530
2,9:32,2,7,ARI 44,17,7,Kurt Warner pass complete short left to Ben Patrick for 17 yards (tackle by Walt Harris),1.530,2.980
2,8:47,1,10,SFO 39,17,7,"Edgerrin James left tackle for 9 yards (tackle by Michael Lewis). Penalty on Anquan Boldin: Offensive Holding, 10 yards",2.980,2.920
2,8:18,1,11,SFO 40,17,7,Kurt Warner pass complete deep right to Anquan Boldin for 26 yards (tackle by Nate Clements),2.920,4.650
2,7:33,1,10,SFO 14,17,7,Edgerrin James right end for 5 yards (tackle by Patrick Willis and Mark Roman),4.650,4.900
2,6:49,2,5,SFO 9,17,7,Kurt Warner pass complete short middle to Leonard Pope for 8 yards (tackle by Patrick Willis),4.900,6.970
2,6:12,1,1,SFO 1,17,13,"Marcel Shipp up the middle for 1 yard, touchdown",6.970,7.000
2,,,,SFO 2,17,14,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,17,14,"Neil Rackers kicks off 66 yards, returned by Maurice Hicks for 25 yards (tackle by Ben Patrick)",0.000,0.870
2,5:51,1,10,SFO 29,17,14,Frank Gore up the middle for 10 yards (tackle by Gerald Hayes),0.870,1.530
2,5:18,1,10,SFO 39,17,14,Frank Gore right tackle for 6 yards (tackle by Joe Tafoya),1.530,1.800
2,4:36,2,4,SFO 45,17,14,Trent Dilfer pass complete short left to Frank Gore for 10 yards (tackle by Terrence Holt),1.800,2.590
2,4:08,1,10,ARI 45,17,14,Trent Dilfer pass incomplete short middle intended for Darrell Jackson (defended by Antrel Rolle),2.590,2.040
2,3:59,2,10,ARI 45,17,14,Trent Dilfer pass complete short left to Frank Gore for 6 yards (tackle by Eric Green),2.040,2.150
2,3:30,3,4,ARI 39,17,14,Trent Dilfer pass incomplete deep left intended for Darrell Jackson,2.150,0.660
2,3:22,4,4,ARI 39,17,14,"Andy Lee punts 39 yards, touchback",0.660,-0.280
2,3:15,1,10,ARI 20,17,14,J.J. Arrington left tackle for 2 yards (tackle by Isaac Sopoaga),0.280,0.000
2,2:42,2,8,ARI 22,17,14,Kurt Warner pass incomplete short left intended for J.J. Arrington (defended by Patrick Willis),0.000,-0.690
2,2:34,3,8,ARI 22,17,14,Kurt Warner pass complete short left to Sean Morey for 3 yards (tackle by Michael Lewis),-0.690,-1.700
2,2:13,,,,17,14,Timeout #1 by San Francisco 49ers,0.000,-1.700
2,2:13,4,5,ARI 25,17,14,"Mike Barr punts 51 yards (tackle by Calvin Pace). Penalty on Calvin Pace: Ineligible Downfield Kick, 5 yards (no play)",-1.700,-2.030
2,2:03,4,10,ARI 20,17,14,"Mike Barr punts 44 yards. Penalty on Marcus Hudson: Roughing the Kicker, 15 yards (no play)",-2.030,1.270
2,1:53,1,10,ARI 35,17,14,Kurt Warner pass complete short left to Bryant Johnson for 9 yards (tackle by Shawntae Spencer),1.270,1.940
2,1:48,2,1,ARI 44,17,14,Kurt Warner sacked by Roderick Green for -11 yards,1.940,-0.230
2,1:02,,,,17,14,Timeout #1 by Arizona Cardinals,0.000,-0.230
2,1:02,3,12,ARI 33,17,14,Kurt Warner pass incomplete deep middle intended for Larry Fitzgerald is intercepted by Walt Harris at SFO-41,-0.230,-1.660
2,0:55,1,10,SFO 41,17,14,Trent Dilfer pass complete short right to Frank Gore for 1 yard (tackle by Antonio Smith),1.660,1.260
2,0:27,2,9,SFO 42,17,14,Trent Dilfer pass complete short middle to Frank Gore for 11 yards (tackle by Darnell Dockett),1.260,2.460
2,0:22,,,,17,14,Timeout #2 by San Francisco 49ers,0.000,2.460
2,0:22,1,10,ARI 47,17,14,"Trent Dilfer pass complete short left to Darrell Jackson for 10 yards (tackle by Ralph Brown). Darrell Jackson fumbles (forced by Ralph Brown), recovered by Darrell Jackson at ARI-37",2.460,3.120
2,0:15,,,,17,14,Timeout #3 by San Francisco 49ers,0.000,3.120
2,0:15,1,10,ARI 37,17,14,Trent Dilfer pass incomplete short left intended for Vernon Davis,3.120,2.570
2,0:11,2,10,ARI 37,17,14,Joe Nedney 55 yard field goal no good,2.570,-1.930
2,0:06,1,10,ARI 45,17,14,Kurt Warner pass complete short right to Sean Morey for 7 yards (tackle by Donald Strickland),1.930,2.330
2,0:06,,,,17,14,Timeout #2 by Arizona Cardinals,0.000,2.330
2,0:02,2,3,SFO 48,17,20,"Kurt Warner pass complete deep right to Larry Fitzgerald for 48 yards, touchdown",2.330,7.000
2,,,,SFO 2,17,21,Neil Rackers kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,17,21,"Neil Rackers kicks off 65 yards, returned by Maurice Hicks for 24 yards (tackle by Marcel Shipp)",0.000,0.870
3,14:54,1,10,SFO 29,17,21,Frank Gore left end for 7 yards (tackle by Antrel Rolle),0.870,1.270
3,14:33,2,3,SFO 36,17,21,Trent Dilfer pass complete short right to Darrell Jackson for 9 yards (tackle by Oliver Celestin),1.270,1.930
3,13:47,1,10,SFO 45,17,21,Frank Gore up the middle for 2 yards (tackle by Gabe Watson and Calvin Pace),1.930,1.650
3,13:08,2,8,SFO 47,17,21,Trent Dilfer pass complete short right to Frank Gore for 3 yards (tackle by Terrence Holt),1.650,1.360
3,12:22,3,5,,17,21,Trent Dilfer pass complete short right to Vernon Davis for no gain,1.360,-0.060
3,11:37,4,5,ARI 50,17,21,Michael Robinson for 4 yards (tackle by Darnell Dockett),-0.060,-1.990
3,11:30,1,10,ARI 46,17,21,Edgerrin James left tackle for -1 yards (tackle by Marques Douglas),1.990,1.320
3,10:53,2,11,ARI 45,17,21,Kurt Warner pass complete short left to Anquan Boldin for 8 yards (tackle by Patrick Willis),1.320,1.690
3,10:09,3,3,SFO 47,17,21,Kurt Warner pass complete short left to Edgerrin James for 8 yards (tackle by Patrick Willis),1.690,2.980
3,9:46,1,10,SFO 39,17,21,Kurt Warner pass incomplete short middle intended for Leonard Pope,2.980,2.440
3,9:40,2,10,SFO 39,17,21,"Kurt Warner sacked by Michael Lewis for -8 yards. Kurt Warner fumbles (forced by Michael Lewis), recovered by Mike Gandy at SFO-48",2.440,0.560
3,9:09,3,19,SFO 48,17,21,Kurt Warner pass complete short right to Bryant Johnson for 14 yards (tackle by Shawntae Spencer),0.560,1.070
3,8:20,4,5,SFO 34,17,21,"Penalty on Levi Brown: False Start, 5 yards (no play)",1.070,0.660
3,8:08,4,10,SFO 39,17,21,Mike Barr punts 34 yards (tackle by Ralph Brown),0.660,0.350
3,7:57,1,10,SFO 12,17,21,Trent Dilfer pass complete deep middle to Vernon Davis for 26 yards (tackle by Terrence Holt),-0.350,1.470
3,7:19,1,10,SFO 38,17,21,Frank Gore up the middle for 5 yards (tackle by Darryl Blackstock),1.470,1.600
3,6:40,2,5,SFO 43,17,21,Frank Gore right tackle for no gain (tackle by Gerald Hayes),1.600,0.890
3,6:01,3,5,SFO 43,23,21,"Trent Dilfer pass complete short left to Arnaz Battle for 57 yards, touchdown",0.890,7.000
3,,,,ARI 2,24,21,Joe Nedney kicks extra point good,0.000,0.000
3,,,,SFO 30,24,21,"Joe Nedney kicks off 66 yards, returned by Steve Breaston for 22 yards (tackle by Keith Lewis)",0.000,0.670
3,5:39,1,10,ARI 26,24,21,Kurt Warner pass complete short left to Anquan Boldin for 9 yards (tackle by Patrick Willis),0.670,1.350
3,4:59,2,1,ARI 35,24,21,Edgerrin James up the middle for 6 yards (tackle by Patrick Willis),1.350,1.660
3,4:19,1,10,ARI 41,24,21,Kurt Warner sacked by Patrick Willis and Parys Haralson for -7 yards,1.660,0.180
3,3:46,2,17,ARI 34,24,21,Kurt Warner pass complete short right to J.J. Arrington for 9 yards (tackle by Donald Strickland),0.180,0.700
3,3:04,3,8,ARI 43,24,21,Kurt Warner pass complete short right to Sean Morey for 7 yards (tackle by Mark Roman),0.700,-0.060
3,2:20,,,,24,21,Timeout #1 by Arizona Cardinals,0.000,-0.060
3,2:20,4,1,SFO 50,24,21,Marcel Shipp right tackle for 4 yards (tackle by Michael Lewis),-0.060,2.520
3,1:43,1,10,SFO 46,24,21,Edgerrin James left tackle for 2 yards (tackle by Patrick Willis and Nate Clements),2.520,2.250
3,1:05,2,8,SFO 44,24,21,J.J. Arrington left end for 2 yards (tackle by Patrick Willis),2.250,1.820
3,0:25,3,6,SFO 42,24,21,Kurt Warner pass incomplete deep left intended for Larry Fitzgerald (defended by Nate Clements),1.820,0.460
3,0:17,4,6,SFO 42,24,21,"Mike Barr punts 42 yards, touchback",0.460,-0.280
3,0:08,1,10,SFO 20,24,21,Frank Gore left tackle for no gain (tackle by Karlos Dansby),0.280,-0.270
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,SFO 20,24,21,Frank Gore left tackle for no gain (tackle by Karlos Dansby),-0.270,-0.960
4,14:23,3,10,SFO 20,24,21,Trent Dilfer pass incomplete short left intended for Frank Gore,-0.960,-2.030
4,14:18,4,10,SFO 20,24,21,"Andy Lee punts 50 yards, returned by Steve Breaston for 5 yards (tackle by Brandon T. Moore). Penalty on Matt Ware: Defensive Offside (Declined)",-2.030,-1.270
4,14:04,1,10,ARI 35,24,21,Edgerrin James up the middle for 5 yards (tackle by Derek Smith and Patrick Willis),1.270,1.400
4,13:29,2,5,ARI 40,24,21,Kurt Warner pass complete short right to Leonard Pope for 31 yards (tackle by Patrick Willis),1.400,3.640
4,12:43,1,10,SFO 29,24,21,"Edgerrin James left tackle for 6 yards (tackle by Isaac Sopoaga). Penalty on Parys Haralson: Unnecessary Roughness, 12 yards",3.640,4.840
4,12:05,1,10,SFO 11,24,21,Kurt Warner pass complete short right to J.J. Arrington for 3 yards (tackle by Nate Clements),4.840,4.700
4,11:37,2,7,SFO 8,24,21,Marcel Shipp right tackle for 5 yards (tackle by Nate Clements and Michael Lewis),4.700,4.890
4,10:48,3,2,SFO 3,24,21,Marcel Shipp up the middle for 1 yard (tackle by Isaac Sopoaga),4.890,3.250
4,10:00,,,,24,21,Timeout #2 by Arizona Cardinals,0.000,3.250
4,10:00,4,1,SFO 2,24,27,"Tim Rattay pass complete short left to Ben Patrick for 2 yards, touchdown",3.250,7.000
4,,,,SFO 2,24,28,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,24,28,"Neil Rackers kicks off 76 yards, touchback",0.000,0.280
4,9:53,1,10,SFO 20,24,28,Trent Dilfer pass complete short left to Darrell Jackson for 10 yards (tackle by Antrel Rolle),0.280,0.940
4,9:15,1,10,SFO 30,24,28,Trent Dilfer pass incomplete deep right intended for Arnaz Battle (defended by Roderick Hood),0.940,0.390
4,9:08,2,10,SFO 30,24,28,Frank Gore up the middle for -2 yards (tackle by Antonio Smith),0.390,-0.560
4,8:27,3,12,SFO 28,24,28,Trent Dilfer pass complete short middle to Frank Gore for 21 yards (tackle by Terrence Holt),-0.560,2.190
4,7:48,1,10,SFO 49,24,28,Frank Gore up the middle for 15 yards (tackle by Antrel Rolle),2.190,3.180
4,7:06,1,10,ARI 36,24,28,Trent Dilfer pass complete short middle to Frank Gore for 6 yards (tackle by Gerald Hayes),3.180,3.450
4,6:29,2,4,ARI 30,24,28,Frank Gore right tackle for 3 yards (tackle by Joe Tafoya and Calvin Pace),3.450,3.140
4,5:55,3,1,ARI 27,24,28,Trent Dilfer pass incomplete short right intended for Arnaz Battle (defended by Roderick Hood),3.140,1.820
4,5:49,4,1,ARI 27,24,28,Frank Gore right tackle for no gain (tackle by Chris Cooper and Darnell Dockett),1.820,-0.810
4,5:43,1,10,ARI 28,24,28,Kurt Warner pass complete short left to Larry Fitzgerald for 11 yards (tackle by Walt Harris),0.810,1.530
4,5:16,1,10,ARI 39,24,28,Kurt Warner pass incomplete short left intended for Larry Fitzgerald,1.530,0.990
4,5:11,2,10,ARI 39,24,28,Kurt Warner pass incomplete short left intended for Larry Fitzgerald,0.990,0.300
4,5:07,3,10,ARI 39,24,28,Kurt Warner pass complete short middle to J.J. Arrington for 8 yards (tackle by Michael Lewis),0.300,-0.260
4,4:47,4,2,ARI 47,24,28,Mike Barr punts 47 yards (tackle by Sean Morey),-0.260,-0.940
4,4:33,1,10,SFO 30,24,28,Trent Dilfer pass complete short left to Frank Gore for 10 yards (tackle by Gerald Hayes),0.940,1.600
4,3:56,1,10,SFO 40,24,28,Frank Gore left tackle for 6 yards (tackle by Calvin Pace),1.600,1.860
4,3:17,2,4,SFO 46,24,28,Trent Dilfer pass complete short right to Darrell Jackson for 7 yards (tackle by Gerald Hayes),1.860,2.460
4,2:35,1,10,ARI 47,24,28,Trent Dilfer pass complete short middle to Frank Gore for 7 yards (tackle by Calvin Pace),2.460,2.860
4,2:00,2,3,ARI 40,24,28,Trent Dilfer pass complete short right to Delanie Walker for 5 yards (tackle by Oliver Celestin),2.860,3.250
4,1:25,1,10,ARI 35,30,28,"Frank Gore right tackle for 35 yards, touchdown",3.250,7.000
4,,,,ARI 2,31,28,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,31,28,"Joe Nedney kicks off 70 yards, returned by Steve Breaston for 15 yards (tackle by Michael Robinson)",0.000,-0.220
4,1:11,1,10,ARI 15,31,28,Kurt Warner pass complete short left to Bryant Johnson for 11 yards (tackle by Donald Strickland),-0.220,0.670
4,1:06,1,10,ARI 26,31,28,Kurt Warner pass complete short left to Larry Fitzgerald for 15 yards,0.670,1.660
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",,
4,1:01,1,10,ARI 41,31,28,Kurt Warner pass complete deep left to Larry Fitzgerald for 19 yards (tackle by Nate Clements),1.660,2.920
4,0:40,1,10,SFO 40,31,28,Kurt Warner pass complete short middle to Larry Fitzgerald for 9 yards (tackle by Nate Clements),2.920,3.590
4,0:18,2,1,SFO 31,31,28,Kurt Warner pass complete deep right to Bryant Johnson for 30 yards (tackle by Donald Strickland),3.590,6.970
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",,
4,0:06,,,,31,28,Timeout #3 by Arizona Cardinals,0.000,0.000
4,0:06,,,,31,28,Timeout #1 by San Francisco 49ers,0.000,6.970
4,0:06,1,1,SFO 1,31,28,Kurt Warner pass incomplete short right intended for Bryant Johnson (defended by Donald Strickland),6.970,5.910
4,0:02,,,,31,28,Timeout #2 by San Francisco 49ers,0.000,5.910
4,0:02,2,1,SFO 1,31,31,Neil Rackers 19 yard field goal good,5.910,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
,,,,,,,"Cardinals won the coin toss, Cardinals to receive the overtime kickoff.",,
OT,,,,SFO 30,31,31,"Joe Nedney kicks off 69 yards, returned by Steve Breaston for 20 yards",0.000,0.340
OT,14:56,1,10,ARI 21,31,31,Kurt Warner pass incomplete short right intended for Sean Morey,0.340,-0.200
OT,14:52,2,10,ARI 21,31,31,"Kurt Warner pass incomplete short left intended for Larry Fitzgerald. Penalty on Mark Roman: Face Mask (15 Yards), 15 yards (no play)",-0.200,1.330
OT,14:46,1,10,ARI 36,31,31,Kurt Warner pass incomplete short right intended for Anquan Boldin,1.330,0.790
OT,14:45,2,10,ARI 36,31,31,Kurt Warner pass complete short middle to Larry Fitzgerald for 9 yards (tackle by Walt Harris),0.790,1.290
OT,14:31,3,1,ARI 45,31,31,Marcel Shipp up the middle for 3 yards (tackle by Patrick Willis),1.290,2.130
OT,13:51,1,10,ARI 48,31,31,Kurt Warner pass incomplete deep middle intended for Sean Morey (defended by Mark Roman),2.130,1.580
OT,13:44,2,10,ARI 48,31,31,Kurt Warner pass complete short left to Edgerrin James for 3 yards (tackle by Patrick Willis),1.580,1.290
OT,13:03,,,,31,31,Timeout #1 by San Francisco 49ers,0.000,1.290
OT,13:03,3,7,SFO 49,31,31,Kurt Warner pass complete short right to J.J. Arrington for 5 yards (tackle by Michael Lewis),1.290,0.330
OT,12:24,4,2,SFO 44,31,31,"Penalty on Darryl Blackstock: False Start, 5 yards (no play)",0.330,0.000
OT,12:04,4,7,SFO 49,31,31,Mike Barr punts 17 yards,0.000,-1.070
OT,11:53,1,10,SFO 32,31,31,Trent Dilfer pass incomplete short middle intended for Delanie Walker,1.070,0.530
OT,11:48,2,10,SFO 32,31,31,Frank Gore left tackle for 3 yards (tackle by Gabe Watson and Joe Tafoya),0.530,0.230
OT,11:07,3,7,SFO 35,31,31,Trent Dilfer pass incomplete short left intended for Arnaz Battle (defended by Karlos Dansby),0.230,-1.040
OT,11:02,4,7,SFO 35,31,31,"Andy Lee punts 49 yards, returned by Steve Breaston for 27 yards (tackle by Delanie Walker). Penalty on Ben Patrick: Illegal Block Above the Waist, 8 yards",-1.040,0.380
OT,10:49,1,10,ARI 8,31,31,Kurt Warner pass complete short left to Anquan Boldin for 6 yards (tackle by Mark Roman),-0.380,-0.320
OT,10:18,,,,31,31,Timeout #2 by San Francisco 49ers,0.000,-0.320
OT,10:18,2,4,ARI 14,31,31,Kurt Warner pass complete short right to Sean Morey for 62 yards (tackle by Patrick Willis). Penalty on Marques Douglas: Defensive Offside (Declined),-0.320,3.970
OT,9:14,1,10,SFO 24,31,31,Edgerrin James up the middle for 4 yards (tackle by Patrick Willis),3.970,3.970
OT,8:46,2,6,SFO 20,31,31,Edgerrin James up the middle for 5 yards (tackle by Derek Smith),3.970,4.170
OT,8:24,3,1,SFO 15,31,31,Kurt Warner pass complete short right to J.J. Arrington for 1 yard (tackle by Patrick Willis),4.170,4.650
OT,7:57,1,10,SFO 14,31,31,Edgerrin James up the middle for 5 yards (tackle by Michael Lewis and Ronald Fields),4.650,4.900
OT,7:05,2,5,SFO 9,31,31,"Penalty on ARI: Delay of Game, 5 yards (no play)",4.900,4.000
OT,6:49,2,10,SFO 14,31,31,Neil Rackers 32 yard field goal no good,4.000,-0.540
OT,6:43,1,10,SFO 24,31,31,"Trent Dilfer pass incomplete deep left intended for Ashley Lelie. Penalty on Antrel Rolle: Defensive Pass Interference, 17 yards (no play)",0.540,1.660
OT,6:36,1,10,SFO 41,31,31,Trent Dilfer pass complete short right to Vernon Davis for 5 yards (tackle by Gerald Hayes),1.660,1.800
OT,5:57,2,5,SFO 46,31,31,Trent Dilfer sacked by Karlos Dansby for -7 yards,1.800,0.170
OT,5:23,3,12,SFO 39,31,31,Trent Dilfer pass incomplete deep left intended for Bryan Gilmore. Penalty on Joe Staley: Offensive Holding (Declined),0.170,-0.780
OT,5:23,4,12,SFO 39,31,31,"Andy Lee punts 59 yards, returned by Steve Breaston for 13 yards. Penalty on Ben Patrick: Illegal Block Above the Waist, 3 yards",-0.780,0.380
OT,5:02,1,10,ARI 3,37,31,"Kurt Warner sacked by Ronald Fields for -3 yards. Kurt Warner fumbles (forced by Ronald Fields), recovered by Tully Banta-Cain at ARI-0, touchdown",-0.380,-6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
