#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:28,SFO 30,3,1:34,9,Punt
2,1,6:53,SFO 36,5,1:56,18,Punt
3,1,4:50,ARI 32,8,4:14,32,Touchdown
4,2,14:03,ARI 19,6,2:42,18,Field Goal
5,2,10:58,ARI 6,2,0:36,6,Touchdown
6,2,5:59,SFO 29,6,2:44,32,Punt
7,2,0:55,SFO 41,5,0:49,22,Missed FG
8,3,15:00,SFO 29,6,3:30,25,Downs
9,3,7:57,SFO 12,4,2:10,88,Touchdown
10,3,0:08,SFO 20,3,1:04,0,Punt
11,4,9:53,SFO 20,9,4:10,53,Downs
12,4,4:33,SFO 30,6,3:18,70,Touchdown
13,5,11:53,SFO 32,3,1:04,3,Punt
14,5,6:43,SFO 24,3,1:41,15,Punt
