Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darnell Savage Jr.,GNB,0,7,5,71.4%,33,6.6,4.7,0,81.2,6.6,16,17,6,0,1,0.0,1,3,1,25.0%
Tramon Williams,GNB,0,11,5,45.5%,33,6.6,3.0,0,52.5,8.7,6,27,1,0,0,0.0,0,3,0,0.0%
Raven Greene,GNB,0,7,5,71.4%,19,3.8,2.7,0,74.1,4.0,0,19,3,0,0,0.0,0,6,0,0.0%
Jaire Alexander,GNB,0,11,4,36.4%,46,11.5,4.2,0,49.8,10.5,29,17,0,0,0,0.0,0,5,1,16.7%
Blake Martinez,GNB,0,3,3,100.0%,33,11.0,11.0,0,112.5,7.3,22,11,2,1,0,1.0,2,7,1,12.5%
Tony Brown,GNB,0,4,3,75.0%,55,18.3,13.8,0,116.7,13.3,51,4,0,0,0,0.0,0,5,0,0.0%
Kevin King,GNB,0,3,1,33.3%,9,9.0,3.0,0,42.4,11.7,6,3,1,0,0,1.0,1,5,1,16.7%
Za'Darius Smith,GNB,0,0,0,,,,,,,,,,3,4,2,1.0,7,3,1,25.0%
Preston Smith,GNB,0,0,0,,,,,,,,,,3,1,1,1.5,4,5,0,0.0%
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Adrian Amos,GNB,1,0,0,,,,,,,,,,3,0,0,0.0,0,5,0,0.0%
Kyler Fackrell,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyle Fuller,CHI,0,8,6,75.0%,63,10.5,7.9,0,97.4,5.8,40,23,0,0,0,0.0,0,6,1,14.3%
Danny Trevathan,CHI,0,2,2,100.0%,21,10.5,10.5,0,110.4,6.0,12,9,3,1,0,0.0,1,5,0,0.0%
Prince Amukamara,CHI,0,4,2,50.0%,58,29.0,14.5,0,95.8,24.3,50,8,1,0,0,0.0,0,3,0,0.0%
Buster Skrine,CHI,0,5,2,40.0%,11,5.5,2.2,0,47.9,12.2,-5,16,0,0,0,0.0,0,1,3,75.0%
Roquan Smith,CHI,0,3,2,66.7%,38,19.0,12.7,0,109.7,5.0,15,23,0,0,0,0.0,0,5,2,28.6%
Khalil Mack,CHI,0,1,1,100.0%,-5,-5.0,-5.0,0,79.2,-5.0,-5,0,0,3,0,0.0,3,5,0,0.0%
Leonard Floyd,CHI,0,2,1,50.0%,9,9.0,4.5,0,62.5,8.0,1,8,1,0,0,2.0,2,4,0,0.0%
Akiem Hicks,CHI,0,0,0,,,,,,,,,,0,1,1,1.0,3,2,0,0.0%
Roy Robertson-Harris,CHI,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%
Aaron Lynch,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Ha Ha Clinton-Dix,CHI,0,1,0,0.0%,,,0.0,,39.6,3.0,,,2,0,0,0.0,0,5,0,0.0%
Eddie Jackson,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
