Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,8,4,36,0,3,17,4.3,19,4.8,7.9,1,4.0,0,0.0,0,62.5
Marquez Valdes-Scantling,GNB,6,4,52,0,2,50,12.5,2,0.5,13.5,0,,0,0.0,0,93.7
Jimmy Graham,GNB,5,3,30,1,2,13,4.3,17,5.7,11.6,0,,0,0.0,0,116.7
Marcedes Lewis,GNB,3,2,14,0,,6,3.0,8,4.0,7.0,0,,0,0.0,0,77.1
Jamaal Williams,GNB,2,2,15,0,1,-6,-3.0,21,10.5,-3.0,1,2.0,0,0.0,0,97.9
Trevor Davis,GNB,1,1,28,0,1,18,18.0,10,10.0,18.0,0,,0,0.0,0,118.7
Aaron Jones,GNB,1,1,0,0,0,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2
Robert Tonyan,GNB,1,1,28,0,1,19,19.0,9,9.0,19.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tarik Cohen,CHI,10,8,49,0,2,23,2.9,26,3.3,4.2,1,8.0,1,10.0,0,87.1
Allen Robinson,CHI,13,7,102,0,5,79,11.3,23,3.3,11.8,2,3.5,1,7.7,1,47.6
Mike Davis,CHI,7,6,17,0,1,-8,-1.3,25,4.2,0.4,0,,0,0.0,0,79.2
Taylor Gabriel,CHI,5,2,24,0,1,13,6.5,11,5.5,10.2,0,,0,0.0,0,55.4
David Montgomery,CHI,1,1,27,0,1,20,20.0,7,7.0,20.0,0,,0,0.0,0,118.7
Cordarrelle Patterson,CHI,3,1,3,0,,-2,-2.0,5,5.0,10.0,0,,0,0.0,0,42.4
Adam Shaheen,CHI,2,1,6,0,,5,5.0,1,1.0,5.5,0,,0,0.0,0,56.2
Javon Wims,CHI,2,0,0,0,,0,,0,,13.5,0,,0,0.0,0,39.6
Anthony Miller,CHI,1,0,0,0,,0,,0,,29.0,0,,0,0.0,0,39.6
