#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:51,NWE 32,10,4:47,60,Field Goal
2,1,4:53,NWE 32,5,2:48,68,Touchdown
3,2,11:04,NWE 33,3,2:00,7,Punt
4,2,8:52,NWE 36,7,4:03,64,Touchdown
5,2,1:53,NWE 16,4,1:00,25,Punt
6,3,15:00,NWE 32,5,2:29,16,Punt
7,3,10:54,NWE 40,3,1:33,7,Punt
8,3,8:16,OAK 40,4,1:39,9,Downs
9,3,5:52,OAK 20,3,0:47,20,Touchdown
10,3,3:49,NWE 35,3,1:15,6,Punt
11,3,0:04,NWE 26,3,0:56,8,Punt
12,4,12:03,NWE 16,6,2:34,84,Touchdown
13,4,7:26,NWE 10,9,3:25,41,Blocked Punt
14,4,3:04,OAK 48,5,3:04,12,End of Game
