Player,Pos
Tom Brady,QB
Corey Dillon,RB
Deion Branch,WR
David Givens,WR
Daniel Graham,TE
Ben Watson,TE
Matt Light,LT
Logan Mankins,LG
Dan Koppen,C
Steve Neal,RG
Tom Ashworth,RT
Ty Warren,LDE
Vince Wilfork,NT
Richard Seymour,RDE
Mike Vrabel,LOLB
Monty Beisel,ILB
Chad Brown,ILB
Willie McGinest,ROLB
Asante Samuel,LCB
Tyrone Poole,RCB
Rodney Harrison,SS
Eugene Wilson,FS
