Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Anthony Brown,DAL,0,4,2,50.0%,31,15.5,7.8,0,76.0,1.0,4,27,0,0,0,0.0,0,3,1,25.0%
Chidobe Awuzie,DAL,0,6,1,16.7%,57,57.0,9.5,0,66.7,16.5,53,4,1,1,0,0.0,1,3,1,25.0%
Xavier Woods,DAL,0,2,1,50.0%,15,15.0,7.5,0,75.0,2.5,5,10,0,0,0,0.0,0,5,1,16.7%
Damien Wilson,DAL,0,1,1,100.0%,6,6.0,6.0,0,91.7,-7.0,-7,13,0,0,0,0.0,0,4,1,20.0%
Byron Jones,DAL,0,3,1,33.3%,18,18.0,6.0,0,54.9,5.7,6,12,0,0,0,0.0,0,4,1,20.0%
DeMarcus Lawrence,DAL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,1,1,0.0,2,4,0,0.0%
Randy Gregory,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Antwaun Woods,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%
Jeff Heath,DAL,0,3,0,0.0%,23,,7.7,0,59.0,16.7,19,4,0,0,0,0.0,0,9,0,0.0%
Tyrone Crawford,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Leighton Vander Esch,DAL,0,4,0,0.0%,25,,6.3,0,53.1,11.8,12,13,1,0,0,0.0,0,8,0,0.0%
Jaylon Smith,DAL,0,2,0,0.0%,17,,8.5,0,62.5,4.0,7,10,2,0,0,0.0,0,10,1,9.1%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Shaquille Leonard,IND,0,9,2,22.2%,36,18.0,4.0,0,43.7,4.7,13,23,3,0,0,0.0,0,11,2,15.4%
Quincy Wilson,IND,0,5,2,40.0%,24,12.0,4.8,0,55.4,12.6,8,16,0,0,0,0.0,0,4,2,33.3%
George Odum,IND,1,4,2,50.0%,38,19.0,9.5,0,43.7,5.8,21,17,1,0,0,0.0,0,5,0,0.0%
Nate Hairston,IND,0,1,1,100.0%,8,8.0,8.0,0,100.0,-3.0,-3,11,0,0,0,0.0,0,1,0,0.0%
Clayton Geathers,IND,0,3,1,33.3%,25,25.0,8.3,0,64.6,3.7,11,14,1,0,0,0.0,0,8,1,11.1%
Pierre Desir,IND,0,10,1,10.0%,43,43.0,4.3,0,45.0,10.3,24,19,1,0,0,0.0,0,7,0,0.0%
Denico Autry,IND,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,0,0,2.0,2,4,0,0.0%
Jabaal Sheard,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Kenny Moore,IND,0,0,0,,,,,,,,,,9,1,0,0.0,1,4,0,0.0%
Matthew Adams,IND,0,1,0,0.0%,14,,14.0,0,79.2,11.0,11,3,2,1,0,0.0,1,1,0,0.0%
Margus Hunt,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Anthony Walker,IND,0,5,0,0.0%,18,,3.6,0,42.1,4.0,7,11,3,0,0,0.0,0,6,0,0.0%
