Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
1,1:33,3,4,BUF 42,3,7,Tyrod Taylor pass incomplete. Penalty on Vlad Ducasse: Offensive Holding (Declined),0.890,-0.590
1,1:28,4,4,BUF 42,3,7,"Colton Schmidt punts 52 yards, out of bounds",-0.590,0.380
1,1:19,1,10,MIA 6,3,7,Jay Cutler pass complete short middle to DeVante Parker for 11 yards (tackle by E.J. Gaines),-0.380,-0.060
1,0:36,1,10,MIA 17,3,7,Kenyan Drake right tackle for 19 yards (tackle by Ramon Humber and Jerry Hughes),-0.060,1.330
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 36,3,7,Jay Cutler pass incomplete deep right intended for Kenny Stills,1.330,0.790
2,14:51,2,10,MIA 36,3,7,Jay Cutler pass complete short middle to Jarvis Landry for 13 yards (tackle by Micah Hyde and Ramon Humber),0.790,2.190
2,14:14,1,10,MIA 49,3,7,Jakeem Grant right end for 7 yards (tackle by Preston Brown),2.190,2.590
2,13:33,2,3,BUF 44,3,7,Jay Cutler pass incomplete short right intended for Julius Thomas (defended by Micah Hyde),2.590,1.880
2,13:30,3,3,BUF 44,3,7,Jay Cutler left guard for 6 yards (tackle by Jerry Hughes),1.880,3.050
2,12:51,1,10,BUF 38,3,7,Kenyan Drake middle for 5 yards (tackle by Lorenzo Alexander and Jordan Poyer),3.050,3.180
2,12:10,2,5,BUF 33,3,7,Kenyan Drake middle for 4 yards (tackle by Eddie Yarbrough),3.180,3.010
2,11:28,3,1,BUF 29,3,7,MarQueis Gray middle for 2 yards (tackle by Preston Brown),3.010,3.780
2,10:44,1,10,BUF 27,3,7,Kenyan Drake right guard for -3 yards (tackle by Eddie Yarbrough),3.780,2.830
2,10:06,2,13,BUF 30,3,7,Jay Cutler pass incomplete deep left intended for Jarvis Landry,2.830,2.150
2,10:01,3,13,BUF 30,3,7,Jay Cutler pass complete short left to DeVante Parker for 7 yards (tackle by Jerry Hughes),2.150,1.950
2,9:20,4,6,BUF 23,6,7,Cody Parkey 41 yard field goal good,1.950,3.000
2,9:15,,,MIA 35,6,7,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
2,9:15,1,10,BUF 25,6,7,LeSean McCoy right end for 13 yards (tackle by Reshad Jones and Chase Allen),0.610,1.470
2,8:35,1,10,BUF 38,6,7,Tyrod Taylor pass incomplete short left intended for LeSean McCoy (defended by T.J. McDonald),1.470,0.920
2,8:27,2,10,BUF 38,6,7,Tyrod Taylor left end for 4 yards (tackle by Kiko Alonso),0.920,0.760
2,7:52,3,6,BUF 42,6,7,Tyrod Taylor pass complete short middle to Charles Clay for 21 yards (tackle by T.J. McDonald and Kiko Alonso),0.760,3.120
2,7:11,1,10,MIA 37,6,7,LeSean McCoy right guard for 14 yards (tackle by Kiko Alonso),3.120,4.040
2,6:51,1,10,MIA 23,6,7,Travaris Cadet left end for 7 yards (tackle by Xavien Howard),4.040,4.560
2,6:17,2,3,MIA 16,6,7,Tyrod Taylor pass incomplete short right intended for Deonte Thompson,4.560,3.850
2,6:10,3,3,MIA 16,6,13,"Tyrod Taylor pass complete deep right to LeSean McCoy for 16 yards, touchdown",3.850,7.000
2,6:05,,,MIA 15,6,14,Steven Hauschka kicks extra point good,0.000,0.000
2,6:05,,,BUF 35,6,14,"Steven Hauschka kicks off 63 yards, returned by Jakeem Grant for 22 yards (tackle by Shareece Wright)",0.000,-0.540
2,5:57,1,10,MIA 24,6,14,Kenyan Drake left tackle for no gain (tackle by Adolphus Washington and Kyle Williams),0.540,0.000
2,5:14,2,10,MIA 24,6,14,Jay Cutler pass complete short left to Kenyan Drake for 2 yards (tackle by Ryan Davis and Jordan Poyer),0.000,0.000
2,4:41,,,,,,Timeout #1 by Buffalo Bills,0.000,0.430
2,4:41,3,8,MIA 26,6,14,Jay Cutler pass complete short middle to Jarvis Landry for 13 yards (tackle by Leonard Johnson),-0.430,1.530
2,4:03,1,10,MIA 39,6,14,Kenyan Drake right end for -5 yards (tackle by Jerry Hughes and Matt Milano),1.530,0.310
2,3:22,2,15,MIA 34,6,14,Jay Cutler pass complete short left to Jarvis Landry for 8 yards (tackle by Cedric Thornton),0.310,0.700
2,2:37,3,7,MIA 42,6,14,Jay Cutler pass incomplete short left intended for DeVante Parker (defended by E.J. Gaines),0.700,-0.590
2,2:33,4,7,MIA 42,6,14,"Matt Haack punts 58 yards, touchback",-0.590,-0.280
2,2:23,1,10,BUF 20,6,14,Tyrod Taylor pass complete deep right to Charles Clay for 29 yards (tackle by T.J. McDonald),0.280,2.190
2,2:00,1,10,BUF 49,6,14,Travaris Cadet middle for no gain (tackle by Ndamukong Suh and Reshad Jones),2.190,1.650
2,1:41,2,10,BUF 49,6,14,Tyrod Taylor pass complete short middle to Travaris Cadet for 14 yards (tackle by Bobby McCain),1.650,3.120
2,1:19,1,10,MIA 37,6,14,Tyrod Taylor pass complete short left to Kelvin Benjamin for 7 yards (tackle by Xavien Howard and Kiko Alonso),3.120,3.520
2,0:56,2,3,MIA 30,6,14,Tyrod Taylor pass incomplete short right intended for Charles Clay,3.520,2.810
2,0:55,3,3,MIA 30,6,14,"Tyrod Taylor left end for 3 yards (tackle by Kiko Alonso). Penalty on Alterraun Verner: Defensive Holding, 5 yards",2.810,0.000
2,0:48,,,,,,Timeout #1 by Miami Dolphins,0.000,-4.110
2,0:48,1,10,MIA 22,6,14,Tyrod Taylor pass complete short middle to LeSean McCoy for 13 yards (tackle by Reshad Jones),4.110,0.000
2,0:40,,,,,,Timeout #2 by Buffalo Bills,0.000,-5.140
2,0:40,1,9,MIA 9,6,20,"Tyrod Taylor left end for 9 yards, touchdown",5.140,7.000
2,0:33,,,MIA 15,6,21,Steven Hauschka kicks extra point good,0.000,0.000
2,0:33,,,BUF 35,6,21,"Steven Hauschka kicks off 64 yards, returned by Jakeem Grant for 21 yards (tackle by Ramon Humber)",0.000,-0.410
2,0:26,1,10,MIA 22,6,21,Jay Cutler pass incomplete short left intended for Kenyan Drake,0.410,-0.130
2,0:22,2,10,MIA 22,6,21,Jay Cutler pass complete short middle to Jarvis Landry for 8 yards (tackle by Jordan Poyer),-0.130,0.230
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,6,21,"Steven Hauschka kicks off 65 yards, out of bounds",0.000,-0.610
3,15:00,1,10,MIA 25,6,21,Jay Cutler pass complete short right to Anthony Fasano for 4 yards (tackle by Jordan Poyer and Preston Brown),0.610,0.600
3,14:18,2,6,MIA 29,6,21,Jay Cutler pass incomplete short left intended for Kenny Stills (defended by Leonard Johnson),0.600,-0.100
3,14:14,3,6,MIA 29,6,21,Jay Cutler pass incomplete deep right intended for Kenny Stills is intercepted by Jordan Poyer at BUF-42,-0.100,-1.730
3,14:06,1,10,BUF 42,6,21,LeSean McCoy left guard for -3 yards (tackle by Charles Harris and Ndamukong Suh),1.730,0.780
3,13:26,2,13,BUF 39,6,21,Tyrod Taylor pass complete short right to Charles Clay for 5 yards,0.780,0.760
3,12:54,3,8,BUF 44,6,21,Tyrod Taylor left end for 17 yards (tackle by Reshad Jones),0.760,2.980
3,12:18,1,10,MIA 39,6,21,Tyrod Taylor pass incomplete deep right intended for Zay Jones,2.980,2.440
3,12:10,2,10,MIA 39,6,21,LeSean McCoy left guard for 3 yards (tackle by Terrence Fede),2.440,2.150
3,11:32,3,7,MIA 36,6,21,Tyrod Taylor pass incomplete deep right intended for Deonte Thompson,2.150,0.000
3,11:23,,,,,,Timeout #1 by Buffalo Bills,0.000,-0.880
3,11:23,4,7,MIA 36,6,21,Tyrod Taylor pass incomplete deep left intended for Charles Clay,0.880,-1.330
3,11:18,1,10,MIA 36,6,21,Jay Cutler pass complete short left to Jakeem Grant for 13 yards (tackle by Adolphus Washington),1.330,2.190
3,10:40,1,10,MIA 49,6,21,Jay Cutler pass complete short left to Jarvis Landry for 9 yards (tackle by Matt Milano),2.190,2.860
3,10:05,2,1,BUF 42,6,21,"Jay Cutler for 7 yards. Jay Cutler fumbles, recovered by Jay Cutler at BUF-47",2.860,2.920
3,9:25,1,10,BUF 40,6,21,Jay Cutler pass complete short right to Kenyan Drake for -2 yards (tackle by Preston Brown and Ryan Davis),2.920,2.100
3,8:46,2,12,BUF 42,6,21,Jay Cutler pass complete short left to Julius Thomas for 4 yards (tackle by E.J. Gaines),2.100,1.950
3,8:06,3,8,BUF 38,6,21,Jay Cutler pass incomplete short left intended for DeVante Parker,1.950,0.720
3,8:01,4,8,BUF 38,6,21,"Jay Cutler pass incomplete short left intended for Kenny Stills is intercepted by Shareece Wright at BUF-23 and returned for 46 yards. Shareece Wright fumbles, recovered by Shareece Wright at MIA-24",0.720,-4.040
3,7:46,1,10,MIA 23,6,21,Tyrod Taylor pass complete short right to Brandon Tate for 21 yards (tackle by T.J. McDonald),4.040,6.740
3,7:15,1,2,MIA 2,6,21,LeSean McCoy right guard for -1 yards (tackle by Ndamukong Suh),6.740,5.530
3,6:40,2,3,MIA 3,6,21,Tyrod Taylor pass incomplete short left intended for Patrick DiMarco,5.530,4.720
3,6:36,3,3,MIA 3,6,21,LeSean McCoy middle for 2 yards (tackle by Cameron Wake and Lawrence Timmons),4.720,3.550
3,5:56,4,1,MIA 1,6,21,"Penalty on Ryan Groy: False Start (Declined), Penalty on Jordan Mills: Unsportsmanlike Conduct, 15 yards (no play)",3.550,2.380
3,5:44,4,16,MIA 16,6,24,Steven Hauschka 34 yard field goal good,2.380,3.000
3,5:40,,,BUF 35,6,24,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
3,5:40,1,10,MIA 25,6,24,Kenyan Drake middle for -1 yards (tackle by Ramon Humber and Cedric Thornton),0.610,-0.070
3,5:02,2,11,MIA 24,6,24,Jay Cutler pass incomplete short left intended for Kenyan Drake,-0.070,-0.760
3,4:58,3,11,MIA 24,6,24,Jay Cutler pass complete short right to Jarvis Landry for 5 yards (tackle by Leonard Johnson),-0.760,-1.440
3,4:19,4,6,MIA 29,6,24,Matt Haack punts 39 yards,-1.440,-1.070
3,4:06,1,10,BUF 32,6,24,LeSean McCoy left tackle for -1 yards (tackle by Charles Harris and T.J. McDonald),1.070,0.390
3,3:35,2,11,BUF 31,6,24,"Penalty on Ndamukong Suh: Defensive Offside, 5 yards (no play)",0.390,1.070
3,3:14,2,6,BUF 36,6,24,LeSean McCoy left guard for 5 yards (tackle by Davon Godchaux),1.070,1.030
3,2:35,3,1,BUF 41,6,24,Travaris Cadet left guard for 5 yards (tackle by Charles Harris),1.030,1.990
3,2:02,1,10,BUF 46,6,24,Tyrod Taylor sacked by Xavien Howard for -11 yards,1.990,-0.040
3,1:23,2,21,BUF 35,6,24,Tyrod Taylor pass complete short right to Kelvin Benjamin for 13 yards (tackle by Kiko Alonso),-0.040,1.030
3,0:44,3,8,BUF 48,6,24,Tyrod Taylor pass incomplete deep right intended for Zay Jones (defended by Alterraun Verner),1.030,-0.190
3,0:38,4,8,BUF 48,6,24,Colton Schmidt punts 51 yards,-0.190,0.380
3,0:27,1,10,MIA 1,6,24,MarQueis Gray middle for 5 yards (tackle by Lorenzo Alexander and Ramon Humber),-0.380,-0.420
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,MIA 6,6,24,Jay Cutler pass complete short right to Jarvis Landry for 6 yards (tackle by Preston Brown),-0.420,-0.350
4,14:40,1,10,MIA 12,6,24,Jay Cutler pass complete deep right to DeVante Parker for 36 yards (tackle by TreDavious White),-0.350,2.130
4,14:09,1,10,MIA 48,6,24,"Jay Cutler pass complete short middle to DeVante Parker for 12 yards (tackle by Shareece Wright). Penalty on Jarvis Landry: Offensive Pass Interference, 10 yards, Penalty on Jarvis Landry: Unsportsmanlike Conduct, 15 yards (no play)",2.130,0.480
4,13:56,1,35,MIA 23,6,24,Kenyan Drake left tackle for 12 yards (tackle by Cedric Thornton and Adolphus Washington),0.480,-0.170
4,13:18,2,23,MIA 35,6,24,Jay Cutler pass complete short right to DeVante Parker for 18 yards (tackle by Preston Brown and TreDavious White),-0.170,1.550
4,12:38,3,5,BUF 47,6,24,"Jay Cutler sacked by Lorenzo Alexander for -8 yards. Jay Cutler fumbles, recovered by Jay Cutler at MIA-44",1.550,-0.460
4,11:50,4,14,MIA 44,6,24,Matt Haack punts 49 yards,-0.460,0.380
4,11:37,1,10,BUF 7,6,24,LeSean McCoy middle for 1 yard (tackle by Chase Allen and Terrence Fede),-0.380,-0.710
4,10:59,2,9,BUF 8,6,24,LeSean McCoy right guard for -2 yards (tackle by Cameron Malveaux),-0.710,-1.540
4,10:23,3,11,BUF 6,6,24,Tyrod Taylor pass complete short right to Charles Clay for 4 yards (tackle by Stephone Anthony),-1.540,-2.490
4,9:46,4,7,BUF 10,6,24,"Colton Schmidt punts 42 yards, returned by Jakeem Grant for 26 yards (tackle by Deon Lacey). Penalty on Deon Lacey: Horse Collar Tackle, 13 yards",-2.490,-4.710
4,9:32,1,10,BUF 13,6,24,Kenyan Drake right guard for 10 yards (tackle by TreDavious White),4.710,6.510
4,9:11,1,3,BUF 3,6,24,"Jay Cutler pass incomplete short middle intended for DeVante Parker (defended by TreDavious White). Jay Cutler fumbles, recovered by Jay Cutler at BUF-8",6.510,5.530
4,9:07,2,3,BUF 3,6,24,Kenyan Drake middle for 2 yards (tackle by Ryan Davis and TreDavious White),5.530,5.170
4,8:25,3,1,BUF 1,6,24,Kenyan Drake right end for no gain (tackle by Leonard Johnson). Penalty on Adolphus Washington: Unsportsmanlike Conduct,5.170,6.970
4,8:06,1,1,BUF 1,6,24,Jay Cutler pass incomplete short right intended for Julius Thomas,6.970,5.910
4,8:02,2,1,BUF 1,12,24,"Kenyan Drake middle for 1 yard, touchdown",5.910,7.000
4,7:57,,,BUF 15,13,24,Cody Parkey kicks extra point good,0.000,0.000
4,7:57,,,MIA 35,13,24,"Cody Parkey kicks off 55 yards, returned by Brandon Tate for 8 yards. Penalty on Mike Hull: Unnecessary Roughness, 15 yards",0.000,-1.140
4,7:53,1,10,BUF 33,13,24,Tyrod Taylor pass complete short left to Deonte Thompson for 16 yards (tackle by Bobby McCain),1.140,2.190
4,7:18,1,10,BUF 49,13,24,LeSean McCoy left tackle for -3 yards (tackle by Ndamukong Suh and T.J. McDonald),2.190,1.240
4,6:51,2,13,BUF 46,13,24,Tyrod Taylor pass incomplete short left intended for Charles Clay,1.240,0.560
4,6:46,3,13,BUF 46,13,24,"Tyrod Taylor left end for 10 yards (tackle by Stephone Anthony). Penalty on Xavien Howard: Illegal Use of Hands, 5 yards",0.560,2.980
4,6:18,1,10,MIA 39,13,24,LeSean McCoy right tackle for 6 yards (tackle by Bobby McCain),2.980,3.250
4,5:36,2,4,MIA 33,13,24,LeSean McCoy left guard for 2 yards (tackle by Lawrence Timmons),3.250,0.000
4,4:49,,,,,,Timeout #2 by Buffalo Bills,0.000,-2.810
4,4:49,3,2,MIA 31,13,24,LeSean McCoy left tackle for -5 yards (tackle by Xavien Howard),2.810,0.880
4,4:40,4,7,MIA 36,13,24,"Colton Schmidt punts 22 yards, out of bounds",0.880,0.000
4,4:40,,,,,,Timeout #1 by Miami Dolphins,0.000,0.280
4,4:33,1,10,MIA 14,13,24,Jay Cutler pass complete short right to DeVante Parker for 13 yards (tackle by Jordan Poyer),-0.280,0.740
4,4:08,1,10,MIA 27,13,24,Jay Cutler pass incomplete short right intended for Kenyan Drake,0.740,0.200
4,4:03,2,10,MIA 27,13,24,Jay Cutler pass complete short left to Kenny Stills for 8 yards (tackle by Preston Brown),0.200,0.560
4,3:31,3,2,MIA 35,13,24,Jay Cutler pass complete short left to Jarvis Landry for 13 yards (tackle by Leonard Johnson),0.560,2.130
4,3:04,1,10,MIA 48,13,24,Jay Cutler pass incomplete deep right intended for Kenny Stills,2.130,1.580
4,2:57,2,10,MIA 48,13,24,"Jay Cutler sacked by Nordly Capi for -9 yards. Jay Cutler fumbles (forced by Nordly Capi), recovered by Jay Cutler at MIA-33",1.580,-1.090
4,2:10,3,25,MIA 33,13,24,Jay Cutler pass complete short left to Kenyan Drake for 11 yards (tackle by Lorenzo Alexander),-1.090,-0.460
4,2:00,4,14,MIA 44,13,24,Jay Cutler pass complete deep middle to Jarvis Landry for 17 yards (tackle by Leonard Johnson),-0.460,0.000
4,1:52,,,,,,Timeout #2 by Miami Dolphins,0.000,-2.980
4,1:52,1,10,BUF 39,13,24,Jay Cutler pass complete short left to Kenyan Drake for 9 yards (tackle by Leonard Johnson),2.980,3.660
4,1:28,2,1,BUF 30,13,24,Jay Cutler pass complete short middle to Kenyan Drake for 5 yards (tackle by Preston Brown),3.660,0.000
4,1:23,,,,,,Timeout #3 by Miami Dolphins,0.000,-3.910
4,1:23,1,10,BUF 25,13,24,Jay Cutler pass incomplete short right intended for Kenyan Drake,3.910,3.360
4,1:18,2,10,BUF 25,13,24,Jay Cutler pass incomplete deep right intended for DeVante Parker (defended by TreDavious White),3.360,2.680
4,1:12,3,10,BUF 25,13,24,Jay Cutler pass complete short left to Kenyan Drake for 10 yards (tackle by Matt Milano),2.680,4.580
4,1:05,1,10,BUF 15,13,24,Jay Cutler pass complete short middle to Jarvis Landry for 7 yards (tackle by Leonard Johnson),4.580,5.220
4,0:51,2,3,BUF 8,13,24,Jay Cutler pass incomplete short left intended for DeVante Parker,5.220,4.450
4,0:47,3,3,BUF 8,13,24,Jay Cutler pass incomplete short middle intended for Jarvis Landry (defended by Jordan Poyer),4.450,2.980
4,0:43,4,3,BUF 8,16,24,Cody Parkey 26 yard field goal good,2.980,3.000
4,0:39,,,MIA 35,16,24,"Cody Parkey kicks onside 2 yards, recovered by Matt Haack (onside kick successful)",0.000,1.400
4,0:37,1,10,MIA 37,16,24,Jay Cutler pass incomplete deep right intended for DeVante Parker is intercepted by TreDavious White at BUF-44 and returned for 9 yards,1.400,-2.460
4,0:28,1,10,MIA 47,16,24,Tyrod Taylor kneels for -1 yards,2.460,1.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
