#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:32,OAK 18,3,2:11,-3,Punt
2,1,8:03,OAK 41,4,2:41,9,Punt
3,1,1:31,OAK 4,9,4:10,63,Missed FG
4,2,11:56,OAK 22,6,3:16,78,Touchdown
5,2,5:57,OAK 14,6,3:48,6,Punt
6,2,1:06,OAK 20,3,0:25,3,Punt
7,3,15:00,OAK 20,5,2:09,0,Punt
8,3,7:47,OAK 8,6,3:50,11,Interception
9,3,2:01,OAK 16,3,2:00,7,Punt
10,4,14:09,OAK 34,3,1:41,4,Punt
11,4,10:46,OAK 18,8,5:20,-6,Punt
12,4,4:29,OAK 20,3,0:20,16,Interception
13,4,2:09,OAK 20,4,0:34,13,Interception
14,4,1:35,OAK 20,9,1:35,39,End of Game
