Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2,14:13,2,9,OAK 49,0,0,"Penalty on Terrelle Pryor: Delay of Game, 5 yards (no play)",1.720,1.040
2,13:50,2,14,OAK 44,0,0,Terrelle Pryor left guard for 16 yards (tackle by Akeem Jordan),1.040,2.920
2,13:03,1,10,KAN 40,0,0,Terrelle Pryor pass incomplete short right intended for Jeron Mastrud,2.920,2.370
2,12:58,2,10,KAN 40,0,0,Rashad Jennings left guard for 2 yards (tackle by Derrick Johnson),2.370,1.950
2,12:47,3,8,KAN 38,0,0,Terrelle Pryor pass incomplete short left intended for Denarius Moore,1.950,0.720
2,12:43,4,8,KAN 38,0,0,"Penalty on Nico Johnson: Neutral Zone Infraction, 5 yards (no play)",0.720,1.190
2,12:26,4,3,KAN 33,0,0,Sebastian Janikowski 51 yard field goal no good,1.190,-1.660
2,12:21,1,10,KAN 41,0,0,Alex Smith pass incomplete short left intended for Sean McGrath,1.660,1.120
2,12:16,2,10,KAN 41,0,0,Alex Smith pass incomplete,1.120,0.430
2,12:11,3,10,KAN 41,0,0,Alex Smith pass incomplete,0.430,-0.650
2,12:05,4,10,KAN 41,0,0,Dustin Colquitt punts 37 yards,-0.650,-0.410
2,11:56,1,10,OAK 22,0,0,Terrelle Pryor pass complete short right to Jeron Mastrud for 13 yards (tackle by Sean Smith),0.410,1.270
2,11:09,1,10,OAK 35,0,0,Darren McFadden up the middle for 3 yards (tackle by Derrick Johnson),1.270,1.130
2,10:26,2,7,OAK 38,0,0,Terrelle Pryor pass complete short right to Denarius Moore for 12 yards (tackle by Marcus Cooper),1.130,2.260
2,9:53,1,10,,0,0,Darren McFadden up the middle for 8 yards (tackle by Akeem Jordan),2.260,2.790
2,9:16,2,2,KAN 42,0,0,Terrelle Pryor for 3 yards (tackle by Eric Berry),2.790,2.980
2,8:47,1,10,KAN 39,6,0,"Terrelle Pryor pass complete short right to Denarius Moore for 39 yards, touchdown",2.980,7.000
2,8:47,,,KAN 2,7,0,Sebastian Janikowski kicks extra point good,0.000,0.000
2,8:47,,,OAK 35,7,0,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
2,8:40,1,10,KAN 20,7,0,Jamaal Charles left guard for 4 yards (tackle by Tracy Porter),0.280,0.270
2,8:06,2,6,KAN 24,7,0,Alex Smith pass complete short middle to Dwayne Bowe for 11 yards (tackle by Mike Jenkins),0.270,1.270
2,7:31,1,10,KAN 35,7,0,Jamaal Charles up the middle for 5 yards (tackle by Nick Roach),1.270,1.400
2,6:56,2,5,KAN 40,7,0,Alex Smith pass incomplete short right intended for Jamaal Charles,1.400,1.400
2,6:51,2,5,KAN 40,7,0,Timeout #1 by Kansas City Chiefs,1.400,0.700
2,6:51,3,5,KAN 40,7,0,"Penalty on Eric Fisher: False Start, 5 yards (no play)",0.700,0.040
2,6:51,3,10,KAN 35,7,0,Alex Smith right guard for 4 yards (tackle by Kevin Burnett),0.040,-0.780
2,6:11,4,6,KAN 39,7,0,"Dustin Colquitt punts 54 yards, returned by Phillip Adams for 7 yards (tackle by Husain Abdullah)",-0.780,0.280
2,5:57,1,10,OAK 14,7,0,Darren McFadden up the middle for 4 yards (tackle by Derrick Johnson),-0.280,-0.210
2,5:21,2,6,OAK 18,7,0,Darren McFadden up the middle for 4 yards (tackle by Mike DeVito),-0.210,-0.440
2,4:36,3,2,OAK 22,7,0,Terrelle Pryor pass complete short right to Mychal Rivera for 4 yards (tackle by Eric Berry),-0.440,0.670
2,3:58,1,10,OAK 26,7,0,Darren McFadden up the middle for 2 yards (tackle by Mike DeVito),0.670,0.400
2,3:12,2,8,OAK 28,7,0,Terrelle Pryor sacked by Tyson Jackson for -8 yards,0.400,-1.350
2,2:37,3,16,OAK 20,7,0,Terrelle Pryor pass incomplete short left intended for Denarius Moore (defended by Marcus Cooper),-1.350,-2.030
2,2:19,4,16,OAK 20,7,0,"Marquette King punts 51 yards, returned by Dexter McCluster for 11 yards (tackle by Jon Condo). Penalty on OAK: Ineligible Downfield Kick, 5 yards",-2.030,-1.930
2,2:09,1,10,KAN 45,7,0,Alex Smith pass complete short left to Jamaal Charles for 14 yards (tackle by Brandian Ross),1.930,2.850
2,1:59,1,10,OAK 41,7,0,Alex Smith pass complete deep left to Dwayne Bowe for 17 yards (tackle by D.J. Hayden),2.850,3.970
2,1:25,1,10,OAK 24,7,0,Alex Smith pass incomplete short middle intended for Jamaal Charles,3.970,3.430
2,1:20,2,10,OAK 24,7,0,Alex Smith pass incomplete short left intended for Dwayne Bowe,3.430,2.740
2,1:16,3,10,OAK 24,7,0,"Alex Smith pass incomplete deep left intended for Dwayne Bowe. Penalty on D.J. Hayden: Defensive Pass Interference, 17 yards (no play)",2.740,2.740
2,1:12,3,10,OAK 24,7,0,Timeout #2 by Kansas City Chiefs,2.740,5.600
2,1:12,1,7,OAK 7,7,6,"Jamaal Charles up the middle for 7 yards, touchdown",5.600,7.000
2,1:12,,,OAK 2,7,7,Ryan Succop kicks extra point good,0.000,0.000
2,1:12,,,KAN 35,7,7,"Ryan Succop kicks off 73 yards, touchback",0.000,-0.280
2,1:06,1,10,OAK 20,7,7,Terrelle Pryor pass incomplete short right intended for Rashad Jennings,0.280,-0.270
2,1:00,2,10,OAK 20,7,7,"Penalty on Tony Pashos: False Start, 5 yards, Penalty on Khalif Barnes: False Start (Declined) (no play)",-0.270,-1.070
2,1:00,2,15,OAK 15,7,7,Rashad Jennings up the middle for 4 yards (tackle by Allen Bailey). Penalty on Mike Brisiel: Offensive Holding (Declined),-1.070,-1.140
2,0:56,3,11,OAK 19,7,7,Rashad Jennings up the middle for 4 yards (tackle by Eric Berry),-1.140,-1.140
2,0:51,3,11,OAK 19,7,7,Timeout #3 by Kansas City Chiefs,-1.140,-1.830
2,0:51,4,7,OAK 23,7,7,"Marquette King punts 64 yards, returned by Dexter McCluster for 9 yards (tackle by Kaelin Burnett)",-1.830,-0.410
2,0:41,1,10,KAN 22,7,7,Jamaal Charles up the middle for 5 yards (tackle by Jason Hunter),0.410,0.540
2,0:06,2,5,KAN 27,7,7,Alex Smith pass incomplete short middle intended for Jamaal Charles,0.540,-0.160
2,0:01,3,5,KAN 27,7,7,Jamaal Charles up the middle for 2 yards (tackle by Brandian Ross),-0.160,-1.440
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,7,7,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,OAK 20,7,7,Darren McFadden left tackle for 7 yards (tackle by Derrick Johnson),0.280,0.680
3,14:28,2,3,OAK 27,7,7,Darren McFadden up the middle for 4 yards (tackle by Tyson Jackson),0.680,1.000
3,13:48,1,10,OAK 31,7,7,Terrelle Pryor pass incomplete short right intended for Denarius Moore,1.000,0.460
3,13:42,2,10,OAK 31,7,7,Terrelle Pryor pass incomplete short left intended for Andre Holmes (defended by Sean Smith),0.460,-0.230
3,13:38,3,10,OAK 31,7,7,Terrelle Pryor sacked by Tamba Hali for -11 yards,-0.230,-2.030
3,12:56,4,21,OAK 20,7,7,"Marquette King punts 50 yards, returned by Dexter McCluster for 4 yards (tackle by Jamize Olawale)",-2.030,-1.200
3,12:51,1,10,KAN 34,7,7,Jamaal Charles left end for 4 yards (tackle by Vance Walker),1.200,1.200
3,12:14,2,6,KAN 38,7,7,Alex Smith pass complete short right to Donnie Avery for 4 yards (tackle by Mike Jenkins),1.200,1.030
3,11:36,3,2,KAN 42,7,7,Alex Smith right end for 13 yards (tackle by Nick Roach),1.030,2.590
3,10:53,1,10,OAK 45,7,7,Alex Smith pass complete short right to Jamaal Charles for 1 yard (tackle by Mike Jenkins),2.590,2.180
3,10:20,2,9,OAK 44,7,7,Jamaal Charles left end for 4 yards (tackle by Stacy McGee),2.180,2.180
3,9:38,2,9,OAK 44,7,7,Timeout #1 by Kansas City Chiefs,2.180,2.010
3,9:36,3,5,OAK 40,7,7,Alex Smith pass complete deep right to Dwayne Bowe for 18 yards,2.010,4.110
3,9:08,1,10,OAK 22,7,7,Alex Smith pass complete short middle to Kevin Brock for 9 yards (tackle by Kevin Burnett),4.110,5.060
3,8:32,2,1,OAK 13,7,7,Alex Smith for 2 yards (tackle by Tracy Porter),5.060,4.840
3,7:54,1,10,OAK 11,7,7,"Alex Smith pass complete short left to Donnie Avery for 2 yards (tackle by D.J. Hayden). Donnie Avery fumbles (forced by D.J. Hayden), recovered by Charles Woodson at OAK-8",4.840,0.380
3,7:47,1,10,OAK 8,7,7,"Terrelle Pryor pass complete short left to Marcel Reece for 7 yards (tackle by Kendrick Lewis). Penalty on Marcel Reece: Offensive Pass Interference, 4 yards (no play)",-0.380,-0.530
3,7:18,1,14,OAK 4,7,7,Darren McFadden up the middle for 7 yards (tackle by Tyson Jackson),-0.530,-0.560
3,6:37,2,7,OAK 11,7,7,Darren McFadden left tackle for no gain (tackle by Eric Berry),-0.560,-0.560
3,5:45,2,7,OAK 11,7,7,Timeout #1 by Oakland Raiders,-0.560,-1.070
3,5:45,3,7,OAK 11,7,7,"Penalty on Mike Brisiel: False Start, 5 yards (no play)",-1.070,-1.650
3,5:33,3,12,OAK 6,7,7,Terrelle Pryor pass complete short middle to Darren McFadden for 16 yards (tackle by Husain Abdullah),-1.650,0.410
3,4:53,1,10,OAK 22,7,7,Rashad Jennings up the middle for 2 yards (tackle by Justin Houston),0.410,0.140
3,4:11,2,8,OAK 24,7,7,Terrelle Pryor pass incomplete deep right intended for Jacoby Ford (defended by Marcus Cooper),0.140,-0.560
3,4:11,3,8,OAK 24,7,7,"Penalty on Terrelle Pryor: Delay of Game, 5 yards (no play)",-0.560,-1.290
3,4:05,3,13,OAK 19,7,7,Terrelle Pryor pass incomplete short middle intended for Rod Streater is intercepted by Quintin Demps at OAK-32 and returned for 9 yards (tackle by Rod Streater),-1.290,-4.040
3,3:57,1,10,OAK 23,7,7,Dexter McCluster left end for 4 yards (tackle by Nick Roach),4.040,4.050
3,3:22,2,6,OAK 19,7,7,Alex Smith pass complete short right to Dexter McCluster for 10 yards (tackle by Tracy Porter),4.050,5.140
3,2:53,1,9,OAK 9,7,7,Jamaal Charles up the middle for 5 yards (tackle by Nick Roach),5.140,5.340
3,2:13,2,4,OAK 4,7,7,"Alex Smith pass incomplete short right intended for Anthony Sherman. Penalty on Mike Jenkins: Defensive Holding, 2 yards (no play)",5.340,6.740
3,2:07,1,2,OAK 2,7,13,"Jamaal Charles up the middle for 2 yards, touchdown",6.740,7.000
3,2:07,,,OAK 2,7,14,Ryan Succop kicks extra point good,0.000,0.000
3,2:07,,,KAN 35,7,14,"Ryan Succop kicks off 67 yards, returned by Jacoby Ford for 18 yards (tackle by Frank Zombo)",0.000,0.140
3,1:56,1,10,OAK 16,7,14,Darren McFadden up the middle for -1 yards (tackle by Dontari Poe),-0.140,-0.780
3,1:18,2,11,OAK 15,7,14,"Penalty on Khalif Barnes: False Start, 5 yards (no play)",-0.780,-1.220
3,0:53,2,16,OAK 10,7,14,Terrelle Pryor pass complete short right to Darren McFadden for 13 yards (tackle by Marcus Cooper),-1.220,-0.450
3,0:17,3,3,OAK 23,7,14,Terrelle Pryor pass incomplete short middle intended for Marcel Reece,-0.450,-1.830
3,0:10,4,3,OAK 23,7,14,"Marquette King punts 50 yards, returned by Dexter McCluster for 1 yard (tackle by Taiwan Jones)",-1.830,-0.810
3,0:01,1,10,KAN 28,7,14,Jamaal Charles right tackle for 4 yards (tackle by Nick Roach),0.810,0.800
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,KAN 32,7,14,Jamaal Charles right tackle for 2 yards (tackle by Nick Roach),0.800,0.370
4,14:30,3,4,KAN 34,7,14,Alex Smith pass incomplete short right intended for Sean McGrath,0.370,-1.110
4,14:23,4,4,KAN 34,7,14,"Dustin Colquitt punts 59 yards, returned by Phillip Adams for 5 yards, lateral to D.J. Hayden for 22 yards",-1.110,-1.200
4,14:09,1,10,OAK 34,7,14,Terrelle Pryor pass incomplete deep right intended for Rod Streater (defended by Marcus Cooper),1.200,0.660
4,14:03,2,10,OAK 34,7,14,Terrelle Pryor right end for 8 yards (tackle by Akeem Jordan),0.660,1.030
4,13:19,3,2,OAK 42,,,Terrelle Pryor middle for -4 yards (tackle by Tamba Hali),1.030,-0.850
4,12:40,4,6,OAK 38,7,14,"Marquette King punts 51 yards, returned by Dexter McCluster for 7 yards (tackle by Taiwan Jones)",-0.850,-0.040
4,12:28,1,10,KAN 18,7,14,Alex Smith pass incomplete short right intended for Sean McGrath,0.040,-0.490
4,12:24,2,10,KAN 18,7,14,Jamaal Charles right end for 3 yards (tackle by Kevin Burnett),-0.490,-0.790
4,11:40,3,7,KAN 21,7,14,Alex Smith pass complete short right to Jamaal Charles for 1 yard (tackle by Charles Woodson),-0.790,-1.900
4,10:56,4,6,KAN 22,7,14,"Dustin Colquitt punts 60 yards, out of bounds",-1.900,-0.040
4,10:46,1,10,OAK 18,7,14,Darren McFadden up the middle for 2 yards (tackle by Dontari Poe),0.040,-0.130
4,10:06,2,8,OAK 20,7,14,Terrelle Pryor sacked by Justin Houston for 0 yards,-0.130,-0.910
4,9:24,3,8,OAK 20,7,14,"Terrelle Pryor pass incomplete short middle intended for Denarius Moore. Penalty on Eric Berry: Defensive Offside, 5 yards (no play)",-0.910,-0.270
4,9:19,3,3,OAK 25,7,14,Terrelle Pryor pass complete short right to Rod Streater for 13 yards (tackle by Marcus Cooper),-0.270,1.470
4,8:47,1,10,OAK 38,7,14,Darren McFadden left end for 3 yards (tackle by Tyson Jackson),1.470,1.330
4,8:06,2,7,OAK 41,7,14,Terrelle Pryor pass complete short left to Rashad Jennings for 9 yards (tackle by Sean Smith),1.330,2.260
4,7:26,1,10,,7,14,"Terrelle Pryor pass incomplete short right intended for Rod Streater. Penalty on Lamar Mady: Offensive Holding, 10 yards (no play)",2.260,1.600
4,7:20,1,20,OAK 40,7,14,Terrelle Pryor sacked by Tamba Hali for -12 yards,1.600,-1.260
4,7:20,2,32,OAK 28,7,14,"Penalty on Terrelle Pryor: Delay of Game, 5 yards (no play)",-1.260,-1.930
4,6:22,2,37,OAK 23,7,14,Terrelle Pryor sacked by Eric Berry for -11 yards,-1.930,-5.870
4,5:42,3,48,OAK 12,7,14,Terrelle Pryor pass incomplete short middle intended for Marcel Reece (defended by Allen Bailey),-5.870,-2.490
4,5:38,4,48,OAK 12,7,14,Marquette King punts 46 yards,-2.490,-1.730
4,5:26,1,10,KAN 42,7,14,Jamaal Charles left end for 1 yard (tackle by Sio Moore),1.730,1.320
4,4:46,2,9,KAN 43,7,14,Alex Smith pass incomplete deep left intended for Donnie Avery,1.320,0.630
4,4:41,3,9,KAN 43,7,14,Alex Smith pass incomplete short right intended for A.J. Jenkins,0.630,-0.520
4,4:37,4,9,KAN 43,7,14,"Dustin Colquitt punts 57 yards, touchback",-0.520,-0.280
4,4:29,1,10,OAK 20,7,14,Terrelle Pryor pass complete short left to Jacoby Ford for 11 yards (tackle by Sean Smith),0.280,1.000
4,4:23,1,10,OAK 31,7,14,Darren McFadden left end for 5 yards (tackle by Quintin Demps),1.000,1.140
4,4:18,2,5,OAK 36,7,14,Terrelle Pryor pass incomplete short right intended for Denarius Moore is intercepted by Marcus Cooper at OAK-41 and returned for 12 yards (tackle by Matt McCants),1.140,-3.640
4,4:09,1,10,OAK 29,7,14,Jamaal Charles left tackle for 4 yards (tackle by Vance Walker),3.640,3.640
4,3:34,2,6,OAK 25,7,14,Jamaal Charles left end for 11 yards (tackle by Charles Woodson),3.640,4.650
4,3:27,1,10,OAK 14,7,14,Jamaal Charles left tackle for 1 yard (tackle by Vance Walker),4.650,4.160
4,2:43,2,9,OAK 13,7,14,"Jamaal Charles left end for 3 yards (tackle by Charles Woodson). Jamaal Charles fumbles (forced by Charles Woodson), ball out of bounds at OAK-10",4.160,3.820
4,2:19,3,6,OAK 10,7,14,"Penalty on Alex Smith: Delay of Game, 5 yards (no play)",3.820,3.060
4,2:17,3,11,OAK 15,7,14,Alex Smith pass incomplete short right intended for Jamaal Charles,3.060,2.440
4,2:13,4,11,OAK 15,7,17,Ryan Succop 33 yard field goal good,2.440,3.000
4,2:13,,,KAN 35,7,17,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
4,2:09,1,10,OAK 20,7,17,Terrelle Pryor pass complete short middle to Mychal Rivera for 6 yards (tackle by Derrick Johnson),0.280,0.540
4,2:00,2,4,OAK 26,7,17,Terrelle Pryor pass complete short right to Denarius Moore for 7 yards (tackle by Marcus Cooper),0.540,1.140
4,1:55,1,10,OAK 33,7,17,Terrelle Pryor pass incomplete short left intended for Rod Streater (defended by Marcus Cooper),1.140,0.590
4,1:45,2,10,OAK 33,7,23,"Terrelle Pryor pass incomplete short right intended for Mychal Rivera is intercepted by Husain Abdullah at OAK-44 and returned for 44 yards, touchdown",0.590,-7.000
4,1:35,,,OAK 2,7,24,Ryan Succop kicks extra point good,0.000,0.000
4,1:35,,,KAN 35,7,24,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
4,1:35,1,10,OAK 20,7,24,Terrelle Pryor pass incomplete short right intended for Rod Streater (defended by Dunta Robinson),0.280,-0.270
4,1:31,2,10,OAK 20,7,24,Terrelle Pryor pass complete short left to Brice Butler for 5 yards (tackle by Dunta Robinson),-0.270,-0.270
4,1:23,2,10,OAK 20,7,24,Timeout #2 by Oakland Raiders,-0.270,-0.300
4,1:23,3,5,OAK 25,7,24,Terrelle Pryor for 5 yards (tackle by Sean Smith),-0.300,0.940
4,1:16,1,10,OAK 30,7,24,Terrelle Pryor pass complete short left to Marcel Reece for 9 yards (tackle by Eric Berry),0.940,1.610
4,0:48,2,1,OAK 39,7,24,Terrelle Pryor sacked by Derrick Johnson for -1 yards,1.610,1.610
4,0:42,2,1,OAK 39,7,24,Timeout #3 by Oakland Raiders,1.610,0.760
4,0:37,3,2,OAK 38,7,24,Terrelle Pryor pass incomplete deep right intended for Denarius Moore,0.760,-0.850
4,0:35,4,2,OAK 38,7,24,Terrelle Pryor pass complete short right to Denarius Moore for 9 yards (tackle by Marcus Cooper),-0.850,2.060
4,0:15,1,10,OAK 47,7,24,Terrelle Pryor pass complete deep middle to Rod Streater for 18 yards,2.060,3.250
4,0:06,1,10,KAN 35,7,24,Terrelle Pryor sacked by Mike Catapano for -6 yards,3.250,1.890
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
