Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
1,0:21,1,10,OAK 31,0,14,Rick Mirer sacked by John Browning and Vonnie Holliday for -2 yards,1.000,0.190
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,12,OAK 29,0,14,Rick Mirer pass incomplete intended for Jerry Rice,0.190,-0.490
2,14:55,3,12,OAK 29,0,14,Rick Mirer pass complete to Charlie Garner for 6 yards (tackle by Ryan Sims). Penalty on Jerry Rice: Offensive Pass Interference (Declined),-0.490,-1.040
2,14:55,4,6,OAK 35,0,14,"Shane Lechler punts 41 yards, returned by Dante Hall for 8 yards. Dante Hall fumbles, recovered by Quinton Caver at KAN-38 (tackle by Teyo Johnson)",-1.040,-1.470
2,14:26,1,10,KAN 38,0,14,Trent Green pass complete to Tony Gonzalez for 1 yard (tackle by Anthony Dorsett),1.470,1.060
2,13:51,2,9,KAN 39,0,14,Priest Holmes right end for 4 yards (tackle by Eric Barton),1.060,0.890
2,13:11,3,5,KAN 43,0,14,Trent Green pass incomplete intended for Eddie Kennison,0.890,-0.520
2,13:04,4,5,KAN 43,0,14,Jason Baker punts 42 yards,-0.520,-0.940
2,12:55,1,10,OAK 30,0,14,Tyrone Wheatley up the middle for 2 yards (tackle by Shawn Barber),0.940,0.660
2,12:21,2,8,OAK 32,0,14,Rick Mirer pass complete to Doug Jolley for 11 yards (tackle by Jerome Woods),0.660,1.800
2,11:41,1,10,OAK 43,0,14,Charlie Garner up the middle for 2 yards (tackle by Vonnie Holliday),1.800,1.520
2,11:06,2,8,OAK 45,0,14,Rick Mirer pass complete to Tim Brown for 22 yards (tackle by Eric Warfield),1.520,3.380
2,10:25,1,10,KAN 33,0,14,Rick Mirer pass incomplete,3.380,2.840
2,10:17,2,10,KAN 33,0,14,Tyrone Wheatley up the middle for 2 yards (tackle by Kawika Mitchell),2.840,2.410
2,9:37,3,8,KAN 31,0,14,--,2.410,0.970
2,9:15,4,12,KAN 35,0,14,"Shane Lechler punts 25 yards, fair catch by Dante Hall",0.970,0.380
2,8:52,1,10,KAN 10,0,14,Priest Holmes up the middle for 17 yards (tackle by Phillip Buchanon and DeLawrence Grant),-0.380,0.740
2,8:09,1,10,KAN 27,0,14,"Penalty on Chris Cooper: Encroachment, 5 yards (no play)",0.740,1.470
2,7:50,1,5,KAN 32,0,14,Trent Green pass incomplete intended for Priest Holmes,1.470,0.870
2,7:46,2,5,KAN 32,0,14,Priest Holmes right end for 12 yards (tackle by Anthony Dorsett and Eric Johnson),0.870,1.860
2,7:05,1,10,KAN 44,0,14,Priest Holmes right end for 3 yards (tackle by Eric Barton),1.860,1.720
2,6:26,2,7,KAN 47,0,14,Trent Green pass complete to Derrick Blaylock for -2 yards (tackle by Charles Woodson),1.720,0.760
2,5:40,3,9,KAN 45,0,14,Trent Green sacked by Chris Cooper for -2 yards,0.760,-0.520
2,5:33,4,11,KAN 43,0,14,Jason Baker punts 38 yards,-0.520,-1.270
2,5:21,1,10,OAK 35,0,14,Rick Mirer pass complete to Tim Brown for 8 yards (tackle by Scott Fujita),1.270,1.800
2,4:45,2,2,OAK 43,0,14,Rick Mirer pass complete to Jerry Porter for 11 yards (tackle by Dexter McCleon),1.800,2.520
2,4:13,1,10,KAN 46,0,14,Tyrone Wheatley up the middle for 4 yards (tackle by Shawn Barber),2.520,2.520
2,3:37,2,6,KAN 42,0,14,Rick Mirer pass complete to Charlie Garner for 12 yards (tackle by Shawn Barber),2.520,3.580
2,2:58,1,10,KAN 30,0,14,Charlie Garner right end for 9 yards (tackle by Eric Warfield),3.580,4.250
2,2:37,2,1,KAN 21,0,14,Rick Mirer pass complete to Tim Brown for 5 yards (tackle by Eric Warfield),4.250,4.510
2,2:33,1,10,KAN 16,0,14,Tyrone Wheatley up the middle for 3 yards (tackle by Shawn Barber),4.510,4.390
2,2:00,2,7,KAN 13,0,14,Rick Mirer pass incomplete intended for Tim Brown,4.390,3.540
2,1:57,3,7,KAN 13,6,14,"Rick Mirer up the middle for 13 yards, touchdown",3.540,7.000
2,,,,KAN 2,7,14,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,7,14,"Sebastian Janikowski kicks off 54 yards, returned by Dante Hall for 15 yards (tackle by Shurron Pierson)",0.000,1.000
2,1:45,1,10,KAN 31,7,14,Trent Green pass incomplete intended for Dante Hall,1.000,0.460
2,1:41,2,10,KAN 31,7,14,Trent Green pass incomplete intended for Priest Holmes,0.460,-0.230
2,1:36,3,10,KAN 31,7,14,Trent Green pass complete to Eddie Kennison for 20 yards (tackle by Phillip Buchanon),-0.230,2.320
2,1:13,1,10,OAK 49,7,14,Trent Green pass complete to Tony Gonzalez for 16 yards (tackle by Nnamdi Asomugha),2.320,3.380
2,0:51,1,10,OAK 33,7,14,Trent Green pass complete to Dante Hall for 8 yards (tackle by Charles Woodson),3.380,3.920
2,0:43,,,,7,14,Timeout #2 by Kansas City Chiefs,0.000,3.920
2,0:39,2,2,OAK 25,7,14,Trent Green pass complete to Eddie Kennison for 4 yards (tackle by Phillip Buchanon),3.920,4.170
2,0:38,1,10,OAK 21,7,14,Priest Holmes up the middle for 19 yards (tackle by Chris Cooper),4.170,6.740
2,0:27,,,,7,14,Timeout #3 by Kansas City Chiefs,0.000,6.740
2,0:27,1,2,OAK 2,7,20,"Trent Green pass complete to Jason Dunn for 2 yards, touchdown",6.740,7.000
2,,,,OAK 2,7,21,Morten Andersen kicks extra point good,0.000,0.000
2,,,,KAN 30,7,21,"Jason Baker kicks off 66 yards, returned by Doug Gabriel for 20 yards. Penalty on Nnamdi Asomugha: Illegal Block Above the Waist (Offsetting), Penalty on Fred Jones: Illegal Use of Hands (Offsetting)",,
2,0:22,1,10,OAK 24,7,21,Rick Mirer for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,7,21,"Jason Baker kicks off 63 yards, returned by Doug Gabriel for 23 yards (tackle by Gary Stills)",0.000,0.940
3,14:52,1,10,OAK 30,7,21,Tyrone Wheatley up the middle for 4 yards (tackle by Eric Hicks and Jerome Woods),0.940,0.930
3,14:20,2,6,OAK 34,7,21,Rick Mirer pass complete to Tim Brown for 5 yards (tackle by Kawika Mitchell),0.930,0.890
3,13:37,3,1,OAK 39,7,21,Zack Crockett up the middle for 5 yards (tackle by Shawn Barber),0.890,1.860
3,13:03,1,10,OAK 44,7,21,Tyrone Wheatley up the middle for 5 yards (tackle by John Browning and Kawika Mitchell),1.860,1.990
3,12:20,2,5,OAK 49,7,21,Charlie Garner up the middle for 12 yards (tackle by Dexter McCleon),1.990,2.980
3,11:39,1,10,KAN 39,7,21,Rick Mirer pass complete to Tim Brown for 2 yards (tackle by Scott Fujita),2.980,2.710
3,10:57,2,8,KAN 37,7,21,Rick Mirer pass incomplete,2.710,2.020
3,10:50,3,8,KAN 37,7,21,Rick Mirer pass complete to Jerry Porter for 22 yards (tackle by Scott Fujita),2.020,4.580
3,10:27,1,10,KAN 15,13,21,"Tyrone Wheatley up the middle for 15 yards, touchdown",4.580,7.000
3,,,,KAN 2,14,21,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,14,21,"Sebastian Janikowski kicks off 62 yards, returned by Dante Hall for 44 yards (tackle by Ronald Curry)",0.000,2.390
3,10:13,1,10,OAK 48,14,21,Trent Green pass complete to Eddie Kennison for 17 yards (tackle by Charles Woodson). Penalty on Charles Woodson: Defensive Holding (Declined),2.390,3.510
3,9:51,1,10,OAK 31,14,21,Priest Holmes up the middle for 1 yard (tackle by Chris Cooper),3.510,3.100
3,9:09,2,9,OAK 30,14,21,Priest Holmes right end for 4 yards (tackle by Eric Barton),3.100,2.940
3,8:26,3,5,OAK 26,14,21,"Trent Green pass complete to Priest Holmes for no gain. Penalty on Brian Waters: Offensive Holding, 10 yards (no play)",2.940,1.620
3,7:53,3,15,OAK 36,14,21,Trent Green pass complete to Tony Gonzalez for 11 yards (tackle by Eric Barton),1.620,1.880
3,7:16,4,4,OAK 25,14,24,Morten Andersen 43 yard field goal good,1.880,3.000
3,,,,KAN 30,14,24,"Jason Baker kicks off 60 yards, returned by Doug Gabriel for 21 yards (tackle by William Bartee). Penalty on Napoleon Harris: Offensive Holding, 10 yards",0.000,0.340
3,7:04,1,10,OAK 21,14,24,Rick Mirer pass complete to Jerry Rice for 4 yards (tackle by William Bartee),0.340,0.340
3,6:24,2,6,OAK 25,14,24,Charlie Garner for -5 yards,0.340,-1.020
3,6:07,3,11,OAK 20,14,24,Rick Mirer pass complete to Jerry Porter for 19 yards (tackle by Greg Wesley),-1.020,1.530
3,5:28,1,10,OAK 39,14,24,Tyrone Wheatley up the middle for no gain (tackle by John Browning),1.530,0.990
3,4:48,2,10,OAK 39,14,24,Rick Mirer pass complete to Jerry Porter for 8 yards (tackle by Scott Fujita),0.990,1.360
3,4:07,3,2,OAK 47,14,24,Rick Mirer pass complete to Tim Brown for 5 yards (tackle by Eric Warfield),1.360,2.390
3,3:27,1,10,KAN 48,14,24,Rick Mirer pass incomplete intended for Jerry Rice (defended by Jerome Woods),2.390,1.850
3,3:19,2,10,KAN 48,14,24,Rick Mirer pass incomplete,1.850,1.160
3,3:12,3,10,KAN 48,14,24,Rick Mirer pass incomplete intended for Jerry Rice (defended by Shawn Barber),1.160,0.070
3,3:08,4,10,KAN 48,14,24,"Shane Lechler punts 34 yards, returned by Dante Hall for 27 yards (tackle by Teyo Johnson)",0.070,-1.660
3,2:53,1,10,KAN 41,14,24,Priest Holmes up the middle for 5 yards (tackle by Eric Johnson),1.660,1.800
3,2:13,2,5,KAN 46,14,24,Trent Green pass incomplete intended for Priest Holmes (defended by Eric Barton),1.800,1.090
3,2:08,3,5,KAN 46,14,24,Trent Green pass incomplete intended for Johnnie Morton,1.090,-0.320
3,2:03,4,5,KAN 46,14,24,"Jason Baker punts 31 yards, fair catch by Phillip Buchanon",-0.320,-0.480
3,1:57,1,10,OAK 23,14,24,Tyrone Wheatley up the middle for 6 yards (tackle by Eric Downing),0.480,0.740
3,1:21,2,4,OAK 29,14,24,Rick Mirer pass incomplete,0.740,0.040
3,1:17,3,4,OAK 29,14,24,Rick Mirer up the middle for 20 yards (tackle by Greg Wesley),0.040,2.190
3,0:41,1,10,OAK 49,14,24,Tyrone Wheatley up the middle for 1 yard (tackle by Ryan Sims),2.190,1.780
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,KAN 50,14,24,Rick Mirer pass complete to Tim Brown for 3 yards (tackle by Dexter McCleon),1.780,1.490
4,14:34,3,6,KAN 47,20,24,"Rick Mirer pass complete to Jerry Rice for 47 yards, touchdown",1.490,7.000
4,,,,KAN 2,21,24,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,21,24,"Sebastian Janikowski kicks off 70 yards, touchback. Penalty on Shurron Pierson: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,,,,OAK 25,21,24,"Sebastian Janikowski kicks off 67 yards, returned by Dante Hall for 24 yards (tackle by Eric Johnson)",0.000,1.070
4,14:15,1,10,KAN 32,21,24,Trent Green pass complete to Jason Dunn for 12 yards (tackle by Anthony Dorsett). Penalty on Nnamdi Asomugha: Defensive Holding (Declined),1.070,1.860
4,13:57,1,10,KAN 44,21,24,Priest Holmes up the middle for 6 yards (tackle by Anthony Dorsett),1.860,2.130
4,13:20,2,4,KAN 50,21,24,Priest Holmes up the middle for -3 yards (tackle by Roderick Coleman),2.130,1.030
4,12:39,3,7,KAN 47,21,24,Trent Green left end for 11 yards,1.030,2.790
4,12:00,1,10,OAK 42,21,24,Priest Holmes right end for -1 yards (tackle by Eric Barton),2.790,2.110
4,11:22,2,11,OAK 43,21,24,Trent Green pass complete to Priest Holmes for no gain,2.110,1.420
4,10:55,3,11,OAK 43,21,24,Trent Green pass complete to Derrick Blaylock for 9 yards (tackle by Terrance Shaw),1.420,1.100
4,10:08,,,,21,24,Timeout #1 by Kansas City Chiefs,0.000,1.100
4,10:08,4,2,OAK 34,21,24,Trent Green pass incomplete intended for Omar Easy,1.100,-1.270
4,10:04,1,10,OAK 35,21,24,Tyrone Wheatley up the middle for no gain (tackle by Eric Hicks),1.270,0.720
4,9:31,2,10,OAK 35,21,24,Rick Mirer pass complete to Jerry Porter for 11 yards (tackle by Dexter McCleon),0.720,1.990
4,8:51,1,10,OAK 46,21,24,Charlie Garner up the middle for 2 yards (tackle by Shawn Barber),1.990,1.720
4,8:16,2,8,OAK 48,21,24,Rick Mirer up the middle for 2 yards (tackle by Scott Fujita),1.720,1.290
4,7:37,3,6,KAN 50,21,24,Rick Mirer pass incomplete intended for Jerry Rice,1.290,-0.060
4,7:32,4,6,KAN 50,21,24,Shane Lechler punts 42 yards,-0.060,0.380
4,7:24,1,10,KAN 8,21,24,Priest Holmes up the middle for 7 yards (tackle by Eric Barton),-0.380,-0.210
4,6:43,2,3,KAN 15,21,24,Priest Holmes right end for 1 yard (tackle by Napoleon Harris),-0.210,-0.480
4,6:05,3,2,KAN 16,21,24,Priest Holmes up the middle for 5 yards (tackle by Roderick Coleman and Sean Gilbert),-0.480,0.340
4,5:22,1,10,KAN 21,21,24,Priest Holmes left end for no gain (tackle by Eric Johnson),0.340,-0.200
4,4:39,2,10,KAN 21,21,24,Trent Green pass incomplete intended for Tony Richardson (defended by Chris Cooper),-0.200,-0.890
4,4:34,3,10,KAN 21,21,24,Trent Green pass complete to Dante Hall for 5 yards (tackle by Terrance Shaw),-0.890,-1.630
4,4:01,4,5,KAN 26,21,24,"Jason Baker punts 27 yards, returned by Phillip Buchanon for 27 yards (tackle by Jason Baker). Penalty on Phillip Buchanon: Unsportsmanlike Conduct, 15 yards",-1.630,-2.850
4,3:51,1,10,KAN 41,21,24,Tyrone Wheatley up the middle for no gain (tackle by Greg Wesley),2.850,2.310
4,3:14,2,10,KAN 41,21,24,Rick Mirer pass complete to Jerry Porter for 13 yards (tackle by Scott Fujita),2.310,3.710
4,2:39,1,10,KAN 28,21,24,Charlie Garner left end for 10 yards (tackle by Scott Fujita),3.710,4.370
4,2:34,,,,21,24,Timeout #2 by Kansas City Chiefs,0.000,4.370
4,2:34,1,10,KAN 18,21,24,Rick Mirer pass incomplete intended for Jerry Porter,4.370,3.800
4,2:34,2,10,KAN 18,21,24,"Penalty on Brad Badger: False Start, 5 yards (no play)",3.800,3.150
4,2:31,2,15,KAN 23,21,24,Rick Mirer sacked by Monty Beisel for 0 yards,3.150,2.480
4,2:26,3,15,KAN 23,21,24,Rick Mirer pass incomplete intended for Tim Brown,2.480,1.930
4,2:22,4,15,KAN 23,24,24,Sebastian Janikowski 41 yard field goal good,1.930,3.000
4,,,,OAK 30,24,24,"Sebastian Janikowski kicks off 54 yards, returned by Dante Hall for 29 yards (tackle by Clarence Love)",0.000,1.930
4,2:10,1,10,KAN 45,24,24,Trent Green pass complete to Marc Boerigter for 5 yards (tackle by Tyler Brayton),1.930,2.060
4,2:00,2,5,KAN 50,24,24,Trent Green pass complete to Tony Gonzalez for 8 yards (tackle by Nnamdi Asomugha),2.060,2.790
4,2:00,1,10,OAK 42,24,24,Trent Green pass complete to Priest Holmes for 13 yards (tackle by Lorenzo Bromell),2.790,3.640
4,1:13,1,10,OAK 29,24,24,Trent Green pass complete to Dante Hall for 6 yards (tackle by Terrance Shaw),3.640,3.910
4,0:53,2,4,OAK 23,24,24,Priest Holmes up the middle for no gain (tackle by Roderick Coleman),3.910,3.200
4,0:31,3,4,OAK 23,24,24,"Trent Green pass complete to Tony Gonzalez for no gain. Penalty on Tony Gonzalez: Offensive Pass Interference, 10 yards (no play)",3.200,1.880
4,0:25,3,14,OAK 33,24,24,Trent Green pass incomplete intended for Johnnie Morton,1.880,1.150
4,0:19,,,,24,24,Timeout #3 by Kansas City Chiefs,0.000,0.000
4,0:19,,,,24,24,Timeout #1 by Oakland Raiders,0.000,1.150
4,0:19,4,14,OAK 33,24,24,Trent Green pass complete to Marc Boerigter for 16 yards (tackle by Phillip Buchanon),1.150,4.440
4,0:09,,,,24,24,Timeout #2 by Oakland Raiders,0.000,4.440
4,0:09,1,10,OAK 17,24,27,Morten Andersen 35 yard field goal good,4.440,3.000
4,,,,KAN 30,24,27,"Jason Baker kicks off 39 yards, returned by Phillip Buchanon for 8 yards (tackle by Monty Beisel)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
