#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,0,0:06,0,Fumble
2,1,12:04,NYG 27,4,1:13,1,Fumble
3,1,9:01,NYG 47,1,0:22,0,Interception
4,1,5:53,NYG 20,3,1:28,-2,Punt
5,1,2:36,NYG 1,9,5:21,63,Punt
6,2,7:05,NYG 31,3,1:21,3,Punt
7,2,0:21,NYG 33,1,0:18,0,Interception
8,3,12:19,NYG 10,3,2:05,-9,Punt
9,3,7:50,NYG 31,3,1:00,-4,Punt
10,3,4:26,NYG 20,2,0:37,-6,Fumble
11,3,1:42,NYG 32,3,1:01,6,Punt
12,4,13:48,NYG 30,2,0:41,8,Fumble
13,4,10:35,NYG 20,3,1:32,-5,Punt
14,4,6:07,NYG 22,6,2:18,78,Touchdown
15,4,1:03,NYG 28,7,0:56,65,Downs
