#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:54,NYG 27,6,2:50,27,Touchdown
2,1,10:51,NYG 28,4,1:50,0,Field Goal
3,1,8:39,BAL 32,5,2:46,20,Punt
4,1,4:25,BAL 37,4,1:49,19,Punt
5,2,12:15,BAL 13,9,5:10,87,Touchdown
6,2,5:44,BAL 28,8,3:01,22,Fumble
7,2,2:43,BAL 27,9,2:22,73,Touchdown
8,2,0:03,NYG 26,1,0:03,0,Field Goal
9,3,15:00,BAL 32,5,2:41,14,Punt
10,3,10:14,NYG 35,7,2:24,27,Field Goal
11,3,6:50,BAL 41,5,2:24,23,Punt
12,3,3:49,NYG 14,4,2:07,14,Touchdown
13,3,0:41,BAL 36,3,1:53,-4,Punt
14,4,13:07,NYG 38,3,2:32,4,Punt
15,4,9:03,BAL 49,7,2:56,15,Punt
16,4,3:49,BAL 20,5,2:46,18,Punt
17,4,0:07,BAL 7,1,0:07,-1,End of Game
