Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,8,5,67,0,5,60,12.0,7,1.4,8.6,0,,0,0.0,0,89.1
James Proche,BAL,6,5,74,0,3,35,7.0,39,7.8,8.0,0,,0,0.0,0,118.1
Marquise Brown,BAL,5,4,91,1,2,64,16.0,27,6.8,19.2,0,,0,0.0,0,158.3
Sammy Watkins,BAL,7,4,49,0,3,38,9.5,11,2.8,13.7,0,,1,14.3,0,78.9
Devin Duvernay,BAL,6,3,31,0,1,18,6.0,13,4.3,12.7,0,,0,0.0,0,65.3
Patrick Ricard,BAL,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Le'Veon Bell,BAL,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6
Josh Oliver,BAL,1,0,0,0,,0,,0,,19.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Noah Fant,DEN,10,6,46,1,3,23,3.8,23,3.8,6.3,0,,0,0.0,0,104.6
Tim Patrick,DEN,6,3,39,0,2,22,7.3,17,5.7,12.3,0,,0,0.0,0,70.8
Courtland Sutton,DEN,8,3,47,0,2,31,10.3,16,5.3,19.8,0,,0,0.0,1,18.2
Javonte Williams,DEN,3,3,11,0,0,5,1.7,6,2.0,1.7,0,,0,0.0,0,81.9
Melvin Gordon,DEN,4,2,11,0,0,-4,-2.0,15,7.5,-0.8,2,1.0,0,0.0,0,56.2
Kendall Hinton,DEN,3,1,13,0,1,4,4.0,9,9.0,8.7,0,,1,33.3,0,47.9
Albert Okwuegbunam,DEN,2,1,11,0,1,8,8.0,3,3.0,21.0,0,,0,0.0,0,66.7
Diontae Spencer,DEN,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
