Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2,1:50,,,HOU 15,14,24,Ryan Succop kicks extra point good,0.000,0.000
2,1:50,,,TEN 35,14,24,"Ryan Succop kicks off 65 yards, returned by Chris Thompson for 42 yards (tackle by Brice McCain)",0.000,-1.730
2,1:43,1,10,HOU 42,14,24,"Deshaun Watson pass incomplete short right intended for DeAndre Hopkins. Penalty on Adoree' Jackson: Illegal Use of Hands, 5 yards (no play)",1.730,2.060
2,1:36,1,10,HOU 47,14,24,Deshaun Watson pass complete short right to Ryan Griffin for 7 yards (tackle by Adoree' Jackson),2.060,2.460
2,1:31,2,3,TEN 46,14,24,"Deshaun Watson pass incomplete deep right intended for Will Fuller. Penalty on Adoree' Jackson: Defensive Pass Interference, 45 yards (no play)",2.460,6.970
2,1:23,1,1,TEN 1,14,30,"Deshaun Watson right tackle for 1 yard, touchdown",6.970,7.000
2,1:19,,,TEN 15,14,30,Ka'imi Fairbairn kicks extra point no good,0.000,-1.000
2,1:19,,,HOU 35,14,30,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
2,1:19,1,10,TEN 25,14,30,Marcus Mariota pass incomplete deep left intended for Rishard Matthews is intercepted by Andre Hal at HOU-49,0.610,-2.190
2,1:12,1,10,HOU 49,14,30,Deshaun Watson middle for 10 yards (tackle by Kevin Byard),2.190,2.850
2,0:43,1,10,TEN 41,14,30,Deshaun Watson pass complete short middle to Lamar Miller for 2 yards (tackle by Brian Orakpo),2.850,0.000
2,0:36,,,,,,Timeout #2 by Houston Texans,0.000,-2.580
2,0:36,2,8,TEN 39,14,30,Deshaun Watson pass complete deep left to DeAndre Hopkins for 21 yards,2.580,4.370
2,0:29,1,10,TEN 18,14,30,Deshaun Watson pass incomplete deep right intended for Ryan Griffin,4.370,3.800
2,0:21,2,10,TEN 18,14,30,Deshaun Watson pass incomplete deep left intended for DeAndre Hopkins is intercepted by Kevin Byard at TEN-2 and returned for 7 yards,3.800,0.380
2,0:10,1,10,TEN 9,14,30,Marcus Mariota kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,14,30,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,HOU 25,14,30,Lamar Miller right guard for 9 yards (tackle by Jurrell Casey),0.610,1.280
3,14:27,2,1,HOU 34,14,30,Lamar Miller left guard for 2 yards (tackle by Wesley Woodyard),1.280,1.330
3,13:45,1,10,HOU 36,14,30,Deshaun Watson pass incomplete deep left intended for Bruce Ellington,1.330,0.790
3,13:39,2,10,HOU 36,14,30,Deshaun Watson pass complete short left to DeAndre Hopkins for 15 yards (tackle by Brian Orakpo),0.790,2.320
3,12:59,1,10,TEN 49,14,30,Deshaun Watson pass complete short right to Bruce Ellington for 4 yards (tackle by Logan Ryan),2.320,2.320
3,12:27,2,6,TEN 45,14,30,Lamar Miller right tackle for 3 yards (tackle by Austin Johnson),2.320,2.020
3,11:49,3,3,TEN 42,14,30,Deshaun Watson pass complete short right to DeAndre Hopkins for 6 yards (tackle by Adoree' Jackson),2.020,3.180
3,11:11,1,10,TEN 36,14,30,Lamar Miller left tackle for -1 yards (tackle by Wesley Woodyard and Nate Palmer),3.180,2.500
3,10:34,2,11,TEN 37,14,30,Deshaun Watson pass complete short left to DeAndre Hopkins for 5 yards,2.500,2.480
3,10:05,3,6,TEN 32,14,30,Deshaun Watson pass complete short middle to Bruce Ellington for 5 yards (tackle by LeShaun Sims),2.480,1.820
3,9:25,4,1,TEN 27,14,30,Deshaun Watson pass complete short left to DeAndre Hopkins for 4 yards (tackle by LeShaun Sims),1.820,4.040
3,8:45,1,10,TEN 23,14,30,"Deshaun Watson pass incomplete deep left intended for DeAndre Hopkins. Penalty on LeShaun Sims: Defensive Pass Interference, 13 yards (no play)",4.040,4.910
3,8:39,1,10,TEN 10,14,30,"Penalty on Ryan Griffin: False Start, 5 yards, Penalty on Chris Clark: False Start (Declined) (no play)",4.910,4.370
3,8:39,1,15,TEN 15,14,30,Deshaun Watson middle for 4 yards (tackle by Nate Palmer and Wesley Woodyard),4.370,4.020
3,8:03,2,11,TEN 11,14,30,Lamar Miller right tackle for 6 yards (tackle by Logan Ryan and Kevin Byard),4.020,4.260
3,7:24,3,5,TEN 5,14,30,"Penalty on Ryan Griffin: False Start, 5 yards (no play)",4.260,3.130
3,6:58,3,10,TEN 10,14,36,"Deshaun Watson pass complete short left to Will Fuller for 10 yards, touchdown",3.130,7.000
3,6:51,,,TEN 15,14,37,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,6:51,,,HOU 35,14,37,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
3,6:51,1,10,TEN 25,14,37,Matt Cassel pass complete short left to DeMarco Murray for 4 yards (tackle by Zach Cunningham),0.610,0.600
3,6:11,2,6,TEN 29,14,37,DeMarco Murray left tackle for 3 yards (tackle by Benardrick McKinney),0.600,0.300
3,5:25,3,3,TEN 32,14,37,Matt Cassel pass incomplete short right intended for Rishard Matthews,0.300,-1.240
3,5:21,4,3,TEN 32,14,37,"Brett Kern punts 54 yards, out of bounds",-1.240,0.280
3,5:12,1,10,HOU 14,14,37,D'Onta Foreman left guard for 5 yards (tackle by Brian Orakpo),-0.280,-0.040
3,4:37,2,5,HOU 19,14,37,D'Onta Foreman right tackle for -1 yards (tackle by Austin Johnson),-0.040,-0.920
3,3:53,3,6,HOU 18,14,37,Deshaun Watson pass complete short left to Will Fuller for 3 yards (tackle by Logan Ryan),-0.920,-1.960
3,3:43,4,3,HOU 21,14,37,"Shane Lechler punts 61 yards, returned by Adoree' Jackson for 3 yards (tackle by Jordan Todman)",-1.960,-0.340
3,3:27,1,10,TEN 21,14,37,Matt Cassel pass complete short right to DeMarco Murray for no gain,0.340,-0.200
3,2:44,2,10,TEN 21,14,37,DeMarco Murray right tackle for 3 yards (tackle by Christian Covington and Andre Hal),-0.200,-0.490
3,1:59,3,7,TEN 24,14,37,Matt Cassel pass incomplete short left intended for Delanie Walker,-0.490,-1.770
3,1:54,4,7,TEN 24,14,37,"Brett Kern punts 49 yards, out of bounds",-1.770,-0.740
3,1:46,1,10,HOU 27,14,37,Deshaun Watson pass complete short left to DeAndre Hopkins for 13 yards (tackle by LeShaun Sims),0.740,1.600
3,1:05,1,10,HOU 40,14,37,D'Onta Foreman middle for 1 yard (tackle by Jurrell Casey and Avery Williamson),1.600,1.190
3,0:21,2,9,HOU 41,14,37,"D'Onta Foreman left end for 3 yards (tackle by Logan Ryan). Penalty on Jurrell Casey: Defensive Offside, 5 yards (no play)",1.190,1.860
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,HOU 46,14,37,Deshaun Watson pass incomplete deep right intended for Will Fuller (defended by Adoree' Jackson),1.860,1.160
4,14:54,3,4,HOU 46,14,37,Deshaun Watson pass complete short right to Lamar Miller for 14 yards (tackle by Kevin Byard),1.160,2.920
4,14:16,1,10,TEN 40,14,37,D'Onta Foreman right guard for 3 yards (tackle by Adoree' Jackson),2.920,2.780
4,13:34,2,7,TEN 37,14,37,D'Onta Foreman right tackle for no gain (tackle by Sylvester Williams),2.780,2.080
4,12:48,3,7,TEN 37,14,37,"Deshaun Watson pass incomplete short middle intended for Lamar Miller. Penalty on Erik Walden: Roughing the Passer, 15 yards, Penalty on Jayon Brown: Defensive Pass Interference (Declined) (no play)",2.080,4.110
4,12:43,1,10,TEN 22,14,37,Bruce Ellington right end for 13 yards (tackle by Kevin Byard and Erik Walden),4.110,5.140
4,12:04,1,9,TEN 9,14,37,Lamar Miller left guard for 1 yard (tackle by Jurrell Casey and Wesley Woodyard),5.140,4.570
4,11:25,2,8,TEN 8,14,43,"Deshaun Watson pass complete short right to Lamar Miller for 8 yards, touchdown",4.570,7.000
4,11:19,,,TEN 15,14,44,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,11:19,,,HOU 35,14,44,"Ka'imi Fairbairn kicks off 71 yards, returned by Adoree' Jackson for 48 yards (tackle by Ka'imi Fairbairn)",0.000,-1.730
4,11:11,1,10,TEN 42,14,44,Matt Cassel pass incomplete deep right intended for Taywan Taylor (defended by Johnathan Joseph),1.730,1.190
4,11:04,2,10,TEN 42,14,44,Matt Cassel pass incomplete deep left intended for Rishard Matthews is intercepted by Marcus Gilchrist at HOU-41 and returned for 17 yards,1.190,-2.790
4,10:55,1,10,TEN 42,14,44,D'Onta Foreman left tackle for 16 yards (tackle by Curtis Riley),2.790,3.840
4,10:17,1,10,TEN 26,14,44,D'Onta Foreman right guard for 2 yards (tackle by Karl Klug),3.840,3.570
4,9:38,2,8,TEN 24,14,44,D'Onta Foreman right end for 2 yards (tackle by Erik Walden),3.570,3.140
4,8:52,3,6,TEN 22,14,44,Deshaun Watson pass incomplete short right intended for Lamar Miller,3.140,2.020
4,8:44,4,6,TEN 22,14,47,Ka'imi Fairbairn 40 yard field goal good,2.020,3.000
4,8:39,,,HOU 35,14,47,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
4,8:39,1,10,TEN 25,14,53,"Matt Cassel pass incomplete short middle intended for Delanie Walker is intercepted by Dylan Cole at TEN-25 and returned for 25 yards, touchdown",0.610,-7.000
4,,,,TEN 15,14,54,Ka'imi Fairbairn kicks extra point good,,
4,8:31,,,HOU 35,14,54,"Ka'imi Fairbairn kicks off 62 yards, returned by Adoree' Jackson for 16 yards (tackle by Jordan Todman). Penalty on Eric Weems: Offensive Holding (Offsetting), Penalty on Brennan Scarlett: Unnecessary Roughness (Offsetting)",0.000,0.380
4,8:19,1,10,TEN 3,14,54,Derrick Henry left guard for 2 yards (tackle by Brandon Dunn and Corey Moore),-0.380,-0.630
4,7:40,2,8,TEN 5,14,54,Derrick Henry left end for no gain (tackle by Jadeveon Clowney),-0.630,-1.190
4,6:57,3,8,TEN 5,14,54,Matt Cassel pass complete short left to Delanie Walker for 10 yards (tackle by Johnthan Banks),-1.190,-0.220
4,6:30,1,10,TEN 15,14,54,Matt Cassel pass complete short left to Eric Decker for 7 yards (tackle by Johnthan Banks),-0.220,0.350
4,6:03,2,3,TEN 22,14,54,"Matt Cassel sacked by Jadeveon Clowney for -7 yards. Matt Cassel fumbles (forced by Jadeveon Clowney), recovered by Brandon Dunn at TEN-15 (tackle by Matt Cassel)",0.350,-4.580
4,5:50,1,10,TEN 15,14,54,D'Onta Foreman left guard for no gain (tackle by Logan Ryan),4.580,3.950
4,5:08,2,10,TEN 15,14,54,Tom Savage sacked by Derrick Morgan for -8 yards,3.950,2.280
4,4:26,3,18,TEN 23,14,54,Alfred Blue left guard for 8 yards (tackle by Jayon Brown and Wesley Woodyard),2.280,2.440
4,3:39,4,10,TEN 15,14,57,Ka'imi Fairbairn 33 yard field goal good,2.440,3.000
4,3:34,,,HOU 35,14,57,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
4,3:34,1,10,TEN 25,14,57,Derrick Henry left guard for no gain (tackle by Christian Covington and Dylan Cole),0.610,0.060
4,3:08,2,10,TEN 25,14,57,Matt Cassel sacked by Dylan Cole for -1 yards,0.060,-0.760
4,2:24,3,11,TEN 24,14,57,Matt Cassel pass incomplete short right intended for Rishard Matthews,-0.760,-1.770
4,2:18,4,11,TEN 24,14,57,"Brett Kern punts 50 yards, returned by Chris Thompson for no gain",-1.770,-0.670
4,2:06,1,10,HOU 26,14,57,Alfred Blue middle for 5 yards (tackle by Curtis Riley),0.670,0.810
4,2:00,2,5,HOU 31,14,57,Alfred Blue right guard for no gain (tackle by Wesley Woodyard and Austin Johnson),0.810,0.100
4,1:14,3,5,HOU 31,14,57,Alfred Blue right end for -1 yards (tackle by Sylvester Williams),0.100,-1.370
4,0:28,4,6,HOU 30,14,57,Shane Lechler punts 61 yards,-1.370,0.380
4,0:16,1,10,TEN 9,14,57,David Fluellen right tackle for 3 yards (tackle by Brennan Scarlett and Brandon Dunn),-0.380,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
