Quarter,Time,Down,ToGo,Location,BUF,PIT,Detail,EPB,EPA
1,10:11,2,10,PIT 45,0,0,"James Conner up the middle for 7 yards (tackle by Micah Hyde). Penalty on Devlin Hodges: Illegal Motion, 5 yards (no play)",1.380,0.710
1,9:45,2,15,PIT 40,0,0,Devlin Hodges pass complete short right to James Conner for no gain (tackle by Ed Oliver and Tremaine Edmunds),0.710,0.040
1,8:57,3,15,PIT 40,0,0,Devlin Hodges pass deep right intended for James Washington is intercepted by Tre'Davious White at BUF-25 and returned for no gain,0.040,-0.610
1,8:50,1,10,BUF 25,0,0,Devin Singletary up the middle for 4 yards (tackle by Mark Barron),0.610,0.600
1,8:18,2,6,BUF 29,0,0,Josh Allen pass complete short left to John Brown for 6 yards (tackle by Steven Nelson),0.600,1.270
1,7:41,1,10,BUF 35,0,0,Josh Allen up the middle for 2 yards (tackle by Cameron Heyward),1.270,0.990
1,7:03,2,8,BUF 37,0,0,Devin Singletary right tackle for 4 yards (tackle by Devin Bush),0.990,0.830
1,6:22,3,4,BUF 41,0,0,Josh Allen pass incomplete short middle intended for Cole Beasley,0.830,-0.650
1,6:16,4,4,BUF 41,0,0,"Corey Bojorquez punts 41 yards, fair catch by Diontae Johnson at PIT-18",-0.650,-0.040
1,6:09,1,10,PIT 18,0,0,Benny Snell right guard for 2 yards (tackle by Tremaine Edmunds and Ed Oliver),0.040,-0.130
1,5:23,2,8,PIT 20,0,0,Devlin Hodges pass complete short right to Johnny Holton for -2 yards (tackle by Tre'Davious White),-0.130,-1.170
1,4:42,3,10,PIT 18,0,0,Devlin Hodges pass complete short left to Nick Vannett for no gain (tackle by Levi Wallace),-1.170,-2.240
1,3:56,4,10,PIT 18,0,0,Jordan Berry punts 22 yards downed by Tyler Matakevich,-2.240,-2.920
1,3:45,1,10,PIT 40,0,0,Josh Allen sacked by and Vince Williams for -8 yards and T.J. Watt for -8 yards,2.920,1.290
1,3:01,2,18,PIT 48,0,0,Josh Allen pass incomplete deep left intended for John Brown,1.290,0.630
1,2:56,3,18,PIT 48,0,0,Josh Allen up the middle for 12 yards (tackle by Terrell Edmunds),0.630,0.880
1,1:55,4,6,PIT 36,0,0,Josh Allen pass complete short left to John Brown for 10 yards (tackle by Steven Nelson),0.880,3.840
1,1:33,1,10,PIT 26,0,0,Devin Singletary right tackle for 2 yards (tackle by Bud Dupree),3.840,3.570
1,0:56,2,8,PIT 24,0,0,Josh Allen pass complete short left to Cole Beasley for 6 yards (tackle by Mike Hilton),3.570,3.750
1,0:29,3,2,PIT 18,0,0,Devin Singletary up the middle for 3 yards (tackle by Anthony Chickillo),3.750,4.580
Quarter,Time,Down,ToGo,Location,BUF,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 15,0,0,Devin Singletary left tackle for 14 yards (tackle by Mark Barron and Bud Dupree),4.580,6.970
2,14:26,1,1,PIT 1,6,0,"Josh Allen left guard for 1 yard, touchdown",6.970,7.000
2,14:22,,,PIT 15,7,0,Stephen Hauschka kicks extra point good,0.000,0.000
2,14:22,,,BUF 35,7,0,"Stephen Hauschka kicks off 61 yards, returned by Kerrith Whyte for 24 yards (tackle by Senorise Perry)",0.000,0.810
2,14:17,1,10,PIT 28,7,0,Devlin Hodges pass complete deep left to James Washington for 34 yards (tackle by Micah Hyde),0.810,3.050
2,13:34,1,10,BUF 38,7,0,"Devlin Hodges aborted snap, recovered by Devlin Hodges at BUF-40. Penalty on Jordan Phillips: Defensive Offside, 5 yards (no play)",3.050,3.780
2,13:10,1,5,BUF 33,7,0,Kerrith Whyte right tackle for 5 yards (tackle by Tremaine Edmunds),3.780,3.710
2,12:29,1,10,BUF 28,7,0,Jaylen Samuels right guard for -3 yards (tackle by Tremaine Edmunds and Trent Murphy),3.710,2.760
2,11:42,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,11:42,2,13,BUF 31,7,0,Devlin Hodges pass incomplete deep left intended for James Washington,2.760,2.080
2,11:36,3,13,BUF 31,7,0,Devlin Hodges pass incomplete deep left intended for James Washington,2.080,1.320
2,11:31,4,13,BUF 31,7,3,Chris Boswell 49 yard field goal good,1.320,3.000
2,11:26,,,PIT 35,7,3,"Chris Boswell kicks off 68 yards, returned by Andre Roberts for 27 yards (tackle by Kameron Kelly)",0.000,0.540
2,11:21,1,10,BUF 24,7,3,Josh Allen pass complete short left to John Brown for 8 yards (tackle by Steven Nelson),0.540,1.080
2,10:53,2,2,BUF 32,7,3,Devin Singletary right tackle for 2 yards (tackle by Vince Williams),1.080,1.200
2,10:11,1,10,BUF 34,7,3,Josh Allen pass complete short left to John Brown for 7 yards (tackle by Steven Nelson),1.200,1.600
2,9:33,2,3,BUF 41,7,3,Devin Singletary right guard for 7 yards (tackle by Cameron Heyward),1.600,2.130
2,8:53,1,10,BUF 48,7,3,Devin Singletary right tackle for 2 yards (tackle by Daniel McCullers),2.130,1.850
2,8:13,2,8,BUF 50,7,3,Josh Allen pass incomplete short left intended for Cole Beasley,1.850,1.160
2,8:10,3,8,BUF 50,7,3,Josh Allen pass incomplete short middle intended for Cole Beasley (defended by Cameron Heyward),1.160,-0.060
2,8:06,4,8,BUF 50,7,3,"Corey Bojorquez punts 37 yards, returned by Diontae Johnson for 13 yards (tackle by Reid Ferguson)",-0.060,-0.670
2,7:57,1,10,PIT 26,7,3,James Conner up the middle for no gain (tackle by Taron Johnson),0.670,0.130
2,7:20,2,10,PIT 26,7,3,James Conner right tackle for no gain (tackle by Matt Milano),0.130,-0.560
2,6:38,3,10,PIT 26,7,3,Devlin Hodges pass incomplete short left intended for Nick Vannett,-0.560,-1.630
2,6:33,4,10,PIT 26,7,3,"Jordan Berry punts 58 yards, returned by Andre Roberts for 12 yards (tackle by Tyler Matakevich). Penalty on Lorenzo Alexander: Illegal Block Above the Waist, 10 yards",-1.630,-0.040
2,6:21,1,10,BUF 18,7,3,Devin Singletary right tackle for 4 yards (tackle by Javon Hargrave),0.040,0.140
2,5:47,2,6,BUF 22,7,3,Devin Singletary left guard for -2 yards (tackle by Devin Bush),0.140,-0.910
2,5:02,3,8,BUF 20,7,3,"Josh Allen sacked by Bud Dupree for no gain. Penalty on Bud Dupree: Defensive Offside, 5 yards (no play)",-0.910,-0.270
2,4:35,3,3,BUF 25,7,3,Josh Allen pass complete short right to Andre Roberts for 7 yards (tackle by Cameron Sutton),-0.270,1.070
2,3:55,1,10,BUF 32,7,3,Frank Gore up the middle for 5 yards (tackle by Cameron Heyward and Tyson Alualu),1.070,1.200
2,3:08,2,5,BUF 37,7,3,"Penalty on Dion Dawkins: False Start, 5 yards (no play)",1.200,0.530
2,2:42,2,10,BUF 32,7,3,Josh Allen pass deep middle intended for Cole Beasley is intercepted by Steven Nelson at PIT-47 and returned for 33 yards,0.530,-4.240
2,2:28,1,10,BUF 20,7,3,"Kerrith Whyte left end for no gain (tackle by Tremaine Edmunds). Penalty on Kevin Johnson: Face Mask (15 Yards), 10 yards (no play)",4.240,4.910
2,2:00,1,10,BUF 10,7,3,"Maurkice Pouncey aborted snap, recovered by James Conner at BUF-15, lateral to Trent Murphy for no gain, lateral to Diontae Johnson for no gain. Diontae Johnson fumbles (forced by Trent Murphy), recovered by Jordan Poyer at BUF-9",4.910,0.380
2,1:53,1,10,BUF 9,7,3,Devin Singletary left tackle for 4 yards (tackle by Terrell Edmunds),-0.380,-0.480
2,1:05,,,,,,Timeout #1 by Buffalo Bills,,
2,1:05,2,6,BUF 13,7,3,Devin Singletary up the middle for 5 yards (tackle by Mike Hilton and Mark Barron),-0.480,-0.370
2,0:18,3,1,BUF 18,7,3,Devin Singletary right guard for 3 yards (tackle by Terrell Edmunds),-0.370,0.340
Quarter,Time,Down,ToGo,Location,BUF,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,7,3,"Stephen Hauschka kicks off 50 yards, returned by Kerrith Whyte for 16 yards (tackle by Jordan Poyer and Jaquan Johnson)",0.000,1.000
3,14:53,1,10,PIT 31,7,3,"Devlin Hodges pass complete deep right to Diontae Johnson for 29 yards (tackle by Matt Milano). Diontae Johnson fumbles (forced by Matt Milano), recovered by Tevin Jones at BUF-38 (tackle by Levi Wallace)",1.000,3.050
3,14:01,1,10,BUF 38,7,3,Devlin Hodges pass complete short left to James Washington for 7 yards (tackle by Levi Wallace),3.050,3.450
3,13:28,2,3,BUF 31,7,3,Devlin Hodges pass incomplete deep right,3.450,2.740
3,13:21,3,3,BUF 31,7,3,Devlin Hodges pass complete short middle to Zach Gentry for 4 yards (tackle by Matt Milano),2.740,3.780
3,12:52,1,10,BUF 27,7,3,James Conner up the middle for 17 yards (tackle by Levi Wallace and Jordan Poyer),3.780,4.910
3,12:04,1,10,BUF 10,7,3,Benny Snell right guard for -1 yards (tackle by Shaq Lawson and Matt Milano),4.910,4.020
3,11:24,2,11,BUF 11,7,9,"Devlin Hodges pass complete short right to James Conner for 11 yards, touchdown",4.020,7.000
3,11:18,,,BUF 15,7,10,Chris Boswell kicks extra point good,0.000,0.000
3,11:18,,,PIT 35,7,10,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,11:18,1,10,BUF 25,7,10,Devin Singletary right tackle for 9 yards (tackle by Cameron Heyward and Terrell Edmunds),0.610,1.280
3,10:36,2,1,BUF 34,7,10,Devin Singletary up the middle for 3 yards (tackle by Javon Hargrave and Cameron Heyward),1.280,1.400
3,9:55,1,10,BUF 37,7,10,Josh Allen pass incomplete short right intended for Patrick DiMarco,1.400,0.860
3,9:52,2,10,BUF 37,7,10,Josh Allen pass incomplete deep right intended for Andre Roberts,0.860,0.170
3,9:46,3,10,BUF 37,7,10,Josh Allen pass complete deep left to John Brown for 20 yards (tackle by Terrell Edmunds),0.170,2.720
3,9:10,,,,,,Timeout #1 by Buffalo Bills,,
3,9:10,1,10,PIT 43,7,10,"Devin Singletary right tackle for 11 yards (tackle by T.J. Watt). Devin Singletary fumbles (forced by T.J. Watt), recovered by Mike Hilton at PIT-31 (tackle by Jon Feliciano)",2.720,-1.000
3,9:01,1,10,PIT 31,7,10,Devlin Hodges pass complete short middle to Jaylen Samuels for 5 yards (tackle by Tremaine Edmunds),1.000,1.140
3,8:18,2,5,PIT 36,7,10,"Devlin Hodges sacked by Shaq Lawson for -4 yards. Devlin Hodges fumbles (forced by Shaq Lawson), recovered by Alejandro Villanueva at PIT-32",1.140,-0.100
3,7:28,3,9,PIT 32,7,10,Devlin Hodges sacked by Trent Murphy for -7 yards,-0.100,-1.700
3,6:55,4,16,PIT 25,7,10,Jordan Berry punts 39 yards out of bounds,-1.700,-1.330
3,6:48,1,10,BUF 36,7,10,"Josh Allen pass complete short left to Devin Singletary for 1 yard (tackle by Steven Nelson). Penalty on Dion Dawkins: Illegal Block Above the Waist, 10 yards",1.330,0.740
3,6:21,1,19,BUF 27,7,10,Josh Allen right guard for 6 yards (tackle by Cameron Heyward),0.740,0.390
3,5:41,2,13,BUF 33,7,10,Frank Gore up the middle for no gain (tackle by Cameron Heyward),0.390,-0.300
3,4:58,3,13,BUF 33,7,10,Josh Allen pass incomplete deep middle intended for Cole Beasley,-0.300,-1.180
3,4:54,4,13,BUF 33,7,10,"Corey Bojorquez punts 43 yards, returned by Diontae Johnson for 7 yards (tackle by Siran Neal)",-1.180,-1.000
3,4:46,1,10,PIT 31,7,10,"Penalty on Vincent Taylor: Encroachment, 5 yards (no play)",1.000,1.730
3,4:46,1,5,PIT 36,7,10,James Conner right guard for 3 yards (tackle by Tre'Davious White),1.730,1.540
3,4:06,2,2,PIT 39,7,10,Devlin Hodges pass complete short left to Johnny Holton for 1 yard (tackle by Lorenzo Alexander),1.540,0.960
3,3:26,3,1,PIT 40,7,10,Devlin Hodges up the middle for 4 yards (tackle by Tremaine Edmunds),0.960,1.860
3,2:45,1,10,PIT 44,7,10,Devlin Hodges pass complete short left to James Washington for 8 yards (tackle by Kevin Johnson),1.860,2.400
3,2:16,2,2,BUF 48,7,10,James Conner up the middle for 5 yards (tackle by Vincent Taylor),2.400,2.720
3,1:34,1,10,BUF 43,7,10,Devlin Hodges pass short right intended for Diontae Johnson is intercepted by Tre'Davious White at BUF-33 and returned for 49 yards,2.720,-4.370
3,1:24,1,10,PIT 18,7,10,Frank Gore up the middle for 9 yards (tackle by Terrell Edmunds),4.370,5.420
3,0:44,2,1,PIT 9,7,10,Frank Gore right tackle for -1 yards (tackle by Devin Bush and Cameron Heyward),5.420,4.510
Quarter,Time,Down,ToGo,Location,BUF,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,PIT 10,7,10,Josh Allen left guard for 2 yards (tackle by Minkah Fitzpatrick),4.510,5.370
4,14:28,1,8,PIT 8,7,10,Frank Gore right tackle for -2 yards (tackle by Joe Haden),5.370,4.190
4,13:47,2,10,PIT 10,7,10,Frank Gore right tackle for -5 yards (tackle by T.J. Watt and Vince Williams),4.190,2.930
4,13:05,3,15,PIT 15,7,10,Devin Singletary right guard for -3 yards (tackle by T.J. Watt),2.930,2.250
4,12:27,4,18,PIT 18,10,10,Stephen Hauschka 36 yard field goal good,2.250,3.000
4,12:23,,,BUF 35,10,10,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
4,12:23,1,10,PIT 25,10,10,Devlin Hodges pass complete short right to James Washington for 2 yards (tackle by Jordan Poyer),0.610,0.330
4,11:46,2,8,PIT 27,10,10,Devlin Hodges pass complete short left to James Conner for -7 yards (tackle by Shaq Lawson),0.330,-1.290
4,11:03,3,15,PIT 20,10,10,Devlin Hodges pass complete short middle to Nick Vannett for 12 yards (tackle by Tremaine Edmunds and Matt Milano),-1.290,-1.240
4,10:20,4,3,PIT 32,10,10,"Penalty on Kameron Canaday: False Start, 5 yards (no play)",-1.240,-1.570
4,10:11,4,8,PIT 27,10,10,"Jordan Berry punts 43 yards, fair catch by Andre Roberts at BUF-30",-1.570,-0.940
4,10:03,1,10,BUF 30,10,10,Josh Allen pass complete deep left to John Brown for 40 yards (tackle by Steven Nelson). Penalty on Steven Nelson: Defensive Pass Interference (Declined),0.940,3.580
4,9:39,1,10,PIT 30,10,10,Josh Allen pass incomplete deep left intended for John Brown,3.580,3.030
4,9:33,2,10,PIT 30,10,10,Devin Singletary right tackle for 15 yards (tackle by Terrell Edmunds),3.030,4.580
4,8:59,1,10,PIT 15,10,10,"Devin Singletary right tackle for no gain (tackle by Tyson Alualu). Devin Singletary fumbles (forced by Tyson Alualu), recovered by John Brown at PIT-14 (tackle by Terrell Edmunds)",4.580,4.110
4,8:04,2,9,PIT 14,10,10,Josh Allen pass incomplete short middle intended for John Brown (defended by Tyson Alualu),4.110,3.240
4,8:00,3,9,PIT 14,16,10,"Josh Allen pass complete short right to Tyler Kroft for 14 yards, touchdown",3.240,7.000
4,7:55,,,PIT 15,17,10,Stephen Hauschka kicks extra point good,0.000,0.000
4,7:55,,,BUF 35,17,10,"Stephen Hauschka kicks off 64 yards, returned by Kerrith Whyte for 23 yards (tackle by Kurt Coleman)",0.000,0.540
4,7:50,1,10,PIT 24,17,10,Devlin Hodges pass incomplete short right intended for James Washington,0.540,0.000
4,7:46,2,10,PIT 24,17,10,Devlin Hodges pass incomplete short left intended for James Conner,0.000,-0.690
4,7:43,3,10,PIT 24,17,10,Devlin Hodges pass incomplete short left,-0.690,-1.770
4,7:37,4,10,PIT 24,17,10,"Jordan Berry punts 53 yards, fair catch by Andre Roberts at BUF-23",-1.770,-0.480
4,7:30,1,10,BUF 23,17,10,Devin Singletary right guard for no gain (tackle by Anthony Chickillo and Bud Dupree),0.480,-0.070
4,6:50,2,10,BUF 23,17,10,Devin Singletary up the middle for no gain (tackle by Tyson Alualu and Vince Williams),-0.070,-0.760
4,6:07,3,10,BUF 23,17,10,Josh Allen up the middle for 6 yards (tackle by Devin Bush),-0.760,-1.440
4,5:21,4,4,BUF 29,17,10,"Corey Bojorquez punts 52 yards, fair catch by Diontae Johnson at PIT-19",-1.440,-0.150
4,5:13,1,10,PIT 19,17,10,Devlin Hodges pass complete short right to Diontae Johnson for 4 yards (tackle by Taron Johnson),0.150,0.210
4,4:41,2,6,PIT 23,17,10,Devlin Hodges pass complete short left to Diontae Johnson for 10 yards (tackle by Micah Hyde),0.210,1.140
4,3:55,1,10,PIT 33,17,10,Devlin Hodges pass complete short right to Nick Vannett for 7 yards (tackle by Tre'Davious White),1.140,1.540
4,3:50,2,3,PIT 40,17,10,Jaylen Samuels up the middle for 2 yards (tackle by Vincent Taylor and Taron Johnson),1.540,1.090
4,3:10,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,3:10,3,1,PIT 42,17,10,Devlin Hodges pass complete deep right to James Washington for 32 yards (tackle by Taron Johnson),1.090,3.840
4,3:04,1,10,BUF 26,17,10,"Penalty on PIT: Delay of Game, 5 yards (no play)",3.840,3.510
4,3:04,1,15,BUF 31,17,10,Devlin Hodges pass incomplete short middle intended for Tevin Jones (defended by Tremaine Edmunds),3.510,2.620
4,2:59,2,15,BUF 31,17,10,Devlin Hodges sacked by Jordan Phillips for -5 yards,2.620,1.290
4,2:19,3,20,BUF 36,17,10,Devlin Hodges pass complete short right to Nick Vannett for 13 yards (tackle by Taron Johnson and Tre'Davious White),1.290,1.930
4,2:00,,,,,,Timeout #2 by Buffalo Bills,,
4,2:00,4,7,BUF 23,17,10,Devlin Hodges pass deep left intended for Deon Cain is intercepted by Jordan Poyer at BUF-0 and returned for no gain,1.930,-0.280
4,1:54,1,10,BUF 20,17,10,Frank Gore up the middle for 4 yards (tackle by Terrell Edmunds),0.280,0.270
4,1:49,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,1:49,2,6,BUF 24,17,10,Frank Gore right guard for 2 yards (tackle by Cameron Heyward and Tyson Alualu),0.270,-0.160
4,1:43,,,,,,Timeout #3 by Pittsburgh Steelers,,
4,1:43,3,4,BUF 26,17,10,Frank Gore up the middle for no gain (tackle by Terrell Edmunds). Penalty on Quinton Spain: Offensive Holding (Declined),-0.160,-1.630
4,1:40,4,4,BUF 26,17,10,Corey Bojorquez punts 31 yards downed by Kurt Coleman,-1.630,-1.800
4,1:31,1,10,PIT 43,17,10,"Devlin Hodges pass complete short left to James Conner for 5 yards (tackle by Levi Wallace). Penalty on Matt Milano: Face Mask (15 Yards), 15 yards",1.800,3.120
4,1:22,1,10,BUF 37,17,10,Devlin Hodges pass complete short right to Nick Vannett for 8 yards (tackle by Taron Johnson),3.120,3.650
4,1:01,2,2,BUF 29,17,10,"Penalty on Alejandro Villanueva: False Start, 5 yards (no play)",3.650,2.980
4,0:49,2,7,BUF 34,17,10,Devlin Hodges pass incomplete deep right intended for James Washington,2.980,2.280
4,0:44,3,7,BUF 34,17,10,Devlin Hodges pass complete short right to Diontae Johnson for 8 yards,2.280,3.840
4,0:39,1,10,BUF 26,17,10,Devlin Hodges sacked by Jordan Phillips for -8 yards,3.840,2.220
4,0:15,2,18,BUF 34,17,10,Devlin Hodges pass deep left intended for James Washington is intercepted by Levi Wallace at BUF-0 and returned for no gain,2.220,-0.280
4,0:06,1,10,BUF 20,17,10,Josh Allen kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
