Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Quinton Spain,G,65,100%,0,0%,3,13%
Dion Dawkins,T,65,100%,0,0%,3,13%
Cody Ford,T,65,100%,0,0%,3,13%
Josh Allen,QB,65,100%,0,0%,0,0%
Mitch Morse,C,65,100%,0,0%,0,0%
John Brown,WR,61,94%,0,0%,0,0%
Jon Feliciano,G,58,89%,0,0%,3,13%
Devin Singletary,RB,46,71%,0,0%,0,0%
Cole Beasley,WR,45,69%,0,0%,0,0%
Lee Smith,TE,31,48%,0,0%,6,25%
Dawson Knox,TE,31,48%,0,0%,0,0%
Isaiah McKenzie,WR,30,46%,0,0%,0,0%
Patrick DiMarco,FB,25,38%,0,0%,10,42%
Tyler Kroft,TE,19,29%,0,0%,9,38%
Frank Gore,RB,19,29%,0,0%,0,0%
Andre Roberts,WR,17,26%,0,0%,9,38%
Spencer Long,C,7,11%,0,0%,3,13%
Jordan Poyer,SS,1,2%,59,100%,6,25%
Matt Milano,LB,0,0%,59,100%,8,33%
Tremaine Edmunds,LB,0,0%,59,100%,2,8%
Micah Hyde,FS,0,0%,59,100%,2,8%
Tre'Davious White,CB,0,0%,58,98%,2,8%
Taron Johnson,CB,0,0%,48,81%,6,25%
Jerry Hughes,DE,0,0%,44,75%,0,0%
Levi Wallace,CB,0,0%,39,66%,0,0%
Trent Murphy,DE,0,0%,38,64%,3,13%
Ed Oliver,DT,0,0%,35,59%,0,0%
Jordan Phillips,DT,0,0%,34,58%,2,8%
Shaq Lawson,DE,0,0%,33,56%,2,8%
Star Lotulelei,DT,0,0%,30,51%,2,8%
Kevin Johnson,CB,0,0%,21,36%,14,58%
Lorenzo Alexander,LB,0,0%,20,34%,14,58%
Vincent Taylor,DT,0,0%,11,19%,0,0%
Darryl Johnson,DE,0,0%,2,3%,14,58%
Siran Neal,SS,0,0%,0,0%,19,79%
Senorise Perry,RB,0,0%,0,0%,19,79%
Julian Stanford,LB,0,0%,0,0%,19,79%
Robert Foster,WR,0,0%,0,0%,14,58%
Kurt Coleman,FS,0,0%,0,0%,13,54%
Corey Thompson,LB,0,0%,0,0%,13,54%
Jaquan Johnson,SS,0,0%,0,0%,13,54%
Reid Ferguson,LS,0,0%,0,0%,9,38%
Corey Bojorquez,P,0,0%,0,0%,9,38%
Stephen Hauschka,K,0,0%,0,0%,7,29%
Ryan Bates,T,0,0%,0,0%,3,13%
