Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Taron Johnson,BUF,0,6,5,83.3%,61,12.2,10.2,0,109.0,8.0,32,29,4,1,0,0.0,1,6,2,25.0%
Tre'Davious White,BUF,2,10,5,50.0%,50,10.0,5.0,0,25.0,12.5,31,19,0,0,0,0.0,0,4,2,33.3%
Levi Wallace,BUF,1,8,4,50.0%,28,7.0,3.5,0,18.7,10.3,18,10,0,0,0,0.0,0,6,2,25.0%
Matt Milano,BUF,0,3,3,100.0%,9,3.0,3.0,1,118.7,-2.3,-7,16,4,0,0,0.0,0,5,1,16.7%
Tremaine Edmunds,BUF,0,4,2,50.0%,9,4.5,2.3,0,56.2,3.0,2,7,4,1,0,0.0,1,7,2,22.2%
Lorenzo Alexander,BUF,0,1,1,100.0%,1,1.0,1.0,0,79.2,1.0,1,0,4,0,1,0.0,1,1,0,0.0%
Micah Hyde,BUF,0,1,1,100.0%,34,34.0,34.0,0,118.7,33.0,33,1,3,1,0,0.0,1,2,2,50.0%
Jordan Poyer,BUF,1,1,1,100.0%,2,2.0,2.0,0,39.6,1.0,1,1,2,0,0,0.0,0,4,1,20.0%
Kevin Johnson,BUF,0,1,1,100.0%,8,8.0,8.0,0,100.0,7.0,7,1,1,0,0,0.0,0,1,0,0.0%
Shaq Lawson,BUF,0,0,0,,,,,,,,,,0,2,1,1.0,4,3,1,25.0%
Jordan Phillips,BUF,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,1,25.0%
Trent Murphy,BUF,0,0,0,,,,,,,,,,1,1,0,1.0,2,3,0,0.0%
Star Lotulelei,BUF,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Steven Nelson,PIT,1,10,6,60.0%,91,15.2,9.1,0,50.4,15.1,83,8,0,0,0,0.0,0,6,1,14.3%
Vince Williams,PIT,0,1,1,100.0%,11,11.0,11.0,0,112.5,10.0,10,1,2,1,1,0.5,3,5,1,16.7%
Mike Hilton,PIT,0,2,1,50.0%,6,6.0,3.0,0,56.2,11.5,6,0,0,0,0,0.0,0,2,1,33.3%
Minkah Fitzpatrick,PIT,0,2,1,50.0%,8,8.0,4.0,0,60.4,3.5,7,1,0,0,0,0.0,0,2,0,0.0%
Terrell Edmunds,PIT,0,3,1,33.3%,14,14.0,4.7,1,88.9,9.0,14,0,0,0,0,0.0,0,11,0,0.0%
Bud Dupree,PIT,0,1,1,100.0%,1,1.0,1.0,0,79.2,-2.0,-2,3,8,0,0,0.0,0,3,3,50.0%
Cameron Sutton,PIT,0,1,1,100.0%,7,7.0,7.0,0,95.8,4.0,4,3,0,0,0,0.0,0,1,0,0.0%
Mark Barron,PIT,0,1,1,100.0%,1,1.0,1.0,0,79.2,1.0,1,0,2,0,0,0.0,0,4,0,0.0%
T.J. Watt,PIT,0,0,0,,,,,,,,,,9,1,1,0.5,3,4,0,0.0%
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,1,1,0.0,2,9,0,0.0%
Javon Hargrave,PIT,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Joe Haden,PIT,0,2,0,0.0%,,,0.0,,39.6,14.5,,,0,0,0,0.0,0,2,1,33.3%
Anthony Chickillo,PIT,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Devin Bush Jr.,PIT,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,3,0,0,0.0,0,4,2,33.3%
Tyson Alualu,PIT,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
