Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,2:13,1,10,TEN 32,0,21,Marcus Mariota pass complete short right to Rishard Matthews for 8 yards (tackle by Rashaan Melvin),1.070,1.610
2,2:03,2,2,TEN 40,0,21,Marcus Mariota pass incomplete short left intended for Tajae Sharpe,1.610,0.890
,,,,,,,"TEN challenged the incomplete pass ruling, and the play was upheld.",,
2,1:58,3,2,TEN 40,0,21,Marcus Mariota for 6 yards (tackle by Clayton Geathers),0.890,1.990
2,1:48,1,10,TEN 46,0,21,Marcus Mariota pass complete short right to Delanie Walker for 7 yards (tackle by Clayton Geathers),1.990,2.400
2,1:29,2,3,IND 47,0,21,Marcus Mariota pass complete short left to Kendall Wright for 15 yards (tackle by Darius Butler),2.400,3.450
2,1:10,1,10,IND 32,0,21,Marcus Mariota pass incomplete,3.450,2.900
2,1:04,2,10,IND 32,0,21,Marcus Mariota pass complete short middle to Tajae Sharpe for 15 yards (tackle by D'Qwell Jackson),2.900,4.440
2,0:47,1,10,IND 17,0,21,Marcus Mariota pass incomplete (defended by Lavar Edwards),4.440,3.850
2,0:39,2,10,IND 17,0,21,Marcus Mariota pass complete short right to Rishard Matthews for 16 yards (tackle by Darius Butler),3.850,6.970
2,0:32,1,1,IND 1,0,21,DeMarco Murray middle for -2 yards (tackle by Erik Walden and Mike Adams),6.970,0.000
2,0:30,,,,0,21,Timeout #2 by Tennessee Titans,0.000,-5.530
2,0:30,2,3,IND 3,0,21,Marcus Mariota pass incomplete short left intended for Kendall Wright,5.530,0.000
2,0:26,,,,0,21,Timeout #2 by Indianapolis Colts,0.000,-4.720
2,0:26,3,3,IND 3,6,21,"Marcus Mariota pass complete short middle to DeMarco Murray for 3 yards, touchdown",4.720,7.000
2,0:20,,,IND 15,7,21,Ryan Succop kicks extra point good,0.000,0.000
2,0:20,,,TEN 35,7,21,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
2,0:20,1,10,IND 25,7,21,Andrew Luck kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,7,21,"Ryan Succop kicks off 63 yards, returned by Jordan Todman for 17 yards (tackle by Daimion Stafford)",0.000,-0.150
3,14:56,1,10,IND 19,7,21,Frank Gore left tackle for 2 yards (tackle by Brian Orakpo),0.150,-0.060
3,14:20,2,8,IND 21,7,21,Andrew Luck sacked by Derrick Morgan for -5 yards,-0.060,-1.590
3,13:35,3,13,IND 16,7,21,Andrew Luck pass incomplete short right intended for T.Y. Hilton,-1.590,-2.390
3,13:29,4,13,IND 16,7,21,"Pat McAfee punts 49 yards, fair catch by Marc Mariani",-2.390,-1.270
3,13:21,1,10,TEN 35,7,21,DeMarco Murray left end for 1 yard (tackle by Clayton Geathers),1.270,0.860
3,12:44,2,9,TEN 36,7,21,DeMarco Murray left tackle for 7 yards (tackle by Mike Adams),0.860,1.090
3,12:06,3,2,TEN 43,7,21,Marcus Mariota pass incomplete short right intended for Rishard Matthews,1.090,-0.520
3,12:00,4,2,TEN 43,7,21,Antwon Blake middle for -2 yards (tackle by Clayton Geathers and Hassan Ridgeway),-0.520,-2.850
3,11:54,1,10,TEN 41,7,21,Andrew Luck pass incomplete deep left intended for T.Y. Hilton,2.850,2.310
3,11:47,2,10,TEN 41,7,21,Andrew Luck pass incomplete deep left intended for Jack Doyle,2.310,1.620
3,11:42,3,10,TEN 41,7,21,Andrew Luck pass incomplete short middle intended for Donte Moncrief,1.620,0.530
3,11:36,4,10,TEN 41,7,21,"Pat McAfee punts 40 yards, returned by Antwon Blake for 1 yard (tackle by Edwin Jackson)",0.530,0.380
3,11:25,1,10,TEN 2,7,21,DeMarco Murray middle for 6 yards (tackle by David Parry),-0.380,-0.340
3,10:52,2,4,TEN 8,7,21,Marcus Mariota pass complete short right to Rishard Matthews for 7 yards (tackle by Rashaan Melvin),-0.340,-0.220
3,10:14,1,10,TEN 15,7,21,Marcus Mariota pass complete short right to Tajae Sharpe for 14 yards (tackle by Rashaan Melvin). Penalty on Rashaan Melvin: Defensive Holding (Declined),-0.220,0.870
3,9:46,1,10,TEN 29,7,21,Marcus Mariota pass complete short right to DeMarco Murray for 2 yards (tackle by Rashaan Melvin),0.870,0.600
3,9:04,2,8,TEN 31,7,21,Marcus Mariota pass complete short right to Tajae Sharpe for 5 yards (tackle by Rashaan Melvin),0.600,0.560
3,8:22,3,3,TEN 36,7,21,Marcus Mariota pass complete short middle to Kendall Wright for 21 yards (tackle by D'Qwell Jackson),0.560,2.720
3,7:45,1,10,IND 43,7,21,DeMarco Murray middle for 6 yards (tackle by Mike Adams),2.720,2.990
3,7:03,2,4,IND 37,7,21,Marcus Mariota left end for 3 yards (tackle by Clayton Geathers),2.990,2.680
3,6:43,3,1,IND 34,13,21,"Marcus Mariota pass complete deep middle to Tajae Sharpe for 34 yards, touchdown",2.680,7.000
3,6:35,,,IND 15,14,21,Ryan Succop kicks extra point good,0.000,0.000
3,6:35,,,TEN 35,14,21,"Ryan Succop kicks off 60 yards, returned by Jordan Todman for 22 yards (tackle by Antonio Andrews). Penalty on Josh McNary: Offensive Holding, 10 yards",0.000,0.060
3,6:30,1,10,IND 17,14,21,Frank Gore right tackle for 4 yards (tackle by DaQuan Jones),-0.060,0.080
3,5:55,2,6,IND 21,14,21,Andrew Luck pass incomplete short right intended for Donte Moncrief,0.080,-0.750
3,5:47,3,6,IND 21,14,21,Andrew Luck pass complete short right to Donte Moncrief for 15 yards (tackle by Perrish Cox),-0.750,1.330
3,5:20,1,10,IND 36,14,21,"Robert Turbin right guard for -3 yards (tackle by Aaron Wallace). Penalty on TEN: Defensive 12 On-field, 5 yards (no play)",1.330,2.060
3,4:42,1,5,IND 41,14,21,Andrew Luck pass incomplete short middle intended for Dwayne Allen (defended by Jurrell Casey),2.060,1.470
3,4:36,2,5,IND 41,14,21,Frank Gore right tackle for 4 yards (tackle by Kevin Byard),1.470,1.290
3,4:02,3,1,IND 45,14,21,Frank Gore middle for no gain (tackle by Derrick Morgan),1.290,-0.390
3,3:15,4,1,IND 45,14,21,"Pat McAfee punts 43 yards, fair catch by Marc Mariani. Penalty on Karl Klug: Offensive Holding, 6 yards",-0.390,0.380
3,3:07,1,10,TEN 6,14,21,"DeMarco Murray middle for 7 yards (tackle by Rashaan Melvin). Penalty on Arthur Jones: Illegal Use of Hands, 5 yards",-0.380,0.040
3,2:38,1,10,TEN 18,14,21,DeMarco Murray left end for -1 yards (tackle by Erik Walden),0.040,-0.650
3,1:59,2,11,TEN 17,14,21,Marcus Mariota left end for 12 yards (tackle by Edwin Jackson),-0.650,0.870
3,1:22,1,10,TEN 29,14,21,Marcus Mariota pass complete short middle to Rishard Matthews for 15 yards (tackle by Rashaan Melvin),0.870,1.860
3,0:41,1,10,TEN 44,14,21,DeMarco Murray middle for 4 yards (tackle by Lavar Edwards),1.860,1.860
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,TEN 48,14,21,Marcus Mariota right end for 4 yards (tackle by Rashaan Melvin),1.860,1.690
4,14:19,3,2,IND 48,14,21,"Marcus Mariota pass incomplete short right intended for Tajae Sharpe. Penalty on Rashaan Melvin: Defensive Pass Interference, 11 yards (no play)",1.690,3.120
4,14:15,1,10,IND 37,14,21,DeMarco Murray middle for 6 yards (tackle by Arthur Jones),3.120,3.380
4,13:33,2,4,IND 31,14,21,"DeMarco Murray right tackle for 4 yards (tackle by Arthur Jones). Penalty on Ben Jones: Tripping, 10 yards",3.380,2.570
4,13:12,2,10,IND 37,14,21,Marcus Mariota pass incomplete short right intended for Delanie Walker (defended by Clayton Geathers),2.570,1.880
4,13:06,3,10,IND 37,14,21,Marcus Mariota pass complete short right to Kendall Wright for 8 yards (tackle by Darius Butler and T.J. Green),1.880,1.600
4,12:19,4,2,IND 29,17,21,Ryan Succop 47 yard field goal good,1.600,3.000
4,12:14,,,TEN 35,17,21,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
4,12:14,1,10,IND 25,17,21,Andrew Luck pass complete deep right to T.Y. Hilton for 50 yards (tackle by Daimion Stafford). Penalty on Perrish Cox: Illegal Use of Hands (Declined),0.610,3.910
4,11:50,1,10,TEN 25,17,21,Andrew Luck pass incomplete short left intended for Phillip Dorsett,3.910,3.360
4,11:46,2,10,TEN 25,17,21,Andrew Luck sacked by Austin Johnson and Derrick Morgan for -6 yards,3.360,1.880
4,11:00,3,16,TEN 31,17,21,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Brice McCain),1.880,1.320
4,10:55,4,16,TEN 31,17,24,Adam Vinatieri 49 yard field goal good,1.320,3.000
4,10:50,,,IND 35,17,24,"Pat McAfee kicks off 63 yards, returned by Marc Mariani for 11 yards (tackle by Erik Swoope)",0.000,0.320
4,10:44,1,10,TEN 13,17,24,DeMarco Murray right end for 5 yards (tackle by Rashaan Melvin),-0.320,-0.140
4,10:02,2,5,TEN 18,17,24,DeMarco Murray right tackle for 8 yards (tackle by D'Qwell Jackson),-0.140,0.670
4,9:26,1,10,TEN 26,17,24,Marcus Mariota pass incomplete short left intended for Rishard Matthews,0.670,0.130
4,9:20,2,10,TEN 26,17,24,DeMarco Murray right tackle for 3 yards (tackle by Arthur Jones),0.130,-0.160
4,8:40,3,7,TEN 29,17,24,Marcus Mariota sacked by D'Qwell Jackson for -12 yards,-0.160,-2.320
4,8:03,4,19,TEN 17,17,24,"Brett Kern punts 46 yards, returned by Chester Rogers for 2 yards (tackle by Wesley Woodyard)",-2.320,-1.530
4,7:53,1,10,IND 39,17,24,Andrew Luck pass incomplete deep left intended for T.Y. Hilton is intercepted by Brice McCain at TEN-38,1.530,-1.470
4,7:44,1,10,TEN 38,17,24,Marcus Mariota pass incomplete short right intended for Tajae Sharpe (defended by Rashaan Melvin),1.470,0.920
4,7:38,2,10,TEN 38,17,24,Marcus Mariota pass incomplete short right intended for Rishard Matthews (defended by Rashaan Melvin),0.920,0.230
4,7:32,3,10,TEN 38,17,24,Marcus Mariota pass complete short left to Rishard Matthews for 11 yards (tackle by Vontae Davis),0.230,2.190
4,7:06,1,10,TEN 49,17,24,"DeMarco Murray right end for 2 yards (tackle by D'Qwell Jackson and Edwin Jackson). Penalty on Quinton Spain: Offensive Holding, 10 yards",2.190,1.660
4,6:37,1,18,TEN 41,17,24,"Marcus Mariota pass incomplete deep left intended for Harry Douglas. Penalty on Vontae Davis: Defensive Pass Interference, 19 yards (no play)",1.660,2.920
4,6:33,1,10,IND 40,17,24,DeMarco Murray left guard for 2 yards (tackle by Arthur Jones),2.920,2.640
4,5:54,2,8,IND 38,17,24,Marcus Mariota sacked by Edwin Jackson for 0 yards,2.640,1.950
4,5:17,3,8,IND 38,17,24,"Penalty on Henry Anderson: Neutral Zone Infraction, 5 yards (no play)",1.950,2.610
4,5:04,3,3,IND 33,17,24,Marcus Mariota pass complete short middle to Rishard Matthews for 2 yards (tackle by Mike Adams),2.610,0.000
4,4:22,,,,17,24,Timeout #1 by Tennessee Titans,0.000,0.000
4,4:22,,,,17,24,Timeout #1 by Indianapolis Colts,0.000,-1.410
4,4:22,4,1,IND 31,17,24,Marcus Mariota pass complete short right to Harry Douglas for 3 yards (tackle by Rashaan Melvin),1.410,3.710
4,3:47,1,10,IND 28,17,24,Marcus Mariota pass complete short left to Rishard Matthews for 7 yards (tackle by Rashaan Melvin),3.710,4.110
4,3:41,2,3,IND 21,17,24,"Marcus Mariota left end for 4 yards (tackle by Vontae Davis). Penalty on Anthony Fasano: Offensive Holding, 10 yards",4.110,3.300
4,3:35,2,9,IND 27,17,24,Marcus Mariota pass incomplete short right intended for Tajae Sharpe,3.300,2.610
4,3:30,3,9,IND 27,17,24,Marcus Mariota pass complete short left to Kendall Wright for 8 yards (tackle by Vontae Davis and Darius Butler),2.610,2.340
4,2:45,4,1,IND 19,17,24,DeMarco Murray left end for no gain (tackle by Clayton Geathers),2.340,-0.150
4,2:42,1,10,IND 19,17,24,Frank Gore right tackle for 5 yards (tackle by Brian Orakpo),0.150,0.000
4,2:39,,,,17,24,Timeout #2 by Tennessee Titans,0.000,-0.340
4,2:39,2,5,IND 24,17,24,Frank Gore right tackle for no gain (tackle by Wesley Woodyard and Avery Williamson),0.340,0.000
4,2:35,,,,17,24,Timeout #3 by Tennessee Titans,0.000,0.420
4,2:35,3,5,IND 24,17,24,Andrew Luck pass complete short middle to T.Y. Hilton for 11 yards (tackle by Avery Williamson),-0.420,1.270
4,2:00,1,10,IND 35,17,24,Andrew Luck kneels for -1 yards,1.270,0.590
4,1:19,2,11,IND 34,17,24,Andrew Luck kneels for -1 yards,0.590,-0.230
4,0:39,3,12,IND 33,17,24,Andrew Luck kneels for -1 yards,-0.230,-1.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
