Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Texans,7.0,12.27,8.37,5.04,-10.95,1.26,-5.36,6.62,9.66,-4.15,-3.26,4.5,0.89,1.24,-7.52
Patriots,-7.0,-1.26,5.36,-6.62,-9.66,-12.27,-8.37,-5.04,10.95,4.15,-4.5,3.26,-1.24,-0.89,7.52
