Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
LeShaun Sims,CIN,0,7,6,85.7%,72,12.0,10.3,1,149.1,15.4,59,13,0,0,0,0.0,0,5,1,16.7%
Darius Phillips,CIN,0,7,5,71.4%,32,6.4,4.6,0,80.7,4.6,17,15,0,0,0,0.0,0,9,2,18.2%
Vonn Bell,CIN,0,5,4,80.0%,35,8.8,7.0,0,95.8,0.6,0,35,2,1,0,0.0,1,8,0,0.0%
Germaine Pratt,CIN,0,4,4,100.0%,74,18.5,18.5,1,158.3,7.5,30,44,2,0,0,0.0,0,5,3,37.5%
Jessie Bates III,CIN,0,7,4,57.1%,114,28.5,16.3,1,141.4,18.4,79,35,0,0,0,0.0,0,4,4,50.0%
Josh Bynes,CIN,0,2,2,100.0%,19,9.5,9.5,0,106.2,4.5,9,10,1,0,0,0.0,0,4,0,0.0%
Mackensie Alexander,CIN,0,3,1,33.3%,4,4.0,1.3,0,42.4,11.3,2,2,3,0,0,0.0,0,1,0,0.0%
Shawn Williams,CIN,0,1,1,100.0%,12,12.0,12.0,0,116.7,8.0,8,4,0,0,0,0.0,0,1,0,0.0%
William Jackson III,CIN,0,3,1,33.3%,50,50.0,16.7,0,81.9,29.0,47,3,0,0,0,0.0,0,2,0,0.0%
Markus Bailey,CIN,0,2,1,50.0%,2,2.0,1.0,1,95.8,6.5,2,0,0,0,0,0.0,0,0,0,
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,3,1.0,4,4,0,0.0%
Carl Lawson,CIN,0,0,0,,,,,,,,,,0,1,2,0.0,3,1,0,0.0%
Margus Hunt,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Keion Crossen,HOU,0,12,6,50.0%,91,15.2,7.6,0,75.3,15.6,76,15,0,0,0,0.0,0,8,1,11.1%
Tyrell Adams,HOU,0,5,5,100.0%,47,9.4,9.4,1,145.4,3.0,15,32,1,0,0,0.0,0,9,2,18.2%
Vernon Hargreaves III,HOU,0,5,5,100.0%,60,12.0,12.0,0,116.7,9.6,48,12,0,0,0,0.0,0,6,0,0.0%
Zach Cunningham,HOU,0,6,5,83.3%,71,14.2,11.8,0,116.0,7.0,21,50,2,0,0,0.0,0,14,3,17.6%
John Reid,HOU,0,5,4,80.0%,36,9.0,7.2,1,136.2,6.4,27,9,3,0,0,0.0,0,4,1,20.0%
Lonnie Johnson Jr.,HOU,0,3,3,100.0%,55,18.3,18.3,0,118.7,11.0,33,22,5,0,0,0.0,0,11,0,0.0%
Jacob Martin,HOU,0,3,2,66.7%,3,1.5,1.0,0,70.1,2.3,-1,4,1,0,0,0.0,0,4,0,0.0%
A.J. Moore,HOU,0,4,2,50.0%,53,26.5,13.3,0,95.8,24.5,39,14,1,0,0,0.0,0,3,2,40.0%
J.J. Watt,HOU,0,1,1,100.0%,15,15.0,15.0,0,118.7,-3.0,-3,18,0,0,2,0.0,2,3,1,25.0%
Charles Omenihu,HOU,0,1,1,100.0%,28,28.0,28.0,0,118.7,-2.0,-2,30,0,0,1,0.0,1,3,1,25.0%
Cornell Armstrong,HOU,0,1,1,100.0%,,,0.0,,79.2,,,,0,0,0,0.0,0,0,0,
Ross Blacklock,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Jonathan Greenard,HOU,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
