Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Giovani Bernard,CIN,8,7,66,0,2,-2,-0.3,68,9.7,2.4,0,,0,0.0,0,101.0
Alex Erickson,CIN,6,6,88,0,4,54,9.0,34,5.7,9.0,0,,0,0.0,0,118.7
Tee Higgins,CIN,9,6,99,1,5,88,14.7,11,1.8,15.4,1,6.0,1,11.1,0,140.5
A.J. Green,CIN,7,4,64,0,3,55,13.8,9,2.3,16.6,0,,0,0.0,0,87.8
Samaje Perine,CIN,4,4,41,0,3,-16,-4.0,57,14.3,-4.0,3,1.3,0,0.0,0,109.4
Drew Sample,CIN,1,1,8,1,1,1,1.0,7,7.0,1.0,0,,0,0.0,0,139.6
Trenton Irwin,CIN,2,1,5,0,,4,4.0,1,1.0,6.0,0,,1,50.0,0,56.2
Mike Thomas,CIN,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandin Cooks,HOU,10,7,141,1,4,104,14.9,37,5.3,17.3,2,3.5,0,0.0,0,145.8
Keke Coutee,HOU,5,5,54,0,5,36,7.2,18,3.6,7.2,0,,0,0.0,0,111.7
Jordan Akins,HOU,4,4,39,0,2,19,4.8,20,5.0,4.8,1,4.0,0,0.0,0,107.3
David Johnson,HOU,3,3,11,1,1,-7,-2.3,18,6.0,-2.3,0,,0,0.0,0,121.5
Kahale Warring,HOU,3,1,3,0,,2,2.0,1,1.0,3.7,0,,0,0.0,0,42.4
Steven Mitchell,HOU,2,1,2,0,,2,2.0,0,0.0,13.5,0,,0,0.0,0,56.2
Chad Hansen,HOU,3,1,8,0,,11,11.0,-3,-3.0,15.7,0,,1,33.3,0,42.4
Darren Fells,HOU,2,1,22,1,1,11,11.0,11,11.0,12.5,2,0.5,0,0.0,0,129.2
Pharaoh Brown,HOU,1,1,29,0,1,8,8.0,21,21.0,8.0,2,0.5,0,0.0,0,118.7
