Quarter,Time,Down,ToGo,Location,GNB,PHI,Detail,EPB,EPA
2,0:41,2,10,GNB 34,14,7,Carson Wentz pass incomplete intended for Dorial Green-Beckham (defended by Quinten Rollins),2.770,2.080
2,0:38,3,10,GNB 34,14,7,Carson Wentz pass complete short left to Darren Sproles for 4 yards (tackle by Nick Perry),2.080,0.000
2,0:29,,,,14,7,Timeout #3 by Green Bay Packers,0.000,-1.430
2,0:29,4,6,GNB 30,14,10,Caleb Sturgis 48 yard field goal good,1.430,3.000
2,0:25,,,PHI 35,14,10,"Caleb Sturgis kicks off 66 yards, returned by Ty Montgomery for 18 yards (tackle by Najee Goode)",0.000,0.060
2,0:21,1,10,GNB 17,14,10,Aaron Rodgers kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,GNB,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,14,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,PHI 25,14,10,Wendell Smallwood middle for 2 yards (tackle by Julius Peppers),0.610,0.330
3,14:23,2,8,PHI 27,14,10,Carson Wentz pass complete short right to Jordan Matthews for 2 yards (tackle by Damarious Randall),0.330,-0.100
3,13:51,3,6,PHI 29,14,10,"Penalty on Nick Perry: Neutral Zone Infraction, 5 yards (no play)",-0.100,0.560
3,13:42,3,1,PHI 34,14,10,Wendell Smallwood middle for 9 yards (tackle by Quinten Rollins),0.560,1.800
3,12:58,1,10,PHI 43,14,10,Wendell Smallwood right end for 9 yards (tackle by Damarious Randall),1.800,2.470
3,12:11,2,1,GNB 48,14,10,Wendell Smallwood right end for 3 yards (tackle by Joe Thomas),2.470,2.590
3,11:32,1,10,GNB 45,14,10,Carson Wentz pass incomplete short right intended for Zach Ertz,2.590,2.040
3,11:28,2,10,GNB 45,14,10,Carson Wentz pass incomplete deep middle intended for Zach Ertz is intercepted by Ha Ha Clinton-Dix at GNB-16 and returned for 12 yards,2.040,-0.810
3,11:20,1,10,GNB 28,14,10,Aaron Rodgers pass complete deep right to Davante Adams for 50 yards (tackle by Leodis McKelvin),0.810,4.110
3,10:29,1,10,PHI 22,14,10,Christine Michael left end for 4 yards (tackle by Jordan Hicks),4.110,4.130
3,9:43,2,6,PHI 18,14,10,Aaron Rodgers pass complete short right to Jordy Nelson for 3 yards (tackle by Leodis McKelvin),4.130,3.930
3,9:01,3,3,PHI 15,14,10,Aaron Rodgers pass incomplete,3.930,2.540
3,8:51,4,3,PHI 15,17,10,Mason Crosby 33 yard field goal good,2.540,3.000
3,8:48,,,GNB 35,17,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,8:48,1,10,PHI 25,17,10,Carson Wentz pass complete short right to Trey Burton for 1 yard (tackle by Damarious Randall),0.610,0.200
3,8:22,2,9,PHI 26,17,10,Carson Wentz pass complete short right to Darren Sproles for 5 yards (tackle by Damarious Randall),0.200,0.170
3,7:59,3,4,PHI 31,17,10,Carson Wentz pass complete short right to Darren Sproles for 8 yards (tackle by Damarious Randall),0.170,1.530
3,7:40,1,10,PHI 39,17,10,Darren Sproles left tackle for 1 yard (tackle by Letroy Guion),1.530,1.120
3,7:11,2,9,PHI 40,17,10,Carson Wentz pass incomplete short left intended for Darren Sproles,1.120,0.430
3,7:07,3,9,PHI 40,17,10,Carson Wentz pass complete short left to Zach Ertz for 16 yards (tackle by Ha Ha Clinton-Dix),0.430,2.650
3,6:38,1,10,GNB 44,17,10,Carson Wentz pass complete short middle to Kenjon Barner for 10 yards (tackle by Jayrone Elliott),2.650,3.310
3,6:09,1,10,GNB 34,17,10,Kenjon Barner middle for 2 yards (tackle by Joe Thomas),3.310,3.040
3,5:33,2,8,GNB 32,17,10,Carson Wentz pass incomplete short right intended for Zach Ertz,3.040,2.350
3,5:30,3,8,GNB 32,17,10,Carson Wentz pass incomplete short left intended for Dorial Green-Beckham (defended by Nick Perry),2.350,1.240
3,5:26,4,8,GNB 32,17,13,Caleb Sturgis 50 yard field goal good,1.240,3.000
3,5:21,,,PHI 35,17,13,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.610
3,5:21,1,10,GNB 25,17,13,James Starks left end for no gain (tackle by Brandon Graham),0.610,0.060
3,4:49,2,10,GNB 25,17,13,Aaron Rodgers pass complete short left to Aaron Ripkowski for 6 yards (tackle by Nigel Bradham),0.060,0.170
3,4:02,3,4,GNB 31,17,13,"Aaron Rodgers pass incomplete short right intended for Jared Cook. Penalty on Fletcher Cox: Roughing the Passer, 15 yards (no play)",0.170,1.990
3,3:58,1,10,GNB 46,17,13,James Starks right end for 5 yards (tackle by Jalen Mills),1.990,2.130
3,3:27,2,5,PHI 49,17,13,Aaron Rodgers pass complete short right to James Starks for 3 yards (tackle by Jordan Hicks),2.130,1.820
3,2:46,3,2,PHI 46,17,13,Aaron Rodgers pass complete short right to Jordy Nelson for 7 yards (tackle by Jalen Mills),1.820,2.980
3,2:09,1,10,PHI 39,17,13,Aaron Rodgers pass incomplete short right intended for Jared Cook (defended by Jalen Mills),2.980,2.440
,,,,,,,"PHI challenged the pass completion ruling, and the original play was overturned.",,
3,2:05,2,10,PHI 39,17,13,Aaron Rodgers pass complete short left to James Starks for 5 yards (tackle by Malcolm Jenkins),2.440,2.410
3,1:20,3,5,PHI 34,17,13,Aaron Rodgers pass complete short left to James Starks for 8 yards (tackle by Nolan Carroll and Nigel Bradham),2.410,3.840
3,0:32,1,10,PHI 26,17,13,James Starks left tackle for no gain (tackle by Vinny Curry and Beau Allen),3.840,3.300
Quarter,Time,Down,ToGo,Location,GNB,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,PHI 26,17,13,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,3.300,2.610
4,14:55,3,10,PHI 26,17,13,Aaron Rodgers pass complete short left to Davante Adams for 23 yards (tackle by Connor Barwin),2.610,6.510
4,14:05,1,3,PHI 3,17,13,"Aaron Rodgers pass incomplete. Penalty on Nolan Carroll: Defensive Holding, 2 yards (no play)",6.510,6.970
4,13:59,1,1,PHI 1,17,13,Aaron Rodgers pass incomplete short left intended for Davante Adams,6.970,5.910
4,13:56,2,1,PHI 1,23,13,"Aaron Ripkowski middle for 1 yard, touchdown",5.910,7.000
4,13:53,,,PHI 15,24,13,Mason Crosby kicks extra point good,0.000,0.000
4,13:53,,,GNB 35,24,13,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
4,13:53,1,10,PHI 25,24,13,"Carson Wentz pass complete short right to Darren Sproles for 41 yards (tackle by Ladarius Gunter). Penalty on Dorial Green-Beckham: Offensive Pass Interference, 10 yards (no play)",0.610,-0.410
4,13:28,1,20,PHI 15,24,13,Carson Wentz pass complete short right to Wendell Smallwood for 10 yards (tackle by Clay Matthews),-0.410,0.060
4,12:56,2,10,PHI 25,24,13,Carson Wentz pass incomplete short left intended for Trey Burton,0.060,-0.620
4,12:52,3,10,PHI 25,24,13,"Carson Wentz right end for 7 yards (tackle by Damarious Randall). Penalty on Julius Peppers: Face Mask (15 Yards), 15 yards",-0.620,2.060
4,12:24,1,10,PHI 47,24,13,Carson Wentz pass complete short left to Darren Sproles for 17 yards (tackle by Mike Daniels),2.060,3.180
4,11:50,1,10,GNB 36,24,13,Carson Wentz pass complete short right to Trey Burton for no gain,3.180,2.640
4,11:18,2,10,GNB 36,24,13,Carson Wentz for no gain. Jason Kelce fumbles,2.640,0.630
4,10:32,3,20,GNB 46,24,13,Carson Wentz pass incomplete deep middle intended for Bryce Treggs (defended by Damarious Randall),0.630,0.200
4,10:26,4,20,GNB 46,24,13,"Donnie Jones punts 34 yards, muffed catch by Randall Cobb, recovered by Randall Cobb and returned for no gain. Penalty on Jeff Janis: Defensive Holding, 7 yards",0.200,0.380
4,10:18,1,10,GNB 8,24,13,"Aaron Ripkowski left end for 3 yards (tackle by Brandon Graham). Penalty on Lane Taylor: Offensive Holding, 4 yards (no play)",-0.380,-0.530
4,9:52,1,14,GNB 4,24,13,James Starks left tackle for no gain (tackle by Rodney McLeod),-0.530,-1.070
4,9:10,2,14,GNB 4,24,13,Aaron Rodgers pass complete short right to Aaron Ripkowski for 9 yards (tackle by Malcolm Jenkins),-1.070,-0.840
4,8:28,3,5,GNB 13,24,13,"Penalty on Brandon Graham: Neutral Zone Infraction, 5 yards (no play)",-0.840,0.040
4,8:03,1,10,GNB 18,24,13,James Starks left end for 6 yards (tackle by Nigel Bradham),0.040,0.410
4,7:22,2,4,GNB 24,24,13,Aaron Rodgers pass complete short right to Jordy Nelson for 6 yards (tackle by Jalen Mills),0.410,0.940
4,6:37,1,10,GNB 30,24,13,James Starks right end for -2 yards (tackle by Vinny Curry),0.940,0.000
4,5:51,,,,24,13,Timeout #1 by Green Bay Packers,0.000,-0.120
4,5:51,2,12,GNB 28,24,13,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson (defended by Jalen Mills),0.120,-0.560
4,5:45,3,12,GNB 28,24,13,Aaron Rodgers pass complete deep right to Jordy Nelson for 22 yards (tackle by Jaylen Watkins),-0.560,2.260
4,4:56,1,10,,24,13,James Starks right tackle for 8 yards (tackle by Vinny Curry),2.260,2.790
4,4:10,2,2,PHI 42,24,13,James Starks right tackle for 2 yards (tackle by Vinny Curry),2.790,2.920
4,3:25,1,10,PHI 40,24,13,James Starks right end for no gain (tackle by Brandon Graham and Fletcher Cox),2.920,0.000
4,3:20,,,,24,13,Timeout #1 by Philadelphia Eagles,0.000,-2.370
4,3:20,2,10,PHI 40,24,13,"Aaron Rodgers pass complete short right to Jordy Nelson for 13 yards (tackle by Rodney McLeod). Penalty on Corey Linsley: Offensive Holding, 10 yards (no play)",2.370,1.020
4,3:13,2,20,,24,13,Aaron Ripkowski middle for 2 yards,1.020,0.000
4,3:07,,,,24,13,Timeout #2 by Philadelphia Eagles,0.000,-0.630
4,3:03,3,18,PHI 48,24,13,Aaron Rodgers pass complete short left to Davante Adams for 8 yards (tackle by Nolan Carroll),0.630,0.590
4,3:03,4,10,PHI 40,24,13,"Penalty on PHI: Defensive 12 On-field, 5 yards (no play)",0.590,0.000
4,3:03,,,,24,13,Timeout #2 by Green Bay Packers,0.000,-0.980
4,3:03,4,5,PHI 35,24,13,Aaron Rodgers pass complete deep right to Jordy Nelson for 21 yards,0.980,4.650
4,2:58,1,10,PHI 14,24,13,Aaron Ripkowski right end for -2 yards (tackle by Nigel Bradham),4.650,0.000
4,2:53,,,,24,13,Timeout #3 by Philadelphia Eagles,0.000,-3.720
4,2:53,2,12,PHI 16,24,13,James Starks right end for 1 yard (tackle by Rodney McLeod and Malcolm Jenkins),3.720,3.060
4,2:09,3,11,PHI 15,24,13,James Starks left end for 1 yard (tackle by Jordan Hicks and Brandon Graham),3.060,2.510
4,2:00,4,10,PHI 14,27,13,Mason Crosby 32 yard field goal good,2.510,3.000
4,1:57,,,GNB 35,27,13,"Mason Crosby kicks off 64 yards, returned by Kenjon Barner for 12 yards (tackle by Josh Hawkins)",0.000,0.320
4,1:52,1,10,PHI 13,27,13,Carson Wentz pass complete deep left to Dorial Green-Beckham for 24 yards (tackle by Ladarius Gunter). Penalty on Clay Matthews: Defensive Holding (Declined),-0.320,1.400
4,1:45,1,10,PHI 37,27,13,Carson Wentz pass incomplete deep left intended for Dorial Green-Beckham,1.400,0.860
4,1:42,2,10,PHI 37,27,13,Carson Wentz sacked by Julius Peppers for -8 yards. Penalty on Allen Barbre: Offensive Holding (Declined),0.860,-0.890
4,1:35,3,18,PHI 29,27,13,Carson Wentz sacked by Nick Perry for -11 yards,-0.890,-2.240
4,1:05,4,29,PHI 18,27,13,Carson Wentz pass complete short left to Darren Sproles for 14 yards (tackle by Morgan Burnett),-2.240,-3.450
4,0:53,1,10,PHI 32,27,13,Aaron Rodgers kneels for -1 yards,3.450,2.770
4,0:37,2,11,PHI 33,27,13,Aaron Rodgers kneels for -1 yards,2.770,1.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
