Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
1,3:33,2,6,JAX 33,0,0,Deshaun Watson pass complete short right to Kenny Stills for 7 yards (tackle by Jalen Ramsey),3.110,3.840
1,2:51,1,10,JAX 26,0,0,Deshaun Watson pass incomplete deep right intended for Darren Fells,3.840,3.300
1,2:43,2,10,JAX 26,0,0,Duke Johnson left guard for 5 yards (tackle by Marcell Dareus),3.300,3.270
1,2:02,3,5,JAX 21,0,0,Deshaun Watson pass incomplete deep right intended for Duke Johnson,3.270,2.110
1,1:58,4,5,JAX 21,0,3,Ka'imi Fairbairn 39 yard field goal good,2.110,3.000
1,1:54,,,HOU 35,0,3,"Ka'imi Fairbairn kicks off 60 yards, returned by Tyler Ervin for 20 yards (tackle by Dylan Cole). Penalty on Josh Robinson: Illegal Block Above the Waist, 10 yards",0.000,-0.220
1,1:48,1,10,JAX 15,0,3,Leonard Fournette right guard for 1 yard (tackle by D.J. Reader and J.J. Watt),-0.220,-0.580
1,1:07,2,9,JAX 16,0,3,Gardner Minshew pass incomplete short right intended for Dede Westbrook,-0.580,-1.250
1,1:03,3,9,JAX 16,0,3,"Gardner Minshew right end for 21 yards (tackle by Justin Reid). Penalty on Jahleel Addae: Defensive Holding, 5 yards",-1.250,1.730
1,0:36,1,10,JAX 42,0,3,"Gardner Minshew sacked by Charles Omenihu for -9 yards. Gardner Minshew fumbles (forced by Charles Omenihu), recovered by Brandon Linder at JAC-33 (tackle by Angelo Blackson)",1.730,-0.030
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,19,JAX 33,0,3,Gardner Minshew up the middle for 2 yards (tackle by Brandon Dunn and Angelo Blackson),-0.030,-0.430
2,14:18,3,17,JAX 35,0,3,Gardner Minshew pass complete short right to Geoff Swaim for 9 yards (tackle by Bradley Roby),-0.430,-0.460
2,13:44,4,8,JAX 44,0,3,Logan Cooke punts 48 yards out of bounds,-0.460,0.380
2,13:35,1,10,HOU 8,0,3,Deshaun Watson pass complete deep right to Will Fuller for 28 yards (tackle by Tre Herndon),-0.380,1.330
2,13:10,1,10,HOU 36,0,3,Carlos Hyde right guard for 3 yards (tackle by Marcell Dareus),1.330,1.200
2,12:35,2,7,HOU 39,0,3,Deshaun Watson sacked by and Leon Jacobs for -8 yards,1.200,-0.560
2,11:47,3,15,HOU 31,0,3,Deshaun Watson pass incomplete deep left intended for Will Fuller,-0.560,-1.310
2,11:42,4,15,HOU 31,0,3,"Trevor Daniel punts 54 yards, returned by Dede Westbrook for no gain (tackle by A.J. Moore)",-1.310,0.220
2,11:34,1,10,JAX 15,0,3,Leonard Fournette right guard for 2 yards (tackle by D.J. Reader and Johnathan Joseph),-0.220,-0.440
2,10:51,2,8,JAX 17,0,3,Gardner Minshew pass complete short middle to DJ Chark for 2 yards (tackle by Johnathan Joseph),-0.440,-0.880
2,10:09,3,6,JAX 19,0,3,Gardner Minshew pass incomplete short left intended for Leonard Fournette,-0.880,-2.140
2,10:04,4,6,JAX 19,0,3,"Logan Cooke punts 48 yards, fair catch by DeAndre Carter at HOU-33. Penalty on Barkevious Mingo: Running Into the Kicker (Declined)",-2.140,-1.140
2,9:56,1,10,HOU 33,0,3,Carlos Hyde left guard for no gain (tackle by Dawuane Smoot and Quincy Williams),1.140,0.590
2,9:27,2,10,HOU 33,0,3,Deshaun Watson pass incomplete deep right intended for Will Fuller (defended by Tre Herndon),0.590,-0.100
2,9:19,3,10,HOU 33,0,3,Deshaun Watson sacked by D.J. Hayden for -8 yards,-0.100,-1.700
2,8:44,4,18,HOU 25,0,3,"Trevor Daniel punts 44 yards, fair catch by Dede Westbrook at JAC-31",-1.700,-1.000
2,8:37,1,10,JAX 31,0,3,Gardner Minshew pass complete short right to James O'Shaughnessy for 7 yards (tackle by Brennan Scarlett),1.000,1.410
2,7:58,2,3,JAX 38,0,3,Leonard Fournette left end for 10 yards (tackle by Tashaun Gipson),1.410,2.130
2,7:37,1,10,JAX 48,0,3,Gardner Minshew pass complete short left to DJ Chark for 9 yards,2.130,2.800
2,7:07,2,1,HOU 43,0,3,Leonard Fournette left guard for 4 yards (tackle by Zach Cunningham),2.800,2.980
2,6:30,1,10,HOU 39,0,3,Gardner Minshew pass incomplete deep right intended for Geoff Swaim,2.980,2.440
2,6:25,2,10,HOU 39,0,3,"Gardner Minshew pass complete short right to Dede Westbrook for 9 yards (tackle by Bradley Roby). Penalty on Brandon Linder: Ineligible Downfield Pass, 5 yards (no play)",2.440,1.770
2,6:07,2,15,HOU 44,0,3,Gardner Minshew pass complete short right to Chris Conley for 16 yards (tackle by Tashaun Gipson),1.770,3.710
2,5:26,1,10,HOU 28,0,3,"Gardner Minshew sacked by Whitney Mercilus for -9 yards. Gardner Minshew fumbles (forced by Whitney Mercilus), recovered by A.J. Cann at HOU-37 (tackle by D.J. Reader)",3.710,1.950
2,4:45,2,19,HOU 37,0,3,Leonard Fournette up the middle for 14 yards (tackle by Tashaun Gipson),1.950,3.140
2,4:01,3,5,HOU 23,0,3,Gardner Minshew pass complete short right to Leonard Fournette for 1 yard (tackle by Tashaun Gipson and Johnathan Joseph),3.140,2.070
2,3:21,4,4,HOU 22,3,3,Josh Lambo 40 yard field goal good,2.070,3.000
2,3:17,,,JAX 35,3,3,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
2,3:17,1,10,HOU 25,3,3,Carlos Hyde left guard for 14 yards (tackle by Myles Jack),0.610,1.530
2,2:47,1,10,HOU 39,3,3,Deshaun Watson sacked by Ronnie Harrison for no gain,1.530,0.990
2,2:14,2,10,HOU 39,3,3,Deshaun Watson pass complete short left to Will Fuller for -1 yards (tackle by Leon Jacobs and Jarrod Wilson),0.990,0.170
2,2:00,3,11,HOU 38,3,3,"Penalty on Laremy Tunsil: False Start, 5 yards (no play)",0.170,-0.490
2,2:00,3,16,HOU 33,3,3,Deshaun Watson pass complete short middle to Jordan Akins for 16 yards (tackle by Ronnie Harrison),-0.490,2.190
2,1:26,1,10,HOU 49,3,3,Carlos Hyde right end for 5 yards (tackle by Tre Herndon),2.190,2.320
2,0:51,2,5,JAX 46,3,3,Deshaun Watson pass incomplete deep left intended for Keke Coutee,2.320,1.620
2,0:46,3,5,JAX 46,3,3,Deshaun Watson pass complete short middle to DeAndre Hopkins for 7 yards (tackle by Jalen Ramsey),1.620,2.980
2,0:22,1,10,JAX 39,3,3,Deshaun Watson right tackle for 4 yards (tackle by Myles Jack),2.980,2.980
2,0:16,,,,,,Timeout #1 by Houston Texans,,
2,0:16,2,6,JAX 35,3,3,Deshaun Watson pass complete deep right to Kenny Stills for 31 yards (tackle by D.J. Hayden),2.980,6.280
2,0:09,1,4,JAX 4,3,3,Deshaun Watson pass incomplete short right intended for Jordan Akins (defended by Jarrod Wilson),6.280,5.340
2,0:02,2,4,JAX 4,3,6,Ka'imi Fairbairn 22 yard field goal good,5.340,3.000
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,3,6,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,3,6,"Penalty on Tytus Howard: False Start, 5 yards (no play)",0.610,0.280
3,15:00,1,15,HOU 20,3,6,Deshaun Watson pass complete short middle to DeAndre Hopkins for 14 yards (tackle by Myles Jack),0.280,1.280
3,14:32,2,1,HOU 34,3,6,Carlos Hyde left guard for 3 yards (tackle by Quincy Williams),1.280,1.400
3,14:00,1,10,HOU 37,3,6,"Deshaun Watson sacked by. Deshaun Watson fumbles, recovered by Deshaun Watson at HOU-31",1.400,0.050
3,13:22,2,16,HOU 31,3,6,"Deshaun Watson aborted snap, recovered by Tytus Howard at HOU-21 (tackle by Jarrod Wilson)",0.050,-1.950
3,12:39,3,26,HOU 21,3,6,Duke Johnson left guard for 19 yards (tackle by Josh Allen and Jarrod Wilson),-1.950,-0.720
3,11:58,4,7,HOU 40,3,6,"Trevor Daniel punts 35 yards, fair catch by Dede Westbrook at JAC-25",-0.720,-0.610
3,11:52,1,10,JAX 25,3,6,Leonard Fournette left end for 1 yard (tackle by Zach Cunningham and Justin Reid),0.610,0.200
3,11:10,2,9,JAX 26,3,6,Gardner Minshew pass complete short left to James O'Shaughnessy for 10 yards (tackle by Lonnie Johnson and Justin Reid),0.200,1.330
3,10:31,1,10,JAX 36,3,6,Leonard Fournette up the middle for 2 yards (tackle by D.J. Reader),1.330,1.060
3,9:50,2,8,JAX 38,3,6,Gardner Minshew pass complete short right to Dede Westbrook for 3 yards (tackle by Justin Reid),1.060,0.760
3,9:05,3,5,JAX 41,3,6,Gardner Minshew pass incomplete short right intended for Dede Westbrook (defended by Johnathan Joseph),0.760,-0.650
3,8:59,4,5,JAX 41,3,6,Logan Cooke punts 47 yards out of bounds,-0.650,0.350
3,8:48,1,10,HOU 12,3,6,Deshaun Watson pass complete short left to Will Fuller for 7 yards (tackle by Tre Herndon),-0.350,0.100
3,8:18,2,3,HOU 19,3,6,Carlos Hyde right guard for 5 yards (tackle by Leon Jacobs),0.100,0.540
3,7:44,1,10,HOU 24,3,6,Deshaun Watson pass incomplete deep right intended for DeAndre Hopkins (defended by Jalen Ramsey),0.540,0.000
3,7:37,2,10,HOU 24,3,6,Carlos Hyde right tackle for 3 yards (tackle by Josh Allen and Marcell Dareus),0.000,-0.300
3,6:55,3,7,HOU 27,3,6,Deshaun Watson pass incomplete short left intended for Keke Coutee (defended by D.J. Hayden),-0.300,-1.570
3,6:51,4,7,HOU 27,3,6,"Trevor Daniel punts 43 yards, returned by Tyler Ervin for 6 yards (tackle by Zach Cunningham)",-1.570,-1.330
3,6:40,1,10,JAX 36,3,6,Gardner Minshew pass complete short left to Chris Conley for 14 yards (tackle by Bradley Roby),1.330,2.260
3,6:07,1,10,JAX 50,3,6,Gardner Minshew pass complete short right to DJ Chark for 7 yards,2.260,2.660
3,5:42,2,3,HOU 43,3,6,Leonard Fournette left tackle for 2 yards (tackle by Zach Cunningham),2.660,2.210
3,5:07,3,1,HOU 41,3,6,"Leonard Fournette left guard for 2 yards (tackle by Zach Cunningham). Penalty on Brandon Linder: Offensive Holding, 10 yards (no play)",2.210,0.890
3,4:41,3,11,JAX 49,3,6,"Penalty on Will Richardson: False Start, 5 yards (no play)",0.890,0.230
3,4:17,3,16,JAX 44,3,6,Gardner Minshew up the middle for 8 yards (tackle by Jahleel Addae),0.230,0.070
3,3:44,4,8,HOU 48,3,6,Logan Cooke punts 47 yards downed by Breon Borders,0.070,0.380
3,3:36,1,10,HOU 1,3,6,Carlos Hyde up the middle for 8 yards (tackle by Ronnie Harrison),-0.380,-0.200
3,3:03,2,2,HOU 9,3,6,Carlos Hyde right tackle for 1 yard (tackle by Lerentee McCray),-0.200,-0.370
3,2:23,3,1,HOU 10,3,6,Carlos Hyde up the middle for 5 yards (tackle by Calais Campbell),-0.370,-0.220
3,1:51,1,10,HOU 15,3,6,Carlos Hyde left guard for 7 yards (tackle by Jarrod Wilson and Myles Jack),-0.220,0.350
3,1:10,2,3,HOU 22,3,6,Duke Johnson right tackle for 2 yards (tackle by Quincy Williams),0.350,-0.270
3,0:27,3,1,HOU 24,3,6,Carlos Hyde up the middle for 2 yards (tackle by Taven Bryan and Josh Allen),-0.270,0.670
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 26,3,6,Duke Johnson left end for -4 yards (tackle by Jarrod Wilson),0.670,-0.410
4,14:21,2,14,HOU 22,3,6,Deshaun Watson pass incomplete short right intended for Kenny Stills,-0.410,-1.090
4,14:17,3,14,HOU 22,3,6,Deshaun Watson pass complete short right to Jordan Akins for 9 yards (tackle by Calais Campbell and Taven Bryan),-1.090,-1.310
4,13:35,4,5,HOU 31,3,6,"Trevor Daniel punts 39 yards, returned by Tyler Ervin for no gain (tackle by A.J. Moore)",-1.310,-0.940
4,13:26,1,10,JAX 30,3,6,"Gardner Minshew pass complete deep left to DJ Chark for 29 yards (tackle by Johnathan Joseph). Penalty on Jawaan Taylor: Offensive Holding, 10 yards (no play)",0.940,0.280
4,13:06,1,20,JAX 20,3,6,"Gardner Minshew sacked by Whitney Mercilus for -9 yards. Gardner Minshew fumbles (forced by Whitney Mercilus), recovered by J.J. Watt at JAC-11 (tackle by Will Richardson)",0.280,-4.840
4,12:59,1,10,JAX 11,3,6,Deshaun Watson pass incomplete short right intended for Darren Fells,4.840,4.140
4,12:53,2,10,JAX 11,3,6,Carlos Hyde up the middle for 8 yards (tackle by Jarrod Wilson and Ronnie Harrison),4.140,4.890
4,12:13,3,2,JAX 3,3,6,Carlos Hyde left guard for 1 yard (tackle by Calais Campbell and Ronnie Harrison),4.890,3.250
4,11:41,4,1,JAX 2,3,12,"Deshaun Watson up the middle for 2 yards, touchdown",3.250,7.000
4,11:35,,,JAX 15,3,13,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,11:35,,,HOU 35,3,13,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,11:35,1,10,JAX 25,3,13,Leonard Fournette left tackle for no gain (tackle by Zach Cunningham),0.610,0.060
4,11:08,2,10,JAX 25,3,13,"Penalty on Jawaan Taylor: False Start, 5 yards (no play)",0.060,-0.610
4,10:43,2,15,JAX 20,3,13,Gardner Minshew pass complete short right to James O'Shaughnessy for 6 yards (tackle by Benardrick McKinney),-0.610,-0.490
4,9:59,3,9,JAX 26,3,13,Gardner Minshew pass complete deep right to Chris Conley for 31 yards (tackle by Johnathan Joseph),-0.490,2.720
4,9:28,1,10,HOU 43,3,13,"Gardner Minshew pass complete deep left to Dede Westbrook for 29 yards (tackle by Bradley Roby). Penalty on Dede Westbrook: Offensive Pass Interference, 10 yards (no play)",2.720,2.060
4,9:15,1,20,JAX 47,3,13,Gardner Minshew pass complete short left to Leonard Fournette for 20 yards (tackle by Benardrick McKinney),2.060,3.380
4,8:35,1,10,HOU 33,3,13,Gardner Minshew pass complete short left to Leonard Fournette for 13 yards (tackle by Lonnie Johnson),3.380,4.240
4,8:02,1,10,HOU 20,3,13,"Leonard Fournette right tackle for -1 yards (tackle by D.J. Reader and J.J. Watt). Penalty on Will Richardson: Offensive Holding, 10 yards (no play)",4.240,3.580
4,7:36,1,20,HOU 30,3,13,Gardner Minshew pass complete short middle to DJ Chark for 10 yards (tackle by Benardrick McKinney),3.580,3.690
4,6:58,2,10,HOU 20,3,13,Gardner Minshew pass incomplete short left intended for DJ Chark (defended by Lonnie Johnson),3.690,3.010
4,6:54,3,10,HOU 20,3,13,Gardner Minshew pass complete short left to Leonard Fournette for 6 yards (tackle by Jahleel Addae and Whitney Mercilus),3.010,2.580
4,6:05,4,4,HOU 14,6,13,Josh Lambo 32 yard field goal good,2.580,3.000
4,6:01,,,JAX 35,6,13,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
4,6:01,1,10,HOU 25,6,13,Carlos Hyde up the middle for 1 yard (tackle by Calais Campbell),0.610,0.200
4,5:17,2,9,HOU 26,6,13,Deshaun Watson pass complete short left to Darren Fells for 9 yards (tackle by Quincy Williams),0.200,1.270
4,4:43,1,10,HOU 35,6,13,Carlos Hyde up the middle for 1 yard (tackle by Quincy Williams),1.270,0.860
4,4:05,2,9,HOU 36,6,13,Deshaun Watson pass incomplete deep right intended for Will Fuller,0.860,0.170
4,3:59,3,9,HOU 36,6,13,"Deshaun Watson pass complete short middle to Kenny Stills for 14 yards (tackle by Tre Herndon). Penalty on Tytus Howard: Tripping, 10 yards (no play)",0.170,-1.150
4,3:51,3,19,HOU 26,6,13,Duke Johnson right tackle for 1 yard (tackle by Quincy Williams),-1.150,-1.570
4,3:47,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,3:47,4,18,HOU 27,6,13,"Trevor Daniel punts 44 yards, returned by Dede Westbrook for 3 yards (tackle by Keion Crossen)",-1.570,-1.070
4,3:36,1,10,JAX 32,6,13,Leonard Fournette right guard for 4 yards (tackle by Zach Cunningham),1.070,1.070
4,3:05,2,6,JAX 36,6,13,Gardner Minshew pass complete short right to James O'Shaughnessy for 5 yards (tackle by Tashaun Gipson),1.070,1.030
4,3:00,3,1,JAX 41,6,13,Leonard Fournette right guard for no gain (tackle by Zach Cunningham and Charles Omenihu),1.030,-0.650
4,2:19,4,1,JAX 41,6,13,Leonard Fournette up the middle for 1 yard (tackle by Benardrick McKinney and Zach Cunningham),-0.650,1.730
4,2:00,1,10,JAX 42,6,13,Gardner Minshew pass incomplete short right intended for Leonard Fournette,1.730,1.190
4,1:52,2,10,JAX 42,6,13,Gardner Minshew pass complete short right to Geoff Swaim for 1 yard (tackle by Jahleel Addae),1.190,0.630
4,1:18,3,9,JAX 43,6,13,Gardner Minshew pass complete short right to Chris Conley for 12 yards (tackle by Johnathan Joseph),0.630,2.590
4,1:11,1,10,HOU 45,6,13,Gardner Minshew pass complete short right to DJ Chark for 14 yards (tackle by Johnathan Joseph),2.590,3.510
4,1:06,1,10,HOU 31,6,13,Gardner Minshew pass incomplete deep left intended for Dede Westbrook,3.510,2.970
4,1:03,2,10,HOU 31,6,13,Gardner Minshew pass incomplete short left intended for Dede Westbrook (defended by Johnathan Joseph),2.970,2.280
4,0:57,3,10,HOU 31,6,13,Gardner Minshew pass incomplete short right intended for Chris Conley,2.280,1.320
4,0:52,4,10,HOU 31,6,13,Gardner Minshew right end for 18 yards (tackle by Brennan Scarlett and Benardrick McKinney),1.320,4.710
4,0:43,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,0:43,1,10,HOU 13,6,13,"Penalty on HOU: Defensive Too Many Men on Field, 5 yards (no play)",4.710,5.860
4,0:42,1,5,HOU 8,6,13,Gardner Minshew right end for 4 yards (tackle by Zach Cunningham),5.860,5.730
4,0:36,2,1,HOU 4,12,13,"Gardner Minshew pass complete short right to DJ Chark for 4 yards, touchdown",5.730,7.000
4,0:30,,,,,,Timeout #2 by Houston Texans,,
4,0:30,,,HOU 2,12,13,"Two Point Attempt: Leonard Fournette rushes, conversion fails.",1.000,-1.000
4,0:30,,,,,,Timeout #3 by Houston Texans,,
4,0:30,,,JAX 35,12,13,"Josh Lambo kicks onside 13 yards, returned by Darren Fells for no gain",0.000,2.390
4,0:29,1,10,JAX 48,12,13,Deshaun Watson kneels for -1 yards,2.390,1.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
