Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,3:05,2,8,IND 24,3,10,Blake Bortles pass incomplete short right intended for Leonard Fournette,3.570,2.870
2,3:01,3,8,IND 24,3,10,Blake Bortles pass complete short left to T.J. Yeldon for 16 yards (tackle by Nate Hairston and Quincy Wilson),2.870,5.370
2,2:18,1,8,IND 8,3,10,Blake Bortles pass incomplete,5.370,4.570
2,2:11,2,8,IND 8,3,10,Leonard Fournette middle for no gain (tackle by Johnathan Hankins),4.570,3.580
2,2:00,3,8,IND 8,3,16,"Blake Bortles pass complete short right to Keelan Cole for 8 yards, touchdown",3.580,7.000
2,1:55,,,IND 15,3,16,"Two Point Attempt: Brad Nortman pass incomplete, conversion fails",0.000,-1.000
2,1:55,,,JAX 35,3,16,"Josh Lambo kicks off 55 yards, returned by Josh Ferguson for 20 yards (tackle by Jarrod Wilson)",0.000,-0.940
2,1:49,1,10,IND 30,3,16,Jacoby Brissett pass incomplete short right intended for Donte Moncrief (defended by Abry Jones),0.940,0.390
2,1:45,2,10,IND 30,3,16,Jacoby Brissett pass complete short left to Donte Moncrief for 7 yards (tackle by A.J. Bouye),0.390,0.630
2,1:18,3,3,IND 37,3,16,Jacoby Brissett pass complete short left to Donte Moncrief for 7 yards (tackle by A.J. Bouye),0.630,1.860
2,1:12,1,10,IND 44,3,16,Jacoby Brissett pass incomplete deep right intended for Chester Rogers,1.860,1.320
2,1:07,2,10,IND 44,3,16,Jacoby Brissett pass complete short right to T.Y. Hilton for 6 yards (tackle by Jalen Ramsey),1.320,1.420
2,1:02,3,4,,3,16,Jacoby Brissett middle for 10 yards (tackle by A.J. Bouye),1.420,0.000
2,0:55,,,,,,Timeout #1 by Indianapolis Colts,0.000,-2.920
2,0:55,1,10,JAX 40,3,16,Jacoby Brissett pass complete short left to Donte Moncrief for 9 yards,2.920,3.590
2,0:50,2,1,JAX 31,3,16,Marlon Mack right end for 8 yards (tackle by Jalen Ramsey),3.590,4.040
2,0:44,1,10,JAX 23,3,16,Jacoby Brissett pass incomplete deep middle intended for T.Y. Hilton is intercepted by Jalen Ramsey at JAX-7 and returned for 18 yards,4.040,-0.610
2,0:33,1,10,JAX 25,3,16,Leonard Fournette right end for 6 yards (tackle by Jeremiah George),0.610,0.870
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,3,16,"Rigoberto Sanchez kicks off 63 yards, returned by Corey Grant for 31 yards (tackle by Jermaine Grace)",0.000,-1.140
3,14:52,1,10,JAX 33,3,16,Leonard Fournette middle for 3 yards (tackle by Jabaal Sheard),1.140,1.000
3,14:15,2,7,JAX 36,3,16,Blake Bortles pass complete short right to Dede Westbrook for 21 yards (tackle by Antonio Morrison),1.000,2.720
3,13:30,1,10,IND 43,3,16,Blake Bortles pass complete deep right to Marqise Lee for 19 yards,2.720,3.970
3,13:00,1,10,IND 24,3,16,Blake Bortles pass complete short left to Marqise Lee for 4 yards (tackle by Antonio Morrison),3.970,3.970
3,12:24,2,6,IND 20,3,16,Blake Bortles left end for no gain (tackle by Jonathan Bostic),3.970,3.270
3,11:44,3,6,IND 20,3,16,Blake Bortles pass complete short left to Leonard Fournette for 11 yards (tackle by Jonathan Bostic),3.270,5.140
3,11:11,1,9,IND 9,3,16,Leonard Fournette left end for 4 yards (tackle by Jonathan Bostic),5.140,5.150
3,10:38,2,5,IND 5,3,22,"Leonard Fournette middle for 5 yards, touchdown",5.150,7.000
3,10:34,,,IND 2,3,24,"Two Point Attempt: Blake Bortles pass complete to Marcedes Lewis, conversion succeeds",0.000,1.000
3,10:34,,,JAX 35,3,24,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
3,10:34,1,10,IND 25,3,24,Jacoby Brissett pass incomplete short left intended for Donte Moncrief (defended by Malik Jackson),0.610,0.060
,,,,,,,"JAX challenged the pass was not tipped ruling, and the original play was overturned.",,
3,10:30,2,10,IND 25,3,24,Frank Gore middle for 16 yards (tackle by Barry Church),0.060,1.660
3,10:06,1,10,IND 41,3,24,Marlon Mack left end for 5 yards (tackle by Blair Brown),1.660,1.800
3,9:31,2,5,IND 46,3,24,Marlon Mack middle for 4 yards (tackle by Calais Campbell),1.800,1.620
3,8:48,3,1,,3,24,Frank Gore middle for 2 yards (tackle by Calais Campbell),1.620,2.390
3,8:15,1,10,JAX 48,3,24,Jacoby Brissett sacked by Paul Posluszny and Blair Brown for -6 yards. Penalty on Brandon Williams: Offensive Holding (Declined),2.390,1.040
3,7:59,2,16,IND 46,3,24,Marlon Mack left end for 2 yards (tackle by Marcell Dareus),1.040,0.630
3,7:15,3,14,IND 48,3,24,Jacoby Brissett right end for 12 yards (tackle by Yannick Ngakoue),0.630,0.590
3,6:49,4,2,JAX 40,9,24,"Jacoby Brissett pass complete short middle to T.Y. Hilton for 40 yards, touchdown. Penalty on Aaron Colvin: Defensive Holding (Declined)",0.590,7.000
3,6:40,,,JAX 15,10,24,Adam Vinatieri kicks extra point good,0.000,0.000
3,6:40,,,IND 35,10,24,"Rigoberto Sanchez kicks off 66 yards, returned by Corey Grant for 15 yards",0.000,0.280
3,6:36,1,10,JAX 14,10,24,"Penalty on IND: Defensive 12 On-field, 5 yards (no play)",-0.280,0.530
3,6:36,1,5,JAX 19,10,24,Blake Bortles pass complete short left to Leonard Fournette for 7 yards (tackle by Antonio Morrison),0.530,0.670
3,6:09,1,10,JAX 26,10,24,Leonard Fournette left end for -2 yards (tackle by Jonathan Bostic),0.670,-0.140
3,5:29,2,12,JAX 24,10,24,Blake Bortles pass complete short left to Leonard Fournette for 4 yards (tackle by Quincy Wilson),-0.140,-0.300
3,5:01,3,8,JAX 28,10,24,"Penalty on Cam Robinson: False Start, 5 yards (no play)",-0.300,-0.960
3,4:50,3,13,JAX 23,10,24,Blake Bortles pass complete short middle to Marcedes Lewis for 16 yards,-0.960,0.000
3,4:11,,,,,,Timeout #1 by Indianapolis Colts,0.000,-1.530
3,4:11,1,10,JAX 39,10,24,Leonard Fournette middle for 1 yard (tackle by Clayton Geathers),1.530,1.120
3,3:33,2,9,JAX 40,10,24,Blake Bortles left end for 20 yards (tackle by Matthias Farley),1.120,2.920
3,2:59,1,10,IND 40,10,24,Blake Bortles pass complete deep left to Keelan Cole for 32 yards (tackle by Darius Butler),2.920,5.370
3,2:28,1,8,IND 8,10,24,Chris Ivory middle for 3 yards (tackle by Matthias Farley),5.370,5.150
3,1:50,2,5,IND 5,10,24,Leonard Fournette middle for -3 yards (tackle by Antonio Morrison and John Simon),5.150,3.580
3,1:13,3,8,IND 8,10,24,Blake Bortles pass complete short middle to Chris Ivory for 3 yards (tackle by Nate Hairston),3.580,3.010
3,0:37,4,5,IND 5,10,27,Josh Lambo 23 yard field goal good,3.010,3.000
3,0:34,,,JAX 35,10,27,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
3,0:34,1,10,IND 25,10,27,Jacoby Brissett pass complete short right to Jack Doyle for 5 yards (tackle by Paul Posluszny),0.610,0.740
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,IND 30,10,27,"Jacoby Brissett pass complete short right to Chester Rogers for -2 yards (tackle by Marcell Dareus). Penalty on Michael Person: Ineligible Downfield Pass, 5 yards (no play)",0.740,0.060
4,14:45,2,10,IND 25,10,27,Marlon Mack right end for 2 yards (tackle by Calais Campbell),0.060,-0.360
4,14:06,3,8,IND 27,10,27,Jacoby Brissett pass incomplete deep left intended for Donte Moncrief,-0.360,-1.570
4,13:59,4,8,IND 27,10,27,Rigoberto Sanchez punts 33 yards,-1.570,-1.600
4,13:49,1,10,JAX 40,10,27,Blake Bortles pass complete short middle to Marcedes Lewis for 16 yards (tackle by Matthias Farley and T.J. Green),1.600,2.650
4,13:00,1,10,IND 44,10,27,Leonard Fournette right end for no gain (tackle by Clayton Geathers),2.650,2.110
4,12:23,2,10,IND 44,10,27,Blake Bortles pass incomplete short left intended for Dede Westbrook,2.110,1.420
4,12:18,3,10,IND 44,10,27,Blake Bortles pass incomplete short middle intended for Dede Westbrook,1.420,0.330
4,12:14,4,10,IND 44,10,27,Brad Nortman punts 40 yards,0.330,0.380
4,12:03,1,10,IND 4,10,27,Frank Gore middle for 1 yard (tackle by Tashaun Gipson and Paul Posluszny),-0.380,-0.710
4,11:22,2,9,IND 5,10,27,Jacoby Brissett right end for 8 yards (tackle by Paul Posluszny),-0.710,-0.370
4,10:42,3,1,IND 13,10,27,"Marlon Mack middle for 1 yard (tackle by A.J. Bouye). Penalty on Chester Rogers: Offensive Holding, 6 yards (no play)",-0.370,-1.070
4,10:30,3,7,IND 7,10,27,Jacoby Brissett right end for 3 yards (tackle by Marcell Dareus),-1.070,-2.490
4,9:56,4,4,IND 10,10,27,"Rigoberto Sanchez punts 48 yards, fair catch by Jaydon Mickens",-2.490,-1.730
4,9:48,1,10,JAX 42,10,27,Leonard Fournette right end for -6 yards (tackle by Barkevious Mingo),1.730,0.380
4,9:06,2,16,JAX 36,10,27,"Penalty on Blake Bortles: Delay of Game, 5 yards (no play)",0.380,-0.300
4,8:54,2,21,JAX 31,10,27,Blake Bortles pass complete short right to Dede Westbrook for 10 yards (tackle by Antonio Morrison),-0.300,0.370
4,8:18,3,11,JAX 41,10,27,Blake Bortles pass complete short left to T.J. Yeldon for 9 yards (tackle by Nate Hairston and Jonathan Bostic),0.370,-0.060
4,7:48,4,2,,10,27,"Brad Nortman punts 36 yards, fair catch by Chester Rogers",-0.060,0.280
4,7:41,1,10,IND 14,10,27,Jacoby Brissett pass incomplete short middle intended for Marlon Mack,-0.280,-0.750
4,7:35,2,10,IND 14,10,27,Jacoby Brissett pass complete short left to Marlon Mack for 8 yards (tackle by Paul Posluszny and Tashaun Gipson),-0.750,-0.440
4,7:01,3,2,IND 22,10,27,"Jacoby Brissett sacked by Myles Jack for -8 yards. Penalty on Yannick Ngakoue: Unnecessary Roughness, 15 yards (no play)",-0.440,1.400
4,6:42,1,10,IND 37,10,27,Jacoby Brissett pass complete short right to Brandon Williams for 8 yards (tackle by Jalen Ramsey and Paul Posluszny),1.400,1.940
4,6:11,2,2,IND 45,10,27,Jacoby Brissett pass incomplete short middle intended for Chester Rogers is intercepted by Tashaun Gipson at JAX-41 and returned for 7 yards,1.940,-2.130
4,6:03,1,10,JAX 48,10,27,Leonard Fournette middle for 2 yards (tackle by T.J. Green),2.130,1.850
4,5:19,2,8,,10,27,Leonard Fournette left end for 24 yards (tackle by Quincy Wilson),1.850,3.840
4,4:34,1,10,IND 26,10,27,Chris Ivory middle for 4 yards,3.840,3.840
4,3:52,2,6,IND 22,10,27,Chris Ivory left end for 1 yard (tackle by Quincy Wilson),3.840,3.270
4,3:06,3,5,IND 21,10,27,Blake Bortles pass incomplete deep left intended for Marqise Lee,3.270,2.110
4,2:57,4,5,IND 21,10,30,Josh Lambo 39 yard field goal good,2.110,3.000
4,2:53,,,JAX 35,10,30,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
4,2:53,1,10,IND 25,10,30,Jacoby Brissett pass complete short left to Josh Ferguson for 8 yards (tackle by Paul Posluszny),0.610,1.140
4,2:27,2,2,IND 33,10,30,Jacoby Brissett pass complete short left to Josh Ferguson for no gain,1.140,0.430
4,2:00,3,2,IND 33,10,30,Jacoby Brissett pass incomplete short left intended for T.Y. Hilton,0.430,-1.180
4,1:56,4,2,IND 33,10,30,Jacoby Brissett pass complete short right to Chester Rogers for 3 yards,-1.180,1.330
4,1:48,1,10,IND 36,10,30,Jacoby Brissett pass complete short left to Chester Rogers for 15 yards (tackle by A.J. Bouye),1.330,2.320
4,1:41,1,10,JAX 49,10,30,Jacoby Brissett pass incomplete short middle intended for Kamar Aiken,2.320,1.780
4,1:35,2,10,JAX 49,10,30,Jacoby Brissett pass complete short left to Josh Ferguson for 8 yards (tackle by Myles Jack),1.780,2.150
4,1:09,3,2,JAX 41,10,30,Jacoby Brissett pass incomplete short right intended for Jack Doyle,2.150,0.530
4,1:05,4,2,JAX 41,10,30,Jacoby Brissett pass complete short left to Donte Moncrief for 6 yards (tackle by A.J. Bouye),0.530,3.250
4,1:01,1,10,JAX 35,10,30,Jacoby Brissett pass complete short right to Jack Doyle for 3 yards (tackle by Aaron Colvin),3.250,0.000
4,0:53,,,,,,Timeout #2 by Indianapolis Colts,0.000,-3.110
4,0:53,2,7,JAX 32,10,30,Jacoby Brissett sacked by Paul Posluszny for -3 yards,3.110,2.010
4,0:45,3,10,JAX 35,10,30,Jacoby Brissett pass complete short right to Brandon Williams for 3 yards (tackle by Paul Posluszny),2.010,0.000
4,0:37,,,,,,Timeout #3 by Indianapolis Colts,0.000,-1.240
4,0:37,4,7,JAX 32,10,30,Jacoby Brissett pass complete short left to Jack Doyle for 8 yards (tackle by Myles Jack),1.240,3.970
4,0:22,1,10,JAX 24,10,30,Jacoby Brissett spiked the ball,3.970,3.430
4,0:21,2,10,JAX 24,10,30,Jacoby Brissett pass complete short right to Chester Rogers for 12 yards (tackle by Jalen Ramsey),3.430,4.780
4,0:05,1,10,JAX 12,10,30,Jacoby Brissett spiked the ball,4.780,4.100
4,0:03,2,10,JAX 12,10,30,Jacoby Brissett pass incomplete short middle intended for Kamar Aiken,4.100,3.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
