Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
1,6:39,2,10,PHI 25,0,0,Alex Smith pass incomplete short right intended for Terry McLaurin,3.360,2.680
1,6:35,3,10,PHI 25,0,0,Alex Smith pass complete short left to Cam Sims for 16 yards (tackle by Blake Countess),2.680,5.140
1,5:57,1,9,PHI 9,0,0,"Penalty on Raequan Williams: Encroachment, 5 yards (no play)",5.140,6.280
1,5:42,1,4,PHI 4,0,0,Antonio Gibson right end for -6 yards (tackle by Grayland Arnold),6.280,4.190
1,5:04,2,10,PHI 10,0,0,Alex Smith pass complete short right to Cam Sims for 5 yards (tackle by Rudy Ford),4.190,4.260
1,4:24,3,5,PHI 5,6,0,"Alex Smith pass complete short left to Terry McLaurin for 5 yards, touchdown",4.260,7.000
1,4:19,,,PHI 15,7,0,Dustin Hopkins kicks extra point good,0.000,0.000
1,4:19,,,WAS 35,7,0,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
1,4:19,1,10,PHI 25,7,0,Jalen Hurts pass incomplete short right intended for Greg Ward,0.610,0.060
1,4:14,2,10,PHI 25,7,0,Jalen Hurts pass short left intended for Zach Ertz is intercepted by Kamren Curl at PHI-32 and returned for no gain,0.060,-3.450
1,4:08,1,10,PHI 32,7,0,J.D. McKissic left end for -3 yards (tackle by T.Y. McGill),3.450,2.500
1,3:27,2,13,PHI 35,7,0,Alex Smith pass complete short right to Terry McLaurin for 6 yards (tackle by Alex Singleton),2.500,2.610
1,2:49,3,7,PHI 29,7,0,Alex Smith pass complete short left to Terry McLaurin for 5 yards (tackle by Alex Singleton),2.610,1.990
1,2:06,4,2,PHI 24,10,0,Dustin Hopkins 42 yard field goal good,1.990,3.000
1,2:02,,,WAS 35,10,0,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
1,2:02,1,10,PHI 25,10,0,"Jalen Hurts pass incomplete deep left intended for Jalen Reagor (defended by Kendall Fuller). Penalty on Kamren Curl: Defensive Holding, 5 yards (no play)",0.610,0.940
1,1:53,1,10,PHI 30,10,0,Boston Scott left end for no gain (tackle by Cole Holcomb),0.940,0.390
1,1:13,2,10,PHI 30,10,0,Boston Scott left tackle for no gain (tackle by Montez Sweat),0.390,-0.300
1,0:33,3,10,PHI 30,10,0,"Jalen Hurts pass incomplete deep left intended for JJ Arcega-Whiteside. Penalty on Kendall Fuller: Defensive Pass Interference, 21 yards (no play)",-0.300,2.320
1,0:28,1,10,WAS 49,10,0,Greg Ward pass complete short right to Travis Fulgham for 15 yards,2.320,3.310
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 34,10,0,Jalen Hurts up the middle for 9 yards (tackle by Ryan Kerrigan),3.310,3.990
2,14:12,2,1,WAS 25,10,0,Jalen Hurts up the middle for 1 yard (tackle by Cole Holcomb),3.990,3.970
2,13:26,1,10,WAS 24,10,0,Jalen Hurts pass complete short left to Boston Scott for 9 yards (tackle by Kendall Fuller),3.970,4.850
2,12:47,2,1,WAS 15,10,0,Jalen Hurts sacked by Chase Young for -5 yards,4.850,3.270
2,12:02,3,6,WAS 20,10,0,"Jalen Hurts sacked by Montez Sweat for no gain. Penalty on Cole Holcomb: Defensive Holding, 5 yards (no play)",3.270,4.580
2,11:52,1,10,WAS 15,10,0,Boston Scott left end for 8 yards (tackle by Jeremy Reaves),4.580,5.410
2,11:08,2,2,WAS 7,10,0,Boston Scott up the middle for 1 yard (tackle by Daron Payne),5.410,4.900
2,10:24,3,1,WAS 6,10,6,"Jalen Hurts right end for 6 yards, touchdown",4.900,7.000
2,10:18,,,WAS 15,10,7,Jake Elliott kicks extra point good,0.000,0.000
2,10:18,,,PHI 35,10,7,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,10:18,1,10,WAS 25,10,7,Antonio Gibson right tackle for 11 yards (tackle by Marcus Epps),0.610,1.330
2,9:34,1,10,WAS 36,10,7,Alex Smith pass incomplete short right,1.330,0.790
2,9:26,2,10,WAS 36,10,7,Alex Smith pass complete short right to J.D. McKissic for 4 yards (tackle by Grayland Arnold),0.790,0.630
2,8:57,3,6,WAS 40,10,7,Alex Smith sacked by Raequan Williams for -5 yards,0.630,-1.040
2,8:15,4,11,WAS 35,10,7,"Tress Way punts 45 yards, returned by Greg Ward for 15 yards (tackle by Nick Sundberg)",-1.040,-1.270
2,8:03,1,10,PHI 35,10,7,Jalen Hurts pass complete short right to Zach Ertz for 7 yards (tackle by Cole Holcomb),1.270,1.670
2,7:21,2,3,PHI 42,10,7,Jalen Hurts pass complete short right to Zach Ertz for 4 yards (tackle by Cole Holcomb),1.670,1.990
2,6:36,1,10,PHI 46,10,7,Jalen Hurts pass complete short right to Jalen Reagor for 15 yards,1.990,2.980
2,6:06,1,10,WAS 39,10,7,Jason Huntley left end for no gain (tackle by Jonathan Bostic and Jonathan Allen),2.980,2.440
2,5:25,2,10,WAS 39,10,7,Jalen Hurts right end for 3 yards (tackle by Jeremy Reaves),2.440,2.150
2,4:47,3,7,WAS 36,10,7,Jalen Hurts pass complete deep middle to JJ Arcega-Whiteside for 30 yards (tackle by Kamren Curl),2.150,5.830
2,4:00,1,6,WAS 6,10,13,"Jalen Hurts left end for 6 yards, touchdown",5.830,7.000
2,3:54,,,WAS 15,10,14,Jake Elliott kicks extra point good,0.000,0.000
2,3:54,,,PHI 35,10,14,"Jake Elliott kicks off 65 yards, returned by Danny Johnson for 22 yards (tackle by Marcus Epps)",0.000,0.410
2,3:49,1,10,WAS 22,10,14,Alex Smith pass complete short right to Terry McLaurin for 5 yards (tackle by Alex Singleton),0.410,0.540
2,3:17,2,5,WAS 27,10,14,Antonio Gibson up the middle for no gain (tackle by Grayland Arnold and Genard Avery),0.540,-0.160
2,2:43,3,5,WAS 27,10,14,Alex Smith sacked by Alex Singleton for -8 yards,-0.160,-2.140
2,2:02,4,13,WAS 19,10,14,"Tress Way punts 45 yards, returned by Greg Ward for no gain (tackle by Jordan Kunaszyk). Penalty on Elijah Riley: Offensive Holding, 10 yards",-2.140,-0.670
2,1:52,1,10,PHI 26,10,14,Jalen Hurts pass incomplete short left intended for Quez Watkins,0.670,0.130
2,1:46,2,10,PHI 26,10,14,Jalen Hurts pass incomplete short left intended for JJ Arcega-Whiteside,0.130,-0.560
2,1:42,3,10,PHI 26,10,14,Jalen Hurts pass incomplete short left intended for Zach Ertz (defended by Kendall Fuller),-0.560,-1.630
2,1:37,4,10,PHI 26,10,14,"Cameron Johnston punts 49 yards, returned by Steven Sims for 20 yards (tackle by Rick Lovato)",-1.630,-1.930
2,1:24,1,10,WAS 45,10,14,Alex Smith pass complete short right to J.D. McKissic for 4 yards (tackle by K'Von Wallace),1.930,1.920
2,1:20,2,6,WAS 49,10,14,Alex Smith pass incomplete short right intended for J.D. McKissic,1.920,1.220
2,1:15,3,6,WAS 49,10,14,Alex Smith pass complete short middle to Cam Sims for 15 yards (tackle by Blake Countess),1.220,3.180
2,1:07,,,,,,Timeout #1 by Washington Football Team,,
2,1:07,1,10,PHI 36,10,14,Alex Smith pass complete short right to Cam Sims for 6 yards (tackle by T.J. Edwards),3.180,3.450
2,0:45,2,4,PHI 30,10,14,Alex Smith pass incomplete short right intended for Logan Thomas,3.450,2.740
2,0:41,3,4,PHI 30,10,14,"Penalty on Javon Hargrave: Neutral Zone Infraction, 5 yards (no play)",2.740,3.910
2,0:41,1,10,PHI 25,10,14,Alex Smith pass complete short middle to Steven Sims for 6 yards (tackle by Grayland Arnold),3.910,4.200
2,0:35,,,,,,Timeout #2 by Washington Football Team,,
2,0:35,2,4,PHI 19,10,14,Alex Smith pass complete short right to J.D. McKissic for 6 yards (tackle by Alex Singleton),4.200,4.710
2,0:30,1,10,PHI 13,10,14,Alex Smith pass incomplete short right,4.710,4.050
2,0:26,2,10,PHI 13,16,14,"Alex Smith pass complete short right to Logan Thomas for 13 yards, touchdown",4.050,7.000
2,0:20,,,PHI 15,17,14,Dustin Hopkins kicks extra point good,0.000,0.000
2,0:20,,,WAS 35,17,14,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,0:20,1,10,PHI 25,17,14,Jalen Hurts pass incomplete short right,0.610,0.060
2,0:14,2,10,PHI 25,17,14,Boston Scott up the middle for 7 yards (tackle by Jonathan Allen),0.060,0.300
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,17,14,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,WAS 25,17,14,Antonio Gibson right tackle for 4 yards (tackle by K'Von Wallace),0.610,0.600
3,13:57,2,6,WAS 29,17,14,J.D. McKissic right guard for 3 yards (tackle by Javon Hargrave),0.600,0.300
3,13:20,3,3,WAS 32,17,14,Alex Smith sacked by Malik Jackson for -4 yards,0.300,-1.500
3,12:41,4,7,WAS 28,17,14,"Tress Way punts 47 yards, returned by Greg Ward for 3 yards (tackle by Jeremy Sprinkle and Jordan Kunaszyk)",-1.500,-0.810
3,12:31,1,10,PHI 28,17,14,Boston Scott left end for 4 yards (tackle by Kendall Fuller),0.810,0.800
3,11:59,2,6,PHI 32,17,14,Boston Scott right tackle for 3 yards (tackle by Jonathan Allen),0.800,0.500
3,11:16,3,3,PHI 35,17,14,Jalen Hurts pass incomplete short right intended for Boston Scott,0.500,-1.040
3,11:10,4,3,PHI 35,17,14,Cameron Johnston punts 47 yards out of bounds,-1.040,-0.040
3,11:02,1,10,WAS 18,17,14,Alex Smith pass complete short right to Terry McLaurin for 5 yards (tackle by Rashad Smith),0.040,0.280
3,10:28,2,5,WAS 23,17,14,Antonio Gibson up the middle for no gain (tackle by T.Y. McGill),0.280,-0.530
3,9:45,3,5,WAS 23,17,14,Alex Smith pass incomplete short right,-0.530,-1.830
3,9:39,4,5,WAS 23,17,14,"Tress Way punts 48 yards, fair catch by Greg Ward at PHI-29",-1.830,-0.870
3,9:32,1,10,PHI 29,17,14,Jalen Hurts pass incomplete short right intended for Greg Ward (defended by Fabian Moreau),0.870,0.330
3,9:28,2,10,PHI 29,17,14,Boston Scott up the middle for 20 yards (tackle by Jeremy Reaves),0.330,2.190
3,8:53,1,10,PHI 49,17,14,Jalen Hurts pass complete short left to Corey Clement for 7 yards (tackle by Kendall Fuller and Jonathan Bostic),2.190,2.590
3,8:12,2,3,WAS 44,17,14,John Hightower up the middle for 1 yard (tackle by Jonathan Bostic),2.590,2.010
3,7:28,3,2,WAS 43,17,14,Jalen Hurts up the middle for 4 yards (tackle by Jonathan Bostic),2.010,2.980
3,6:45,1,10,WAS 39,17,14,Jalen Hurts pass complete short left to Jason Huntley for no gain (tackle by Cole Holcomb),2.980,2.440
3,5:59,2,10,WAS 39,17,14,Jalen Hurts up the middle for 3 yards (tackle by Montez Sweat),2.440,2.150
3,5:14,3,7,WAS 36,17,14,Jalen Hurts pass incomplete short right intended for Quez Watkins,2.150,0.880
3,5:07,4,7,WAS 36,17,14,"Penalty on PHI: Delay of Game, 5 yards (no play)",0.880,0.530
3,5:06,4,12,WAS 41,17,14,"Cameron Johnston punts 41 yards, touchback.",0.530,-0.280
3,4:58,1,10,WAS 20,17,14,Alex Smith pass short right intended for J.D. McKissic is intercepted by Marcus Epps at WAS-15 and returned for no gain,0.280,-4.580
3,4:54,1,10,WAS 15,17,14,Boston Scott left end for 6 yards (tackle by Fabian Moreau),4.580,5.030
3,4:16,2,4,WAS 9,17,14,Boston Scott left end for 3 yards (tackle by Jonathan Bostic),5.030,4.900
3,3:32,3,1,WAS 6,17,14,Boston Scott left tackle for 1 yard (tackle by Jonathan Allen and Montez Sweat),4.900,6.060
3,2:47,1,5,WAS 5,17,14,Corey Clement up the middle for 1 yard (tackle by Kamren Curl),6.060,5.340
3,2:12,2,4,WAS 4,17,14,Jalen Hurts pass incomplete short right intended for Travis Fulgham,5.340,4.490
3,2:07,3,4,WAS 4,17,14,Jalen Hurts pass incomplete short right intended for Zach Ertz,4.490,3.030
3,2:01,4,4,WAS 4,17,14,Jalen Hurts pass incomplete short left intended for Quez Watkins,3.030,0.380
3,1:54,1,10,WAS 4,17,14,Alex Smith pass complete short right to Terry McLaurin for 11 yards (tackle by Rashad Smith),-0.380,-0.220
3,1:21,1,10,WAS 15,17,14,Peyton Barber left end for 3 yards (tackle by Malik Jackson and T.J. Edwards),-0.220,-0.280
3,0:38,2,7,WAS 18,17,14,Alex Smith pass complete short right to Logan Thomas for 6 yards (tackle by Vinny Curry),-0.280,-0.270
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,WAS 24,17,14,Peyton Barber left end for 1 yard (tackle by T.J. Edwards and Brandon Graham),-0.270,0.610
4,14:13,1,10,WAS 25,17,14,Peyton Barber left tackle for 3 yards (tackle by Malik Jackson and T.J. Edwards),0.610,0.470
4,13:34,2,7,WAS 28,17,14,Alex Smith pass complete short left to Terry McLaurin for 3 yards (tackle by Darius Slay),0.470,0.170
4,12:53,3,4,WAS 31,17,14,Alex Smith pass incomplete short left intended for J.D. McKissic,0.170,-1.310
4,12:47,4,4,WAS 31,17,14,"Tress Way punts 48 yards, returned by Greg Ward for no gain (tackle by Jared Norris). Penalty on Caleb Wilson: Offensive Holding, 10 yards",-1.310,0.370
4,12:35,1,10,PHI 11,17,14,Nate Sudfeld pass incomplete short right,-0.370,-0.780
4,12:30,2,10,PHI 11,17,14,Jason Huntley left end for 5 yards (tackle by Jonathan Allen),-0.780,-0.840
4,11:44,,,,,,Timeout #1 by Philadelphia Eagles,,
4,11:44,3,5,PHI 16,17,14,Nate Sudfeld pass deep right intended for John Hightower is intercepted by Jeremy Reaves at WAS-45 and returned for no gain,-0.840,-1.930
4,11:37,1,10,WAS 45,17,14,Antonio Gibson right end for 12 yards (tackle by K'Von Wallace),1.930,2.720
4,11:03,1,10,PHI 43,17,14,Antonio Gibson left tackle for 2 yards (tackle by Marcus Epps),2.720,2.450
4,10:23,2,8,PHI 41,17,14,Alex Smith pass short left intended for Logan Thomas is intercepted by T.J. Edwards at PHI-28 and returned for 13 yards,2.450,-1.660
4,10:15,1,10,PHI 41,17,14,Nate Sudfeld pass complete short middle to Zach Ertz for 5 yards (tackle by Kamren Curl),1.660,1.800
4,9:42,2,5,PHI 46,17,14,"Nate Sudfeld aborted snap, recovered by Chase Young at PHI-35 and returned for 10 yards (tackle by Boston Scott)",1.800,-3.910
4,9:34,1,10,PHI 25,17,14,"Antonio Gibson right end for 2 yards (tackle by Brandon Graham). Penalty on Morgan Moses: Offensive Holding, 10 yards (no play)",3.910,3.250
4,9:18,1,20,PHI 35,17,14,Antonio Gibson up the middle for 5 yards (tackle by Grayland Arnold and Marcus Epps),3.250,2.690
4,8:37,2,15,PHI 30,17,14,Alex Smith pass incomplete short right intended for Logan Thomas (defended by Grayland Arnold),2.690,2.010
4,8:33,3,15,PHI 30,17,14,Alex Smith pass complete short left to J.D. McKissic for 6 yards (tackle by Malik Jackson),2.010,1.870
4,7:46,4,9,PHI 24,20,14,Dustin Hopkins 42 yard field goal good,1.870,3.000
4,7:42,,,WAS 35,20,14,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,7:42,1,10,PHI 25,20,14,Boston Scott right end for 4 yards (tackle by Tim Settle and Jonathan Allen),0.610,0.600
4,7:01,2,6,PHI 29,20,14,Nate Sudfeld pass incomplete deep left intended for Quez Watkins,0.600,-0.100
4,6:56,3,6,PHI 29,20,14,Nate Sudfeld pass complete short left to JJ Arcega-Whiteside for 10 yards (tackle by Kendall Fuller),-0.100,1.530
4,6:22,1,10,PHI 39,20,14,Nate Sudfeld sacked by Montez Sweat for -13 yards,1.530,-0.770
4,5:38,2,23,PHI 26,20,14,Nate Sudfeld pass complete short right to Boston Scott for 5 yards (tackle by Chase Young). Penalty on Greg Ward: Illegal Block Above the Waist (Declined),-0.770,-0.760
4,5:10,3,18,PHI 31,20,14,Nate Sudfeld sacked by Jonathan Bostic for -3 yards,-0.760,-1.500
4,4:38,4,21,PHI 28,20,14,"Cameron Johnston punts 48 yards, muffed catch by Steven Sims, recovered by Steven Sims at WAS-25, returned by Steven Sims for no gain (tackle by Rudy Ford)",-1.500,-0.610
4,4:28,1,10,WAS 25,20,14,Antonio Gibson left end for 2 yards (tackle by Alex Singleton),0.610,0.330
4,3:45,2,8,WAS 27,20,14,Antonio Gibson right end for 13 yards (tackle by Rudy Ford),0.330,1.600
4,3:38,1,10,WAS 40,20,14,"Alex Smith aborted snap, recovered by Alex Smith at WAS-36 and returned for -4 yards",1.600,0.510
4,2:54,2,14,WAS 36,20,14,Antonio Gibson right guard for 4 yards (tackle by Javon Hargrave and Alex Singleton),0.510,0.370
4,2:09,,,,,,Timeout #1 by Washington Football Team,,
4,2:09,3,10,WAS 40,20,14,Antonio Gibson up the middle for 9 yards (tackle by K'Von Wallace),0.370,-0.130
4,2:00,4,1,WAS 49,20,14,"Penalty on T.Y. McGill: Neutral Zone Infraction, 6 yards (no play)",-0.130,2.590
4,2:00,1,10,PHI 45,20,14,Antonio Gibson right end for 5 yards (tackle by Rudy Ford and K'Von Wallace),2.590,2.720
4,1:55,,,,,,Timeout #2 by Philadelphia Eagles,,
4,1:55,2,5,PHI 40,20,14,Antonio Gibson right end for 1 yard (tackle by Alex Singleton and Marcus Epps),2.720,2.150
4,1:49,,,,,,Timeout #3 by Philadelphia Eagles,,
4,1:49,3,4,PHI 39,20,14,Antonio Gibson right end for 3 yards (tackle by Darius Slay and Alex Singleton),2.150,0.890
4,1:02,,,,,,Timeout #2 by Washington Football Team,,
4,1:02,4,1,PHI 36,20,14,"Tress Way punts 28 yards, fair catch by Greg Ward at PHI-8",0.890,0.380
4,0:56,1,10,PHI 8,20,14,Nate Sudfeld pass complete short right to Greg Ward for 6 yards (tackle by Jimmy Moreland),-0.380,-0.320
4,0:50,2,4,PHI 14,20,14,Nate Sudfeld pass incomplete deep right,-0.320,-0.720
4,0:44,3,4,PHI 14,20,14,Nate Sudfeld pass incomplete short left intended for Boston Scott,-0.720,-2.470
4,0:38,4,4,PHI 14,20,14,Nate Sudfeld up the middle for 12 yards (tackle by Jonathan Bostic and Cole Holcomb),-2.470,0.670
4,0:16,1,10,PHI 26,20,14,Nate Sudfeld pass incomplete deep right intended for John Hightower (defended by Ronald Darby),0.670,0.130
4,0:11,2,10,PHI 26,20,14,Nate Sudfeld pass incomplete short left,0.130,-0.560
4,0:06,3,10,PHI 26,20,14,Nate Sudfeld pass complete short middle to Quez Watkins for 6 yards (tackle by Jonathan Bostic and Ryan Kerrigan),-0.560,-1.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
