Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
1,8:24,3,6,NOR 36,0,7,Gus Frerotte pass incomplete deep middle intended for Aundrae Allison,2.210,0.880
1,8:18,4,6,NOR 36,0,7,"Chris Kluwe punts 36 yards, touchback",0.880,-0.280
1,8:12,1,10,NOR 20,0,7,Drew Brees pass complete deep middle to Devery Henderson for 52 yards (tackle by Darren Sharper),0.280,3.710
1,7:27,1,10,MIN 28,0,7,Drew Brees pass incomplete short right intended for Devery Henderson,3.710,3.170
1,7:21,2,10,MIN 28,0,7,Reggie Bush for 9 yards (tackle by Ben Leber),3.170,3.720
1,6:54,3,1,MIN 19,0,7,"Reggie Bush right end for 1 yard (tackle by Ray Edwards). Penalty on Mike Karney: Offensive Holding, 10 yards",3.720,2.480
1,6:36,,,,0,7,Timeout #1 by New Orleans Saints,0.000,2.480
1,6:36,3,10,MIN 28,0,7,Drew Brees pass incomplete short left intended for Robert Meachem,2.480,1.590
1,6:31,4,10,MIN 28,6,7,"Martin Gramatica 46 yard field goal no good, blocked by Kevin Williams, recovered by Antoine Winfield and returned for 59 yards, touchdown. Penalty on Antoine Winfield: Unsportsmanlike Conduct, 15 yards",1.590,-7.000
1,,,,NOR 2,7,7,,0.000,0.000
1,,,,MIN 15,7,7,"Ryan Longwell kicks off 68 yards, returned by Pierre Thomas for 32 yards (tackle by Robert Ferguson)",0.000,2.190
1,6:14,1,10,NOR 49,7,7,Drew Brees pass complete short left to Mark Campbell for 9 yards (tackle by Chad Greenway),2.190,2.860
1,5:47,2,1,MIN 42,7,7,Drew Brees pass complete short right to Mark Campbell for 8 yards (tackle by Antoine Winfield),2.860,3.310
1,5:11,1,10,MIN 34,7,7,Drew Brees pass complete short right to Billy Miller for 7 yards (tackle by Ben Leber),3.310,3.720
1,4:26,2,3,MIN 27,7,7,Reggie Bush right end for 10 yards (tackle by Ben Leber),3.720,4.440
1,3:55,1,10,MIN 17,7,7,Drew Brees pass incomplete short right intended for Lance Moore,4.440,3.850
1,3:51,2,10,MIN 17,7,7,Drew Brees pass complete short right to Aaron Stecker for no gain,3.850,3.070
1,3:09,3,10,MIN 17,7,7,Drew Brees pass incomplete deep right intended for Lance Moore (defended by Charles Gordon),3.070,2.310
1,3:02,4,10,MIN 17,7,10,Martin Gramatica 35 yard field goal good,2.310,3.000
1,,,,NOR 30,7,10,"Steve Weatherford kicks onside 10 yards, recovered by Garrett Mills",0.000,2.920
1,2:56,1,10,NOR 40,7,10,"Gus Frerotte pass complete short middle to Adrian Peterson for 7 yards (tackle by Scott Shanle). Penalty on Roman Harper: Defensive Holding, 5 yards (no play)",2.920,3.250
1,2:33,1,10,NOR 35,7,10,Adrian Peterson left end for 1 yard (tackle by Roman Harper),3.250,2.840
1,1:53,2,9,NOR 34,7,10,Adrian Peterson left guard for -2 yards (tackle by Scott Fujita and Jonathan Vilma),2.840,1.880
1,1:04,,,,7,10,Timeout #2 by New Orleans Saints,0.000,1.880
1,1:04,3,11,NOR 36,7,10,Gus Frerotte pass incomplete short left intended for Aundrae Allison,1.880,0.880
1,0:58,4,11,NOR 36,10,10,Ryan Longwell 53 yard field goal good,0.880,3.000
1,,,,MIN 30,10,10,"Ryan Longwell kicks off 74 yards, returned by Pierre Thomas for 23 yards (tackle by Husain Abdullah)",0.000,0.150
1,0:47,1,10,NOR 19,10,10,Reggie Bush left guard for 4 yards (tackle by Pat Williams),0.150,0.210
1,0:11,2,6,NOR 23,10,10,Drew Brees pass complete short right to Lance Moore for 1 yard (tackle by Ben Leber),0.210,-0.420
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,NOR 24,10,10,"Drew Brees sacked by Antoine Winfield for -10 yards. Drew Brees fumbles (forced by Antoine Winfield), recovered by Antoine Winfield at NOR-14 and returned for 9 yards (tackle by Carl Nicks)",-0.420,-6.060
2,14:51,1,5,NOR 5,10,10,Chester Taylor left tackle for -1 yards (tackle by Kevin Kaesviharn and Brian Young),6.060,4.950
2,14:15,2,6,NOR 6,10,10,Adrian Peterson right end for -3 yards (tackle by Brian Young),4.950,3.360
2,13:31,3,9,NOR 9,10,10,"Gus Frerotte pass incomplete short middle intended for Aundrae Allison. Penalty on Will Smith: Defensive Offside, 5 yards (no play)",3.360,4.490
2,13:26,3,4,NOR 4,16,10,"Chester Taylor pass complete short right to Visanthe Shiancoe for 4 yards, touchdown",4.490,7.000
2,,,,NOR 2,17,10,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,17,10,"Ryan Longwell kicks off 64 yards, returned by Pierre Thomas for 41 yards (tackle by Eric Frampton)",0.000,2.060
2,13:11,1,10,NOR 47,17,10,Drew Brees pass incomplete short right intended for Billy Miller (defended by Kevin Williams),2.060,1.520
2,13:07,2,10,NOR 47,17,10,Drew Brees pass complete short left to Lance Moore for 12 yards (tackle by Cedric Griffin),1.520,2.850
2,12:36,1,10,MIN 41,17,10,"Drew Brees for no gain. Drew Brees fumbles, recovered by Drew Brees at MIN-43",2.850,2.040
2,12:02,2,12,MIN 43,17,10,Drew Brees pass complete short left to Reggie Bush for 13 yards (tackle by Kevin Williams),2.040,3.580
2,11:23,1,10,MIN 30,17,10,"Penalty on Mark Campbell: False Start, 5 yards (no play)",3.580,3.250
2,11:11,1,15,MIN 35,17,10,"Reggie Bush right end for 1 yard (tackle by Chad Greenway). Reggie Bush fumbles (forced by Chad Greenway), recovered by Tyrell Johnson at MIN-32 and returned for 7 yards. Penalty on Tyrell Johnson: Illegal Forward Pass, 5 yards",3.250,-1.200
2,10:59,1,10,MIN 34,17,10,Gus Frerotte pass incomplete short left intended for Bernard Berrian,1.200,0.660
,,,,,,,"NOR challenged the pass completion ruling, and the original play was overturned.",,
2,10:54,2,10,MIN 34,17,10,Gus Frerotte pass incomplete short right intended for Adrian Peterson (defended by Kendrick Clancy),0.660,-0.030
2,10:51,3,10,MIN 34,17,10,"Penalty on Bobby McCray: Defensive Offside, 5 yards (no play)",-0.030,0.630
2,10:51,3,5,MIN 39,17,10,Gus Frerotte pass complete short left to Bernard Berrian for 15 yards (tackle by Kevin Kaesviharn),0.630,2.520
2,10:18,1,10,NOR 46,17,10,Adrian Peterson left end for 3 yards (tackle by Kevin Kaesviharn),2.520,2.380
2,10:18,2,7,NOR 43,17,10,Gus Frerotte pass incomplete short left intended for Bobby Wade,2.380,1.680
2,9:30,3,7,NOR 43,17,10,Gus Frerotte pass incomplete deep left intended for Bernard Berrian,1.680,0.400
2,9:26,4,7,NOR 43,17,10,"Chris Kluwe punts 30 yards, fair catch by Lance Moore",0.400,0.320
2,9:19,1,10,NOR 13,17,10,Drew Brees pass complete short middle to Reggie Bush for 6 yards (tackle by David Herron),-0.320,0.030
2,8:40,2,4,NOR 19,17,10,Drew Brees pass complete short right to Mark Campbell for 22 yards (tackle by Darren Sharper),0.030,1.660
2,8:03,1,10,NOR 41,17,10,Drew Brees pass complete short left to Reggie Bush for 5 yards (tackle by Cedric Griffin),1.660,1.800
2,7:18,2,5,NOR 46,17,10,Drew Brees pass incomplete short right intended for Devery Henderson (defended by Antoine Winfield),1.800,1.090
2,7:14,3,5,NOR 46,17,10,"Penalty on Robert Meachem: False Start, 5 yards (no play)",1.090,0.430
2,7:14,3,10,NOR 41,17,10,"Drew Brees pass complete short middle to Reggie Bush for 15 yards (tackle by Cedric Griffin). Reggie Bush fumbles (forced by Cedric Griffin), recovered by Billy Miller at MIN-41",0.430,2.850
2,6:21,1,10,MIN 41,17,10,Drew Brees pass incomplete,2.850,2.310
2,6:16,2,10,MIN 41,17,10,"Drew Brees pass complete short right to Lance Moore for 2 yards (tackle by Tyrell Johnson). Penalty on Billy Miller: Offensive Holding, 10 yards",2.310,1.230
2,5:46,2,18,MIN 49,17,10,Drew Brees pass complete short right to Reggie Bush for -4 yards (tackle by Antoine Winfield),1.230,0.040
2,5:15,3,22,NOR 47,17,10,Drew Brees pass complete deep middle to Robert Meachem for 21 yards (tackle by Tyrell Johnson),0.040,1.310
2,4:42,4,1,MIN 32,17,10,Drew Brees pass complete short right to Reggie Bush for 21 yards (tackle by Cedric Griffin),1.310,4.840
2,4:11,,,,17,10,Timeout #1 by Minnesota Vikings,0.000,4.840
2,4:11,1,10,MIN 11,17,10,Deuce McAllister right end for -1 yards (tackle by Antoine Winfield),4.840,3.980
2,3:33,2,11,MIN 12,17,10,Drew Brees pass incomplete short right intended for Lance Moore is intercepted by Ben Leber at MIN-12 and returned for 1 yard (tackle by Lance Moore),3.980,0.320
2,3:24,1,10,MIN 13,17,10,Adrian Peterson left guard for 2 yards (tackle by Brian Young and Charles Grant),-0.320,-0.570
2,2:44,2,8,MIN 15,17,10,Gus Frerotte pass complete short left to Bobby Wade for 9 yards (tackle by Scott Shanle). Penalty on Charles Grant: Defensive Offside (Declined),-0.570,0.540
2,2:24,1,10,MIN 24,17,10,Adrian Peterson right tackle for 1 yard (tackle by Mike McKenzie),0.540,0.130
2,2:00,2,9,MIN 25,17,10,Gus Frerotte pass complete deep left to Bobby Wade for 17 yards (tackle by Tracy Porter),0.130,1.730
2,1:54,1,10,MIN 42,17,10,Adrian Peterson right end for 4 yards (tackle by Mike McKenzie),1.730,1.730
2,1:22,2,6,MIN 46,17,10,Gus Frerotte pass complete short left to Bobby Wade for 5 yards (tackle by Randall Gay),1.730,1.690
2,1:16,3,1,NOR 49,17,10,Adrian Peterson left guard for 5 yards (tackle by Jonathan Vilma),1.690,2.650
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",,
2,1:11,,,,17,10,Timeout #2 by Minnesota Vikings,0.000,2.650
2,0:49,1,10,NOR 44,17,10,Chester Taylor up the middle for 5 yards (tackle by Charles Grant and Jonathan Vilma),2.650,2.780
2,0:44,2,5,NOR 39,17,10,Gus Frerotte pass complete short middle to Bobby Wade for 7 yards (tackle by Jonathan Vilma),2.780,3.450
2,0:30,1,10,NOR 32,17,10,Gus Frerotte spiked the ball,3.450,2.900
2,0:30,2,10,NOR 32,17,10,Gus Frerotte pass complete short right to Aundrae Allison for 13 yards (tackle by Mike McKenzie),2.900,4.310
2,0:24,1,10,NOR 19,17,10,Chester Taylor left guard for 4 yards (tackle by Kevin Kaesviharn),4.310,4.350
2,0:18,,,,17,10,Timeout #3 by Minnesota Vikings,0.000,4.350
2,0:18,2,6,NOR 15,17,10,Gus Frerotte pass incomplete short left intended for Bernard Berrian,4.350,3.580
2,0:13,3,6,NOR 15,17,10,Gus Frerotte pass incomplete short left intended for Bernard Berrian (defended by Tracy Porter),3.580,2.470
2,0:08,4,6,NOR 15,20,10,Ryan Longwell 33 yard field goal good,2.470,3.000
2,,,,MIN 30,20,10,"Ryan Longwell kicks off 53 yards, returned by Aaron Stecker for 10 yards (tackle by E.J. Henderson)",0.000,0.940
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,20,10,"Steve Weatherford kicks off 68 yards, returned by Maurice Hicks for 18 yards (tackle by Roman Harper)",0.000,0.280
3,14:54,1,10,MIN 20,20,10,Adrian Peterson left guard for 5 yards (tackle by Brian Young and Jonathan Vilma),0.280,0.410
3,14:17,2,5,MIN 25,20,10,Gus Frerotte pass complete short right to Bernard Berrian for 12 yards (tackle by Mike McKenzie),0.410,1.400
3,13:50,1,10,MIN 37,20,10,Gus Frerotte right tackle for 5 yards (tackle by Jonathan Vilma),1.400,1.530
3,13:12,2,5,MIN 42,20,10,Gus Frerotte pass complete short left to Bernard Berrian for 1 yard (tackle by Roman Harper),1.530,0.960
3,12:32,3,4,MIN 43,20,10,Gus Frerotte pass incomplete short right intended for Bobby Wade,0.960,-0.520
3,12:28,4,4,MIN 43,20,10,"Chris Kluwe punts 49 yards, returned by Reggie Bush for -2 yards (tackle by Cullen Loeffler)",-0.520,0.380
3,12:14,1,10,NOR 6,20,10,Reggie Bush left guard for 2 yards (tackle by Chad Greenway),-0.380,-0.630
3,11:39,2,8,NOR 8,20,10,Reggie Bush left guard for 1 yard (tackle by Tyrell Johnson),-0.630,-1.070
3,11:04,3,7,NOR 9,20,10,Drew Brees pass complete short middle to Lance Moore for 11 yards (tackle by Charles Gordon),-1.070,0.280
3,10:25,1,10,NOR 20,20,10,Deuce McAllister right guard for 2 yards (tackle by Chad Greenway),0.280,0.000
3,9:45,2,8,NOR 22,20,10,Drew Brees pass incomplete deep middle intended for Devery Henderson (defended by Ben Leber),0.000,-0.690
3,9:38,3,8,NOR 22,20,10,Drew Brees pass incomplete short left intended for Billy Miller,-0.690,-1.900
3,9:33,4,8,NOR 22,20,10,"Steve Weatherford punts 41 yards, fair catch by Charles Gordon. Penalty on Robert Ferguson: Unnecessary Roughness, 15 yards",-1.900,-0.410
3,9:26,1,10,MIN 22,20,10,Gus Frerotte pass complete short right to Chester Taylor for 9 yards (tackle by Scott Fujita),0.410,1.080
3,9:01,2,1,MIN 31,20,10,Gus Frerotte pass complete short right to Bobby Wade for 9 yards (tackle by Mike McKenzie),1.080,1.600
3,8:17,1,10,MIN 40,20,10,Adrian Peterson right guard for 3 yards (tackle by Brian Young),1.600,1.460
3,7:43,2,7,MIN 43,20,10,Gus Frerotte pass incomplete short left intended for Adrian Peterson,1.460,0.760
3,7:37,3,7,MIN 43,20,10,Gus Frerotte pass incomplete deep left intended for Bernard Berrian (defended by Tracy Porter),0.760,-0.520
3,7:30,4,7,MIN 43,20,10,"Chris Kluwe punts 52 yards, returned by Reggie Bush for 14 yards (tackle by Husain Abdullah)",-0.520,-0.150
3,7:17,1,10,NOR 19,20,10,Drew Brees pass incomplete short right intended for Reggie Bush,0.150,-0.390
3,7:13,2,10,NOR 19,20,10,Drew Brees pass complete short left to Billy Miller for 8 yards (tackle by Jared Allen),-0.390,-0.030
3,6:37,3,2,NOR 27,20,10,Drew Brees pass complete short middle to Lance Moore for 5 yards (tackle by Chad Greenway),-0.030,1.070
3,5:55,1,10,NOR 32,20,10,"Penalty on Devery Henderson: False Start, 5 yards (no play)",1.070,0.740
3,5:34,1,15,NOR 27,20,10,Reggie Bush right guard for -1 yards (tackle by Charles Gordon),0.740,-0.280
3,5:02,2,16,NOR 26,20,10,Drew Brees pass complete short left to Devery Henderson for 20 yards (tackle by Cedric Griffin),-0.280,1.990
3,4:28,1,10,NOR 46,20,10,Drew Brees pass incomplete short right intended for Reggie Bush,1.990,1.450
3,4:25,2,10,NOR 46,20,10,Reggie Bush for 2 yards (tackle by Cedric Griffin),1.450,1.030
3,3:57,3,8,NOR 48,20,10,"Drew Brees for no gain. Drew Brees fumbles, recovered by Drew Brees at NOR-33",1.030,-1.180
3,3:32,4,23,NOR 33,20,10,"Steve Weatherford punts 45 yards, fair catch by Charles Gordon",-1.180,-0.410
3,3:25,1,10,MIN 22,20,10,Adrian Peterson left end for -4 yards (tackle by Scott Shanle),0.410,-0.770
3,2:47,2,14,MIN 18,20,10,Gus Frerotte pass incomplete short right intended for Bernard Berrian,-0.770,-1.490
3,2:42,3,14,MIN 18,20,10,Gus Frerotte pass complete short right to Bobby Wade for 5 yards (tackle by Jonathan Vilma),-1.490,-1.830
3,2:04,4,9,MIN 23,20,16,"Chris Kluwe punts 48 yards, returned by Reggie Bush for 71 yards, touchdown",-1.830,-7.000
3,,,,MIN 2,20,17,Martin Gramatica kicks extra point good,0.000,0.000
3,,,,NOR 30,20,17,"Steve Weatherford kicks off 64 yards, returned by Maurice Hicks for 21 yards (tackle by Jo-Lonn Dunbar)",0.000,0.740
3,1:39,1,10,MIN 27,20,17,Gus Frerotte pass incomplete short right intended for Bobby Wade,0.740,0.200
3,1:31,2,10,MIN 27,20,17,"Gus Frerotte sacked by Brian Young for -4 yards. Gus Frerotte fumbles (forced by Brian Young), recovered by Ryan Cook at MIN-27 and returned for 2 yards",0.200,-0.230
3,0:47,3,8,MIN 29,20,17,"Penalty on Ryan Cook: False Start, 5 yards (no play)",-0.230,-0.890
3,0:24,,,,20,17,Timeout #1 by Minnesota Vikings,0.000,-0.890
3,0:24,3,13,MIN 24,20,17,Gus Frerotte pass complete short left to Chester Taylor for 5 yards (tackle by Jonathan Vilma). Penalty on Aundrae Allison: Offensive Pass Interference (Declined),-0.890,-1.440
3,0:09,4,8,MIN 29,20,17,"Chris Kluwe punts 49 yards, returned by Reggie Bush for 29 yards (tackle by E.J. Henderson)",-1.440,-2.320
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 49,20,17,Drew Brees pass incomplete short left intended for Aaron Stecker,2.320,1.780
4,14:55,2,10,MIN 49,20,17,Drew Brees pass complete short right to Devery Henderson for 15 yards (tackle by Antoine Winfield),1.780,3.310
4,14:15,1,10,MIN 34,20,17,Reggie Bush right tackle for -1 yards (tackle by Antoine Winfield),3.310,2.640
4,13:36,2,11,MIN 35,20,17,Drew Brees pass incomplete short left intended for Terrance Copper (defended by Jared Allen),2.640,1.950
4,13:32,3,11,MIN 35,20,17,Drew Brees pass incomplete deep right intended for Devery Henderson (defended by Ben Leber),1.950,0.970
4,13:26,4,11,MIN 35,20,20,Martin Gramatica 53 yard field goal good,0.970,3.000
4,,,,NOR 30,20,20,"Steve Weatherford kicks off 69 yards, returned by Maurice Hicks for 27 yards (tackle by Aaron Stecker)",0.000,0.810
4,13:14,1,10,MIN 28,20,20,Adrian Peterson left end for 7 yards (tackle by Jonathan Vilma),0.810,1.210
4,12:49,2,3,MIN 35,20,20,"Penalty on Bryant McKinnie: False Start, 5 yards (no play)",1.210,0.530
4,12:27,2,8,MIN 30,20,20,"Penalty on Matt Birk: False Start, 5 yards (no play)",0.530,-0.140
4,12:03,2,13,MIN 25,20,20,Gus Frerotte pass incomplete deep left intended for Garrett Mills,-0.140,-0.820
4,11:56,3,13,MIN 25,20,20,Gus Frerotte pass incomplete deep left intended for Bernard Berrian,-0.820,-1.700
4,11:51,4,13,MIN 25,20,26,"Chris Kluwe punts 39 yards, returned by Reggie Bush for 64 yards, touchdown",-1.700,-7.000
4,,,,MIN 2,20,27,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,NOR 30,20,27,"Steve Weatherford kicks off 69 yards, returned by Chester Taylor for 24 yards (tackle by Jo-Lonn Dunbar)",0.000,0.610
4,11:29,1,10,MIN 25,20,27,Gus Frerotte pass complete short right to Adrian Peterson for 9 yards (tackle by Kevin Kaesviharn),0.610,1.280
4,10:52,2,1,MIN 34,20,27,Adrian Peterson left guard for no gain (tackle by Kendrick Clancy and Charles Grant),1.280,0.560
4,10:15,3,1,MIN 34,20,27,Adrian Peterson left guard for 3 yards (tackle by Charles Grant and Scott Fujita),0.560,1.400
4,9:35,1,10,MIN 37,20,27,Gus Frerotte pass complete deep left to Bernard Berrian for 36 yards (tackle by Kevin Kaesviharn),1.400,3.780
4,9:03,1,10,NOR 27,20,27,Adrian Peterson left end for -3 yards (tackle by Tracy Porter),3.780,2.830
4,8:35,2,13,NOR 30,20,27,Gus Frerotte pass complete short right to Bobby Wade for 7 yards (tackle by Roman Harper),2.830,3.070
4,7:49,3,6,NOR 23,20,27,"Gus Frerotte pass complete short right to Aundrae Allison for 13 yards (tackle by Scott Shanle). Penalty on Aundrae Allison: Offensive Pass Interference, 10 yards (no play)",3.070,1.750
4,7:18,3,16,NOR 33,26,27,"Gus Frerotte pass complete deep middle to Bernard Berrian for 33 yards, touchdown",1.750,7.000
4,,,,NOR 2,27,27,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,27,27,"Ryan Longwell kicks off 69 yards, returned by Pierre Thomas for 16 yards (tackle by Cedric Griffin)",0.000,-0.060
4,7:06,1,10,NOR 17,27,27,Reggie Bush right tackle for -2 yards (tackle by Antoine Winfield),-0.060,-0.850
4,6:32,2,12,NOR 15,27,27,"Penalty on Carl Nicks: False Start, 5 yards (no play)",-0.850,-1.290
4,6:17,2,17,NOR 10,27,27,Drew Brees pass complete short left to Robert Meachem for 10 yards (tackle by Ben Leber),-1.290,-0.870
4,5:28,3,7,NOR 20,27,27,Drew Brees pass complete deep middle to Billy Miller for 41 yards (tackle by Cedric Griffin),-0.870,2.980
4,5:01,1,10,MIN 39,27,27,Deuce McAllister right guard for 6 yards (tackle by Pat Williams and Jared Allen),2.980,3.250
4,4:21,2,4,MIN 33,27,27,Reggie Bush left end for 3 yards (tackle by Darren Sharper),3.250,2.940
4,3:39,3,1,MIN 30,27,27,Deuce McAllister right guard for 1 yard (tackle by Pat Williams),2.940,3.640
4,2:59,1,10,MIN 29,27,27,Deuce McAllister right guard for 1 yard (tackle by Kevin Williams),3.640,3.240
4,2:13,,,,27,27,Timeout #1 by New Orleans Saints,0.000,3.240
4,2:13,2,9,MIN 28,27,27,Drew Brees pass incomplete short right intended for Aaron Stecker (defended by Pat Williams),3.240,2.540
4,2:09,3,9,MIN 28,27,27,Drew Brees pass incomplete short right intended for Devery Henderson,2.540,1.590
4,2:04,4,9,MIN 28,27,27,Martin Gramatica 46 yard field goal no good,1.590,-1.400
4,1:58,1,10,MIN 37,27,27,Adrian Peterson right guard for 2 yards (tackle by Mike McKenzie),1.400,1.130
4,1:27,2,8,MIN 39,27,27,Gus Frerotte pass complete short right to Bobby Wade for 5 yards (tackle by Randall Gay),1.130,1.090
4,1:18,,,,27,27,Timeout #2 by Minnesota Vikings,0.000,1.090
4,1:18,3,3,MIN 44,27,27,"Gus Frerotte pass incomplete deep left intended for Bernard Berrian. Penalty on Kevin Kaesviharn: Defensive Pass Interference, 42 yards (no play)",1.090,4.650
4,1:11,1,10,NOR 14,27,27,Adrian Peterson right guard for 1 yard (tackle by Scott Shanle),4.650,4.160
4,1:05,,,,27,27,Timeout #2 by New Orleans Saints,0.000,4.160
4,1:05,2,9,NOR 13,27,27,Adrian Peterson right guard for -1 yards (tackle by Jonathan Vilma),4.160,3.110
4,1:00,,,,27,27,Timeout #3 by New Orleans Saints,0.000,3.110
4,1:00,3,10,NOR 14,27,27,Adrian Peterson left guard for 2 yards (tackle by Charles Grant and Roman Harper),3.110,2.630
4,0:16,,,,27,27,Timeout #3 by Minnesota Vikings,0.000,2.630
4,0:16,4,8,NOR 12,30,27,Ryan Longwell 30 yard field goal good,2.630,3.000
4,,,,MIN 30,30,27,Ryan Longwell kicks off 45 yards,0.000,0.610
4,0:12,1,10,NOR 25,30,27,Drew Brees pass incomplete deep middle intended for Devery Henderson is intercepted by Tyrell Johnson at MIN-19,0.610,-0.150
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:02,1,10,MIN 19,30,27,Gus Frerotte kneels for -1 yards,0.150,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
